Gene = Mvp
index = 726
Annotated 5SS: [  103 12813 13142 16149 16396 18384 18886 21102 22068 22347 25076 25796
 26304 27145]
Annotated 3SS: [12662 12945 16024 16263 18288 18648 20819 21822 22148 24688 25678 26176
 26955 27506]
SMsplice 5SS: [  380 12813 13142 16149 16396 18384 18886 22068 22347 25076 25796 26304
 27145]
SMsplice 3SS: [12662 13055 16024 16263 18288 18648 21822 22148 24688 25678 26176 26955
 27506]
top_k =  1000
Partition function (log Z): 24.634094244937444

Sorted 5' Splice Sites (High to Low Probability):
Position 26304: 0.9980039191793405
Position 16149: 0.9962529069146084
Position 22068: 0.9856006899420723
Position 18886: 0.9196034477718056
Position 13142: 0.9096461937482876
Position 16396: 0.9045570849349225
Position 25796: 0.8392807929889666
Position 25076: 0.8109390582099132
Position 18384: 0.7859362257803111
Position 22347: 0.7677546099654277
Position 12813: 0.7400087847450407
Position 380: 0.5962582897899902
Position 6087: 0.5619085318083858
Position 27145: 0.5119759848723086
Position 21102: 0.5033942521968512
Position 27031: 0.4755935201537444
Position 103: 0.4285618744218829
Position 15066: 0.2803248059042293
Position 17835: 0.272478785380655
Position 23340: 0.16967939271668975
Position 17873: 0.1396194529093719
Position 25608: 0.11767383114012137
Position 24789: 0.11467747452648606
Position 17218: 0.10889695620537233
Position 18524: 0.08704917627270527
Position 3058: 0.08481674903387111
Position 6906: 0.07918644729483915
Position 26031: 0.0717588817586946
Position 21123: 0.06736402037383885
Position 18485: 0.0655510034831761
Position 23491: 0.06014671224838767
Position 27417: 0.054577298492690766
Position 16389: 0.05118638245154926
Position 21759: 0.04620821898959507
Position 2821: 0.0430566308167982
Position 27443: 0.04262646124084666
Position 18775: 0.04204652274337866
Position 25579: 0.041463821384685455
Position 16493: 0.03628733933637008
Position 24844: 0.033870102129280516
Position 21002: 0.033340752693046025
Position 19349: 0.03104075055971217
Position 24801: 0.031036634786522504
Position 2771: 0.030952609176294468
Position 16916: 0.029732351170254523
Position 20731: 0.029602046727027105
Position 2152: 0.027422528091887964
Position 3255: 0.025179366744321946
Position 1279: 0.02469955578055373
Position 21154: 0.024007730850985294
Position 12775: 0.022235254619330937
Position 15403: 0.022129436766946
Position 27616: 0.021562157735652378
Position 24782: 0.01987537008155542
Position 18120: 0.019641425216934596
Position 17561: 0.018033526925792864
Position 25470: 0.017049831971602633
Position 18289: 0.01700232329232545
Position 51: 0.0166092671863033
Position 13213: 0.015977469181117934
Position 21027: 0.013731167270830276
Position 15120: 0.013585641727768175
Position 18733: 0.01217055391643942
Position 3027: 0.011396009409651612
Position 25384: 0.011016494251351852
Position 5521: 0.01087797027774528
Position 18345: 0.010461323802105208
Position 2825: 0.01043615933067328
Position 4509: 0.009107855024010953
Position 1789: 0.008814422760036146
Position 17779: 0.00847005133903943
Position 107: 0.008457813446878619
Position 23357: 0.008325717949422056
Position 654: 0.007723045208942395
Position 21944: 0.00757334997998205
Position 21343: 0.007393197259865446
Position 20879: 0.006753502722603724
Position 19851: 0.006209169558239982
Position 2102: 0.005776052970230332
Position 19764: 0.005558783553263204
Position 19334: 0.005503173311336841
Position 18044: 0.005111786967916576
Position 5229: 0.004920933416569924
Position 2063: 0.004909128158436942
Position 23453: 0.004869392433201041
Position 16488: 0.004566994729658572
Position 1998: 0.004528317552919262
Position 18437: 0.004444659284520667
Position 20955: 0.004268704790009207
Position 17252: 0.004096276494560588
Position 6056: 0.003567175041233652
Position 4660: 0.0035359161870623518
Position 23376: 0.0030823766132407125
Position 6142: 0.003054535688525668
Position 3278: 0.002991732456270882
Position 22039: 0.002988939242411837
Position 16112: 0.0029248926273577206
Position 18512: 0.0028794742152745433
Position 2248: 0.002857785139169146
Position 1676: 0.0028427576524742005
Position 2013: 0.002793272386680574
Position 18528: 0.0027821187841648126
Position 21397: 0.002765511207178737
Position 24203: 0.002722354617713198
Position 22466: 0.002653106810835766
Position 806: 0.002539277902339822
Position 27383: 0.0025219493403953095
Position 268: 0.002461644782926586
Position 20771: 0.002443396333063054
Position 24957: 0.002284041291766573
Position 273: 0.0022016370148047588
Position 17927: 0.0021944167318780207
Position 17992: 0.0020841287666770883
Position 21647: 0.0020673191769259884
Position 23920: 0.0019683163543173588
Position 2136: 0.0018867946173808969
Position 21964: 0.0017851173236781415
Position 23303: 0.0016797838931168283
Position 5903: 0.0016112204564972324
Position 25830: 0.0016010150173100892
Position 14020: 0.0015831379423707616
Position 6201: 0.0014983964434497937
Position 2058: 0.0014898263833335967
Position 1319: 0.001461377500662523
Position 1415: 0.0013741790015175221
Position 3462: 0.0013368278450107665
Position 502: 0.0013324044265566508
Position 155: 0.0012424507241432514
Position 18253: 0.0011745709230770076
Position 4602: 0.0011684406934917425
Position 25625: 0.0010641096355075534
Position 1631: 0.0010447444283562003
Position 2709: 0.000944777492411078
Position 1563: 0.0009403010244102578
Position 18396: 0.000871957127251306
Position 23371: 0.0007520989106573963
Position 17000: 0.0006920006186360487
Position 22041: 0.0006823284320570288
Position 24628: 0.0006684551148733497
Position 25866: 0.0006678464607317574
Position 4083: 0.000664319005440263
Position 21177: 0.0006630477011588269
Position 1396: 0.0006118168420296289
Position 26449: 0.0005978403981006121
Position 20620: 0.0005886762355741143
Position 2848: 0.00058521525211432
Position 18558: 0.0005579520919107512
Position 13195: 0.0005532789727444159
Position 24892: 0.0005410472113079061
Position 19183: 0.0004844804491158656
Position 26819: 0.000460556195720487
Position 27635: 0.00041648086457192826
Position 161: 0.00036955411394775956
Position 1041: 0.00035047170962941186
Position 16617: 0.0003394214033115665
Position 24187: 0.00032579187690770473
Position 17506: 0.0003219275724081274
Position 297: 0.00030731640127642504
Position 23975: 0.00029555050862962724
Position 27072: 0.00027080438057950804
Position 18048: 0.0002637242816208649
Position 18366: 0.00024858938164014837
Position 27608: 0.00022012869510922112
Position 16501: 0.00021983110123112272
Position 25800: 0.00020528359496454758
Position 17617: 0.00019957758684525467
Position 26035: 0.0001749826313563931
Position 25896: 0.00016606752560447088
Position 18316: 0.00014141259901169362
Position 914: 0.00014095617140524167
Position 118: 0.0001339312252205262
Position 16172: 0.00012971243106041092
Position 26983: 0.0001147503127046672
Position 2252: 0.00011239263834966865
Position 22033: 0.00010922372016307951
Position 16153: 0.00010803261049294035
Position 27264: 0.00010494677529783207
Position 27058: 9.710630514181217e-05
Position 27242: 8.876174155926142e-05
Position 1892: 8.58223605276763e-05
Position 23443: 8.243782911609098e-05
Position 22822: 7.941544563358574e-05
Position 26641: 7.670212360573444e-05
Position 26197: 7.64022275305922e-05
Position 1721: 7.473847360245717e-05
Position 18357: 7.064602991825036e-05
Position 27627: 7.02847319059436e-05
Position 16043: 6.53451085984199e-05
Position 26288: 6.458655589434748e-05
Position 27377: 6.14775297113859e-05
Position 27677: 5.349662836231594e-05
Position 23100: 5.347112457962829e-05
Position 24977: 5.191841672893683e-05
Position 16158: 5.065428792155886e-05
Position 617: 4.7016702918026606e-05
Position 1950: 4.6652380659564775e-05
Position 23584: 4.6441341618431485e-05
Position 23405: 4.322235174344714e-05
Position 205: 3.9767394599081865e-05
Position 2419: 3.957853778207851e-05
Position 1276: 3.881864615764713e-05
Position 16129: 3.571597362086949e-05
Position 26778: 3.4965785885738696e-05
Position 27224: 2.99323740744642e-05
Position 3063: 2.9231741765270008e-05
Position 47: 2.734280490155097e-05
Position 27507: 2.5133456819059588e-05
Position 1651: 2.2983426460972666e-05
Position 1724: 2.0151508296862165e-05
Position 220: 1.9639277520357433e-05
Position 165: 1.8963032800735213e-05
Position 22516: 1.888537799263189e-05
Position 17278: 1.8870575187981836e-05
Position 124: 1.7512720074784123e-05
Position 225: 1.6698074209252738e-05
Position 949: 1.3614632375702747e-05
Position 312: 1.3091284634324904e-05
Position 3108: 1.2487846007248549e-05
Position 451: 1.1696091539461462e-05
Position 23505: 1.1207782798543976e-05
Position 16135: 1.1047773151539635e-05
Position 26607: 1.0287610356146011e-05
Position 2279: 9.109152509379468e-06
Position 22288: 8.527080080265876e-06
Position 251: 7.574445144034858e-06
Position 1445: 7.000274577500195e-06
Position 2118: 6.889983878318387e-06
Position 45: 6.7521135654475325e-06
Position 15973: 6.704130817093934e-06
Position 35: 6.003701796673126e-06
Position 26308: 4.684377335046179e-06
Position 184: 3.4433622229963076e-06
Position 1162: 3.3325550442885295e-06
Position 717: 3.3289037635406986e-06
Position 1245: 2.7447484715613934e-06
Position 26259: 2.5384315243248576e-06
Position 1300: 1.7364200589532186e-06
Position 26737: 1.5473607722019655e-06
Position 26651: 1.454509834187075e-06
Position 26734: 1.33817910323723e-06
Position 71: 9.48206385012677e-07
Position 16419: 7.847077415132633e-07
Position 234: 5.55913400365023e-07
Position 357: 4.499674864070746e-07
Position 16416: 3.9547215329229504e-07
Position 16474: 3.424403230549173e-07
Position 27174: 2.2659240495430973e-07
Position 27124: 2.154736275318292e-07
Position 16830: 2.1103747322572386e-07
Position 318: 1.5122351561323607e-07
Position 16287: 1.4200858649304506e-07
Position 16846: 1.3256034080191617e-07
Position 343: 1.0128895558591102e-07
Position 1173: 1.0029746021193781e-07
Position 404: 7.952454733605834e-08
Position 415: 3.321668822549615e-08
Position 17756: 2.467007701276691e-08
Position 517: 2.201990251683065e-08
Position 506: 9.676535026695292e-09
Position 16293: 7.865469263372286e-09
Position 394: 7.840271997019763e-09
Position 737: 5.745891764157377e-09
Position 1448: 4.061448368391613e-09
Position 488: 1.3315910825299578e-09
Position 756: 9.353411546665299e-10
Position 497: 1.3381744970424375e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 26176: 0.9933082787945562
Position 16263: 0.993300549286869
Position 16024: 0.9883203168064189
Position 27506: 0.9409465430811469
Position 18648: 0.9278820056554333
Position 26955: 0.9102404369306866
Position 18288: 0.8632909495338073
Position 25678: 0.8466494095943358
Position 12662: 0.7622440393643696
Position 21822: 0.6918380470095641
Position 22148: 0.5989283757274453
Position 5983: 0.5624367532813671
Position 24688: 0.5499438346732711
Position 13055: 0.5472096259300351
Position 20819: 0.41825081476543885
Position 12945: 0.35266836158390025
Position 24916: 0.2961891618384554
Position 14991: 0.2939104476319977
Position 21941: 0.2458801509887924
Position 23272: 0.24478675026469732
Position 17646: 0.18675968670385903
Position 17755: 0.16238589767883962
Position 24875: 0.12044907521153908
Position 25469: 0.11413612886020448
Position 20843: 0.10208236462158642
Position 2910: 0.09719910862008636
Position 20847: 0.07869965214786108
Position 2608: 0.07667415326292612
Position 22230: 0.06749506493849396
Position 17068: 0.06669335118474025
Position 26892: 0.06001778723567717
Position 6740: 0.0588880101110223
Position 18342: 0.0485192518086536
Position 1911: 0.046696289443019685
Position 27294: 0.04621335892119751
Position 17773: 0.04385000955977136
Position 21622: 0.04319130925998711
Position 22194: 0.042129832374415616
Position 22030: 0.040866362465204704
Position 27552: 0.035264678049462886
Position 22191: 0.030896796963982388
Position 20649: 0.029701571218277777
Position 17915: 0.028850783743659434
Position 25324: 0.02808299966016043
Position 25518: 0.026672676251218583
Position 173: 0.025585885727981234
Position 18581: 0.02423175698916082
Position 13030: 0.023920252165194972
Position 17017: 0.023573569262755514
Position 27706: 0.02301535868852348
Position 15193: 0.02212943676694601
Position 3182: 0.020395382657968992
Position 6718: 0.020298437183816846
Position 18213: 0.018724972665129545
Position 24964: 0.01857045609880966
Position 18378: 0.01743886266168527
Position 25292: 0.01636774892089321
Position 220: 0.016079536334267626
Position 1136: 0.01597842542955242
Position 27399: 0.015720136453093076
Position 16783: 0.015219877314574708
Position 19065: 0.014661192714522755
Position 17537: 0.014630892238898598
Position 25685: 0.014539037782365496
Position 27285: 0.014276263372545167
Position 18847: 0.01374275978743468
Position 25423: 0.013656928490256784
Position 295: 0.01319973844832405
Position 27113: 0.013121836587541465
Position 21021: 0.012735805918098638
Position 25918: 0.012326176105480636
Position 19282: 0.011626596481594694
Position 27018: 0.011269400068766398
Position 25639: 0.011073959198714784
Position 4449: 0.01092739233750478
Position 18475: 0.010236064164377572
Position 21266: 0.010158708467044166
Position 17778: 0.01010827955339481
Position 24579: 0.009925429821874518
Position 5394: 0.009824872989695577
Position 21861: 0.009604954049958776
Position 21083: 0.009378546612572647
Position 22167: 0.008898377159301769
Position 25969: 0.008869983634050773
Position 16042: 0.008635842315030564
Position 20966: 0.008629236239746915
Position 22171: 0.008502926304427628
Position 2646: 0.007962635446800634
Position 20611: 0.00784706667569228
Position 17751: 0.007785179211751631
Position 1654: 0.007391211712684936
Position 25019: 0.0071052870828952
Position 21979: 0.007003745610209232
Position 3090: 0.006799896794171254
Position 18247: 0.006766714874960222
Position 21638: 0.0066129384066679325
Position 1240: 0.0065690503206864
Position 184: 0.006380707136703471
Position 5876: 0.006253939738327589
Position 27312: 0.0060707023534103816
Position 20690: 0.005862109406975282
Position 16935: 0.005854904910700642
Position 26958: 0.005704137428119238
Position 18141: 0.005668932001367827
Position 24977: 0.005435086311024111
Position 19726: 0.005352601644928764
Position 17616: 0.005011344715444594
Position 26148: 0.004657410549924846
Position 17210: 0.004555812151442877
Position 25921: 0.004361095301139921
Position 27196: 0.004352694748486216
Position 22136: 0.004241011052783038
Position 20854: 0.004201976550447209
Position 16801: 0.004151311971776822
Position 22188: 0.004102124715243234
Position 17079: 0.004071851625670734
Position 1541: 0.0038057689122529257
Position 17118: 0.0036114745393076558
Position 18185: 0.0035710356608864577
Position 27585: 0.003526862605631495
Position 18738: 0.003464992936541233
Position 19567: 0.003455665650119133
Position 16976: 0.003426719221253743
Position 22309: 0.0033195913482612907
Position 19018: 0.0032131712803935785
Position 5101: 0.003210360813629778
Position 24061: 0.0030481464946208988
Position 24657: 0.0029086515832135577
Position 20850: 0.0028158024847860235
Position 16681: 0.0028045627970089636
Position 1957: 0.0027492067154147263
Position 16540: 0.0026673774676157697
Position 24833: 0.00265482670245187
Position 516: 0.002649687082430751
Position 26014: 0.002586890761600888
Position 26878: 0.002574567608054666
Position 17559: 0.002488730088247655
Position 20892: 0.0024516491263713797
Position 18771: 0.0024511949258178836
Position 23210: 0.002413228366224408
Position 16280: 0.002378949511183097
Position 12962: 0.0023787022230197796
Position 19142: 0.0023735357993539385
Position 27136: 0.0023403760439649405
Position 17371: 0.002282313312312932
Position 287: 0.0022115583464726463
Position 23848: 0.002150072636306885
Position 16728: 0.0021097185196397323
Position 25624: 0.001987476833120053
Position 27303: 0.0019703497250692695
Position 15920: 0.0019303348897065865
Position 20924: 0.0019052390798191263
Position 19295: 0.0017728215374896304
Position 21903: 0.0017467498583325022
Position 5098: 0.0017105726029401434
Position 27348: 0.0017050806100378784
Position 5791: 0.0016112204564972296
Position 13738: 0.0015831379423707616
Position 16823: 0.0015441314926478514
Position 17351: 0.001523478400519669
Position 17088: 0.0014710879738119942
Position 27320: 0.0014273321100553
Position 5928: 0.0013379459619020351
Position 27193: 0.0013266504751859207
Position 1620: 0.0012909632157428357
Position 2183: 0.0012866576820924646
Position 18774: 0.0012639594928179401
Position 17380: 0.0012514382973314478
Position 1064: 0.0012248992950966383
Position 27300: 0.0012072443612160001
Position 27323: 0.0011966090865040701
Position 20897: 0.0011497106813994512
Position 2709: 0.0011331627332219155
Position 21589: 0.0011317269053319856
Position 5375: 0.0010530972880496876
Position 22201: 0.0010514280415468893
Position 19257: 0.0010193941141839488
Position 19704: 0.0009963598916437415
Position 19078: 0.0009735194608730026
Position 17722: 0.0009577935386840266
Position 340: 0.0009547566289688534
Position 369: 0.0009157878667562462
Position 4279: 0.0008477369689264524
Position 17146: 0.0008290185959324393
Position 23242: 0.0008275282678299588
Position 240: 0.0008211068725591585
Position 19763: 0.0007903788029791325
Position 1315: 0.0007826305572630153
Position 16239: 0.0007341833917939066
Position 27024: 0.0007154519680699554
Position 19270: 0.0007064215247621429
Position 19641: 0.0006844710819885956
Position 18293: 0.0006793268455604798
Position 1562: 0.0006747121658497574
Position 18344: 0.0006539156992051722
Position 27296: 0.000653725080007256
Position 17464: 0.0006411728098198394
Position 1138: 0.0006324938274177919
Position 18522: 0.0005986247163681389
Position 26936: 0.000584634489107882
Position 272: 0.0005743832884692372
Position 26391: 0.0005453302041861463
Position 4262: 0.0005416727591806431
Position 27754: 0.0005315988973267677
Position 27521: 0.0005078773723114259
Position 25490: 0.0005066288859334803
Position 16602: 0.0004972527054301297
Position 16075: 0.000494658368559608
Position 3370: 0.0004937293826519966
Position 26964: 0.0004905114538233377
Position 4507: 0.0004891418984472693
Position 4347: 0.0004604296907826618
Position 24704: 0.0004478972257037788
Position 1988: 0.00044571414560547694
Position 1216: 0.0004418417491444093
Position 27273: 0.0004313359934077652
Position 18601: 0.00040623622550919983
Position 23405: 0.00040549008118493025
Position 16791: 0.0003997781291233944
Position 234: 0.00038389996891936417
Position 16536: 0.00037532078347623046
Position 27710: 0.0003669614292044136
Position 18477: 0.0003506244340742471
Position 26909: 0.00033846233151622976
Position 4490: 0.0003363114411121672
Position 27326: 0.0003345644176288061
Position 3338: 0.0003304301604558672
Position 231: 0.0003250805989478425
Position 16947: 0.00032415849121194044
Position 27138: 0.00032175542991222633
Position 25061: 0.00031439521919638617
Position 17676: 0.000314087023590158
