Gene = Gatad1
index = 422
Annotated 5SS: [186]
Annotated 3SS: [7508]
SMsplice 5SS: [ 186 7589]
SMsplice 3SS: [7508 7741]
top_k =  1000
Partition function (log Z): -12.053851133274021

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9375596607498864
Position 7589: 0.33651250687835593
Position 7955: 0.19853654764781625
Position 7653: 0.1169635753728942
Position 1491: 0.10637571074793116
Position 5087: 0.07734987471769952
Position 903: 0.0469837932228979
Position 6923: 0.03661674351868648
Position 1331: 0.024239062430789427
Position 398: 0.023250857834629282
Position 5101: 0.0184410809009148
Position 6097: 0.012754327800737692
Position 6179: 0.012145864809443865
Position 7091: 0.010872041341788543
Position 3247: 0.009867967997099294
Position 962: 0.009649990343260839
Position 2871: 0.008855738422030196
Position 969: 0.00883003476809459
Position 7644: 0.008318751130658898
Position 2285: 0.007754464530349835
Position 7797: 0.007129997699289771
Position 239: 0.006255088668030649
Position 5460: 0.005703701578604111
Position 38: 0.005049932766572675
Position 6042: 0.004840268037541287
Position 6842: 0.004356366191422045
Position 352: 0.003234102027520887
Position 2855: 0.0029383255353259683
Position 1636: 0.002785414972408604
Position 6515: 0.0026585342031310746
Position 1576: 0.001971526567464262
Position 1238: 0.0015068702878777579
Position 7596: 0.0011620746973667868
Position 7540: 0.0011315425625769576
Position 4951: 0.0010852073540004452
Position 132: 0.0006915244143408291
Position 888: 0.0006761660551899104
Position 532: 0.0005382672059413083
Position 1892: 0.0004982912835345489
Position 411: 0.0004372467566961899
Position 407: 0.0003991761856004266
Position 146: 0.0003224731546779777
Position 1198: 0.000303487355165386
Position 1092: 0.0002046675941563512
Position 1297: 0.00017243079058663988
Position 486: 0.000157010221730739
Position 1732: 0.0001277151124081108
Position 346: 0.00011381136511847586
Position 96: 0.00011114557249147623
Position 1046: 8.98448415559578e-05
Position 246: 8.596965466278819e-05
Position 1053: 7.791745428334199e-05
Position 489: 7.45250656199338e-05
Position 149: 7.24215093807555e-05
Position 492: 7.02380521460234e-05
Position 1978: 6.161305104173047e-05
Position 57: 5.434728551927833e-05
Position 623: 4.986433887687097e-05
Position 32: 4.584157481095914e-05
Position 23: 4.569796623873703e-05
Position 553: 3.955449771858742e-05
Position 574: 3.230528852842701e-05
Position 905: 3.182568704023299e-05
Position 1023: 1.626634586346475e-05
Position 506: 1.0181042962298413e-05
Position 199: 5.8655702705468506e-06
Position 335: 4.330491427585432e-06
Position 591: 2.9311017467538716e-06
Position 512: 2.3116794396924756e-06
Position 471: 1.595282839943526e-06
Position 928: 1.4247298923513074e-06
Position 328: 1.2402583460232357e-06
Position 689: 1.1108446830106008e-06
Position 1310: 9.857962672054e-07
Position 439: 8.402508994461536e-07
Position 628: 7.011282348076766e-07
Position 1678: 5.044594060163769e-07
Position 314: 4.839856453170182e-07
Position 414: 4.0048174730532375e-07
Position 701: 3.915395513826916e-07
Position 687: 1.961337155573901e-07
Position 1683: 1.8787830725818868e-07
Position 626: 1.870601201896474e-07
Position 389: 1.252596756824293e-07
Position 745: 1.1958646551992168e-07
Position 2026: 9.51171318425394e-08
Position 380: 9.287354752568348e-08
Position 402: 9.1576625524614e-08
Position 391: 8.42025325038765e-08
Position 3: 6.732232181984855e-08
Position 1501: 5.781913466114588e-08
Position 400: 2.957713015955579e-08
Position 1478: 2.8925633793216652e-08
Position 1028: 2.0070237749714763e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7508: 0.5600264243007094
Position 7741: 0.4264742015156987
Position 8056: 0.25294342817819004
Position 1385: 0.05350540655783952
Position 798: 0.04781062777786977
Position 1451: 0.04688472621934355
Position 4838: 0.04199790638175737
Position 2093: 0.040799125394279545
Position 5842: 0.03593244845188297
Position 6779: 0.03401917801972834
Position 839: 0.030691314190585888
Position 8064: 0.029943600355332736
Position 7682: 0.02306963445364337
Position 4980: 0.022468180096085748
Position 6799: 0.021548996649568334
Position 1365: 0.01941042691750846
Position 397: 0.018248756475005797
Position 8371: 0.018046928678509374
Position 4914: 0.01699882321900299
Position 1576: 0.016809443281895813
Position 2456: 0.01466784198259905
Position 1821: 0.012716297493935453
Position 1127: 0.012173507980623286
Position 1940: 0.01196789654146639
Position 7258: 0.011532954162727765
Position 2473: 0.010217619551836038
Position 6077: 0.010083921460257467
Position 3394: 0.010004547570506457
Position 7746: 0.008622807739552964
Position 7492: 0.008512384879334596
Position 7331: 0.008356529255618455
Position 7205: 0.007788320356087497
Position 5218: 0.0074702374802439325
Position 5619: 0.0070251307237526915
Position 2783: 0.006926570365469449
Position 2551: 0.006763756348583501
Position 6169: 0.006643729190705243
Position 1632: 0.006599371315509844
Position 4852: 0.006352228588098785
Position 7539: 0.004825579787128949
Position 4946: 0.00431107133438585
Position 1957: 0.004298934656056877
Position 2131: 0.00426733126952385
Position 6922: 0.00396362618699625
Position 5170: 0.003826472983051989
Position 5459: 0.0037007585985080107
Position 5039: 0.0035887870505911337
Position 5320: 0.0035616242862099466
Position 4924: 0.0034381604739785877
Position 8321: 0.0033342258239376027
Position 3088: 0.003221442577590979
Position 7690: 0.002943001227395152
