Gene = Msto1
index = 719
Annotated 5SS: [ 207  433 1142 1297 1763 1974 2236 2463 2713 3117 3374 3686 3870]
Annotated 3SS: [ 296 1071 1220 1698 1885 2117 2327 2559 2984 3188 3580 3759 4088]
SMsplice 5SS: [ 121  433 1142 1297 2236 2463 2713 3117 3374 3686 3870]
SMsplice 3SS: [ 296 1071 1220 2117 2327 2559 3007 3188 3580 3759 4088]
top_k =  1000
Partition function (log Z): 12.259312076157071

Sorted 5' Splice Sites (High to Low Probability):
Position 3117: 0.99268466050538
Position 433: 0.9691870010845774
Position 2463: 0.8589841108895698
Position 2236: 0.8474205623394047
Position 3374: 0.84251465994736
Position 1142: 0.8234557984681818
Position 3870: 0.7983444505574052
Position 3686: 0.7605357812014243
Position 121: 0.6366483153184211
Position 2713: 0.5439451058972656
Position 1763: 0.48182075038800487
Position 1297: 0.41583086311084416
Position 1974: 0.30217788503994897
Position 207: 0.21464357916165713
Position 144: 0.09080995943668738
Position 3403: 0.08292967948613081
Position 2175: 0.07261662225063695
Position 1376: 0.06929341195031948
Position 2405: 0.06590837481252892
Position 1310: 0.036022622126033736
Position 1157: 0.034762267884143196
Position 3557: 0.03300604924715762
Position 4261: 0.03285842931964705
Position 895: 0.031771026529499126
Position 1994: 0.024795790672129663
Position 3320: 0.022204259043764683
Position 2252: 0.020431496612514064
Position 1008: 0.013372616915996447
Position 1959: 0.011167949620209892
Position 1369: 0.00924436351677837
Position 2370: 0.008282594639186723
Position 444: 0.007730970200114642
Position 2495: 0.00736739637585534
Position 973: 0.005345689935650192
Position 1467: 0.0038593949913435376
Position 1905: 0.0033702945588757432
Position 2010: 0.0032696912085009976
Position 2827: 0.0031277858764252016
Position 1389: 0.0030798061381902566
Position 2222: 0.0027377120153599913
Position 3690: 0.002428582479521403
Position 3339: 0.0022669332977983516
Position 1718: 0.0020874077552755837
Position 3852: 0.002042981788911566
Position 3580: 0.001951794692002694
Position 2374: 0.0016052412192609292
Position 843: 0.0014989459845144253
Position 1099: 0.0014837519831646343
Position 3332: 0.0013900576207266382
Position 1173: 0.0012884459875924504
Position 175: 0.0012848583032629114
Position 1637: 0.001163439041394128
Position 3036: 0.001128575471557943
Position 3093: 0.0010711900538914782
Position 1815: 0.0009595183013036649
Position 3653: 0.0009128444399122732
Position 362: 0.0009057343675691134
Position 102: 0.0007279913238159182
Position 1146: 0.0007271862396768725
Position 2603: 0.000721642885408341
Position 3336: 0.0007213016844470285
Position 2608: 0.0006500391909504925
Position 853: 0.0005799562740619166
Position 2421: 0.000516962642561605
Position 3523: 0.0004957054812515236
Position 2635: 0.0004912208331369644
Position 2738: 0.00046979970440673034
Position 1351: 0.0004471521787906194
Position 1539: 0.00043975224882158385
Position 2742: 0.00040826193291985366
Position 1515: 0.00040315562502101025
Position 3678: 0.0003962045548580121
Position 2686: 0.00035530682114580175
Position 2267: 0.00031546652205618895
Position 2778: 0.00030568966803011944
Position 49: 0.00029768768418571534
Position 860: 0.0002906542118090858
Position 1320: 0.00027599748104358105
Position 574: 0.0002554655815804267
Position 3100: 0.0002542140513567795
Position 578: 0.0002508554890418951
Position 1403: 0.0002393149496255014
Position 4143: 0.00021750000091442243
Position 3407: 0.00021053298555210185
Position 3290: 0.00019550599868208075
Position 3642: 0.00016229612835168383
Position 3069: 0.00015506467497195615
Position 1583: 0.0001432997788932648
Position 2523: 0.00013202941886450925
Position 2212: 0.00013015996541457803
Position 246: 0.0001297064936459795
Position 1506: 0.00012078606762263791
Position 4284: 0.00012021417090378063
Position 3225: 0.00010625989421320054
Position 1134: 9.516890670724686e-05
Position 2749: 9.443069915848474e-05
Position 3979: 9.218257693624409e-05
Position 1289: 8.22833476172378e-05
Position 1383: 7.782680982641343e-05
Position 194: 7.512701416356633e-05
Position 158: 7.507224079696939e-05
Position 2639: 7.468875287084573e-05
Position 180: 6.925943748162259e-05
Position 1177: 6.687981502924935e-05
Position 2242: 6.553844009386923e-05
Position 1426: 6.278079485211908e-05
Position 927: 6.208902554257849e-05
Position 3513: 6.1013215846729135e-05
Position 2733: 5.8783818241472e-05
Position 546: 5.788815587595137e-05
Position 2582: 5.605604951350436e-05
Position 3759: 5.335207658203638e-05
Position 3129: 4.8688600789314096e-05
Position 357: 4.867763480086057e-05
Position 1557: 4.7838201924963416e-05
Position 3791: 4.569260523946331e-05
Position 1474: 4.313397676144046e-05
Position 585: 4.098353776016895e-05
Position 347: 4.0040208817621814e-05
Position 533: 3.9890105273502514e-05
Position 1702: 3.980629864748935e-05
Position 2799: 3.8378508507033835e-05
Position 232: 3.805767186327404e-05
Position 2105: 3.678312301894117e-05
Position 2489: 3.244803587671451e-05
Position 97: 3.240180367823489e-05
Position 831: 3.209706996440506e-05
Position 1072: 2.7309303140107562e-05
Position 769: 2.6830588356411014e-05
Position 863: 2.476346562336459e-05
Position 332: 2.2315004021991066e-05
Position 458: 1.905556330973397e-05
Position 2455: 1.7612771384588573e-05
Position 473: 1.6556503124235964e-05
Position 1709: 1.6292790457240698e-05
Position 4252: 1.520853937306983e-05
Position 2747: 1.4212054667480292e-05
Position 1139: 1.3638712907919105e-05
Position 1378: 1.0847948790728539e-05
Position 3388: 9.514056738753531e-06
Position 2261: 9.028336089913364e-06
Position 908: 8.215063887901505e-06
Position 284: 4.8629912065792955e-06
Position 1015: 3.361828449702572e-06
Position 1948: 2.2583042427868474e-06
Position 932: 1.64648403760029e-06
Position 468: 1.5209750918029892e-06
Position 670: 1.192116041989326e-06
Position 3828: 9.581404529742395e-07
Position 923: 9.382532613857785e-07
Position 466: 9.242085733152189e-07
Position 493: 9.217689849600405e-07
Position 662: 6.542857372423095e-07
Position 1020: 4.1330752480213046e-07
Position 1043: 2.6759945389330844e-07
Position 3004: 2.7384142118593058e-08
Position 1175: 1.2180260100805474e-08
Position 640: 1.1299619349346746e-08
Position 3956: 2.2348621583126636e-09
Position 644: 1.7159337132157145e-09
Position 627: 6.481967537668869e-10
Position 752: 4.6079742350986097e-10
Position 684: 3.6066569508487463e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2327: 0.9145797805313781
Position 3188: 0.875251372595346
Position 1071: 0.8327775602775975
Position 3580: 0.810232352630287
Position 2117: 0.7994524045526976
Position 3759: 0.7588739732429212
Position 3007: 0.7044094115164835
Position 296: 0.6128874994400674
Position 4088: 0.5774868210348234
Position 2559: 0.539294591258039
Position 1220: 0.5240216445897516
