Gene = AC163616.1
index = 86
Annotated 5SS: [  216   706  3421  3679  5748  5897  9029 10346 11651]
Annotated 3SS: [  603  3302  3624  5580  5837  8733 10304 11520 12605]
SMsplice 5SS: [ 216  706 3421 5748]
SMsplice 3SS: [ 603 3302 5580 5837]
top_k =  1000
Partition function (log Z): -5.632076733318343

Sorted 5' Splice Sites (High to Low Probability):
Position 5748: 0.9567126611544792
Position 216: 0.8784934383307877
Position 706: 0.7526174147704459
Position 3421: 0.6886320256972767
Position 5946: 0.4686540586434414
Position 10346: 0.40076048392468044
Position 3679: 0.2255290594345164
Position 9451: 0.22398591314915992
Position 11651: 0.22317669562682999
Position 726: 0.10706917118320973
Position 5851: 0.0967690365444827
Position 406: 0.09066674081713388
Position 6975: 0.07342979285350311
Position 5897: 0.06207795349705222
Position 3696: 0.06011955773867583
Position 604: 0.030799137935265203
Position 2602: 0.025704113147612243
Position 357: 0.02459178806588443
Position 1259: 0.023805144797207595
Position 3353: 0.020402237681179318
Position 4426: 0.02005944055266751
Position 11417: 0.018064302273614313
Position 4688: 0.01797618471956586
Position 5966: 0.015413182865661295
Position 2442: 0.014423108756244694
Position 7333: 0.014008048238366594
Position 5626: 0.013451014018553436
Position 5881: 0.012970072246022082
Position 3855: 0.009167726327141525
Position 8828: 0.007424987587674622
Position 129: 0.006984451971526527
Position 203: 0.006973302285508863
Position 195: 0.0069258957943707814
Position 9980: 0.006122259958668396
Position 5906: 0.005399922509721198
Position 11900: 0.005243279996468507
Position 5985: 0.0050510688987982786
Position 9205: 0.0037607436166324122
Position 547: 0.0035186192751403915
Position 5384: 0.003151314301257737
Position 9215: 0.002962592001166326
Position 9029: 0.0029206952540514956
Position 4676: 0.0020934912602613522
Position 8276: 0.0019940560404728765
Position 7384: 0.0015090625383764548
Position 2555: 0.001278579917960872
Position 1593: 0.001274494352170167
Position 9472: 0.0012474590109568928
Position 5901: 0.0012275339054840899
Position 710: 0.0011422720624774335
Position 2947: 0.0010425401697081735
Position 163: 0.0009966181394049773
Position 1469: 0.000933887612311189
Position 1329: 0.0008812582181057221
Position 11865: 0.0007783068043659583
Position 160: 0.0007455675438914948
Position 9511: 0.000643864863319151
Position 8500: 0.0006188443420037175
Position 256: 0.0005581867792784516
Position 10256: 0.0005241131605611063
Position 6118: 0.00042974112393223376
Position 5511: 0.00042880216250064244
Position 1677: 0.00041684747623482477
Position 2438: 0.0003503269313837733
Position 1298: 0.0003360024026450937
Position 186: 0.0003305729997122676
Position 9784: 0.0003151872914135632
Position 1623: 0.0003065032325893726
Position 1827: 0.0003063065813505498
Position 6012: 0.0002877272907902917
Position 685: 0.00026372086256060866
Position 6002: 0.00026058052319759235
Position 3458: 0.00024476251686274015
Position 1369: 0.00023657515012430425
Position 3445: 0.00020896949586152492
Position 2493: 0.00020730911494339186
Position 180: 0.00020311591317999117
Position 6306: 0.00020068685104650684
Position 849: 0.00019328399674556416
Position 302: 0.00018365636419560014
Position 877: 0.0001797133078534818
Position 2204: 0.00017479020816610626
Position 5941: 0.0001726038158829342
Position 5760: 0.00016945613784342207
Position 1771: 0.00015567747094238595
Position 957: 0.0001541870936703577
Position 5928: 0.00014960672040862142
Position 972: 0.00014860321748759605
Position 119: 0.00014171001170219173
Position 363: 0.00012135905367735442
Position 6373: 0.00011014351533428418
Position 385: 5.953176918361673e-05
Position 69: 3.512316998129857e-05
Position 338: 2.9186478780767455e-05
Position 44: 2.6827392111517974e-05
Position 131: 2.0621737621104006e-05
Position 480: 1.8748349202594918e-05
Position 189: 1.8089513591982764e-05
Position 307: 1.780191325745804e-05
Position 5752: 1.727673218394348e-05
Position 370: 1.7116639380881573e-05
Position 313: 9.027054203342901e-06
Position 333: 8.519753649683777e-06
Position 8649: 7.505536523984453e-06
Position 250: 7.347818658076864e-06
Position 9490: 6.92460775627749e-06
Position 610: 6.711320763092545e-06
Position 241: 5.049755737306748e-06
Position 2212: 4.091750654498335e-06
Position 1104: 3.358621557374242e-06
Position 884: 2.5661041555903775e-06
Position 456: 1.7079513774227e-06
Position 969: 1.3503116457632637e-06
Position 155: 1.0048539449446788e-06
Position 3791: 8.270163347419961e-07
Position 919: 3.2203859711499037e-07
Position 1013: 3.209648240613448e-07
Position 1040: 2.5498404469490565e-07
Position 1090: 2.1851552513986229e-07
Position 981: 1.216674766993044e-07
Position 928: 9.868062880274295e-08
Position 1253: 9.159326621401748e-08
Position 618: 7.974401535730976e-08
Position 1281: 5.0486502096994094e-08
Position 1317: 4.530207977173405e-08
Position 1463: 3.5185382918822056e-08
Position 1200: 2.230813007205477e-08
Position 1425: 1.5768593810668112e-08
Position 628: 2.325646428009868e-09
Position 734: 1.114355552942356e-09
Position 679: 6.938223862064937e-10
Position 808: 3.0876633364417645e-13

