Gene = AI467606
index = 87
Annotated 5SS: [114]
Annotated 3SS: [809]
SMsplice 5SS: [114]
SMsplice 3SS: [851]
top_k =  1000
Partition function (log Z): -7.628792786302114

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.6500520905153514
Position 1397: 0.29587452615301385
Position 119: 0.23425095188678746
Position 2541: 0.21019907760188958
Position 1183: 0.1956978195129751
Position 107: 0.0893214512719728
Position 971: 0.042215024290124685
Position 1587: 0.02962625193271079
Position 967: 0.020005877894800635
Position 1224: 0.007609706123363809
Position 126: 0.006678139411024257
Position 310: 0.004800089332145801
Position 293: 0.00409768412260677
Position 974: 0.0038379556851491727
Position 251: 0.003618024336739867
Position 690: 0.0034541660075264203
Position 1442: 0.0026553322702614454
Position 447: 0.002533542568744169
Position 2525: 0.0023214858082767
Position 2361: 0.0022440996743245184
Position 602: 0.001973108552898816
Position 423: 0.0016390230007066924
Position 298: 0.0012151223811001574
Position 1622: 0.0009679012354549468
Position 232: 0.0009278709192643619
Position 2295: 0.0008602134220975502
Position 682: 0.0008180999883440784
Position 887: 0.0007706502469916552
Position 598: 0.0006587186837751026
Position 1696: 0.0004976362506588741
Position 314: 0.0004510765293491621
Position 902: 0.00018574251275831134
Position 701: 0.00013404660106609498
Position 965: 0.00012944759544893239
Position 201: 0.00012716703841922684
Position 876: 0.00012032331284512771
Position 773: 0.00010086964066332952
Position 993: 6.917054247195191e-05
Position 869: 4.284534017777611e-05
Position 510: 3.4500572987093473e-05
Position 828: 2.962912168683678e-05
Position 430: 2.800273815710986e-05
Position 695: 2.5456050107466792e-05
Position 1101: 2.4327893488664402e-05
Position 2460: 2.3217122777294223e-05
Position 1411: 2.2214649279159013e-05
Position 1138: 2.1188071395715485e-05
Position 608: 2.1028237856877907e-05
Position 1239: 1.906088022390639e-05
Position 1406: 1.2156687443499884e-05
Position 723: 1.1226451067118895e-05
Position 778: 1.0018663425060157e-05
Position 166: 8.175995489603725e-06
Position 155: 6.886922943215141e-06
Position 614: 3.989868459637825e-06
Position 790: 2.3968096641035587e-06
Position 859: 2.286484939984958e-06
Position 984: 2.1437330644396406e-06
Position 362: 1.4013426137283326e-06
Position 673: 1.1202223353569949e-06
Position 755: 1.0947377823271816e-06
Position 734: 8.018144007431353e-07
Position 344: 4.910820383329773e-07
Position 781: 4.076372461975559e-07
Position 728: 2.9718883102294064e-07
Position 462: 1.5258106944588288e-07
Position 413: 1.1245965181896052e-07
Position 744: 3.135565127933082e-08
Position 550: 2.594963782895205e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1302: 0.3237232718478989
Position 851: 0.2774150432961787
Position 2623: 0.24341406980710129
Position 809: 0.1524541959217607
Position 1028: 0.13296051785037274
Position 2334: 0.12022028528200478
Position 2452: 0.11601924891834961
Position 2436: 0.09767269648298685
Position 1504: 0.08319416550979701
Position 1088: 0.0441735636287943
Position 1115: 0.0352283905605255
Position 2227: 0.021448325961806
Position 550: 0.021384046934076906
Position 1310: 0.021159171276665046
Position 1525: 0.02023491224850252
Position 1955: 0.015959638730507392
Position 2388: 0.008341095012383858
Position 2403: 0.007250763261625436
Position 2202: 0.006242156846499266
Position 1274: 0.005241681348553815
Position 1441: 0.004354575390027709
Position 2376: 0.0042819719633162105
Position 420: 0.0038458477880540707
Position 1095: 0.0034267437869145295
Position 2003: 0.003220768019512877
Position 2457: 0.0031805039076154952
Position 2082: 0.003159195748317357
Position 1215: 0.002828984972322291
Position 362: 0.0027545240362657
Position 2012: 0.002572034569782205
Position 778: 0.002502257385703806
Position 2518: 0.0023983193465431777
Position 1283: 0.002253706433721597
Position 856: 0.0020439793023089856
Position 1250: 0.0017814164970918274
Position 1318: 0.0017459357610704193
Position 1470: 0.0015769032775572323
Position 681: 0.001376126636468127
Position 1890: 0.0012718643235683945
Position 1608: 0.0012133714085683766
Position 2288: 0.001201158695085308
Position 2467: 0.0009873101752808694
Position 953: 0.0008358085700535407
Position 1328: 0.0008017666462640203
Position 1331: 0.0007665372828730677
Position 1223: 0.0007532961826397523
Position 2455: 0.0006840186341696906
Position 2035: 0.0006771237101698797
Position 876: 0.0006757533756628226
Position 1791: 0.0006347476973495689
Position 1703: 0.0006117530290232139
Position 1750: 0.0006050854565490212
Position 467: 0.0005722266488659599
Position 895: 0.0004835545980701234
Position 212: 0.0004397023957855897
Position 1099: 0.0004145551424318642
Position 422: 0.00036390758370179513
Position 916: 0.0003622954226311356
Position 2312: 0.0002989631251469173
Position 887: 0.00027948787693460927
Position 1861: 0.0002698107490147457
Position 184: 0.0002597682423489503
Position 2276: 0.0002449401899923531
Position 1455: 0.00022291296718014012
Position 1130: 0.000215790225270616
Position 1581: 0.0002088403511487414
Position 1733: 0.0002059954419067353
Position 1755: 0.00020131264386131272
Position 382: 0.00018979446766390513
Position 1522: 0.0001863588823692631
Position 1745: 0.00018621899755009267
Position 1133: 0.00017991349624808114
Position 192: 0.0001777661181141882
Position 1811: 0.0001724213284430343
Position 2232: 0.00016831485941908223
Position 2207: 0.00016715556818714438
Position 1475: 0.00014473314105834689
Position 573: 0.00012863035475778111
Position 2142: 0.0001156655105832808
Position 1957: 0.00011563654258516242
Position 1550: 0.00011313065004459643
Position 1363: 9.240497018131334e-05
Position 713: 9.142954774778607e-05
Position 1770: 9.123023800114966e-05
Position 728: 8.657647023423438e-05
Position 376: 6.818393896277047e-05
Position 913: 6.678407509961598e-05
Position 1252: 6.470722129507396e-05
Position 785: 5.72260388514546e-05
Position 245: 5.1817812384747305e-05
Position 189: 4.9031354275632714e-05
Position 744: 4.8959433962886605e-05
Position 1257: 4.572929782602033e-05
Position 1158: 4.415845046560101e-05
Position 598: 4.412220403418318e-05
Position 1337: 4.408015493285909e-05
Position 734: 3.81522499435398e-05
Position 231: 3.487534949506052e-05
Position 285: 3.416045916985754e-05
Position 472: 3.1275064980525844e-05
Position 623: 2.876078362680749e-05
Position 1342: 2.28326290126064e-05
Position 701: 2.2163330089649805e-05
Position 934: 1.398581789496363e-05
Position 902: 1.1979488184291906e-05
Position 478: 8.775608096519592e-06
Position 196: 8.575802972202054e-06
Position 965: 5.587305326971979e-06
Position 214: 5.190646860774624e-06
Position 1532: 4.545976041636433e-06
Position 962: 4.1893848259293395e-06
Position 337: 3.307325980846171e-06
Position 581: 2.4702222490386694e-06
Position 958: 1.749537635128866e-06
Position 297: 1.740077193269531e-06
Position 946: 1.549994739422784e-06
Position 256: 1.4409008481300623e-06
