Gene = 4930548H24Rik
index = 53
Annotated 5SS: [446]
Annotated 3SS: [1422]
SMsplice 5SS: [446]
SMsplice 3SS: [1422]
top_k =  1000
Partition function (log Z): -7.461157923743222

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.8925687016862641
Position 221: 0.24814322660388777
Position 1523: 0.07532661870579875
Position 1346: 0.0394347631666588
Position 931: 0.03785310557893092
Position 450: 0.03779409570062599
Position 159: 0.022897149729357108
Position 1686: 0.021368004572051222
Position 77: 0.020275387549875356
Position 104: 0.01917058478344058
Position 1144: 0.011393743360839311
Position 1780: 0.011180923770648605
Position 924: 0.009571998902650657
Position 6: 0.008058732255879147
Position 257: 0.006250259215549508
Position 626: 0.005681686673397086
Position 400: 0.003465215171254239
Position 906: 0.0033311460692713978
Position 1118: 0.003159270622510339
Position 901: 0.002924961676556727
Position 126: 0.0022713992759430053
Position 1462: 0.0020818105187544967
Position 1351: 0.002007484537187227
Position 1726: 0.0017597625565879548
Position 108: 0.0016491686481291408
Position 1423: 0.0011434017526844224
Position 2063: 0.0011122700132480397
Position 1492: 0.0007889536144903838
Position 25: 0.0007378655682410796
Position 111: 0.0006414511774957189
Position 712: 0.0006098044370238418
Position 1071: 0.0005527061751585459
Position 261: 0.000500139767570168
Position 1101: 0.0004416108683877063
Position 1443: 0.00039776236374879103
Position 494: 0.0003650171254476463
Position 1626: 0.0003069617689701275
Position 1285: 0.0002803317259861183
Position 1043: 0.0002620761388339532
Position 52: 0.00024711516767755355
Position 480: 0.00022771176701707503
Position 190: 0.00019711148670602615
Position 953: 0.00019493438829933736
Position 58: 0.00016738291572723616
Position 327: 0.00016364049305570008
Position 214: 0.00014976632790312212
Position 2029: 0.00010973836901857878
Position 469: 8.913489406533669e-05
Position 576: 7.110821641188151e-05
Position 1167: 6.217753442516428e-05
Position 1670: 5.538922230569509e-05
Position 1695: 4.731693758711803e-05
Position 298: 4.03492732757553e-05
Position 188: 3.6029366647642636e-05
Position 238: 3.3294555857492905e-05
Position 707: 2.157381285212657e-05
Position 2105: 2.1423469867834583e-05
Position 433: 2.1054640056804258e-05
Position 3: 4.206609094943055e-06
Position 833: 4.200226521683109e-06
Position 955: 2.9415339396991246e-06
Position 736: 2.5525333889002216e-06
Position 285: 2.287123640733618e-06
Position 1078: 1.873404305020691e-06
Position 315: 1.7854474290169676e-06
Position 500: 7.972750047612554e-07
Position 1165: 7.969046826000269e-07
Position 1295: 6.359813313239781e-07
Position 551: 3.856287405912873e-07
Position 368: 3.747849533413909e-07
Position 1146: 3.074352890975461e-07
Position 349: 1.2642766382517637e-07
Position 317: 1.2002183316297853e-07
Position 379: 1.1981458021574154e-07
Position 305: 1.0482426034231427e-07
Position 614: 6.542961927498917e-08
Position 370: 2.3328280331605017e-08
Position 533: 1.4009114053714164e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1422: 0.639940101557171
Position 816: 0.22377560951113046
Position 361: 0.11021629002938453
Position 295: 0.09535406470044742
Position 1226: 0.07776274484340828
Position 2338: 0.07613864835311944
Position 1888: 0.06979773620831296
Position 1258: 0.05397853125798728
Position 327: 0.042052271370502735
Position 1822: 0.029376797128575938
Position 365: 0.014584932320519085
Position 1383: 0.008782235564161666
Position 1779: 0.0070753409647933505
Position 332: 0.006638897097224981
Position 1010: 0.0065159873683533565
Position 625: 0.005381678798450286
Position 1271: 0.0038949129467670835
Position 1758: 0.0028111735039943854
Position 1492: 0.0024037147433700165
Position 561: 0.002112678465606551
Position 971: 0.0019396733827932392
Position 1726: 0.001512285236018831
Position 206: 0.0013447606671757374
Position 1891: 0.0011759376570017264
Position 2550: 0.0008710524373924419
Position 2136: 0.0008691953959317524
Position 2038: 0.0008040118435161893
Position 931: 0.00073127877893154
Position 734: 0.0006681032356799316
Position 757: 0.0006526164750369732
Position 1070: 0.0006280908701754486
Position 1735: 0.0004982193783135863
Position 500: 0.0004658487085190256
Position 305: 0.00046239277503945037
Position 2060: 0.00044384334544901014
Position 1990: 0.0004281918337085501
Position 2179: 0.00041973234368808025
Position 1453: 0.00041223327835921916
Position 2096: 0.00038653457831018046
Position 1981: 0.0003595011121869653
Position 682: 0.0003371733797235834
Position 1385: 0.0002461170610794236
Position 2458: 0.00023214554133291746
Position 2067: 0.0002253697655317645
Position 830: 0.00021882175649824614
Position 1969: 0.00020823647412628645
Position 379: 0.00020708063047528903
Position 1012: 0.00019403693347006903
Position 156: 0.00017951571713537186
Position 1496: 0.0001793045286682591
Position 2587: 0.00017257499154818036
Position 1275: 0.0001661933629382785
Position 2384: 0.0001584915613265931
Position 400: 0.0001567450623376827
Position 2412: 0.0001507459508083663
Position 1611: 0.00013309590518399532
Position 392: 0.0001279728014334938
Position 250: 0.00012611615262691407
Position 833: 0.00012016448755529694
Position 1766: 0.00011853911124752782
Position 2500: 0.00011045606495200817
Position 784: 0.000102474601763391
Position 159: 9.960914293805315e-05
Position 211: 9.836125627164429e-05
Position 188: 9.824526998958587e-05
Position 1624: 9.766340820573351e-05
Position 1155: 9.154944256171927e-05
Position 1432: 9.08302957362103e-05
Position 576: 9.071590135310698e-05
Position 1614: 8.093660883290645e-05
Position 1090: 7.233085937117084e-05
Position 509: 6.786644330609797e-05
Position 1018: 6.765950260693731e-05
Position 1789: 6.7058665620895e-05
Position 1677: 6.354552840342073e-05
Position 2604: 6.324775714376649e-05
Position 2089: 6.187816551794671e-05
Position 142: 6.1024044281902774e-05
Position 1861: 6.0046439227894426e-05
Position 2062: 5.1617417163355675e-05
Position 1834: 4.797882120067244e-05
Position 2042: 4.341813919882095e-05
Position 770: 4.32826971826519e-05
Position 1206: 4.3042869544815796e-05
Position 1591: 4.196998252438221e-05
Position 512: 3.906640362344964e-05
Position 1893: 3.7790202284437385e-05
Position 2155: 3.7242774308661324e-05
Position 950: 3.66075018243084e-05
Position 1014: 3.43130727989684e-05
Position 445: 3.165434017353029e-05
Position 936: 2.624366517544229e-05
Position 1571: 2.454074630950822e-05
Position 1522: 2.400012279756668e-05
Position 1654: 2.3097746059699655e-05
Position 1345: 2.0383015254907612e-05
Position 163: 2.037269634026007e-05
Position 712: 1.9031495076079387e-05
Position 489: 1.8532614376570727e-05
Position 582: 1.8309951653110028e-05
Position 1208: 1.754191634797344e-05
Position 238: 1.710399027370488e-05
Position 479: 1.6321126185747796e-05
Position 410: 1.5533761363384666e-05
Position 843: 1.5023853671311585e-05
Position 129: 1.365703581784893e-05
Position 837: 1.2978434016931075e-05
Position 220: 1.0839174274333458e-05
Position 524: 8.643292701522283e-06
Position 1581: 8.131984130388329e-06
Position 1651: 7.03299969284587e-06
Position 1670: 6.036470327106412e-06
Position 1594: 5.581745831975338e-06
Position 1043: 4.779607825774578e-06
Position 214: 4.763237900851748e-06
Position 1607: 3.529765584501929e-06
Position 257: 3.0334237401649327e-06
Position 1563: 2.290672341907451e-06
Position 135: 1.8762064726940718e-06
Position 104: 1.691212627635764e-06
Position 132: 1.1790585113555796e-06
Position 1020: 1.1129744600229515e-06
Position 589: 9.45290834384813e-07
Position 1574: 7.239539213668804e-07
Position 102: 5.274685905422765e-07
Position 433: 4.419799457585821e-07
Position 1040: 4.0467422967278014e-07
Position 264: 3.958799915664806e-07
Position 170: 3.9520778392609655e-07
Position 261: 3.686395262293977e-07
Position 604: 3.6463764205051597e-07
Position 165: 3.490246508392958e-07
Position 275: 3.3242045032365457e-07
Position 449: 2.9356322283741375e-07
Position 76: 2.622680011466243e-07
Position 642: 1.81070818054492e-07
Position 404: 1.3786114808321265e-07
Position 111: 9.945534318047535e-08
Position 98: 9.355195596382865e-08
Position 167: 6.323763532178224e-08
Position 269: 4.370536227891948e-08
Position 1552: 3.496259782655911e-08
Position 114: 2.394533667550107e-08
Position 1358: 1.8028757948053866e-08
Position 780: 1.7924443078968618e-08
Position 90: 1.78206757922174e-08
Position 108: 1.23523863388542e-08
Position 870: 6.792616720391177e-09
Position 66: 8.218069041787233e-10
Position 600: 1.3480043064627515e-11
Position 591: 1.2350521122869204e-15
