Gene = Nmd3
index = 753
Annotated 5SS: [  138   482  2407  4473  7434  8549  9671 13140 14105 18053 19670 21644
 23301 24851 26384]
Annotated 3SS: [  423  2271  4375  7352  8419  9579 13060 14007 17934 19523 21530 23227
 24743 26312 26786]
SMsplice 5SS: [  138  4473  7434  8549  9671 14105 18053 19670 23301 24851 26384 26898]
SMsplice 3SS: [ 4375  7352  8419  9579 14007 17934 19588 23227 24743 26312 26786 28861]
top_k =  1000
Partition function (log Z): 1.7945091390642927

Sorted 5' Splice Sites (High to Low Probability):
Position 19670: 0.9804499199726202
Position 7434: 0.9555382928840801
Position 8549: 0.9464022969624606
Position 26384: 0.9162895535653226
Position 18053: 0.8921388990064636
Position 24851: 0.8424515214707617
Position 14105: 0.809570262124496
Position 9671: 0.7666654311107087
Position 26898: 0.6975670200379903
Position 4473: 0.6152296200863502
Position 23301: 0.5797074005937044
Position 13429: 0.5136524839983292
Position 138: 0.4711833409389187
Position 13140: 0.46656908037929185
Position 23869: 0.3620781323901396
Position 2407: 0.31716052161504765
Position 1970: 0.261135718226236
Position 7014: 0.17600063063594928
Position 24041: 0.17340029992567102
Position 578: 0.15762484710004893
Position 547: 0.1458050570379772
Position 13810: 0.13957602622861418
Position 67: 0.13855773648209305
Position 20822: 0.11419048346385345
Position 482: 0.11399453614279521
Position 26722: 0.09554159713798706
Position 3877: 0.09243239953841188
Position 49: 0.0900277508658387
Position 8118: 0.08377552006861379
Position 12075: 0.08289245267638351
Position 23443: 0.08132957181742069
Position 735: 0.07326212728190228
Position 21644: 0.0725815244543624
Position 74: 0.07082532216952242
Position 8904: 0.06587800937162214
Position 11506: 0.06464274229632586
Position 566: 0.04841234407640287
Position 45: 0.046094375246832284
Position 12119: 0.04283296830832749
Position 8900: 0.03887729296162389
Position 4748: 0.03672579540928512
Position 20850: 0.03467734763076682
Position 26431: 0.033918025324743833
Position 4477: 0.028138463975593758
Position 18297: 0.027826451643038756
Position 26889: 0.027741892356241894
Position 27810: 0.02531282720838799
Position 8908: 0.022933860052448015
Position 21958: 0.02272275084300558
Position 20496: 0.022065926528064335
Position 14136: 0.019097365774418257
Position 2947: 0.018203255633377297
Position 13136: 0.01779228612589013
Position 13434: 0.017563288720867508
Position 2600: 0.016392267193164615
Position 21309: 0.015635153227613156
Position 5351: 0.0143693829035352
Position 15619: 0.014055207583623396
Position 591: 0.012495210767257616
Position 26152: 0.011888157626023722
Position 16847: 0.011805309501427694
Position 77: 0.010951884163142666
Position 8007: 0.010882640779067665
Position 28710: 0.010463725624078074
Position 1534: 0.01036477714326073
Position 20200: 0.009791271292636681
Position 13959: 0.009206225386213227
Position 244: 0.009186602895742944
Position 21686: 0.009134540138694408
Position 6855: 0.008827204068389773
Position 1041: 0.008487867967107075
Position 23682: 0.008429845978575354
Position 1976: 0.008316505956390675
Position 20920: 0.008306962202287481
Position 4468: 0.007844599827081947
Position 21636: 0.0073914279426113404
Position 10517: 0.006908730031374743
Position 23990: 0.006883912157059826
Position 1540: 0.006534641206493865
Position 26419: 0.006466707023395442
Position 24879: 0.00585528673861407
Position 11194: 0.005530808101978928
Position 26710: 0.005232556035551706
Position 7975: 0.0049015582585642675
Position 9298: 0.003756570940179912
Position 28648: 0.0037519911981311145
Position 5220: 0.003708014254422841
Position 248: 0.003622139221288945
Position 2182: 0.003249705036893974
Position 1865: 0.002771084939553882
Position 1999: 0.002636518844211458
Position 9940: 0.0026340388402331764
Position 26460: 0.002513703539122067
Position 24202: 0.00219405339105753
Position 24915: 0.0020076946352783126
Position 13862: 0.0019817763923568954
Position 24506: 0.0018483541819899394
Position 24190: 0.0017800661092750017
Position 10930: 0.0015373365379841716
Position 1899: 0.0014977142513817922
Position 26619: 0.0014639130475892124
Position 28691: 0.0014305105937687775
Position 18058: 0.001285527849095242
Position 24207: 0.0011977549409991916
Position 53: 0.0011792241862812103
Position 26719: 0.0011148109188477333
Position 528: 0.0011107596614923173
Position 105: 0.0010691865233967493
Position 8230: 0.0008940062250608611
Position 694: 0.000870204717728334
Position 11558: 0.0008582812139177675
Position 26651: 0.0008308834947360939
Position 25041: 0.0008034966526399509
Position 20759: 0.0007773838477344374
Position 10948: 0.0007535799673076383
Position 21290: 0.0007035794969953136
Position 206: 0.000628536182879599
Position 26390: 0.000622886651359453
Position 18110: 0.0005906676288041728
Position 26668: 0.0005718006558231028
Position 24305: 0.0005428246641946419
Position 3714: 0.000510513789797099
Position 8537: 0.0005096476171164718
Position 1227: 0.0004977390532476838
Position 142: 0.0004665754068194326
Position 149: 0.0004456315624659969
Position 81: 0.000433661948589524
Position 29371: 0.00039740424915645064
Position 8569: 0.0003945848604597342
Position 2375: 0.00038223827058235174
Position 2061: 0.0003522410852883444
Position 23261: 0.00032159188835348613
Position 26713: 0.0003195310847399075
Position 28708: 0.0002834988016740872
Position 26404: 0.00027411267966787414
Position 26407: 0.00026825502842838406
Position 4959: 0.0002614163511492698
Position 338: 0.0002515437313053502
Position 26616: 0.00024230201091750858
Position 19835: 0.00020042590716877254
Position 5715: 0.00019935310190762176
