Gene = Tsen34
index = 1148
Annotated 5SS: [ 125 1080 1463 1857]
Annotated 3SS: [ 832 1212 1598 6762]
SMsplice 5SS: [ 294 1080 1463 1857 4164]
SMsplice 3SS: [ 832 1195 1619 4059 6762]
top_k =  1000
Partition function (log Z): -2.44273125585857

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.8749996069370518
Position 1463: 0.8739806954835804
Position 1857: 0.8632043737339742
Position 4164: 0.6716404274479367
Position 294: 0.5341497879979595
Position 650: 0.3260010194940566
Position 125: 0.2701236493241334
Position 2069: 0.1366724916024243
Position 933: 0.10870598786863436
Position 101: 0.08088987863056775
Position 639: 0.06314478158919459
Position 3642: 0.0329925269552633
Position 588: 0.030173882698689303
Position 2152: 0.027884555910165018
Position 1397: 0.024785997348328488
Position 6575: 0.024199474403214825
Position 3305: 0.016750769361212326
Position 5563: 0.013955637918048667
Position 6912: 0.012244771232514195
Position 5529: 0.0108381837188706
Position 5816: 0.010675266885389638
Position 6579: 0.009752488668964865
Position 1415: 0.00781846233655207
Position 4699: 0.0071948071173791855
Position 1803: 0.007154756784564922
Position 6583: 0.00625070393740294
Position 107: 0.006091370466297605
Position 2088: 0.005546528374124021
Position 81: 0.00510420262767471
Position 1836: 0.00472108451001399
Position 2020: 0.004628721426273403
Position 680: 0.004606595594971194
Position 2852: 0.004484113055492023
Position 6947: 0.004030543929941664
Position 132: 0.0037962831286503045
Position 7038: 0.0036071267099471935
Position 1133: 0.0035938617606095257
Position 1032: 0.0032174535576471415
Position 4094: 0.0027722106560347354
Position 5011: 0.002605904569138587
Position 3714: 0.002050374045331101
Position 37: 0.0019961662310403723
Position 4106: 0.00186884128851564
Position 873: 0.0017133776954923324
Position 561: 0.0013112202931739563
Position 3854: 0.0012175500756451223
Position 2273: 0.0009695764255469264
Position 741: 0.000968476588548675
Position 3883: 0.0008908454658843914
Position 672: 0.0008057014660880921
Position 2501: 0.0006186717881734482
Position 444: 0.0005957601765515072
Position 458: 0.0005953393384878331
Position 1391: 0.0005720498406257647
Position 3564: 0.0004976713155203571
Position 3504: 0.0004837343609336131
Position 89: 0.00045183618056350816
Position 3627: 0.00044121570419755683
Position 712: 0.00043171024737926006
Position 378: 0.0004046958855754697
Position 852: 0.00040321849467184147
Position 2001: 0.00039599804648776725
Position 2111: 0.00038265337471992495
Position 5455: 0.00038156883987828356
Position 541: 0.00037642235783736055
Position 3273: 0.0003289462644422019
Position 1828: 0.00031840524131752706
Position 1144: 0.000316803848121476
Position 489: 0.0003044281843443245
Position 5937: 0.00028626438476828244
Position 1833: 0.00027429378164352356
Position 4685: 0.0002162804374055469
Position 1634: 0.00021537858159081732
Position 1792: 0.000210480902044381
Position 610: 0.00018929291556716907
Position 1424: 0.00017960452445714664
Position 659: 0.00016264400385002925
Position 585: 0.00014935314210402876
Position 5535: 0.00014604779531577898
Position 1318: 0.00013047960103364364
Position 1041: 0.00012407903922579208
Position 257: 0.00011844019262865589
Position 288: 0.00010838842910275122
Position 3619: 9.949480885305128e-05
Position 366: 9.804662033798511e-05
Position 662: 7.321505529132296e-05
Position 1847: 6.36023456874785e-05
Position 175: 6.289157534764666e-05
Position 918: 4.908751039927152e-05
Position 1136: 4.3251601531313356e-05
Position 208: 3.5773719535460387e-05
Position 1295: 2.9549211804004997e-05
Position 843: 2.4922996717993184e-05
Position 787: 2.310123977551368e-05
Position 1103: 2.173151338586729e-05
Position 891: 1.689784739123682e-05
Position 244: 1.519013578822053e-05
Position 1694: 7.908238713611737e-06
Position 1125: 7.291947970710332e-06
Position 1752: 7.022449290627371e-06
Position 875: 6.946474861395932e-06
Position 9: 4.731542667396419e-06
Position 5571: 4.28175790217783e-06
Position 5566: 3.4925774020245396e-06
Position 460: 2.1884700285821916e-06
Position 1877: 1.7655619944913099e-06
Position 1721: 1.578610630449605e-06
Position 1883: 1.2709449736844062e-06
Position 1861: 1.16198223616194e-06
Position 910: 1.1012186770575821e-07
Position 791: 2.742064578153637e-09
Position 846: 2.536012448081645e-09
Position 1483: 9.712160076988293e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 832: 0.944774991484218
Position 4059: 0.7146043414770825
Position 1195: 0.5070595773610959
Position 1619: 0.4718624175482805
Position 6762: 0.4709065129823716
Position 1947: 0.2241313174627724
Position 1212: 0.22170581693907798
Position 202: 0.19008088079639152
Position 5647: 0.17882241080967767
Position 1598: 0.12243397081403422
Position 1586: 0.11428532560028382
Position 536: 0.0668247008396408
Position 5454: 0.06485894065154713
Position 1726: 0.0548577788327166
Position 3503: 0.04477296454123001
Position 488: 0.044261151430867
Position 5119: 0.042939151964561814
Position 1166: 0.036254193375405676
Position 7112: 0.03567637253050571
Position 1650: 0.03492288479142962
Position 1236: 0.0339709594610647
Position 6482: 0.033785161948810614
Position 1669: 0.026366995624135733
Position 1219: 0.0250582878140802
Position 1273: 0.023439802775122337
Position 6899: 0.02319898959931034
Position 962: 0.01992746340137762
Position 4625: 0.01966193389391285
Position 1278: 0.016854486275432453
Position 1175: 0.016308726372466845
Position 517: 0.014509598531935277
Position 5249: 0.013760457213925248
Position 5090: 0.012437103431603093
Position 1765: 0.011915433430158497
Position 6833: 0.011814287047394215
Position 3239: 0.011511485359912562
Position 6849: 0.01112136653348052
Position 1683: 0.010880249761595457
Position 601: 0.009621239255904877
Position 6932: 0.008844177708143525
Position 1002: 0.008349723847229073
Position 6512: 0.007913238301751087
Position 4822: 0.00690552252723781
Position 836: 0.00660481665469068
Position 5169: 0.00657378215823706
Position 7054: 0.0065510052856651724
