Gene = Ankmy1
index = 121
Annotated 5SS: [   77   463  3408  6838 14460 16284 16771 18072 19165 21156 21927 23592
 24576 25896 26372 31234 32098]
Annotated 3SS: [  305  3217  6693 13989 16066 16611 17640 18992 21014 21785 23483 24443
 25781 26205 31160 31936 32587]
SMsplice 5SS: [   77  3408  6838 14072 16700 19165 21156 21927 23592 24576 25896 26372]
SMsplice 3SS: [ 3217  6693 13989 16611 18992 21014 21785 23483 24443 25781 26205 31157]
top_k =  1000
Partition function (log Z): 17.99625505264106

Sorted 5' Splice Sites (High to Low Probability):
Position 23592: 0.9974122476743861
Position 6838: 0.9886625587254178
Position 3408: 0.9787540405446016
Position 21156: 0.9669828865665216
Position 21927: 0.9425906453481386
Position 14072: 0.9264245770365265
Position 25896: 0.9076518011794097
Position 24576: 0.9002525048820779
Position 19165: 0.736517084657182
Position 16700: 0.6787610359600298
Position 31234: 0.5929832812123298
Position 26372: 0.5591225746098712
Position 16284: 0.39074183236985666
Position 77: 0.38612640672532533
Position 12150: 0.364239019823975
Position 14460: 0.31574150683691143
Position 16771: 0.30933692112879124
Position 18281: 0.298953742125746
Position 2517: 0.29023296479614397
Position 463: 0.22413971444301534
Position 188: 0.22053310029457804
Position 23997: 0.21560017323027378
Position 405: 0.20090268085687535
Position 26376: 0.19012843064071103
Position 20106: 0.18990528245997598
Position 24789: 0.13685193703955809
Position 25715: 0.12024835775166613
Position 19111: 0.11806369065520687
Position 24837: 0.11346408324615828
Position 17452: 0.1049841008818829
Position 26260: 0.09180056873596376
Position 18072: 0.09078852515266542
Position 20035: 0.08318587529062714
Position 19037: 0.08311621801613928
Position 387: 0.07697501404038551
Position 16127: 0.07655324294810405
Position 66: 0.07367203023024613
Position 32128: 0.0639783377156196
Position 15034: 0.06382228272848937
Position 21600: 0.06365258370786848
Position 18505: 0.059974959785656215
Position 31611: 0.054327799814488854
Position 18648: 0.05036326713296286
Position 18794: 0.04615088978662226
Position 31037: 0.04608683511995725
Position 21317: 0.04320761798146006
Position 2668: 0.04046755311939269
Position 21424: 0.04028579466877034
Position 3764: 0.03851311728776779
Position 20286: 0.038117782040975046
Position 5298: 0.03793405680130882
Position 22295: 0.03792968343959059
Position 24808: 0.03778625431957863
Position 19364: 0.035075936485789806
Position 14122: 0.0334324861435832
Position 25315: 0.030697957010216437
Position 4857: 0.025371997306910248
Position 30614: 0.025294622982906304
Position 15951: 0.02491386497872372
Position 21148: 0.023816830427125416
Position 1036: 0.02268086674045118
Position 29802: 0.02256628552100595
Position 24910: 0.02218069905897026
Position 28039: 0.02159882012219303
Position 3883: 0.02118460260831977
Position 10820: 0.0204889402852143
Position 489: 0.017693238300175964
Position 22737: 0.015803249250675326
Position 13280: 0.015640021940738106
Position 21386: 0.01527609459629868
Position 306: 0.015188263152729394
Position 2273: 0.01443254754426771
Position 3134: 0.014023551772574814
Position 10844: 0.013898586891561827
Position 14839: 0.013620765083466052
Position 10868: 0.013469598082744465
Position 25635: 0.013190496960184492
Position 5074: 0.012349224712744704
Position 32098: 0.012325767495759768
Position 21962: 0.0117822492397634
Position 8286: 0.011642037075184028
Position 25229: 0.011198664433940516
Position 28949: 0.011048757549833373
Position 30308: 0.011032145028817553
Position 3925: 0.010581641011694112
Position 22797: 0.010576717077206999
Position 30784: 0.010445881919759708
Position 22397: 0.010177866287240942
Position 20585: 0.009841823510979513
Position 15043: 0.00945620937041035
Position 14191: 0.009257746118703501
Position 5951: 0.008670236161782474
Position 8629: 0.008486877364893772
Position 17525: 0.008306192629984471
Position 8949: 0.0077703232272116835
Position 18450: 0.007701495491819836
Position 21283: 0.007549884367996604
Position 6115: 0.007447078786440827
Position 4527: 0.0074047540332994755
Position 49: 0.006987401461918144
Position 23175: 0.005769025232492341
Position 3445: 0.00559840156295137
Position 8639: 0.005472278238893908
Position 9179: 0.004732374859494569
Position 19060: 0.004526188216280635
Position 18850: 0.004232778694053465
Position 1464: 0.00414681628916217
Position 22093: 0.00414428335789901
Position 10183: 0.003947403088138115
Position 17735: 0.003911399683776972
Position 4908: 0.003703360544849234
Position 10922: 0.003568260756737745
Position 21166: 0.0035413071701901845
Position 23796: 0.003530091450316319
Position 15682: 0.003494226620560778
Position 30354: 0.003482837273441554
Position 31662: 0.003395860397350241
Position 2320: 0.0031752686086145856
Position 3789: 0.0031082749232530823
Position 14642: 0.0030595583787239276
Position 3747: 0.0030413079820190963
Position 7896: 0.0029577921036865423
Position 21904: 0.002842599836517148
Position 22374: 0.0028256786897906294
Position 16012: 0.0028117673500660635
Position 10970: 0.0027429576602895733
Position 922: 0.0027093493035452556
Position 14454: 0.002552043616687279
Position 1249: 0.0025124952769512263
Position 23374: 0.0024673124669713827
Position 4606: 0.00245071158011201
Position 2023: 0.002441529283397082
Position 18894: 0.002440879968605793
Position 13069: 0.0021796004321499376
Position 919: 0.002157007521283921
Position 498: 0.002085529324854445
Position 2982: 0.0020566501084892126
