Gene = Cdiptos
index = 241
Annotated 5SS: [ 410  617  984 1245 1471]
Annotated 3SS: [ 531  838 1210 1412 3015]
SMsplice 5SS: [ 617 1471]
SMsplice 3SS: [1412 3015]
top_k =  1000
Partition function (log Z): -9.777497039691449

Sorted 5' Splice Sites (High to Low Probability):
Position 617: 0.7909872503820833
Position 1245: 0.6085446082709954
Position 1471: 0.5911652407804027
Position 2496: 0.0454598582780361
Position 984: 0.03248380785414068
Position 2476: 0.031154256348201865
Position 2294: 0.02306057869014992
Position 254: 0.02258313377283277
Position 1798: 0.022071515021190494
Position 1315: 0.019874780819606367
Position 1566: 0.015763709143413122
Position 580: 0.015247832189573584
Position 1999: 0.012728605225787101
Position 1482: 0.012600820817259722
Position 2761: 0.011762876314903113
Position 1991: 0.011631338995992271
Position 2132: 0.0068932255876702694
Position 410: 0.005838033886817009
Position 14: 0.005678107295000808
Position 225: 0.005560167464741679
Position 190: 0.005415852109365425
Position 606: 0.0049582513292701505
Position 414: 0.004446533089024788
Position 924: 0.002787688795178229
Position 86: 0.0023900791094860732
Position 1475: 0.0018416933702440324
Position 635: 0.0017669003803491914
Position 2486: 0.001646644748492882
Position 1629: 0.0013311540496676836
Position 290: 0.0013209232128489627
Position 1740: 0.0012232151318403847
Position 470: 0.001170819338518517
Position 372: 0.00117079375238089
Position 98: 0.0010944688053384085
Position 1823: 0.0008775404247039349
Position 2569: 0.0008685009112224221
Position 2577: 0.0006757598530727259
Position 1249: 0.0006672546970855673
Position 208: 0.0006587502062619795
Position 2858: 0.000545524351279768
Position 2826: 0.0005150421266517348
Position 56: 0.00046331632310465026
Position 268: 0.00042767319549438364
Position 2810: 0.0003991414947006525
Position 738: 0.0003571064050311426
Position 490: 0.0002766044259799951
Position 2384: 0.00024283692648428265
Position 901: 0.00022960014410286324
Position 2740: 0.00022844655160926284
Position 433: 0.0001930199864141826
Position 1514: 0.00018585085232444284
Position 2862: 0.00017088583911690832
Position 492: 0.00017005106248258676
Position 496: 0.00016337797195624873
Position 918: 0.00015832969421464345
Position 421: 0.0001545340055071006
Position 1015: 0.0001297725728182274
Position 342: 0.00011423877856578484
Position 524: 7.530904981804817e-05
Position 275: 7.078702293116396e-05
Position 2814: 5.291480541896796e-05
Position 1086: 4.977368768543418e-05
Position 1295: 4.532672195494588e-05
Position 1179: 2.9540148907603748e-05
Position 41: 2.688997464174997e-05
Position 2030: 1.9076641378951057e-05
Position 1958: 1.890468183823707e-05
Position 2193: 1.5951054263705427e-05
Position 1278: 1.4486944791619056e-05
Position 345: 1.2339819677292576e-05
Position 759: 7.325928019187972e-06
Position 1537: 7.263346899173618e-06
Position 34: 6.040533005018952e-06
Position 670: 5.621940176993741e-06
Position 465: 4.576054931661898e-06
Position 1340: 4.455631211020185e-06
Position 508: 3.76255678287896e-06
Position 1528: 1.515328596263207e-06
Position 1597: 1.4584334742686053e-06
Position 558: 1.132854858719279e-06
Position 1530: 7.466185705904336e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1412: 0.5236268535739582
Position 3015: 0.4582899956741844
Position 2365: 0.30599764942740043
Position 1152: 0.16073110592579273
Position 838: 0.14584933023611754
Position 1080: 0.1325661079871408
Position 1369: 0.11605374295888239
Position 1725: 0.08986620274184866
Position 1383: 0.07026803990062903
Position 1125: 0.050661640690562226
Position 1210: 0.0317790472810249
Position 531: 0.02495926024103927
Position 1052: 0.020393688312002067
Position 1762: 0.015289064556120913
Position 3111: 0.015230035488970992
Position 2466: 0.013384894543878123
Position 1271: 0.013380597929366977
Position 2040: 0.0119607024482527
Position 2092: 0.01004828906261881
Position 1008: 0.010032539421813846
Position 1628: 0.008684850363557118
Position 2728: 0.008395590945273881
Position 1675: 0.008142660465264767
Position 2073: 0.0069320860851484045
Position 1882: 0.005421190778875581
Position 1632: 0.005190989082269577
Position 1039: 0.0047651638291423114
Position 1647: 0.0038281593155400358
Position 1224: 0.003479318509936096
Position 2898: 0.003320542394367705
Position 1731: 0.0031363801976230904
Position 1340: 0.0030933119787608077
Position 2948: 0.0030579995427459025
Position 2050: 0.0023616720235626865
Position 508: 0.0022844829388118893
Position 940: 0.0021539576679702327
Position 3203: 0.0020717884363221964
Position 2078: 0.0019806256687735775
Position 2568: 0.0018862441792558177
Position 2181: 0.0018390032587790486
Position 3032: 0.001675463314425947
Position 2284: 0.001453750418852034
Position 876: 0.001400482856078439
Position 1231: 0.0011915849482128944
Position 1759: 0.0011543384693796998
Position 1534: 0.0011463639985987708
Position 1313: 0.0010888156421569142
Position 2923: 0.001066484489004215
Position 3067: 0.001057673186393675
Position 814: 0.0009973654550807253
Position 857: 0.0009372963162059045
Position 555: 0.0009287091066696025
Position 3081: 0.000806688765848152
Position 1943: 0.0007862797485089723
Position 1274: 0.0007837536944385102
Position 2372: 0.0007790804254856955
Position 1086: 0.0007447443093522792
Position 2264: 0.0007387772554631583
Position 2271: 0.0007229360365821995
Position 2615: 0.0006253362358511684
Position 2113: 0.0005706734646067919
Position 759: 0.0005606654523390636
Position 2601: 0.0005390511897744116
Position 881: 0.0005096611186136872
Position 924: 0.00049480624463717
Position 737: 0.00048197814597871716
Position 716: 0.0004731728316175143
Position 890: 0.0004693329271366356
Position 2293: 0.00042215405033898124
Position 3148: 0.00041749966590832083
Position 1739: 0.00034821531312613876
Position 2327: 0.0003380882164611177
Position 2189: 0.0003342327297354697
Position 3164: 0.00032985692461227266
Position 1179: 0.0003227955124322523
Position 605: 0.00030866509711015484
Position 1010: 0.00028190741186723804
Position 1505: 0.00028017363639172457
Position 2653: 0.00027894254089096154
Position 2094: 0.0002529686141074825
Position 398: 0.0002388818647098034
Position 725: 0.00021506389653103418
Position 2333: 0.0001934874583596618
Position 1310: 0.00019287270705569334
Position 1440: 0.00018601981174310448
Position 534: 0.00017639945612126548
Position 2506: 0.00015919887716402343
Position 3181: 0.00015835637308801845
Position 1701: 0.00014921202013219728
Position 1680: 0.00010005714752464671
Position 743: 8.853061092456863e-05
Position 772: 8.247551244159659e-05
Position 946: 6.702685923797032e-05
Position 403: 6.466342647989647e-05
Position 768: 5.6341302248192e-05
Position 375: 5.567758519047557e-05
Position 1835: 4.005279307241928e-05
Position 1886: 3.9822551848861075e-05
Position 1838: 3.9707087097666384e-05
Position 579: 3.2989067898800215e-05
Position 781: 3.1373655346751054e-05
Position 286: 2.7723500722749497e-05
Position 372: 1.9440337087323586e-05
Position 1293: 1.3826645982314015e-05
Position 774: 9.420899914872413e-06
Position 1851: 9.060407252385625e-06
Position 796: 7.534325432769891e-06
Position 558: 6.5505285645437605e-06
Position 465: 5.7159195870740965e-06
Position 978: 4.321002068555368e-06
Position 1253: 4.071553768729138e-06
Position 970: 4.058820662108122e-06
Position 729: 3.878645078546927e-06
Position 249: 3.440987735773458e-06
Position 470: 2.9553087299179124e-06
Position 962: 2.4771400659910467e-06
Position 1015: 2.27361694999472e-06
Position 1470: 2.0369626751882026e-06
Position 956: 1.6258599418842973e-06
Position 1318: 1.0140410702112257e-06
Position 1325: 1.001298675639717e-06
Position 611: 9.915817123486675e-07
Position 571: 8.16874414081604e-07
Position 234: 7.924629395114834e-07
Position 590: 5.651151784823473e-07
Position 474: 4.4418600574149425e-07
Position 97: 4.345689479266092e-07
Position 199: 3.2799978489696134e-07
Position 1289: 2.9624236036684854e-07
Position 188: 2.836663051125663e-07
Position 333: 2.5237050625026246e-07
Position 1802: 2.096606922401198e-07
Position 410: 1.5416369141281593e-07
Position 433: 1.5240800110610824e-07
Position 290: 1.4813560341835178e-07
Position 301: 1.0690117872911657e-07
Position 306: 3.699827451941347e-08
Position 486: 3.118796361245015e-08
Position 225: 2.7242468271582067e-08
Position 107: 1.584225833342498e-08
Position 1249: 1.2896821986640863e-08
Position 696: 1.2895763564572596e-08
Position 338: 1.1930258276262983e-08
Position 417: 1.0436804099575977e-08
Position 309: 1.0072039365199362e-08
Position 316: 9.221422272821832e-09
Position 313: 7.556258418738256e-09
Position 427: 5.673714030676448e-09
Position 354: 4.168639517363441e-09
Position 896: 1.614015192809671e-09
Position 177: 7.315018866100818e-12
Position 352: 6.604741549816835e-12
Position 326: 3.2847042906844773e-12
Position 414: 3.0401998681856343e-12
Position 120: 2.8434576578920058e-12
Position 616: 1.0204043582423492e-12
Position 78: 2.615025886580761e-13
