Gene = 4930579G24Rik
index = 60
Annotated 5SS: [278]
Annotated 3SS: [2049]
SMsplice 5SS: [278]
SMsplice 3SS: [2736]
top_k =  1000
Partition function (log Z): -6.892669428935374

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9201639811979416
Position 50: 0.13167560216758
Position 1696: 0.1230995402023023
Position 1715: 0.08471229599860586
Position 2454: 0.0798576089953288
Position 1415: 0.07672574607593015
Position 194: 0.07303758738219916
Position 2581: 0.04675193415207076
Position 2906: 0.03205285270165178
Position 1002: 0.02087816143090452
Position 2665: 0.008521093416404913
Position 1179: 0.007396319484334512
Position 2223: 0.006008414619374293
Position 2315: 0.005238344226085004
Position 2547: 0.005160733885372649
Position 1629: 0.004466639844658299
Position 556: 0.0035518913982575005
Position 1621: 0.0029765994311491918
Position 996: 0.002860287952124597
Position 3048: 0.0027881751496696048
Position 56: 0.0024971186318870115
Position 2764: 0.00241226793263901
Position 1302: 0.0016427098960410576
Position 1257: 0.0015760914753128994
Position 2126: 0.001504894579866705
Position 788: 0.001461309318933872
Position 46: 0.001358350136003347
Position 1111: 0.001158168096500644
Position 2252: 0.0009837474956069844
Position 319: 0.0009791834726700875
Position 2277: 0.0007421639876814025
Position 1578: 0.0007219045551051165
Position 2490: 0.00070872806183387
Position 2329: 0.0006492191897217031
Position 2092: 0.0005968293790557559
Position 74: 0.0005907294708811938
Position 79: 0.0005291761692269466
Position 497: 0.0004035465791840639
Position 471: 0.0003882203652974442
Position 2154: 0.0003424489194652703
Position 2215: 0.00029561143855538015
Position 2218: 0.00028915289326073295
Position 1325: 0.00022799497586494929
Position 284: 0.00021987887244253644
Position 646: 0.00021397959424802998
Position 679: 0.00017366940105363555
Position 115: 0.00014431878988675862
Position 61: 0.00010951901024383334
Position 1772: 0.00010317175433794396
Position 2505: 8.453156272835206e-05
Position 35: 6.203197554348137e-05
Position 1290: 6.12704401061228e-05
Position 567: 4.817906219535085e-05
Position 257: 3.993085251405389e-05
Position 571: 3.3725854045160615e-05
Position 748: 2.751398881167963e-05
Position 1391: 2.3518247553890836e-05
Position 231: 2.294684853066026e-05
Position 334: 2.212541470783937e-05
Position 282: 2.1698573501080262e-05
Position 733: 2.1667963023808665e-05
Position 1432: 2.1186621866526034e-05
Position 290: 1.6034642041400736e-05
Position 343: 1.1010525573431428e-05
Position 564: 1.0457672432848474e-05
Position 1296: 1.0047907966077375e-05
Position 1057: 9.351807279132747e-06
Position 1469: 9.302243890648508e-06
Position 1338: 6.842324534532206e-06
Position 891: 6.525135560630693e-06
Position 1660: 6.38176225454694e-06
Position 1700: 6.270755894300467e-06
Position 1613: 6.029433091880464e-06
Position 1669: 5.901840320443906e-06
Position 1897: 5.0275646376793936e-06
Position 1879: 3.619128934469177e-06
Position 1730: 3.021695344695728e-06
Position 1662: 2.9480936454751142e-06
Position 684: 1.1834351531579226e-06
Position 569: 9.315844425083139e-07
Position 175: 8.92448948502291e-07
Position 160: 6.650624740930114e-07
Position 690: 6.014645560628681e-07
Position 225: 5.426531372106073e-07
Position 1653: 4.115982519653492e-07
Position 521: 3.884964763675066e-07
Position 239: 3.5114985806031386e-07
Position 157: 3.0136046503135286e-07
Position 530: 1.9928100939793698e-07
Position 404: 1.835535228901744e-07
Position 601: 1.545146497786181e-07
Position 178: 1.3634118387430782e-07
Position 198: 1.2077847404547301e-07
Position 588: 1.192448867409071e-07
Position 590: 1.0324901428983379e-07
Position 756: 9.211278558834463e-09
Position 1208: 2.1794679558426003e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.3333713727615657
Position 2049: 0.25481323258387206
Position 1572: 0.20415997491801263
Position 2856: 0.0982725917848616
Position 164: 0.09100831515892714
Position 1324: 0.06041662981414473
Position 2859: 0.059936212835825994
Position 1510: 0.055290356542698996
Position 401: 0.05077972483670329
Position 2417: 0.04796563002331984
Position 186: 0.04031043088601637
Position 2560: 0.029627926880368437
Position 2489: 0.029389974344314337
Position 3370: 0.02464586714222033
Position 787: 0.023920294209921568
Position 2284: 0.022313534875737184
Position 3439: 0.02215707892662148
Position 2385: 0.019747191129674768
Position 1136: 0.016978082559630046
Position 2151: 0.016050483522291704
Position 3494: 0.01568732294599656
Position 2398: 0.013427281528069246
Position 1030: 0.011896785139029522
Position 2890: 0.009802741618622386
Position 530: 0.009647594925393979
Position 3209: 0.008563104810845459
Position 2131: 0.008503583284309599
Position 2098: 0.008429278452187492
Position 1613: 0.007624752094078998
Position 1278: 0.006488441480037577
Position 2218: 0.004243116670633074
Position 3620: 0.003915636637255769
Position 826: 0.003555248954581227
Position 1714: 0.0030323446094930955
Position 2651: 0.002991390702791182
Position 1104: 0.0026654729809187008
Position 943: 0.002560963606549683
Position 2990: 0.0024744083994976975
Position 1751: 0.0018997391683802838
Position 3345: 0.0018277685322072334
