Gene = Hikeshi
index = 538
Annotated 5SS: [  236  5478 17641 21132]
Annotated 3SS: [ 5239 17488 21012 22196]
SMsplice 5SS: [  236  1225  5478 10885 17641 21132]
SMsplice 3SS: [ 1124  5239 10743 17488 21012 22196]
top_k =  1000
Partition function (log Z): -5.554591110900852

Sorted 5' Splice Sites (High to Low Probability):
Position 5478: 0.9137862897897941
Position 10885: 0.9008831586744283
Position 21132: 0.799929101910326
Position 1225: 0.718622548482838
Position 17641: 0.6608273439281381
Position 236: 0.6010652506316978
Position 4802: 0.3326452008111757
Position 10445: 0.32242988362786096
Position 6339: 0.2997448853380506
Position 17689: 0.2882520035294409
Position 12006: 0.26519999322666105
Position 6966: 0.18987826511761724
Position 7345: 0.1793603533593021
Position 7349: 0.1634812603226098
Position 3427: 0.14653052886478002
Position 22014: 0.1155568734910179
Position 10200: 0.1092601062974004
Position 21988: 0.10232594773733461
Position 18321: 0.0995386258957007
Position 168: 0.09711218313526786
Position 21213: 0.08704887060153078
Position 17952: 0.0851028851705185
Position 267: 0.079358929544852
Position 1230: 0.06409818827683104
Position 17350: 0.05745731515839353
Position 15189: 0.05197595556766318
Position 10905: 0.04459241385578007
Position 9522: 0.033475934601337846
Position 271: 0.028491880916050885
Position 522: 0.02673832949905617
Position 4345: 0.024277692913090693
Position 7192: 0.02269732395802799
Position 22958: 0.022485691377626568
Position 529: 0.02225356413656342
Position 1583: 0.021847339121405757
Position 983: 0.020532897445934912
Position 689: 0.019710008830311793
Position 6383: 0.017129196112973703
Position 10572: 0.016406288796318252
Position 13363: 0.016252101545317418
Position 1615: 0.01504608772770228
Position 564: 0.015018297434463437
Position 22951: 0.014887896947887055
Position 21: 0.01451345685075565
Position 23272: 0.013664067827591381
Position 17205: 0.013423500231986352
Position 22035: 0.013171090284775765
Position 5002: 0.012416356655969778
Position 114: 0.011244525081276758
Position 2441: 0.011131736110735372
Position 35: 0.010798556278634559
Position 4825: 0.009208083907829012
Position 15130: 0.007786581197933608
Position 42: 0.007572592188431842
Position 7196: 0.007429520994790079
Position 4787: 0.006719415993581531
Position 4684: 0.005993737009832024
Position 7567: 0.004961739872265158
Position 17599: 0.004649326045947065
Position 3309: 0.004450470034553915
Position 1091: 0.004235263987978099
Position 513: 0.0039923479110460834
Position 12044: 0.00385864489048395
Position 354: 0.003271191812941072
Position 297: 0.0029438417907746007
Position 221: 0.0029267981047211957
Position 4782: 0.0028220499962818618
Position 999: 0.0027254667496951998
Position 5466: 0.0026711333413127827
Position 418: 0.0025997404069249682
Position 867: 0.002599665371775499
Position 328: 0.0023601101662418605
Position 4392: 0.0022299918216557475
Position 3256: 0.0019991123186291764
Position 16236: 0.0019033220936717711
Position 21628: 0.0018777871960408744
Position 436: 0.0017705528685775756
Position 573: 0.0017621497116561671
Position 22279: 0.001704950300113133
Position 585: 0.0016357639732853912
Position 3411: 0.0015660716205265677
Position 15934: 0.00155789713815938
Position 19731: 0.0015251109263201322
Position 21552: 0.0014769932463701903
Position 20673: 0.0014009191372590362
Position 813: 0.0012407499534925943
Position 4779: 0.0011671646114536152
Position 208: 0.0011106114343084656
Position 3467: 0.0010787512652397245
Position 498: 0.0010192154470405656
Position 21633: 0.0009969684306742389
Position 2744: 0.0009261465644078533
Position 6737: 0.0008288720123554072
Position 621: 0.0008168824260009818
Position 815: 0.0007837442219963875
Position 431: 0.0007301702579324855
Position 1698: 0.0007133814121725456
Position 21155: 0.0006929670848556141
Position 10893: 0.0006574387202850367
Position 75: 0.00064188504071139
Position 941: 0.0006337663354300507
Position 1245: 0.0005949768889720003
Position 848: 0.00043761624218914986
Position 4746: 0.000420099548339447
Position 597: 0.00037196445946712376
Position 21118: 0.0003605534692368243
Position 950: 0.0003487889377313195
Position 1448: 0.00033880635021900596
Position 2528: 0.00031646785747163825
Position 1269: 0.00029441869886135064
Position 4668: 0.00025593632093963393
Position 3533: 0.0002441521237513058
Position 582: 0.000242515417384721
Position 2204: 0.0002260266648811427
Position 410: 0.00022524011212629152
Position 3498: 0.0002146265162238452
Position 922: 0.00018115865450845712
Position 822: 0.00016376578897173225
Position 154: 0.00016177841632894664
Position 784: 0.00012101014118340996
Position 461: 0.00011577258128420113
Position 85: 9.857655058880495e-05
Position 254: 9.561158227450611e-05
Position 156: 9.495393092824218e-05
Position 122: 8.32250752204822e-05
Position 466: 8.148666273905478e-05
Position 398: 7.607956149909138e-05
Position 519: 7.359149524929084e-05
Position 286: 7.026448410972753e-05
Position 2105: 6.28101753451351e-05
Position 554: 5.5349971255623584e-05
Position 67: 5.384933212512948e-05
Position 474: 5.292591583324011e-05
Position 2200: 5.238569502399859e-05
Position 352: 5.211310460779407e-05
Position 7174: 4.904235991774207e-05
Position 334: 4.270814841343227e-05
Position 1684: 4.234394731919343e-05
Position 636: 3.053369766938862e-05
Position 1443: 1.4668287793293434e-05
Position 1369: 7.395372766243677e-06
Position 1202: 5.047068249717057e-06
Position 1136: 3.5933780370254813e-06
Position 396: 3.0530787926713005e-06
Position 59: 2.4638319778223444e-06
Position 136: 1.9112047167980988e-06
Position 471: 1.6254836602977153e-06
Position 481: 1.472328117487857e-06
Position 70: 1.243197259839971e-06
Position 15: 1.0979903376256208e-06
Position 65: 1.0440322297434035e-06
Position 90: 5.412198512405677e-07
Position 651: 4.062946606585151e-07
Position 537: 2.616595064801277e-07
Position 289: 2.518462055661388e-07
Position 2389: 1.8708824848112847e-07
Position 447: 1.5890609990290993e-07
Position 78: 1.2317166419923394e-07
Position 828: 2.5465333595720678e-08
Position 654: 6.175874014557653e-09
Position 580: 4.3380830658886015e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10743: 0.9425904520938978
Position 17488: 0.9323592527073438
Position 5239: 0.9160793806634084
Position 21012: 0.7732327859306032
Position 22196: 0.6621488174587432
Position 1124: 0.6531278768085866
Position 7100: 0.333016218219439
Position 10352: 0.30546447244965214
Position 4577: 0.29186596357957845
Position 11886: 0.20705487304202305
Position 6228: 0.1726815943095296
Position 3305: 0.14935754298509177
Position 21072: 0.13831167703456812
Position 6183: 0.13365280151503087
Position 6784: 0.1296571597368297
Position 21883: 0.10746669104170725
Position 22795: 0.09904293829848579
Position 18171: 0.08677552242470864
Position 10110: 0.07245648111982753
Position 4613: 0.0655099933449459
Position 21768: 0.06080071122875126
Position 11915: 0.05297421478591909
Position 15002: 0.05173674366260407
Position 9998: 0.04665226202972315
Position 23363: 0.04613474377531592
Position 21467: 0.04534132574558309
Position 23309: 0.044077795850471585
Position 17837: 0.043052274317393474
Position 22583: 0.03917048376328921
Position 21915: 0.03871948065864476
Position 17193: 0.03632025056850879
Position 1017: 0.035547007665641936
Position 17889: 0.03533671135539
Position 17157: 0.034758277050436735
Position 21796: 0.03388632522198131
Position 971: 0.03386244970119336
Position 6805: 0.02906635328272579
Position 23127: 0.02906108910790867
Position 7284: 0.028534656321206532
Position 9430: 0.028353182071571722
Position 1489: 0.02756637693991184
Position 17550: 0.022543324386509744
Position 10361: 0.018184495208268196
Position 13233: 0.01630810609272096
Position 491: 0.016009541437123038
Position 18274: 0.011400805382151455
Position 22879: 0.011048667611829578
Position 2301: 0.010898020355760756
Position 22549: 0.010825636789503327
Position 746: 0.010381295016449174
Position 6793: 0.010064151330656437
Position 4228: 0.009259887277013823
Position 17834: 0.0089302137763671
Position 6627: 0.008782892451033005
Position 11922: 0.008735568389881853
Position 15025: 0.008025793102992706
Position 4329: 0.006690795391009639
Position 1160: 0.006446707320185466
Position 4864: 0.006355339830860867
Position 1528: 0.006255796957640144
Position 22903: 0.005996434548837588
Position 21843: 0.005992437436447477
Position 4287: 0.005985752736267281
Position 559: 0.0057999266102493055
Position 1202: 0.00552148371656031
Position 9302: 0.005129044829394163
Position 6864: 0.004954697941944193
Position 871: 0.004758748873730713
Position 6808: 0.004681205301484181
Position 7308: 0.0041530963552314625
Position 7257: 0.004073725611833882
Position 6026: 0.003997231045837009
Position 4193: 0.003681359356679048
Position 6190: 0.003441226387102564
Position 23020: 0.0033724414362131397
Position 7448: 0.0033433980092343525
Position 4518: 0.003300401878369155
Position 3224: 0.0032773727876643293
Position 21284: 0.0028675504601167762
Position 10199: 0.002750682977379605
