Gene = Gin1
index = 434
Annotated 5SS: [   84  5421  7348 13061 14773 15051 16087]
Annotated 3SS: [ 5274  7153 12754 14580 14882 15803 22124]
SMsplice 5SS: [   84  5421  7348 10215 13061 14773 15051]
SMsplice 3SS: [ 5323  7153 10076 12965 14580 14882 22124]
top_k =  1000
Partition function (log Z): -0.6917409983298772

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9977239568634534
Position 5421: 0.9585671759028261
Position 15051: 0.9109534079587835
Position 10215: 0.9096445433996538
Position 14773: 0.8494993079317104
Position 13061: 0.8100417380925123
Position 7348: 0.7097015432468968
Position 10586: 0.4355597445840125
Position 16087: 0.31745332382998814
Position 9312: 0.1848509579771517
Position 6246: 0.1271998876258966
Position 19257: 0.10919048457632825
Position 9323: 0.10379933037495266
Position 21666: 0.09900762852022767
Position 10945: 0.07757450511672664
Position 1973: 0.06647211462502091
Position 14968: 0.05686754361235023
Position 7496: 0.05627473883745663
Position 9998: 0.05191426124622129
Position 12898: 0.046967288284111244
Position 7446: 0.04616014409266159
Position 9967: 0.0416891290398982
Position 18430: 0.03854080082745328
Position 2231: 0.03766275351446752
Position 9483: 0.03746758610089211
Position 7344: 0.03745009985400642
Position 2142: 0.0322494893036843
Position 3125: 0.03031335383595486
Position 4884: 0.02349667263764286
Position 10864: 0.022817179170049252
Position 1760: 0.020534123213183063
Position 9377: 0.020455506563488282
Position 19261: 0.01958108479544987
Position 7450: 0.019430401506776853
Position 14777: 0.019045002571574012
Position 7423: 0.018774496748624702
Position 4056: 0.01873323682751281
Position 11202: 0.015984534463582962
Position 4241: 0.012025899831614827
Position 12827: 0.011492204676355068
Position 8605: 0.010838142550147045
Position 15888: 0.010681990563469593
Position 7320: 0.010488785259686625
Position 513: 0.00972347108869783
Position 552: 0.009543662944840029
Position 2242: 0.007961740033919296
Position 1682: 0.00739754560195849
Position 1434: 0.007280966334612867
Position 335: 0.0072596399892881506
Position 12620: 0.007222894431819303
Position 18125: 0.00683547584219131
Position 10113: 0.006818501332696341
Position 13802: 0.006637859134940816
Position 9818: 0.006591633434009158
Position 19875: 0.005515260018682194
Position 4862: 0.005066961730706399
Position 2856: 0.004700609630451077
Position 3759: 0.004539250061623803
Position 2493: 0.0045347576215430535
Position 21723: 0.004511515301809207
Position 4249: 0.0044862154048988636
Position 9757: 0.004388443768661555
Position 2430: 0.004370255657142038
Position 5577: 0.004317013378761642
Position 6519: 0.0043074676432950446
Position 2536: 0.004235662820637765
Position 4099: 0.003968094973162275
