Gene = Vxn
index = 1183
Annotated 5SS: [  452  5831 12276 18699 21486]
Annotated 3SS: [ 5774 12112 18636 21393 23513]
SMsplice 5SS: [  452 10576 12276 17371]
SMsplice 3SS: [10511 12112 17247 18890]
top_k =  1000
Partition function (log Z): -5.269140019669796

Sorted 5' Splice Sites (High to Low Probability):
Position 10576: 0.9701563570850746
Position 17371: 0.8698457996803959
Position 12276: 0.8622915135173909
Position 452: 0.6249172757968323
Position 5831: 0.3826133324749331
Position 18699: 0.3425560443253308
Position 19000: 0.23177799759697523
Position 153: 0.22564922119716568
Position 12531: 0.22291751879903743
Position 21486: 0.1900646447830005
Position 536: 0.15888343823810058
Position 12495: 0.1493858852247689
Position 17694: 0.13456683409971956
Position 12192: 0.12474715521644693
Position 14223: 0.11093087423304313
Position 15124: 0.10940284809246864
Position 1964: 0.10324634733956395
Position 2742: 0.0943212828552561
Position 23041: 0.09163633986591466
Position 5720: 0.0875165125296549
Position 19013: 0.08694065755037751
Position 235: 0.08416569504981974
Position 436: 0.05007210020453871
Position 23733: 0.04983940003274692
Position 15400: 0.04465310815666058
Position 7403: 0.04396502591107688
Position 8250: 0.039665912033462127
Position 11468: 0.03320334703608921
Position 6957: 0.03284689416080128
Position 819: 0.026783862316461893
Position 14080: 0.024998207742866773
Position 8592: 0.02356911771605043
Position 1051: 0.021471488204410638
Position 11931: 0.01959495716625709
Position 7591: 0.018380068746830323
Position 14133: 0.016260426466247514
Position 8463: 0.016158334122103116
Position 14772: 0.015379846017347168
Position 3465: 0.01456864513166989
Position 9531: 0.014126613253245547
Position 5938: 0.013729321849085267
Position 15057: 0.013725928877094874
Position 3897: 0.01283174549333651
Position 5414: 0.012599759542948138
Position 15411: 0.012097373632363803
Position 1799: 0.011867700849995983
Position 7873: 0.011196809127370061
Position 12414: 0.011131066406174492
Position 18451: 0.010408620217423264
Position 12613: 0.010351460814705397
Position 15304: 0.010163346619498012
Position 512: 0.009536357285780735
Position 8499: 0.008403421871499311
Position 12048: 0.007462765912792756
Position 18109: 0.0070674549230820794
Position 4738: 0.006856604461114901
Position 12488: 0.006811046333312937
Position 18104: 0.006667249241256412
Position 17492: 0.005175929951271156
Position 103: 0.004842570032579085
Position 13284: 0.0046338606382149185
Position 6330: 0.00438592860305454
Position 12299: 0.0036539143380259413
Position 2792: 0.003457037087648064
Position 4848: 0.0030206582020218626
Position 2562: 0.0028919262416772676
Position 11610: 0.0027569141433250142
Position 12174: 0.002588741522492081
Position 8257: 0.0025640844991752453
Position 12717: 0.0025621237530696933
Position 2832: 0.0023239265807467866
Position 17986: 0.0022434600817918876
Position 569: 0.0021023667529408542
Position 1758: 0.0020582114883042385
Position 5038: 0.001913154782715722
Position 5848: 0.0017461223178441422
Position 14802: 0.0017261147485532107
Position 11284: 0.001715921423687439
Position 14829: 0.0016059638013289146
Position 456: 0.0014408771789537333
Position 8545: 0.0012798393641176508
Position 3663: 0.001149426704563112
Position 4719: 0.0010610965888838634
Position 3753: 0.000982659270888552
Position 2752: 0.0009707506902293429
Position 7846: 0.0008721493508925179
Position 12280: 0.0008331381915734758
Position 18724: 0.0007581528832599148
Position 10654: 0.0007172041297928922
Position 10749: 0.0006764444600683244
Position 6746: 0.0005679175071245751
Position 6648: 0.0005477515786986647
Position 19294: 0.0005283102444470372
Position 6319: 0.0004856495678128628
Position 19423: 0.0004570107954273766
Position 26: 0.00045563809433689
Position 98: 0.00037788561031993614
Position 12788: 0.0003705440764553463
Position 17339: 0.0003593175631223814
Position 5691: 0.00033661808074391417
Position 18089: 0.0003271016185077027
Position 20598: 0.000312872830559095
Position 12617: 0.00029432194098087157
Position 5480: 0.0002870328884656401
Position 12619: 0.00027516337683235024
Position 12615: 0.00027092107414789505
Position 12611: 0.00021602112863530225
Position 12621: 0.00019064850252120796
Position 2522: 0.0001848652844609223
Position 13: 0.00018024718113152804
Position 141: 0.00017889341483704835
Position 10683: 0.00017034046685122952
Position 12783: 0.00013162108578334276
Position 551: 9.390944188298029e-05
Position 12623: 9.066022324031827e-05
Position 12795: 7.956133077032172e-05
Position 1028: 6.666325016288334e-05
Position 12625: 6.663351845661746e-05
Position 1450: 6.562994218147545e-05
Position 12340: 6.185633747560796e-05
Position 12354: 3.3214603343877786e-05
Position 12627: 3.0903514063855684e-05
Position 12520: 2.9517903136543536e-05
Position 12675: 2.9322705133062042e-05
Position 169: 2.768073104779844e-05
Position 12284: 2.6991349738796422e-05
Position 12629: 2.3587221282022423e-05
Position 748: 2.3524522897324104e-05
Position 12321: 2.3194365108684875e-05
Position 12401: 1.9075070555981118e-05
Position 520: 1.8412857370592527e-05
Position 139: 1.8144118727704268e-05
Position 12326: 1.6485887375357177e-05
Position 43: 1.232393131959285e-05
Position 12290: 1.1730784593393938e-05
Position 226: 1.1623332313175518e-05
Position 544: 1.1286282140871662e-05
Position 841: 1.124234394677833e-05
Position 13360: 1.0938759528154193e-05
Position 12631: 1.0459231075541201e-05
Position 243: 1.0425831030150852e-05
Position 483: 9.557603484271895e-06
Position 561: 9.379275262294835e-06
Position 12205: 8.085730184294035e-06
Position 12649: 7.432394137956888e-06
Position 3457: 6.997571430174622e-06
Position 19952: 4.155017147156088e-06
Position 587: 3.0499501813531586e-06
Position 407: 2.94115599442701e-06
Position 424: 2.386053981245948e-06
Position 12633: 2.357193589612122e-06
Position 273: 2.2680900146855986e-06
Position 12282: 2.1762256888985775e-06
Position 2729: 1.6925472443040564e-06
Position 812: 1.1209346869269105e-06
Position 593: 4.2967592350093274e-07
Position 754: 2.1901278716606962e-07
Position 525: 1.2973220555693966e-07
Position 603: 4.674540384739058e-08
Position 585: 2.050265215627235e-11
Position 493: 1.321004101553557e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12112: 0.9956399364607561
Position 10511: 0.9692480331246183
Position 17247: 0.8805651264833313
Position 18890: 0.51859375356018
Position 18636: 0.34130836130332093
Position 5774: 0.30156658896614275
Position 21393: 0.20248507691561293
Position 367: 0.16212383673248562
Position 12487: 0.16086415123717154
Position 22875: 0.13030512148779283
Position 24439: 0.12622443742023712
Position 5629: 0.12531159732547384
Position 12440: 0.12323566414756142
Position 15001: 0.1226451161372281
Position 23513: 0.12160417449122553
Position 12371: 0.11385897378105836
Position 22839: 0.1107736154535973
Position 19782: 0.10082844909218124
Position 2643: 0.09781974287671845
Position 17580: 0.09582004755764052
Position 14032: 0.07915581565635911
Position 23590: 0.06406280940990562
Position 13915: 0.05963223882416599
Position 24252: 0.04954436511595042
Position 23330: 0.044874464960308606
Position 8115: 0.04222999653263738
Position 8281: 0.04204616387538128
Position 1866: 0.03994756607173554
Position 1837: 0.0374718410513416
Position 5691: 0.03500848412074891
Position 20442: 0.03335520287152949
Position 15367: 0.03117486734799322
Position 17882: 0.029834432290631933
Position 17596: 0.029217485908606622
Position 15176: 0.02763588239572749
Position 7290: 0.024465519058202642
Position 11111: 0.02416469559510938
Position 19611: 0.022527574832806447
Position 7270: 0.02245405872867995
Position 14071: 0.019044682470220585
Position 6777: 0.01698434231239926
Position 450: 0.016481123370509686
Position 5508: 0.01564173985288381
Position 6921: 0.015273915716727501
Position 7503: 0.014490219744169964
Position 11833: 0.014209853841570821
Position 9423: 0.014126613253245544
Position 3388: 0.013423150095958595
Position 22788: 0.012778332439905012
Position 18290: 0.011758505786470162
Position 14665: 0.009898398147470025
Position 5341: 0.009370796701957017
Position 4667: 0.009097427603689586
Position 21816: 0.009092747637916643
Position 11362: 0.008670399428198748
Position 965: 0.008601886924299605
Position 17625: 0.008556503187383066
Position 22094: 0.008431223054053002
Position 19526: 0.008255827011992402
Position 1552: 0.00807222869948205
Position 18390: 0.0075214884216561265
Position 8426: 0.007364549198389189
Position 7678: 0.007280599172453188
Position 14721: 0.007000739551742064
Position 1753: 0.006970002127846638
Position 1842: 0.006542304438480568
Position 824: 0.0064117379463683195
Position 3795: 0.00637470984101629
Position 14940: 0.0062930551820257665
Position 21860: 0.005872133219711679
Position 20485: 0.0056885043139839695
Position 1890: 0.005252355266602849
Position 11671: 0.005173663003420356
Position 12029: 0.004963186592076895
Position 6180: 0.004871578170867405
Position 20091: 0.004811134910558946
Position 3539: 0.004695367618329871
Position 23160: 0.004591409266908048
Position 5594: 0.00431946852701807
Position 665: 0.0041275809758584536
Position 619: 0.003970062641581361
Position 7707: 0.0037621095326838996
Position 18769: 0.0037616128351350593
Position 15193: 0.0036386821628644275
Position 18268: 0.003633097170635996
Position 12446: 0.003543335420036539
Position 17266: 0.0032680773344133567
Position 2413: 0.0032280505483551656
Position 5719: 0.00308153150269671
Position 17370: 0.002958331317733773
Position 21180: 0.002814117205590849
Position 11467: 0.002756914143325018
Position 648: 0.0025492618576931315
Position 17555: 0.0024314027329921653
Position 3756: 0.002425513430995737
Position 5387: 0.0022218726861452276
Position 12407: 0.0021493989557656488
Position 13146: 0.0020178663579151824
Position 12147: 0.0019005189166298704
Position 18999: 0.0018414925296780468
Position 4700: 0.0018409316483310322
Position 11382: 0.0018266839059785593
Position 11842: 0.0018170782507859868
Position 295: 0.0017349175638130675
Position 1894: 0.0017266588571061819
Position 2592: 0.0016750746177207122
Position 13125: 0.0016563591407910668
Position 20276: 0.0015764051224721575
Position 10394: 0.0015577441446100741
Position 1908: 0.001543906324891402
Position 1528: 0.0014397190650813317
Position 4926: 0.0014273600307331722
Position 12413: 0.0013263585807731292
Position 19176: 0.0013253391683388795
Position 13989: 0.0012868094032463932
Position 726: 0.0011684023795227238
Position 6402: 0.0011156690858232356
Position 3837: 0.001079141812628898
Position 1588: 0.0010650418333558547
Position 401: 0.001052531313864513
Position 7783: 0.001026249773125487
Position 5740: 0.0009872534933005803
Position 5248: 0.0009830604135762009
Position 11992: 0.0009666653691091614
Position 372: 0.0009327023781856867
Position 335: 0.0009298722566824604
Position 10272: 0.0009145688725583843
Position 14591: 0.0009027122132623051
Position 14459: 0.0008614039466145233
Position 16190: 0.0008582852618504741
Position 7379: 0.0008399386963242183
Position 535: 0.0008111340899697399
Position 19098: 0.0008095386228769085
Position 787: 0.0007239356528229957
Position 1863: 0.0006865205695062569
Position 3281: 0.0006496482605248953
Position 11770: 0.0006304177550642518
Position 13242: 0.000596113962032541
Position 6692: 0.0005886361316745092
Position 15253: 0.0005797070135041397
Position 1723: 0.0005727776019424284
Position 568: 0.0005527917123718555
Position 15304: 0.0005020694304901184
Position 21832: 0.0004992100418887659
Position 4930: 0.00048579475198254893
Position 681: 0.0004631949350238938
Position 12183: 0.00045750079414113486
Position 2511: 0.00043902659782597397
Position 1868: 0.00043828971002690345
Position 13151: 0.00042542206269461226
Position 1539: 0.0003718202003875077
Position 2336: 0.00036742292951799866
Position 1706: 0.0003508782693721113
Position 3246: 0.00034094808584723626
Position 20666: 0.0003380991289625885
Position 723: 0.00033339158358063086
Position 899: 0.000328261525772319
Position 2361: 0.0003198627701185738
Position 5322: 0.0003196150221977211
Position 3733: 0.0003186546179257469
Position 20805: 0.0003132960263841274
Position 15984: 0.0003010674134730925
Position 1669: 0.00029478478910220375
Position 12493: 0.000266694992221444
Position 511: 0.00026623517085819963
Position 12064: 0.0002651629895506233
Position 11391: 0.00026182249605043363
Position 1651: 0.00024821773383112647
Position 341: 0.0002471531684069095
Position 12270: 0.00021989602624681114
Position 327: 0.00021856593353337324
Position 19812: 0.0002021738790912122
Position 393: 0.00017053399623255102
Position 1557: 0.0001676506248273484
Position 840: 0.00016322313932162367
Position 12290: 0.00014812930818510096
Position 258: 0.00014301007103443569
Position 3347: 0.00014281119875922597
Position 16838: 0.000134280517759411
Position 926: 0.0001295996327981325
Position 621: 0.00011379325422922841
Position 892: 0.00010949009791080148
Position 16066: 0.00010196054664380297
Position 18185: 9.86224466198741e-05
Position 7199: 9.535843053044389e-05
Position 2435: 8.933756937441349e-05
Position 1509: 8.373501304271733e-05
Position 14669: 8.133384273343488e-05
Position 12298: 8.07077731655702e-05
Position 17694: 7.940346598853432e-05
Position 16947: 7.526399261146045e-05
Position 792: 7.208813943466061e-05
Position 3887: 7.044414789162927e-05
Position 14533: 7.008338806009508e-05
Position 2352: 6.955857306614243e-05
Position 2452: 6.923826130272793e-05
Position 2495: 5.9770058314509876e-05
Position 949: 5.9074192530792975e-05
Position 12841: 5.904481753084827e-05
Position 12083: 5.730852265083257e-05
Position 835: 5.084514771768311e-05
Position 311: 4.979394258815774e-05
Position 12047: 4.1938726193081015e-05
Position 989: 3.0824041830334635e-05
Position 407: 3.0822698446016935e-05
Position 1596: 2.6343700175226604e-05
Position 13213: 2.4914044081066992e-05
Position 1374: 1.989217956777039e-05
Position 1683: 1.9886815910623175e-05
Position 14112: 1.8992029215993764e-05
Position 12353: 1.801943805893704e-05
