Gene = 4930558C23Rik
index = 55
Annotated 5SS: [136]
Annotated 3SS: [15785]
SMsplice 5SS: [  136 15660]
SMsplice 3SS: [15554 15785]
top_k =  1000
Partition function (log Z): -12.632618810911227

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.8366203929546969
Position 2650: 0.32778344193275105
Position 276: 0.27994098774394416
Position 2279: 0.1964434334896228
Position 353: 0.07736085433163925
Position 7161: 0.05747749273437175
Position 6388: 0.0367759369214706
Position 85: 0.023969810567046446
Position 2234: 0.014532317550718052
Position 2085: 0.013012769524951187
Position 2442: 0.009068052850022306
Position 2906: 0.0077758239439265995
Position 2940: 0.006902115252256927
Position 669: 0.006802872305049098
Position 333: 0.006141445959850674
Position 2259: 0.005141728760895067
Position 5337: 0.0051308230603824435
Position 1588: 0.004421049414165142
Position 9319: 0.0038595568462571088
Position 1862: 0.0031141074441078695
Position 2228: 0.002523695628195465
Position 1866: 0.0024221937688601917
Position 976: 0.002267577659923386
Position 380: 0.0021354913672151725
Position 2526: 0.0018978206526284052
Position 3840: 0.0013763694046698167
Position 55: 0.001352033137081163
Position 1376: 0.0012497206556104192
Position 182: 0.0012233758941282708
Position 1508: 0.0009695895449754068
Position 4560: 0.0009625016262735156
Position 1394: 0.0009233072474215225
Position 1013: 0.0008741551244551841
Position 2898: 0.0008664676587006228
Position 1758: 0.0007085759129825155
Position 435: 0.000476697938752654
Position 140: 0.00045518390013918585
Position 2224: 0.00040166671888437365
Position 2501: 0.0003731744639663015
Position 2146: 0.00031222717336248126
Position 1530: 0.0002763404851988123
Position 2733: 0.00021117181504623966
Position 2654: 0.0001705207871880883
Position 117: 0.00016203636104184448
Position 115: 0.00015464603839216598
Position 2052: 0.00013946810629572717
Position 1514: 0.0001270210663850323
Position 504: 0.00012640344852058057
Position 1985: 8.674056404971277e-05
Position 375: 2.8540313053429406e-05
Position 19: 2.8022980859628735e-05
Position 2636: 2.500492759615581e-05
Position 40: 2.0834658399555962e-05
Position 1261: 1.920642224539459e-05
Position 1406: 1.9145465836898092e-05
Position 102: 1.8402990870643583e-05
Position 1435: 1.2573887746327624e-05
Position 3: 1.176977774138255e-05
Position 58: 1.0074189658857055e-05
Position 357: 9.91919814949971e-06
Position 31: 8.815998170021298e-06
Position 158: 4.815979335543206e-06
Position 161: 4.6138103600662855e-06
Position 3732: 4.380517799041476e-06
Position 154: 3.5913126201729983e-06
Position 165: 2.59128529894903e-06
Position 10: 2.158099705868301e-06
Position 3078: 1.3635354436945781e-06
Position 194: 9.057431385087026e-07
Position 499: 4.818573818179193e-07
Position 252: 4.5802925022339865e-07
Position 186: 4.2700855966009883e-07
Position 169: 4.268676675620704e-07
Position 188: 3.440469748615058e-07
Position 411: 3.0663846472381367e-07
Position 1146: 2.2842470992557446e-07
Position 263: 1.7913297826722894e-07
Position 1168: 1.344881777906964e-07
Position 446: 1.3327263912941834e-07
Position 710: 9.34686202366314e-08
Position 1230: 8.808144039648423e-08
Position 423: 6.464756672971265e-08
Position 384: 5.955920627453246e-08
Position 1017: 5.889738167938533e-08
Position 683: 4.535178841064798e-08
Position 775: 3.4813453454608556e-08
Position 416: 3.296641778048006e-08
Position 280: 2.9825851716736967e-08
Position 1006: 2.0754284088239677e-08
Position 455: 1.9231001145394164e-08
Position 616: 1.4714078193613144e-08
Position 534: 1.4342274222695977e-08
Position 1036: 1.0999188116001396e-08
Position 933: 1.0091903057132347e-08
Position 1109: 1.0013061451644555e-08
Position 316: 8.813462931620673e-09
Position 524: 2.8999396841155636e-09
Position 494: 1.2615029710785902e-09
Position 231: 5.649139418967128e-13
Position 261: 5.023796482713839e-15
Position 373: 3.928754495138933e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2172: 0.2463092691823553
Position 261: 0.21766115447911327
Position 2598: 0.1795655183761338
Position 15785: 0.1322113467071513
Position 16348: 0.11150096724459985
Position 11921: 0.10662709717485408
Position 2353: 0.08455484366303326
Position 10736: 0.08067565845210982
Position 9490: 0.06720675683176731
Position 7034: 0.0644670998661567
Position 11918: 0.06019146577787245
Position 6279: 0.05810895404917396
Position 2557: 0.055364254399894314
Position 2819: 0.05174630532793565
Position 5538: 0.042353477997916875
Position 2391: 0.03995773092150922
Position 11151: 0.02985487743449845
Position 213: 0.01892433834172682
Position 8212: 0.01772781003870666
Position 5235: 0.0163246655763928
Position 1313: 0.014547570587872927
Position 180: 0.01410197408444862
Position 8603: 0.013697189184450651
Position 6956: 0.013097287042597796
Position 12937: 0.012803453753967587
Position 4293: 0.01220158048021817
Position 1984: 0.010291939490635884
Position 6467: 0.00843946656684834
Position 9227: 0.007616900351399375
Position 176: 0.007556907779262969
Position 8820: 0.007273029597879195
Position 1798: 0.00697228788760838
Position 1968: 0.006870478379647369
Position 1529: 0.006584934231062303
Position 4825: 0.00635944530923831
Position 7615: 0.006289528725173133
Position 6721: 0.006016568282115101
Position 2495: 0.0057257716522907025
Position 5021: 0.005130252425096891
Position 864: 0.004346605428883925
Position 2754: 0.004314953817746845
Position 2394: 0.004247312513150671
Position 691: 0.0030758765706942054
Position 1072: 0.003032973549466271
Position 4842: 0.0030241618447081416
Position 2477: 0.0029579154814319
Position 4325: 0.0029567062362641306
Position 7086: 0.0028034113923772644
Position 6505: 0.0026887596357323836
Position 8266: 0.002491106365187766
Position 3919: 0.0023953944013015353
Position 5888: 0.0023860671496120376
Position 4263: 0.00216618494542623
Position 1310: 0.0021115858025628725
Position 3135: 0.0021106159969812984
Position 524: 0.0020597624408404407
Position 2120: 0.002046858223890434
Position 590: 0.0019941604378894027
Position 5056: 0.0018279138140618924
Position 4241: 0.0018249712551586335
Position 4116: 0.00174985738364901
Position 2530: 0.0017370907063903535
Position 1332: 0.001664287632730015
Position 7181: 0.0016503971813163617
Position 566: 0.00150350881269674
Position 6896: 0.0014447812451070384
Position 9856: 0.0014320534486736468
Position 7037: 0.001394887107763844
Position 10115: 0.0013862604902788469
Position 1503: 0.0013774570334332107
Position 2724: 0.0012941234637743255
Position 5925: 0.0011445057159905337
Position 218: 0.0010468604962639153
Position 1447: 0.001025248083625797
Position 4479: 0.0008481898229061526
Position 3612: 0.0008170485620802411
Position 3367: 0.0008083853177501111
Position 616: 0.0007686992896575615
Position 3731: 0.0007563793014213764
Position 8007: 0.0007252760863241844
Position 1500: 0.0007220316368095638
Position 8845: 0.0007139653353499909
Position 4786: 0.0006811962795920405
Position 4763: 0.0006726279601320937
Position 6367: 0.0006651837405416197
Position 1709: 0.0006332592878355659
Position 490: 0.0005444475931392914
Position 2939: 0.0005279967895873634
Position 1692: 0.0005177196493019968
Position 2085: 0.0005031256727819661
Position 4043: 0.0004755649138907331
Position 6314: 0.0004750885753591233
Position 3691: 0.0004744022532299189
Position 267: 0.00047216466603413443
Position 7327: 0.000376959460312728
Position 6882: 0.0003760693128360666
Position 2023: 0.00035827025930987636
Position 2468: 0.0002940378062340432
Position 2362: 0.000279732046404497
Position 2706: 0.0002680858529962562
Position 2501: 0.00024768554123860974
Position 6059: 0.00023092572593354227
Position 3620: 0.00020587643591175078
Position 5571: 0.00019455162223241363
Position 5668: 0.0001876809400885339
Position 571: 0.00016380426064563204
Position 5413: 0.00015247093641185825
Position 4649: 0.00013817584447135754
Position 537: 0.00013611075645656289
Position 4959: 0.00012718201568916727
Position 3824: 0.00012226207542211245
Position 4603: 0.00010877311781787679
Position 520: 9.978620419582878e-05
Position 4227: 9.432427332194761e-05
Position 1003: 9.316065365999273e-05
Position 2451: 7.28323408050569e-05
Position 1913: 6.980986593897185e-05
Position 3279: 6.01127900822602e-05
Position 946: 5.5471009954949704e-05
Position 1954: 5.476652833692198e-05
Position 1778: 5.267627681447653e-05
Position 3657: 4.971263445647481e-05
Position 229: 4.918001780409926e-05
Position 2177: 4.58595632655522e-05
Position 1877: 4.3281208402811936e-05
Position 2145: 3.9831997969686976e-05
Position 1029: 3.485895787169998e-05
Position 1045: 3.43914941019993e-05
Position 1230: 3.0443881569327554e-05
Position 1995: 2.8995578569690397e-05
Position 974: 2.7277345393443918e-05
Position 963: 2.6583509160481436e-05
Position 1889: 2.6053825539834195e-05
Position 552: 2.4976260610822357e-05
Position 1892: 2.4947603501260562e-05
Position 1016: 2.3618502755550817e-05
Position 741: 2.337453332817779e-05
Position 1507: 1.85080602796588e-05
Position 543: 1.8450086920390916e-05
Position 449: 1.6242654156632083e-05
Position 455: 1.5286937767391486e-05
Position 275: 1.3590296985464941e-05
Position 1655: 1.297133096155056e-05
Position 1536: 1.1842221821029856e-05
Position 2442: 9.91248052677554e-06
Position 1865: 7.909198390556274e-06
Position 872: 6.481571825380927e-06
Position 231: 4.936299727065454e-06
Position 796: 3.8318807789111144e-06
Position 813: 3.114263369044437e-06
Position 3633: 2.598372280740243e-06
Position 643: 2.5873793996796083e-06
Position 1649: 2.373235847156733e-06
Position 1420: 1.9013353613990518e-06
Position 715: 1.8197714138632607e-06
Position 775: 1.6818666342612716e-06
Position 663: 1.609573747070641e-06
Position 322: 2.708866913472781e-07
Position 237: 2.303527094313545e-07
Position 592: 1.5848376854685202e-07
Position 701: 1.315906928528498e-07
Position 316: 1.2961943069870736e-07
Position 430: 1.1172006910907633e-07
Position 668: 1.0994718925908552e-07
Position 720: 1.0903092656976835e-07
Position 1539: 9.839019547819511e-08
Position 461: 5.893692120345765e-08
Position 289: 2.2522392588787568e-08
Position 1375: 2.1190655440487007e-08
Position 1455: 1.8036857295827424e-08
Position 1118: 7.078848465847862e-09
Position 102: 5.317635625692035e-09
Position 820: 5.066648065271449e-09
Position 1361: 2.861962813054346e-09
Position 303: 2.2026010228231387e-09
Position 338: 1.1372607046954662e-09
Position 329: 1.0832748339418487e-09
Position 368: 1.0818774061872535e-09
Position 364: 1.0256053338268922e-09
Position 140: 1.0008940126694673e-09
Position 398: 9.28557197938277e-10
Position 293: 8.751864746882634e-10
Position 390: 7.112977176529309e-10
Position 1124: 6.679831333183082e-10
Position 296: 4.050741014092097e-10
Position 128: 3.2236264531006633e-10
Position 411: 2.5842243985378423e-10
Position 1052: 1.3430021058375756e-10
Position 336: 1.0809652878314553e-10
Position 280: 6.900677161634288e-11
Position 342: 4.1802649696194434e-11
Position 378: 2.7147471492939922e-11
Position 384: 1.60484213035199e-11
Position 373: 1.1181532821899329e-11
Position 346: 8.694410829686856e-12
Position 406: 1.4605812268439553e-12
Position 380: 8.183904983505247e-13
Position 332: 1.6959376042712788e-13
Position 357: 5.6321263216758725e-14
