Gene = Upk2
index = 1167
Annotated 5SS: [ 346  915 1182 1494]
Annotated 3SS: [ 782 1042 1422 1866]
SMsplice 5SS: [524]
SMsplice 3SS: [621]
top_k =  1000
Partition function (log Z): -9.305974325924161

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.658416617636952
Position 1494: 0.49186610407798437
Position 915: 0.2532139132722734
Position 873: 0.2069026234175305
Position 1186: 0.20056883068345682
Position 537: 0.1809288499575079
Position 1150: 0.166687123428507
Position 1182: 0.08776898478549315
Position 1208: 0.05958599319154876
Position 346: 0.03379397502123719
Position 543: 0.027407112983964005
Position 359: 0.010658391797838363
Position 1239: 0.00919309444378641
Position 950: 0.006551420423162248
Position 268: 0.005117239431665186
Position 476: 0.005055099583907168
Position 1234: 0.0032512722047078335
Position 1292: 0.0031762224444351807
Position 1245: 0.0019066718619725942
Position 1620: 0.00187152235026483
Position 1663: 0.0015826780522526225
Position 890: 0.0013444054179496047
Position 465: 0.001192274760167277
Position 1714: 0.0010628724820680702
Position 142: 0.0009499875365543698
Position 928: 0.0007737285387148666
Position 737: 0.0007595401599601142
Position 665: 0.0007342765265728539
Position 1498: 0.000680691330432877
Position 233: 0.000630051788355933
Position 429: 0.000523015231693796
Position 288: 0.0005029988403293308
Position 807: 0.00043692165512525846
Position 324: 0.0004270736804245562
Position 401: 0.00037109457744507167
Position 1109: 0.0003664784378119099
Position 947: 0.0003182579290688756
Position 442: 0.00026573151144234795
Position 127: 0.000258037605705677
Position 838: 0.00021349313989269534
Position 528: 0.00017930207130682996
Position 689: 0.00015053000008061733
Position 628: 0.00014175669795581943
Position 814: 0.00012866163469127433
Position 374: 0.00012785318446752777
Position 1844: 0.00012000247860278458
Position 433: 0.00011232204482480753
Position 1742: 0.00010424925346422268
Position 1436: 0.00010199129622933397
Position 1228: 8.397692240284926e-05
Position 256: 8.12944931149458e-05
Position 1093: 7.663485473774052e-05
Position 662: 7.510650229482627e-05
Position 1348: 6.636781442270618e-05
Position 1554: 5.0873000949399595e-05
Position 530: 4.964631266532785e-05
Position 573: 4.286054451568821e-05
Position 581: 3.7454667208247647e-05
Position 1962: 2.8439938652749084e-05
Position 448: 2.311560396945605e-05
Position 983: 2.1898273491530532e-05
Position 101: 1.6691163292715738e-05
Position 243: 1.4339352167934062e-05
Position 760: 8.507371698575077e-06
Position 592: 6.89904354152876e-06
Position 455: 6.145785939366513e-06
Position 600: 3.491932309537577e-06
Position 541: 2.6542213795870676e-06
Position 547: 2.193652595743755e-06
Position 1459: 1.5804501390652288e-06
Position 462: 1.3924178661562867e-06
Position 510: 1.2105863840294793e-06
Position 994: 8.22253063034466e-07
Position 586: 5.999179214694458e-07
Position 605: 5.493513131437277e-08
Position 1695: 7.701628473819693e-09
Position 858: 1.6040755558199881e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1042: 0.4293047621679582
Position 1613: 0.30996138782831556
Position 1317: 0.29783525741567746
Position 782: 0.26480893283508
Position 1866: 0.24355287256864752
Position 1085: 0.168492855218749
Position 1422: 0.11500313256172447
Position 1380: 0.10186988615963079
Position 830: 0.09899549661715036
Position 2163: 0.08431288453647877
Position 1548: 0.0816988671991099
Position 621: 0.07421774307419889
Position 704: 0.02230121207327062
Position 644: 0.017653478422544062
Position 1374: 0.013661374293305937
Position 1441: 0.011492377092417095
Position 2025: 0.010936405336693468
Position 1706: 0.00967677899318229
Position 605: 0.007885998682384718
Position 1758: 0.005886247625274072
Position 1327: 0.0058274859794311944
Position 501: 0.005684889497596872
Position 2059: 0.005544176028390069
Position 730: 0.0052475156528673265
Position 1660: 0.004242479407343787
Position 2238: 0.00401759745290966
Position 1841: 0.003822614562472418
Position 1675: 0.0025244953415815667
Position 410: 0.0021663679655999635
Position 2130: 0.002126839555457298
Position 1089: 0.001372623968791595
Position 1582: 0.0012891477491216614
Position 669: 0.0012628684176777363
Position 1133: 0.00111483868715632
Position 1320: 0.0009536329180884595
Position 1528: 0.000935908419202283
Position 2116: 0.0008762405866315864
Position 798: 0.0007233517968778462
Position 872: 0.0006693436856076085
Position 834: 0.0006467005583906429
Position 1893: 0.0006464799266081936
Position 1050: 0.000575044586861408
Position 974: 0.0005409743751776227
Position 1149: 0.0004991181140548335
Position 1929: 0.0004900699837298934
Position 1109: 0.00047661710154736414
Position 2081: 0.00044309416761111715
Position 586: 0.0004332707607137178
Position 1662: 0.0004218369326692236
Position 345: 0.0004122983145995235
Position 2252: 0.0003247307571174124
Position 1498: 0.0002421405738521284
Position 1054: 0.0002341188145225583
Position 1340: 0.00021858720033079553
Position 1908: 0.00021745074540279653
Position 1811: 0.00020361181394660605
Position 650: 0.0001958053871161452
Position 1168: 0.00019340613084218208
Position 992: 0.0001624287427748446
Position 742: 0.00016184921939318847
Position 249: 0.00014457380720398874
Position 438: 0.00013628358552363873
Position 1575: 0.0001273062894552944
Position 2176: 0.00011119838324223987
Position 1798: 0.00010640518433022171
Position 1207: 6.86880882296467e-05
Position 1436: 6.185315202084104e-05
Position 425: 5.940368131280329e-05
Position 219: 5.400038847106132e-05
Position 1843: 5.0626814347181945e-05
Position 1139: 4.944857096514613e-05
Position 1718: 4.7637954428923005e-05
Position 1290: 4.599833862138749e-05
Position 1259: 4.4458957889851653e-05
Position 1005: 4.004980696802484e-05
Position 1550: 4.004526509131087e-05
Position 420: 3.742837920524983e-05
Position 737: 3.3111294065412986e-05
Position 2039: 3.202951030809068e-05
Position 2066: 3.013615852740537e-05
