Gene = Utp25
index = 1174
Annotated 5SS: [  229   782  2006  6635  8267  9963 12080 12772 15434 15668 16516]
Annotated 3SS: [  741  1725  6463  8177  9551 11859 12568 15250 15554 16269 22485]
SMsplice 5SS: [  229  2006  6635  8267 11953 15434 15668 16516]
SMsplice 3SS: [ 1725  6463  8177 11859 15379 15554 16269 24035]
top_k =  1000
Partition function (log Z): 5.29260844127662

Sorted 5' Splice Sites (High to Low Probability):
Position 15668: 0.9898373987710798
Position 15434: 0.9847868640904603
Position 8267: 0.9519126975317552
Position 2006: 0.9507517980282096
Position 6635: 0.8595349197948994
Position 16516: 0.8279239730398542
Position 3410: 0.6224088119679861
Position 11953: 0.590511750859153
Position 19275: 0.5617802172948909
Position 12772: 0.484015652163572
Position 229: 0.4336591788088867
Position 3105: 0.41392794347540235
Position 19712: 0.33194660272844995
Position 22655: 0.3175332072928764
Position 12080: 0.279910204172737
Position 9963: 0.2716649891295496
Position 21209: 0.2554051480520776
Position 16221: 0.18972815155622472
Position 316: 0.17692743013129872
Position 1156: 0.15431440105324387
Position 235: 0.13446379215436113
Position 16829: 0.12828355062479446
Position 782: 0.12581693186776025
Position 922: 0.12271061224350158
Position 421: 0.12248590574722631
Position 22627: 0.12057021248609441
Position 7889: 0.11012421292690394
Position 9873: 0.10067766666145173
Position 4730: 0.08974917003525218
Position 7716: 0.08139455797668066
Position 16785: 0.06278053395855664
Position 5036: 0.06154210081067192
Position 8051: 0.05798584026323801
Position 15858: 0.05516605513085803
Position 11059: 0.0543060008086524
Position 10057: 0.05336816522019258
Position 15141: 0.05294628225845528
Position 12450: 0.05231420714296992
Position 285: 0.0513487666723438
Position 2400: 0.049637653222359954
Position 15815: 0.04841824551917313
Position 22942: 0.048039771643816176
Position 2753: 0.044748622220351565
Position 2272: 0.04293973841542445
Position 8094: 0.04183484210566159
Position 2387: 0.04023571645875503
Position 7592: 0.03932995990823071
Position 21636: 0.038115347449211565
Position 13080: 0.038087092911523665
Position 23348: 0.03732165602047501
Position 2284: 0.03583813864010086
Position 5068: 0.03537627833998582
Position 7704: 0.03241818101614563
Position 22556: 0.0292810670267401
Position 9038: 0.025908198088800807
Position 476: 0.025546981750886263
Position 2296: 0.024356900085470878
Position 13434: 0.024064300803384404
Position 18868: 0.022512642407178037
Position 10019: 0.021725363098282498
Position 19242: 0.01892961094225406
Position 8362: 0.018856725853773786
Position 23665: 0.01828863624185497
Position 12668: 0.016788389012975767
Position 8421: 0.016619030495013877
Position 13066: 0.016590345894009265
Position 18103: 0.015699586568210452
Position 6147: 0.015112852803716253
Position 9475: 0.01366535401487601
Position 4759: 0.013497030061175773
Position 3646: 0.013084926090001428
Position 9391: 0.012924830030146509
Position 280: 0.011769778847414886
Position 486: 0.011302828311694145
Position 1907: 0.010821799317421197
Position 20427: 0.010280617427555934
Position 3043: 0.009715396034331742
Position 1903: 0.009635414422008756
Position 23736: 0.00880530704704201
Position 5500: 0.008507591660227846
Position 845: 0.007866589975243024
Position 6044: 0.007671648106008816
Position 15079: 0.007191265388671859
Position 1337: 0.007135889859130993
Position 2192: 0.006922921773020624
Position 14335: 0.006893060952385961
Position 449: 0.006889086715517853
Position 19169: 0.006671220657053119
Position 22486: 0.006607855653140913
Position 12709: 0.006419810757706974
Position 16796: 0.004918131697982023
Position 5328: 0.004855379067150496
Position 8509: 0.004728546718381895
Position 47: 0.004626721292015921
Position 10856: 0.004448370820298217
Position 21582: 0.004391821514128132
Position 23083: 0.004031962880156644
Position 21230: 0.003481569175695521
Position 11982: 0.0034608002527372014
Position 14754: 0.0034424035604276766
Position 8620: 0.0034328008836665546
Position 12281: 0.0033329430284006847
Position 9915: 0.002944750211118454
Position 5717: 0.002636904553633152
Position 8882: 0.0025790326043915466
Position 1791: 0.0024939687511380104
Position 8675: 0.0021980151627044994
Position 9635: 0.0020225157382797424
Position 18828: 0.002017442093551928
Position 655: 0.0020033860049131175
Position 2590: 0.0019576661248051842
Position 20447: 0.0018224202898643998
Position 11465: 0.0016234432661161786
Position 15475: 0.0014354398012520909
Position 886: 0.0012843728220428682
Position 5979: 0.0012708187452607155
Position 6567: 0.0011562788806974288
Position 270: 0.00115339545843895
Position 19397: 0.0011022896285382247
Position 7565: 0.0010738800050492045
Position 7105: 0.00105955619409317
Position 2258: 0.0010565101736921619
Position 9889: 0.0009866212167001557
Position 19183: 0.0009000838608919735
