Gene = Rexo2
index = 898
Annotated 5SS: [ 205 1302 5492 6210 7580 8792]
Annotated 3SS: [ 1217  5413  6097  7470  8737 11664]
SMsplice 5SS: [ 321 5492 6210 7580]
SMsplice 3SS: [ 5413  6097  7470 11664]
top_k =  1000
Partition function (log Z): -2.287124526413391

Sorted 5' Splice Sites (High to Low Probability):
Position 5492: 0.9669617684024693
Position 7580: 0.9209761349734165
Position 6210: 0.8104068510560893
Position 321: 0.680120935454175
Position 1302: 0.378526975112972
Position 5345: 0.3164553466352688
Position 8792: 0.25139232344955476
Position 7858: 0.19524015303150322
Position 11786: 0.17434321926710922
Position 205: 0.162874295830455
Position 2159: 0.12739971338048522
Position 792: 0.10925655454023912
Position 312: 0.09696957576549468
Position 1306: 0.09454299507118151
Position 7340: 0.09287652952755814
Position 2015: 0.09062471086385632
Position 498: 0.09004026815919021
Position 2850: 0.057363402677895005
Position 1359: 0.05468156732472871
Position 1400: 0.04721419438975989
Position 143: 0.04437576991704354
Position 9432: 0.043461623603774445
Position 10276: 0.03406806727970869
Position 7326: 0.03375761250786934
Position 5770: 0.023488663304204446
Position 9348: 0.019752509416227863
Position 8676: 0.017834391515209966
Position 5033: 0.016293942526907863
Position 9136: 0.01585829018418051
Position 7794: 0.014250460004862808
Position 6408: 0.014105833095192985
Position 2732: 0.013047564839832845
Position 9307: 0.012243082727199813
Position 11230: 0.011985806988886953
Position 2957: 0.011685117608773382
Position 648: 0.010317451794370068
Position 4249: 0.009070942339181823
Position 1316: 0.008416991973487279
Position 7384: 0.008320625406378979
Position 6587: 0.007702173780409848
Position 5832: 0.006905024854273018
Position 2009: 0.006454344599574727
Position 6709: 0.0063492549857621485
Position 2986: 0.006277343891789325
Position 494: 0.0061947380879137995
Position 1684: 0.006055843335323296
Position 7872: 0.0056352178638326665
Position 3592: 0.005583038491793835
Position 231: 0.005181084625556757
Position 475: 0.004939651643853701
Position 67: 0.004907535969926054
Position 7195: 0.004905644309826943
Position 3587: 0.004847846321070652
Position 3433: 0.004669699211519824
Position 7827: 0.00420622606335263
Position 972: 0.004159025896084582
Position 5752: 0.0037704768421213666
Position 2256: 0.003605199943910005
Position 11579: 0.0032853367787069178
Position 5876: 0.003153250705058128
Position 7113: 0.003146080445549806
Position 5981: 0.003122715275925293
Position 562: 0.0026902620907001767
Position 4321: 0.0022397148350877818
Position 5122: 0.001970303215475716
Position 8028: 0.0019470936892602634
Position 7554: 0.001916832010955644
Position 3365: 0.0018998121415742249
Position 9653: 0.0017506532346189736
Position 11226: 0.0016779701348573974
Position 1094: 0.0013447476337058951
Position 797: 0.001298497763186395
Position 7401: 0.0012539074465335168
Position 55: 0.0012123322159022225
Position 6754: 0.0011818534725584774
Position 4936: 0.0009254757877864273
Position 5592: 0.0009122387052684674
Position 533: 0.0007216424717334542
Position 7450: 0.0006762136983451935
Position 801: 0.0006616284802863038
