Gene = Swt1
index = 1049
Annotated 5SS: [  159  4949  6422  8356 15665 17685 20880 23040 24661 25501 27376 31250
 33847 37020 39836 44139 49073 56148 57877]
Annotated 3SS: [ 4849  6334  8271 15608 16996 20819 22909 24558 25311 27281 31103 33682
 36880 39686 43950 48940 56080 57811 59866]
SMsplice 5SS: [  159  4949  5919  6422  8356 17685 24661 27376 31250 33847 39836 49073
 57877]
SMsplice 3SS: [ 4849  5783  6334  8271 17586 24558 27281 31103 33682 39686 48940 57811
 59866]
top_k =  1000
Partition function (log Z): 1.6999980015037695

Sorted 5' Splice Sites (High to Low Probability):
Position 49073: 0.9973774995854384
Position 27376: 0.9924080147074512
Position 159: 0.9894190796662038
Position 8356: 0.9794833364909551
Position 31250: 0.938728329045167
Position 4949: 0.9102282958390366
Position 39836: 0.9041232742246624
Position 24661: 0.8953537190029562
Position 33847: 0.8571704180142619
Position 17685: 0.8534854009003587
Position 6422: 0.7573273852088811
Position 15665: 0.7134215786777195
Position 44885: 0.5112011515464893
Position 57877: 0.4990648843501753
Position 18464: 0.4934020527998929
Position 23040: 0.451646729654473
Position 5966: 0.314785880265463
Position 5919: 0.30328265495850326
Position 56148: 0.2754638603759705
Position 4746: 0.27342801921424814
Position 37020: 0.24159204424746036
Position 44139: 0.23105490233041245
Position 25501: 0.19628129756336354
Position 5952: 0.19230810060097492
Position 20926: 0.1738660036718551
Position 21048: 0.16630229517232517
Position 17158: 0.1652735949880716
Position 2088: 0.1645029003547094
Position 10423: 0.12994312323165116
Position 23051: 0.12421263374229881
Position 39165: 0.12076441143074915
Position 20632: 0.10274821252765329
Position 23077: 0.10266644028996456
Position 2698: 0.10090279479185174
Position 35924: 0.09179560117882693
Position 20949: 0.08800727702534313
Position 40471: 0.087969375955727
Position 57958: 0.08770315196693286
Position 20374: 0.08480926935706057
Position 26725: 0.07895348797205493
Position 11213: 0.07664100147316012
Position 41736: 0.06908849371644848
Position 37140: 0.06221679869454474
Position 29331: 0.053505898836255804
Position 1112: 0.04495352305308144
Position 33546: 0.04406578460696976
Position 6077: 0.042395487017524255
Position 28271: 0.038981096267966246
Position 11540: 0.037561636473470356
Position 904: 0.032960305270692845
Position 6933: 0.03246741887659402
Position 17945: 0.03175057706535582
Position 5980: 0.0307121957260105
Position 6183: 0.0287099200414393
Position 20930: 0.025404435855134043
Position 9305: 0.0253405555965125
Position 45650: 0.0228460689962421
Position 14692: 0.020567119737656826
Position 5976: 0.018639345901416648
Position 33570: 0.018315006288927106
Position 30693: 0.01648262622872783
Position 57210: 0.01466340400176988
Position 57214: 0.014346945241467046
Position 57206: 0.014136314300715092
Position 1080: 0.01307681495627609
Position 5659: 0.012949864304287429
Position 8648: 0.01250191014708724
Position 18455: 0.01228145544292486
Position 13971: 0.012041621637173185
Position 31338: 0.011573274591790273
Position 34226: 0.011151859667477608
Position 30697: 0.0110871566198636
Position 20233: 0.011064517048282136
Position 31567: 0.01056249189682476
Position 59248: 0.01007897670617466
Position 1206: 0.00942871038517719
Position 6578: 0.009353732819749801
Position 5941: 0.008724380365318245
Position 30670: 0.00842373320161862
Position 57218: 0.007267012548760623
Position 29217: 0.007141090149684195
Position 4880: 0.0071295869373532664
Position 44889: 0.006002756098717774
Position 299: 0.005655856493711213
Position 28199: 0.005229604664379831
Position 870: 0.004369763857542069
Position 11376: 0.004162455022147043
Position 30666: 0.0041370153474933015
Position 33589: 0.004099959480629904
Position 31469: 0.004036757603033332
Position 44097: 0.003527590372100024
Position 31304: 0.003297012392867885
Position 11598: 0.0032869859595515707
Position 1008: 0.0032489798931210627
Position 18875: 0.0031794701551766382
Position 18622: 0.0030103817294033853
Position 12973: 0.0026860132040752616
Position 9111: 0.002659651786923476
Position 1242: 0.0025852041546380296
Position 7882: 0.002542058818649669
Position 817: 0.0025349331557524744
Position 984: 0.002475789014403295
Position 29652: 0.0024242792426482414
Position 33526: 0.0023182925336033013
Position 29699: 0.0022942784688310645
Position 27650: 0.0021285241838433356
Position 3078: 0.001994323079914443
Position 31355: 0.0019008330971894164
Position 15865: 0.001811561022773648
Position 2871: 0.0017109851875708928
Position 33049: 0.0016990187496198992
Position 352: 0.0016812396147575976
Position 862: 0.0016512958890422095
Position 4772: 0.0015076606911390564
Position 19985: 0.0014777823538471345
Position 5923: 0.0013684112969273466
Position 3422: 0.0013524087317242422
Position 3529: 0.0011422562345355458
Position 6270: 0.001118060799731891
Position 169: 0.0011169816635623437
Position 33496: 0.0010635787962863766
Position 265: 0.0010470410052617464
Position 2351: 0.0009167279505440177
Position 6255: 0.0009069331885410957
Position 6219: 0.0008811728368084048
Position 436: 0.0008326906424116022
Position 4009: 0.0008294838391235712
Position 32498: 0.0007814253680791428
Position 1356: 0.0007657273329993376
Position 31274: 0.0007293212793887734
Position 4557: 0.0007053306877098835
Position 28959: 0.0007051819464520504
Position 7951: 0.0006958941149602388
Position 2680: 0.0006430712750507418
Position 5584: 0.0005713471285435783
Position 7601: 0.0004951102092457446
Position 1085: 0.0004839598150836107
Position 2069: 0.0003906547416151096
Position 2988: 0.00032672725468617115
Position 6244: 0.0002818634883366937
Position 50601: 0.000266532227502157
Position 8642: 0.00024317647121280424
Position 49206: 0.0001800971364761161
Position 49031: 8.975417976865447e-05
Position 11186: 8.410621877336578e-05
Position 9316: 8.014943303093722e-05
Position 8757: 7.004426637547274e-05
Position 382: 5.565170228128324e-05
Position 9219: 5.417783953065381e-05
Position 49417: 4.802836267230932e-05
Position 6086: 4.635957345325924e-05
Position 110: 3.4589342480000994e-05
Position 292: 3.1314036449471e-05
