Gene = Anapc5
index = 117
Annotated 5SS: [  360  1732  2486  3519  6791 14040 15095 18517 19210 20889 22001 26923
 27903 29513 29732 33038]
Annotated 3SS: [ 1651  2375  3334  6723 13937 14903 18434 19119 20706 21864 26847 27780
 29404 29583 32874 33320]
SMsplice 5SS: [  360  1732  2486  3519  6791 14040 15095 19210 20889 21621 22001 26923
 29513 29732 33038]
SMsplice 3SS: [ 1651  2375  3334  6723 13937 14903 19119 20745 21465 21864 26847 29404
 29583 32874 33320]
top_k =  1000
Partition function (log Z): 29.523845755259085

Sorted 5' Splice Sites (High to Low Probability):
Position 29732: 0.9974702244235849
Position 29513: 0.9965047781824911
Position 3519: 0.9735865367164707
Position 33038: 0.9709067405577622
Position 22001: 0.96089880854005
Position 360: 0.9551250165060288
Position 6791: 0.9386465364556923
Position 20889: 0.9223600532926827
Position 14040: 0.9210779292825928
Position 1732: 0.8969046457510345
Position 15095: 0.8574224129123594
Position 26923: 0.7908083086286231
Position 19210: 0.7523007637376407
Position 2486: 0.5510538142671969
Position 21621: 0.5039161088147358
Position 27903: 0.4947450519210672
Position 8816: 0.4859759522446045
Position 21556: 0.34269778036126114
Position 19826: 0.2863448945463621
Position 28432: 0.2735202368105754
Position 20442: 0.2662864793698762
Position 2797: 0.2192762944065988
Position 7614: 0.2054342451635492
Position 3013: 0.1844809723582944
Position 26965: 0.1461131378207513
Position 9253: 0.14215733276889608
Position 7889: 0.1059563900820513
Position 2527: 0.09000667282860186
Position 12008: 0.08948069371863004
Position 21613: 0.08888751930108099
Position 2482: 0.07547971359167972
Position 5754: 0.07375954208621098
Position 27942: 0.06947405991168215
Position 11352: 0.0538622864384637
Position 3171: 0.04523901737596678
Position 24771: 0.04441173929170467
Position 1821: 0.04320821149602258
Position 10089: 0.042749539745449594
Position 3279: 0.038733381323254795
Position 77: 0.038683311593222365
Position 7121: 0.03776640925626549
Position 27978: 0.03768757002219263
Position 5188: 0.03763456244460606
Position 27367: 0.03758830598648409
Position 5155: 0.03720042684941314
Position 30349: 0.037096000790582145
Position 1508: 0.03338070905475796
Position 1161: 0.032908203356037044
Position 14680: 0.031086291533027496
Position 14085: 0.030195670188371982
Position 26954: 0.029005807257623056
Position 2982: 0.028437072016557714
Position 5127: 0.02768036318911017
Position 16854: 0.02288197515444383
Position 14478: 0.02212608958684157
Position 30133: 0.021932626139954642
Position 5093: 0.02104831424435018
Position 1759: 0.02032905422743663
Position 28529: 0.019793870489494637
Position 3514: 0.019712340667255704
Position 28506: 0.019484583108696076
Position 4958: 0.019314539384280044
Position 16966: 0.019127195690647084
Position 24888: 0.016297509157498353
Position 22216: 0.016178608583296897
Position 19936: 0.01538119531658944
Position 5805: 0.014894343960716072
Position 24311: 0.014484669368337925
Position 23948: 0.014270264016875842
Position 26364: 0.014053214624500265
Position 28540: 0.013724894096413271
Position 14232: 0.013662970302760714
Position 21538: 0.013629838189918716
Position 22005: 0.012611418096573285
Position 6918: 0.012584739238974733
Position 8566: 0.01185865292572881
