Gene = Fbxl12
index = 401
Annotated 5SS: [2732]
Annotated 3SS: [5556]
SMsplice 5SS: [ 183  561 2752]
SMsplice 3SS: [ 456 2658 5556]
top_k =  1000
Partition function (log Z): -5.3800164733950515

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9165293888154177
Position 561: 0.8359213335957609
Position 2732: 0.508084492718867
Position 2752: 0.46111927396292646
Position 2552: 0.1830950134913699
Position 3823: 0.040304801206555746
Position 5592: 0.029787696176795615
Position 5232: 0.02641810650245603
Position 5081: 0.02231884845006459
Position 931: 0.021575968054823022
Position 377: 0.016368935920959216
Position 5690: 0.013928377629994368
Position 3325: 0.010203214273132838
Position 4035: 0.009232052026274723
Position 1893: 0.00860368813467899
Position 2032: 0.005640398974650423
Position 5469: 0.004998758086783832
Position 4753: 0.004961124315969994
Position 2450: 0.004438608833624838
Position 926: 0.003436570782211078
Position 3289: 0.003291172120574136
Position 3531: 0.00324606180243591
Position 2789: 0.003062640984104979
Position 5941: 0.0029351486826756142
Position 6763: 0.00280886881174803
Position 6022: 0.0027267518032849055
Position 5962: 0.0026227811064578515
Position 363: 0.002499894415151784
Position 6085: 0.002494229272949665
Position 5746: 0.002301097518966201
Position 4021: 0.002107263713761791
Position 6787: 0.00198785423021142
Position 4776: 0.001970486740077606
Position 128: 0.0018916238661177563
Position 4759: 0.0017946426499239744
Position 375: 0.0016673872255021694
Position 758: 0.0015811982284417493
Position 923: 0.0013075542422009685
Position 2218: 0.001305832157002128
Position 5093: 0.0011088236169718294
Position 5664: 0.0009457664007668496
Position 2496: 0.0009259731788661609
Position 1207: 0.0009083257929654562
Position 478: 0.0008399499152254763
Position 381: 0.0008267571429569573
Position 341: 0.0007117650008905258
Position 5637: 0.0006430607925243735
Position 5842: 0.0005918096286345258
Position 1871: 0.0005789109403369822
Position 383: 0.0004941542814679973
Position 5728: 0.0004733571253137597
Position 1216: 0.000408777160933231
Position 358: 0.00036487635770301666
Position 2079: 0.00030929471558528205
Position 955: 0.0003034343936084398
Position 198: 0.0002920462196462048
Position 869: 0.00025395123828114333
Position 6262: 0.00024355628422953796
Position 2265: 0.0002416688837370103
Position 863: 0.0002193361065300617
Position 1285: 0.00021932787451422708
Position 3590: 0.0002152391922890811
Position 4013: 0.0001972483477878735
Position 2526: 0.0001826181472593711
Position 4438: 0.00016415261558641673
Position 770: 0.000159424319047595
Position 898: 0.00014797081556335007
Position 1814: 0.00014475943092861156
Position 5601: 0.00014399142910442116
Position 651: 0.00014275714392591817
Position 1738: 0.00014125507004344537
Position 4064: 0.00014058284297352005
Position 303: 0.00013928813568394205
Position 3023: 0.0001294977033655232
Position 3034: 0.00012477622533104462
Position 2346: 0.0001185235598010382
Position 185: 0.00011283445164559127
Position 212: 0.00010176177055482592
Position 76: 8.050286758453887e-05
Position 276: 7.58624451267025e-05
Position 252: 4.25299933621431e-05
Position 315: 3.608276440830974e-05
Position 273: 2.9146898337509736e-05
Position 279: 2.884239072304771e-05
Position 14: 2.4354448550902324e-05
Position 330: 1.899328134223565e-05
Position 285: 1.819638034840259e-05
Position 3717: 1.0912813968769838e-05
Position 66: 1.0011342004798735e-05
Position 24: 9.857984323966259e-06
Position 78: 7.158842615081866e-06
Position 2795: 7.0139485715158515e-06
Position 5616: 6.837979978278638e-06
Position 3068: 6.647949944571326e-06
Position 5018: 5.5047409512601204e-06
Position 5029: 5.321415842447557e-06
Position 400: 5.254541698771969e-06
Position 22: 3.7258114043287884e-06
Position 717: 2.6602100630360494e-06
Position 1554: 2.1504448299411282e-06
Position 592: 9.568830269488763e-07
Position 1331: 6.692479031942771e-07
Position 1144: 6.529748573166349e-07
Position 1065: 6.222741801569901e-07
Position 829: 6.199649356225307e-07
Position 1221: 6.040343321897125e-07
Position 976: 5.145335894899633e-07
Position 1373: 4.80780654770575e-07
Position 1342: 4.5810385329374685e-07
Position 775: 3.996969147883701e-07
Position 1048: 3.2425603993642727e-07
Position 1271: 2.713756883378655e-07
Position 2660: 2.265034513402137e-07
Position 1590: 2.1589901056708448e-07
Position 609: 1.6599005277390629e-07
Position 450: 8.335831586995496e-08
Position 510: 7.069069123491893e-08
Position 692: 3.670626391403031e-08
Position 2711: 1.0849235889775481e-08
Position 745: 1.0668906037126087e-08
Position 823: 1.1931423495540825e-11
Position 789: 5.127648414762099e-12
Position 807: 4.475617015998009e-12
Position 780: 4.3906017455086974e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2658: 0.755393106081001
Position 456: 0.7383551474593399
Position 5556: 0.49361918429987706
Position 5823: 0.16829747139813828
Position 2551: 0.16639084474079105
Position 6661: 0.14229761647214687
Position 2490: 0.0728019082708364
Position 5134: 0.06527201367901483
Position 5275: 0.056517355507462966
Position 2391: 0.050625686944722345
Position 3716: 0.03513186163141103
Position 2405: 0.03252842358514151
Position 2415: 0.03102386036785984
Position 3943: 0.02854592495644872
Position 279: 0.02562101638688012
Position 789: 0.024131610342784597
Position 2373: 0.020735572592180323
Position 5652: 0.020628450955913577
Position 5167: 0.015677377460230246
Position 4929: 0.015623274263269721
Position 2932: 0.014167047902874
Position 5231: 0.010878382905544302
Position 1780: 0.010682993538775639
Position 2677: 0.009844891686047547
Position 6920: 0.009617492933847815
Position 2341: 0.007745437161915677
Position 2816: 0.006418036894489551
Position 6196: 0.006413536168009676
Position 3883: 0.005388876443132641
Position 4955: 0.0052466024770711365
Position 291: 0.004915362852117024
Position 397: 0.004863600296842435
Position 3742: 0.004804087957753508
Position 6590: 0.004522483930995063
Position 3083: 0.004498142922883455
Position 3360: 0.004483804374645175
Position 3226: 0.004465530819527616
Position 6408: 0.0038084221420559314
Position 2679: 0.003807175527513594
