Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  1000
Partition function (log Z): -5.727122257640218

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9649685380199323
Position 2990: 0.8226680531811812
Position 3946: 0.1658432320737234
Position 3250: 0.13875933575405022
Position 3195: 0.12060344328120391
Position 2944: 0.0989639823723273
Position 1321: 0.09320981664197446
Position 2152: 0.07639421634982371
Position 989: 0.07039192311103373
Position 3550: 0.029694804073944023
Position 3749: 0.024428430610910018
Position 2147: 0.022266715481657123
Position 2157: 0.02186467861760761
Position 219: 0.02048378768078924
Position 442: 0.01706487473844539
Position 3554: 0.016376743072143603
Position 1660: 0.016223876806858932
Position 773: 0.01611413380809304
Position 3951: 0.01482901285305548
Position 3517: 0.014766783984830736
Position 1735: 0.011063790252536248
Position 595: 0.01089482668002919
Position 2187: 0.008855776214806982
Position 3162: 0.00870735309889432
Position 2123: 0.008567299362114011
Position 254: 0.006491278314750422
Position 3304: 0.006293867785593769
Position 720: 0.0050636946895342766
Position 3591: 0.004634012591371375
Position 875: 0.0038482490518149167
Position 1848: 0.003398022501913622
Position 1176: 0.0032980334057762894
Position 2222: 0.0031089669579114805
Position 320: 0.001767288910360901
Position 4162: 0.0016915526423690215
Position 390: 0.0015045300581100181
Position 687: 0.0014652810933129402
Position 2802: 0.0012986316074402192
Position 4133: 0.0009375524257840393
Position 3634: 0.0009371422161290557
Position 3247: 0.0009276269192376022
Position 705: 0.000816237356191021
Position 3820: 0.0006640399252570721
Position 4169: 0.0005471717767811122
Position 2417: 0.0005276678639545473
Position 2972: 0.00047668037262049896
Position 1037: 0.0003985162315931281
Position 495: 0.0003749804557247
Position 1226: 0.00037369126172382615
Position 400: 0.00035204212282073714
Position 2183: 0.00028701122094983085
Position 823: 0.0002824190650436801
Position 3011: 0.000275626074479528
Position 3204: 0.00024680492850020065
Position 3379: 0.00021844994774005374
Position 4175: 0.00020286826430179566
Position 3981: 0.00017107055236487194
Position 3231: 0.0001703403416184468
Position 3151: 0.00016361097061199097
Position 3029: 0.00014051391375730302
Position 3562: 0.00013006021850705767
Position 671: 0.0001176313160441231
Position 3319: 9.499523949091662e-05
Position 755: 9.195932241280303e-05
Position 298: 8.545034692360205e-05
Position 500: 8.223894736695571e-05
Position 1935: 8.155386212541474e-05
Position 294: 6.855736978452018e-05
Position 175: 6.2655540969393e-05
Position 3166: 5.262701149956887e-05
Position 1611: 5.2320904287697295e-05
Position 710: 4.8193612728746475e-05
Position 803: 4.661910462148708e-05
Position 3164: 4.6222230151423926e-05
Position 3172: 4.179810185043194e-05
Position 1463: 3.777846159053818e-05
Position 3025: 3.3611224644293944e-05
Position 3118: 3.310214548605774e-05
Position 3120: 3.172284140993008e-05
Position 3084: 3.0952854703425e-05
Position 817: 2.3078482223667222e-05
Position 3137: 2.0007002046247422e-05
Position 1653: 1.801563539555274e-05
Position 1095: 1.4605930572798296e-05
Position 1009: 1.220131208855658e-05
Position 3206: 1.0105363336012433e-05
Position 3237: 9.02175512982484e-06
Position 167: 6.5506023162849384e-06
Position 2964: 4.932060574891539e-06
Position 324: 4.814788586019393e-06
Position 2959: 4.5226009701208085e-06
Position 97: 3.5874973295512722e-06
Position 461: 3.5848407787784164e-06
Position 225: 3.376029209198651e-06
Position 16: 3.2849853838255534e-06
Position 2935: 2.9723670656543533e-06
Position 124: 2.487388082272438e-06
Position 760: 2.202572266347676e-06
Position 2432: 1.8611227881528047e-06
Position 463: 1.6430847832679849e-06
Position 580: 1.396829747780543e-06
Position 353: 1.2888844694024816e-06
Position 525: 6.926110973650559e-07
Position 11: 9.891626814394162e-08
Position 630: 9.786276486564852e-08
Position 312: 7.167495093841544e-08
Position 326: 5.869506226757728e-08
Position 2062: 5.2730910649725055e-08
Position 993: 5.673736161858958e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.658279986508846
Position 2878: 0.604763484849011
Position 3695: 0.2954689473358076
Position 4247: 0.27190703864875354
Position 2898: 0.21139109115611365
Position 3405: 0.16911472944345773
Position 2021: 0.14296851202670482
Position 3812: 0.06648113281685905
Position 1220: 0.06301165699377892
Position 645: 0.04635132248718026
Position 2777: 0.04078400956995508
Position 2801: 0.03672845019406301
Position 860: 0.027203810263686956
Position 4081: 0.023424153664510658
Position 189: 0.020569506398708363
Position 2824: 0.01878525431885676
Position 894: 0.018631610365805334
Position 1502: 0.01719780470052331
Position 3725: 0.012797718835238297
Position 1175: 0.009573967509218993
Position 3869: 0.007963990753763651
Position 2940: 0.00771932426119158
Position 1225: 0.007028588966867738
Position 1594: 0.006951232722783717
Position 732: 0.0068372948552845305
Position 1546: 0.005737913005305989
Position 4099: 0.005515043384623736
Position 2842: 0.005306121158163784
Position 3700: 0.004469326235905614
Position 1136: 0.004174841591812031
Position 291: 0.0038686227660283848
Position 4309: 0.0034706709743549413
Position 3147: 0.0030990314607967635
Position 1028: 0.003029811741695248
Position 837: 0.0024148106039296735
Position 370: 0.002321706605640647
Position 2807: 0.0022660813089171563
Position 3092: 0.0021188869241707494
Position 1279: 0.002086888705468948
Position 1282: 0.0018923940138211965
Position 3089: 0.0016086679167946266
Position 2757: 0.0016035188196599794
Position 3098: 0.0014506104402379322
Position 3792: 0.0012960469380581255
Position 353: 0.0011576595449802546
Position 430: 0.0011352648181995387
Position 3413: 0.0010692692721603226
Position 2281: 0.0009558755930124894
Position 3157: 0.0009103619308784642
Position 1232: 0.0007297652827866515
Position 469: 0.0005624562948604627
Position 3742: 0.0005571678635110043
Position 2055: 0.0005361663984075135
Position 1189: 0.0005231024226276375
Position 1242: 0.00047085245695934093
Position 671: 0.0004301572448383156
Position 1551: 0.00042679746640039896
Position 4132: 0.0004221483248203761
Position 3878: 0.000419250772143139
Position 1982: 0.0004188297522614927
Position 2904: 0.0004012623591705079
Position 3748: 0.0003535853483072236
Position 1349: 0.0003306370056532728
Position 350: 0.0003144241715448879
Position 4430: 0.0003143871771676018
Position 3247: 0.00030206395520810677
Position 375: 0.000281951600014229
Position 1517: 0.0002809091500179093
Position 253: 0.0002788769538831798
Position 3487: 0.00026962199079214613
Position 1915: 0.00025326386811985605
Position 3659: 0.00021307303905594222
Position 1498: 0.0002128462447039793
Position 1294: 0.00021052067651441066
Position 3669: 0.00020612878215770362
Position 3651: 0.0001991917705607369
Position 2912: 0.00018727293299490556
Position 491: 0.0001829294191351624
Position 792: 0.00017777803565364336
Position 3816: 0.00014732385382919277
Position 2650: 0.00014334283512326156
Position 2943: 0.0001420352711703811
Position 320: 0.00013070247799273403
Position 1261: 0.00012416487777958205
Position 739: 0.00012217502974006447
Position 811: 0.00011976595517326298
Position 382: 0.00011922848057725048
Position 2427: 0.00011749122548310698
Position 2327: 0.00010708086434902338
Position 358: 0.00010348244794740173
Position 1156: 9.627646251242179e-05
Position 1568: 9.469411142020108e-05
Position 4252: 8.82637589084437e-05
Position 4305: 8.709803546802934e-05
Position 3853: 7.689595105705155e-05
Position 1725: 7.642280417572714e-05
Position 235: 7.566805162037942e-05
Position 777: 6.237664155390101e-05
Position 265: 6.183925742337621e-05
Position 1153: 5.761539738291146e-05
Position 830: 5.529321953099244e-05
Position 433: 5.172577385858992e-05
Position 2001: 5.056140877475594e-05
Position 1104: 4.8807319304262645e-05
Position 1994: 4.854516018287369e-05
Position 1301: 4.7325767847472384e-05
Position 308: 4.730572964908374e-05
Position 4103: 4.6221238451508176e-05
Position 1706: 4.550231504219356e-05
Position 1608: 4.480909328869639e-05
Position 1076: 4.225648805565826e-05
Position 3253: 4.066942611227206e-05
Position 1767: 3.879604116945985e-05
Position 4269: 3.4114530096058566e-05
Position 4260: 3.4040618842405494e-05
Position 1206: 3.3772771327339295e-05
Position 2984: 3.095590401053459e-05
Position 3890: 3.026529709627779e-05
Position 944: 2.851157224355254e-05
Position 479: 2.837895564386397e-05
Position 846: 2.6426019029064993e-05
Position 2512: 2.5239670438957704e-05
Position 2034: 2.5048390779393272e-05
Position 1089: 2.3995059574036432e-05
Position 1235: 2.3822974560628015e-05
Position 1112: 2.274458396180072e-05
Position 697: 2.1425792350509005e-05
Position 1659: 2.1382202313075357e-05
Position 500: 2.1244353748674757e-05
Position 2654: 2.1041105654003684e-05
Position 342: 2.03152447266591e-05
Position 302: 2.0196365923619626e-05
Position 215: 2.0163302268093452e-05
Position 2215: 1.822041707125453e-05
Position 2629: 1.7539421287533016e-05
Position 687: 1.6103445725634246e-05
Position 2964: 1.597344644865836e-05
Position 1251: 1.4739612487232763e-05
Position 1879: 9.664456529923837e-06
Position 748: 5.650285180639286e-06
Position 1701: 5.3512256692448725e-06
Position 294: 5.2181154267903765e-06
Position 1629: 4.928683672075143e-06
Position 575: 4.766961170550865e-06
Position 954: 4.695098842477932e-06
Position 1653: 4.664633717886247e-06
Position 378: 4.119852670830521e-06
Position 1032: 3.5054562716819407e-06
Position 557: 3.471971935288012e-06
Position 445: 2.954086091345483e-06
Position 279: 2.6185317522115486e-06
Position 1316: 1.3554286676349205e-06
Position 211: 1.1929233726582235e-06
Position 2058: 8.691318176060702e-07
Position 799: 6.15725070318599e-07
Position 395: 4.5320383958681507e-07
Position 517: 4.149364479804281e-07
Position 1086: 3.389937829181181e-07
Position 553: 2.9540872073366647e-07
Position 1046: 2.4860202102950095e-07
Position 442: 1.8298827308271664e-07
Position 904: 1.622957646739263e-07
Position 158: 1.3691066944063656e-07
Position 461: 1.2165609290812758e-07
Position 269: 1.2082826035729482e-07
Position 699: 1.1907043297104184e-07
Position 449: 1.0404297577137787e-07
Position 599: 7.392484273619353e-08
Position 2062: 6.783216928869334e-08
Position 601: 6.173199554030127e-08
Position 607: 4.113369744971345e-08
Position 999: 2.3055758896094158e-08
Position 410: 1.6611077644527513e-08
Position 817: 1.316314920748434e-08
Position 691: 1.117735960769118e-08
Position 679: 1.0786345134458557e-08
Position 694: 1.0141495092485324e-08
Position 136: 7.145152473476899e-09
Position 117: 4.6548782414856675e-10
Position 83: 1.2207037891553766e-10
Position 138: 7.513958673363841e-13
Position 140: 6.663759591686249e-13
Position 86: 4.1254858560752803e-13
Position 124: 2.197935106689993e-13
Position 73: 1.3934736128561038e-13
Position 76: 8.600313015579707e-14
Position 111: 8.345556333324393e-14
Position 93: 3.061596814657744e-14
Position 90: 2.243390933679756e-14
