Gene = Gpi1
index = 519
Annotated 5SS: [  245  1054  1409  3219  9494  9723 11306 12039 14381 22087 22480 22731
 24531 24769 26308 27522 27700]
Annotated 3SS: [  962  1339  3098  9409  9575 11233 11993 14326 22025 22435 22577 24400
 24691 26178 27445 27632 27786]
SMsplice 5SS: [  245  1054  1231  1409  3219  9494  9723 11306 12039 14381 17688 22087
 22480 22731 24531 24769 26308 27522 27700]
SMsplice 3SS: [  962  1128  1339  3098  9409  9575 11233 11993 14291 17603 22025 22435
 22577 24400 24691 26178 27445 27632 27786]
top_k =  1000
Partition function (log Z): 45.341528702282424

Sorted 5' Splice Sites (High to Low Probability):
Position 9494: 0.9947945412358523
Position 3219: 0.9926581983007247
Position 22731: 0.9896565350097378
Position 1409: 0.9886523129458586
Position 9723: 0.9821508129054751
Position 27522: 0.9634073387565592
Position 22480: 0.9609156363072909
Position 12039: 0.9437421670258426
Position 26308: 0.9287200947641086
Position 27700: 0.8876384767968203
Position 24769: 0.8601210192020349
Position 11306: 0.819208581948578
Position 1054: 0.7961871432965901
Position 245: 0.6881960972291005
Position 24531: 0.5439124714056657
Position 19492: 0.5212009433062179
Position 22087: 0.5135764641200619
Position 1231: 0.4608599827593617
Position 14381: 0.4542781969509144
Position 24571: 0.433126453298739
Position 17688: 0.377930082209404
Position 15680: 0.3441836750318543
Position 3435: 0.3306933348086148
Position 17659: 0.31357885755101034
Position 14455: 0.28123600314153446
Position 4469: 0.27150882585836716
Position 797: 0.2655337365358444
Position 19618: 0.25644903279651166
Position 10743: 0.25269501866139316
Position 21463: 0.22071117695561093
Position 14450: 0.1993245613949539
Position 1030: 0.19791107820318488
Position 17675: 0.19159643824208888
Position 2561: 0.17195103624293165
Position 18371: 0.15674651455970717
Position 5891: 0.15658199755263993
Position 567: 0.1323476129208755
Position 26605: 0.12437873365516665
Position 21473: 0.12162542728118483
Position 3425: 0.12002568954438811
Position 6788: 0.11543408606200677
Position 18257: 0.11440439082756279
Position 26609: 0.09205703187909935
Position 20651: 0.08046959375345147
Position 22128: 0.0744046446130768
Position 14645: 0.07434230215703665
Position 15561: 0.06795332498934452
Position 1821: 0.06168437925287564
Position 10760: 0.06037615308228003
Position 8648: 0.055290570065069905
Position 6776: 0.05436262087035166
Position 18267: 0.051423946653243915
Position 18394: 0.050573631029966856
Position 25497: 0.0491197895707333
Position 26769: 0.04678140240884922
Position 14712: 0.04218007185598297
Position 13604: 0.04016616079225923
Position 26613: 0.03918563181157876
Position 15635: 0.03871842919766672
Position 8317: 0.03754031095241002
Position 22083: 0.03664394088182388
Position 11339: 0.03386458496402767
Position 18484: 0.03361857588645363
Position 20805: 0.032460589101603744
Position 11660: 0.03222722787672077
Position 15926: 0.03210453116670877
Position 3603: 0.03179467893565243
Position 12947: 0.030364025789649425
Position 22133: 0.029279132797462182
Position 2629: 0.02866711410476935
Position 11344: 0.025925122887582978
Position 2616: 0.02469343683589063
Position 1214: 0.023448894810607163
Position 24755: 0.023081886568240065
Position 1254: 0.022938960173479166
Position 8421: 0.02201252485747396
Position 3835: 0.021596176307988386
Position 11330: 0.021587219961723116
Position 39: 0.019240248984295355
Position 20308: 0.019220345836688663
Position 21500: 0.0187570181117996
Position 563: 0.01814355830695205
Position 15761: 0.018007614323193012
Position 899: 0.017522782730052262
Position 17827: 0.017093880720691595
Position 26617: 0.01653237711787603
Position 2693: 0.016421542921516718
Position 10739: 0.014572887166092641
Position 21421: 0.01383747354757846
Position 19515: 0.012131523587118024
Position 15996: 0.011562797533124647
Position 6781: 0.010751656763198381
Position 17783: 0.01040103533490454
Position 18654: 0.010293932884016897
Position 20132: 0.01006965598505248
Position 7370: 0.010018680819215848
Position 258: 0.009852989655895324
Position 2769: 0.009682526339262271
Position 18501: 0.009533154682410224
Position 7380: 0.009441303623414962
Position 9635: 0.008914098226564757
Position 8776: 0.008803227411346815
Position 21688: 0.008306415616382682
Position 23952: 0.008059571062977727
Position 17488: 0.007796062677933362
Position 14608: 0.007545930211540091
Position 1522: 0.007361911293089539
Position 3180: 0.007128475180175549
Position 2845: 0.0067260613051028165
Position 11437: 0.006272868860252752
Position 12891: 0.0061610276552949775
Position 2208: 0.006144867604557737
Position 21428: 0.005847985325981253
Position 12670: 0.005667389511525687
Position 25367: 0.005315064495943602
Position 2972: 0.005172023393123736
Position 27526: 0.005122533017702766
Position 11891: 0.004935563091241747
Position 15991: 0.004456241310299689
Position 20756: 0.0044447176598294055
Position 22646: 0.0043424485341894215
Position 10251: 0.004313035538798362
Position 7352: 0.004273268545513967
Position 26621: 0.004031300980252857
Position 14412: 0.003993949421796171
Position 26086: 0.003980622122505808
Position 22980: 0.00385959070717217
Position 17533: 0.0036615697631519474
Position 23049: 0.00364501589468834
Position 18742: 0.0036384750811181412
Position 14227: 0.0035280466124735224
Position 11384: 0.003448277856523945
Position 14385: 0.0034229114020432184
Position 22505: 0.003156634063337323
Position 2282: 0.0030350730041819865
Position 12134: 0.0029435521779530432
Position 23828: 0.0029291085375063174
Position 11313: 0.002885715958162095
Position 270: 0.0027511864606275358
Position 12808: 0.0025570604273353124
Position 26564: 0.0025365329247111074
Position 25965: 0.0024960400754277527
Position 1751: 0.0024303212548176683
Position 22795: 0.002409157854401216
Position 3993: 0.0023948718373971857
Position 13533: 0.0023471273874843606
Position 553: 0.002291507059483281
Position 22666: 0.0021710337237134
Position 13641: 0.0020457235415510134
Position 9857: 0.0019706572115158216
Position 28016: 0.001809839241089562
Position 12851: 0.0017670722052125997
Position 23261: 0.0017647295707484054
Position 21136: 0.0016901647654200191
Position 13889: 0.001643420278739618
Position 10594: 0.001617176917139745
Position 643: 0.0015918216415623898
Position 19587: 0.0015900814302476252
Position 2855: 0.0015576766390347117
Position 23624: 0.0015494925023618428
Position 26161: 0.0015325880684493303
Position 23267: 0.0015152406713138768
Position 3463: 0.0015033696649716212
Position 25707: 0.0014574289872787895
Position 2260: 0.001441229988445423
Position 27560: 0.0014371128901596105
Position 11713: 0.0014081442821198811
Position 3958: 0.001326891604966937
Position 24610: 0.0012779006755827685
Position 10819: 0.0012498107310619719
Position 24555: 0.0012168806535563295
Position 22029: 0.0011866883722321106
Position 10005: 0.0011562110660370969
Position 1863: 0.0011309300458499265
Position 1045: 0.0011085303747527938
Position 21087: 0.0011057240350492103
Position 12235: 0.0010982897116257528
Position 3973: 0.0010190637270808044
Position 11850: 0.0010033064066280939
Position 27191: 0.0009996743323521567
Position 1146: 0.0009703804598710974
Position 14063: 0.000911563593995208
Position 22898: 0.0008960955071225659
Position 11146: 0.000870971746519138
Position 3325: 0.0008388504127444433
Position 5377: 0.0007939038854531991
Position 24498: 0.0007849210591229995
Position 12936: 0.0007829931974754563
Position 789: 0.0007813768730894476
Position 27848: 0.0007212973581957418
Position 4064: 0.0006999153190539156
Position 10152: 0.0006716802042864125
Position 9814: 0.000649224698841484
Position 10437: 0.0006485396615868045
Position 12171: 0.0006300344244496074
Position 11377: 0.0006177546527839917
Position 682: 0.0006156469314507146
Position 343: 0.0005812750029879908
Position 113: 0.0005809493071530314
Position 14733: 0.0005743814538261922
Position 24125: 0.0005609110654848953
Position 11389: 0.0005565801231154083
Position 15107: 0.0005475327126344789
Position 22957: 0.0005381291866879797
Position 2408: 0.0005093605599031079
Position 1135: 0.0004907857271155984
Position 1286: 0.0004861021867193143
Position 11319: 0.00045665186688018854
Position 13446: 0.00044498749489754193
Position 23184: 0.0004424430198851707
Position 6317: 0.0004378656632540186
Position 13791: 0.00043258346127526755
Position 22772: 0.00042708444002601556
Position 90: 0.0004256492717235237
Position 22118: 0.00042132689524123333
Position 27721: 0.0004098855182037471
Position 1827: 0.0004051591264733652
Position 688: 0.00038727069580595945
Position 2289: 0.0003784907049481567
Position 23012: 0.00036996424252591555
Position 4654: 0.0003632499497090282
Position 4751: 0.0003566830807538503
Position 3989: 0.0003441670241429049
Position 9622: 0.0003396922261878322
Position 4315: 0.0003322421297198412
Position 4541: 0.0003312741756754954
Position 1059: 0.0003236494725458287
Position 14955: 0.0003222163717564845
Position 2805: 0.0003054163517414643
Position 28567: 0.00030540991066340734
Position 5001: 0.000290156111948043
Position 9914: 0.0002861457573579026
Position 11333: 0.00028498449694142514
Position 752: 0.0002848158690350473
Position 9791: 0.0002831313568010326
Position 3510: 0.0002778306267707983
Position 26346: 0.00024857359829357677
Position 4692: 0.00024612573212441186
Position 15308: 0.00024166715678983872
Position 102: 0.00024109854111863902
Position 3841: 0.00023547868698163584
Position 1018: 0.00023422232838704298
Position 1838: 0.0002165828890756353
Position 10276: 0.0002038023708541971
Position 543: 0.00020300567295554806
Position 24561: 0.00017621579438249475
Position 12151: 0.00017021712547592646
Position 11336: 0.00017009972075894547
Position 2077: 0.0001685932841572688
Position 15041: 0.00016806135937099038
Position 4338: 0.0001665256507093786
Position 9531: 0.00016511729538826232
Position 9588: 0.00016320294294457725
Position 11753: 0.0001491526383815776
Position 5527: 0.0001471287132720631
Position 11310: 0.0001415486391553099
Position 3458: 0.00014077469288104565
Position 28757: 0.00014008024120523021
Position 3439: 0.00013485665181129416
Position 4516: 0.00012540791636861547
Position 26374: 0.0001229240236025739
Position 1969: 0.00012196154040300688
Position 3466: 0.00011925572727005101
Position 3482: 0.00011276281600115891
