Gene = Aimp2
index = 105
Annotated 5SS: [ 259 3291 5275]
Annotated 3SS: [3083 5042 6648]
SMsplice 5SS: [ 259 3897]
SMsplice 3SS: [3823 6648]
top_k =  1000
Partition function (log Z): -6.206740491592729

Sorted 5' Splice Sites (High to Low Probability):
Position 3897: 0.8187549080737218
Position 259: 0.7870690254512408
Position 3291: 0.5198242724908347
Position 5275: 0.26428427651727565
Position 139: 0.20920414481214894
Position 1960: 0.1188191364635277
Position 5409: 0.0812884588018418
Position 965: 0.048664111454478895
Position 4859: 0.039276995678188445
Position 4979: 0.024529316899020555
Position 5315: 0.01879883118206446
Position 1927: 0.01853258682359539
Position 61: 0.01843979189536855
Position 523: 0.01817652253879685
Position 283: 0.011478673778011768
Position 5240: 0.011001527758903305
Position 718: 0.009313512633258417
Position 1851: 0.008851758947219159
Position 1870: 0.007890282918014264
Position 2463: 0.007460111063159079
Position 2619: 0.007039746718766317
Position 4795: 0.006934550781171872
Position 5201: 0.005243247406671689
Position 5359: 0.004461283688086029
Position 1456: 0.003748540418366406
Position 6718: 0.0034948651242478986
Position 1779: 0.0031729009556965
Position 3602: 0.0031568610468872254
Position 4535: 0.002688299468309492
Position 3213: 0.0026107988039292167
Position 4849: 0.0024007684663495572
Position 5926: 0.0014917605671715337
Position 1123: 0.0012487546930902123
Position 5914: 0.0010894749510460319
Position 3597: 0.0010793238568418246
Position 1848: 0.0010308397916600845
Position 5142: 0.0010240044555437852
Position 6415: 0.0009544741165017952
Position 2534: 0.0007668877736638813
Position 848: 0.0007288036280746975
Position 4869: 0.0007178713934706147
Position 3358: 0.0007087927480920513
Position 6882: 0.0007030580532255505
Position 1795: 0.0005754152420547143
Position 5953: 0.0005561178740254079
Position 1116: 0.0005394265892915818
Position 1373: 0.0004867073191495219
Position 5281: 0.0004833738625815537
Position 3934: 0.0004752609105576341
Position 4819: 0.00046433763150661284
Position 6820: 0.00044865773997261767
Position 2874: 0.0004338127639759739
Position 296: 0.00040274757409528364
Position 573: 0.00035788678285510216
Position 388: 0.0003369767157594794
Position 613: 0.00027974764559227783
Position 1931: 0.0002789061137670626
Position 456: 0.0002759587974447659
Position 531: 0.0002698907448975874
Position 71: 0.00025579962345661795
Position 1867: 0.00022849114353210736
Position 6920: 0.0002189566306014526
Position 4019: 0.0002057992851588214
Position 5181: 0.00020371127831507916
Position 4778: 0.0002009200332503298
Position 2735: 0.0001836748935466487
Position 508: 0.00015990360086746958
Position 4873: 0.0001563181518165726
Position 33: 0.00015617918263270683
Position 2882: 0.0001527493372514334
Position 3998: 0.0001458988699793429
Position 4862: 0.000143052276468585
Position 4740: 0.00012588055142947007
Position 4517: 0.00012494164422187273
Position 2755: 0.00012216372135920168
Position 2863: 0.00011577143177628172
Position 2044: 0.00011564618534199819
Position 4800: 9.802661641654277e-05
Position 2846: 9.794585540242687e-05
Position 4713: 8.873402850966596e-05
Position 4409: 6.826172713461458e-05
Position 668: 6.289708733822117e-05
Position 975: 4.333361754726102e-05
Position 267: 3.7388744778776414e-05
Position 420: 3.394339733882083e-05
Position 1108: 3.221286568576045e-05
Position 1411: 2.6124025322184832e-05
Position 253: 2.3154615424219295e-05
Position 893: 2.0866314890324288e-05
Position 211: 1.8378318100915728e-05
Position 132: 1.8194283209903875e-05
Position 195: 1.7551433806437453e-05
Position 764: 1.6224853937077035e-05
Position 90: 1.3748211310377883e-05
Position 371: 1.3545920041786968e-05
Position 365: 1.1846904353138384e-05
Position 175: 1.0912412385901586e-05
Position 54: 9.919857496999437e-06
Position 1610: 9.54198431427454e-06
Position 1125: 9.2207543698255e-06
Position 84: 8.345874494296654e-06
Position 536: 8.326970366290772e-06
Position 329: 7.4518744458213044e-06
Position 618: 7.326931922770329e-06
Position 1353: 6.855309009010739e-06
Position 115: 6.532628529077935e-06
Position 1588: 6.370697424273569e-06
Position 987: 4.9319048415938246e-06
Position 553: 4.304323706956091e-06
Position 933: 4.113159320658312e-06
Position 969: 4.02914585076322e-06
Position 950: 3.5747637309630515e-06
Position 722: 3.5126107207541536e-06
Position 655: 3.5091169583180743e-06
Position 5128: 2.185084380125227e-06
Position 2145: 1.2457559744258362e-06
Position 4265: 1.160564364385748e-06
Position 2022: 9.733143890662635e-07
Position 6194: 9.726156596506174e-07
Position 1924: 8.166717985437561e-07
Position 6080: 8.028432097141433e-07
Position 588: 5.57235229032879e-07
