Gene = Fam133b
index = 393
Annotated 5SS: [  110 10899 13985 14710 14856 15322 15861 17252 20490 21913]
Annotated 3SS: [10800 13905 14634 14822 15258 15767 17200 20402 21864 25148]
SMsplice 5SS: [  310 10899 13985 14710 15322 15861 20490]
SMsplice 3SS: [10800 13905 14634 15164 15767 20402 25148]
top_k =  1000
Partition function (log Z): -2.655496509548674

Sorted 5' Splice Sites (High to Low Probability):
Position 15861: 0.9455054386389528
Position 14710: 0.9253952393324963
Position 13985: 0.8748058192873648
Position 310: 0.7838567405348058
Position 15322: 0.7741464569327373
Position 10899: 0.7613320452729546
Position 20490: 0.7437777242687224
Position 18515: 0.46373576708933767
Position 20519: 0.23387188156189562
Position 110: 0.22462086492249334
Position 1420: 0.19926885755954382
Position 16177: 0.1860243899299754
Position 18743: 0.16312889602070885
Position 12416: 0.16222417600370703
Position 9083: 0.14071069241036857
Position 14561: 0.13755431922825542
Position 23946: 0.12106845373825209
Position 17277: 0.10660396085854
Position 17252: 0.09936844730104073
Position 12506: 0.09826269298846738
Position 23882: 0.09168226359563723
Position 15031: 0.0899767646491053
Position 2250: 0.0832844350309353
Position 10210: 0.08090713611683818
Position 19590: 0.08052264882127572
Position 14856: 0.07034399958336039
Position 19671: 0.06988081350484683
Position 4792: 0.05775796052149617
Position 2355: 0.054674242467687165
Position 10494: 0.05337583835517252
Position 18588: 0.04198407017787504
Position 14565: 0.041424534296105535
Position 17530: 0.03180242230348165
Position 14519: 0.025086586207311162
Position 25314: 0.024481379390510507
Position 21684: 0.02003361565798678
Position 24996: 0.019748965819417708
Position 1208: 0.019465925552356003
Position 18670: 0.018313008476425426
Position 3466: 0.015838461101869837
Position 7082: 0.015725889946391867
Position 25309: 0.01375183810384692
Position 21917: 0.01324903690460292
Position 4469: 0.013053369293067319
Position 22197: 0.012774066578878474
Position 10697: 0.012761547704553174
Position 16868: 0.01272111623057436
Position 14851: 0.012628841490773042
Position 3182: 0.01206663378546261
Position 16117: 0.011353233047016102
Position 8614: 0.009570740534549892
Position 4458: 0.007859976268783665
Position 8966: 0.007732022457538741
Position 3606: 0.007156083913837761
Position 14911: 0.006381930677274048
Position 23247: 0.0050667608860757996
Position 21289: 0.004996773894301759
Position 319: 0.0046382101870006305
Position 23973: 0.004402663870296423
Position 21091: 0.00415277686696171
Position 21899: 0.003961610178791432
Position 1162: 0.003889796385888879
Position 21974: 0.0032082371603351654
Position 23004: 0.0030619937614013723
Position 16969: 0.0029672574284713925
Position 20087: 0.0024001999783494483
Position 16420: 0.0019266558805297127
Position 23435: 0.0017600946600589086
Position 21156: 0.0015961253779631123
Position 4: 0.0015476136376463589
Position 16981: 0.00151107393205263
Position 25607: 0.001461866453114945
Position 17614: 0.0012716823414120448
Position 23420: 0.0012018132624915588
Position 21987: 0.0011759045534157028
Position 15686: 0.0011638454548110967
Position 17424: 0.0010795988977009706
Position 18617: 0.0010747547293043266
Position 336: 0.0010051640490641698
Position 382: 0.0008933323176609463
Position 18556: 0.0008818493461270723
Position 17377: 0.0008629135818608492
Position 409: 0.0007731901484358156
Position 248: 0.0006039455994585078
Position 19220: 0.0005779569046763386
Position 25288: 0.0005661028609076383
Position 25436: 0.0005118429540366591
Position 531: 0.0004982237239489862
Position 18500: 0.0004977309289472153
Position 138: 0.0004973522543522737
Position 4006: 0.000479678389538742
Position 18040: 0.00046208017063976596
Position 436: 0.00036768604437039065
Position 2325: 0.00029688413780774414
Position 1806: 0.00023870006212791815
Position 535: 0.0002243371684345618
Position 4614: 0.00019125641920191125
Position 16318: 0.0001848370586054705
Position 16167: 0.00018396386783368446
Position 114: 0.00017037450225477352
Position 3350: 0.00015902098308049283
Position 237: 0.00013694849311854273
Position 1426: 0.00013485980201327012
Position 1169: 0.0001346529498293371
Position 635: 0.00011109859224831658
Position 15894: 0.00010108541545723269
Position 5479: 8.659292034426467e-05
Position 2776: 4.7740102654198625e-05
Position 207: 4.700327776117415e-05
Position 1473: 4.5414013223981225e-05
Position 3160: 3.589162742757638e-05
Position 1180: 3.539833270485241e-05
Position 1408: 2.608612263499234e-05
Position 184: 2.5499098850904785e-05
Position 261: 2.1028295129877662e-05
Position 177: 1.939928419069654e-05
Position 752: 1.884643055304931e-05
Position 795: 1.699146996400767e-05
Position 1712: 1.554975048873303e-05
Position 1466: 1.4267930409849851e-05
Position 708: 1.1976906933770153e-05
Position 2339: 1.1370757880825505e-05
Position 2112: 1.0361280165020679e-05
Position 1037: 9.294341280297255e-06
Position 1820: 8.858296715732995e-06
Position 107: 8.634606841994299e-06
Position 296: 8.01703249918114e-06
Position 2183: 6.585940692902945e-06
Position 1916: 5.641495362385796e-06
Position 2191: 5.008257025536203e-06
Position 789: 4.802716470302938e-06
Position 2103: 3.9581666261000095e-06
Position 1068: 2.887331001355344e-06
Position 674: 2.671798046375411e-06
Position 1657: 2.3667763818740915e-06
Position 1858: 2.1429110223713094e-06
Position 1431: 1.6810633186445476e-06
Position 879: 1.3235950951118749e-06
Position 1107: 1.2651617143930949e-06
Position 1238: 1.189692601589751e-06
Position 738: 1.1548642868703786e-06
Position 812: 1.0754113999398905e-06
Position 1475: 9.913967614895958e-07
Position 16612: 1.0776409489435633e-07
Position 270: 3.4718805923036738e-09
Position 440: 9.32526666864253e-10
Position 424: 6.708524066903644e-10
Position 457: 2.2958556330428305e-10
Position 578: 1.658609989144101e-10
Position 479: 1.3153892914653984e-10
Position 467: 1.0525742366255842e-10
Position 645: 1.0103082314537789e-10
Position 639: 8.68497684113394e-11
Position 566: 7.709484397590545e-11
Position 660: 4.752799562638318e-11
Position 655: 1.9429757945657165e-11
Position 564: 3.872574461751499e-12
Position 489: 1.4361318494986994e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14634: 0.9681702131154228
Position 20402: 0.9524335893562258
Position 15767: 0.8931866814158107
Position 13905: 0.8748058192873645
Position 25148: 0.7941689681606316
Position 10800: 0.761332045272955
Position 18407: 0.5431260059219457
Position 12327: 0.2604868689921744
Position 23780: 0.21415291333147185
Position 15164: 0.18859781510193183
Position 15980: 0.18205660975685517
Position 17200: 0.1634733891172336
