Gene = Traf3ip1
index = 1137
Annotated 5SS: [  195  3328  4970  6217  6731 10801 12875 23621 24969 25446 26314 26530
 28214 31409]
Annotated 3SS: [ 3258  4807  6078  6310 10728 12798 23599 24883 25361 26189 26492 28136
 31184 32923]
SMsplice 5SS: [  195  3328 10801 12736 12875 16754 24969 25446 26314 26530 28214 31824
 32472]
SMsplice 3SS: [ 3258 10728 12651 12798 16657 24883 25361 26189 26492 28136 31723 32319
 32740]
top_k =  1000
Partition function (log Z): 22.14222531640887

Sorted 5' Splice Sites (High to Low Probability):
Position 28214: 0.9716162793146798
Position 12875: 0.9514094853004147
Position 26314: 0.9349958042283489
Position 26530: 0.9162101633276583
Position 24969: 0.9015642596664463
Position 3328: 0.9004536429482074
Position 25446: 0.8661853653933391
Position 195: 0.8594371279586582
Position 31824: 0.7871053199774746
Position 12736: 0.7722784732874
Position 10801: 0.7692218340662792
Position 33086: 0.7432354725488086
Position 6217: 0.6376805478125278
Position 16754: 0.6266771035346814
Position 4970: 0.6238377112499441
Position 32472: 0.570617264564615
Position 23621: 0.4826849444747229
Position 19257: 0.44301570936186824
Position 32798: 0.42653037081361483
Position 15309: 0.4049786368704378
Position 31409: 0.39302931769860194
Position 18030: 0.37496226372304287
Position 32855: 0.35434230780097514
Position 19118: 0.25431240057248294
Position 21483: 0.23022227820556823
Position 22375: 0.2124279967699041
Position 33395: 0.19421851837953588
Position 19186: 0.1841686320228748
Position 28505: 0.1558066063246237
Position 8769: 0.1470908177036141
Position 1858: 0.14466257907309674
Position 28551: 0.13990127229659996
Position 1784: 0.12280068737298123
Position 24302: 0.11144009545142876
Position 32463: 0.11135067596201767
Position 31366: 0.10402564384807574
Position 22387: 0.09837423065674866
Position 16791: 0.0927577603301794
Position 19181: 0.09013585264420056
Position 25800: 0.08720530365202879
Position 22458: 0.08282572481697804
Position 24947: 0.0822062440372696
Position 12264: 0.07849292778249797
Position 18341: 0.07848782867462194
Position 18480: 0.07648067950108262
Position 7896: 0.0677146487604979
Position 26555: 0.06725392437172466
Position 25859: 0.06660477587105085
Position 28708: 0.06266919862031052
Position 13707: 0.06018308449970448
Position 33501: 0.059791069139679916
Position 13401: 0.0596826219383499
Position 11712: 0.058130686963010984
Position 10962: 0.05568780998364719
Position 4740: 0.05337292362159089
Position 209: 0.053164504219126094
Position 9076: 0.051302932671296514
Position 27152: 0.05079853592728779
Position 32413: 0.04657739889302936
Position 25827: 0.04553767313538294
Position 1114: 0.04520732056515459
Position 18082: 0.04084522977737804
Position 14929: 0.038469362693876304
Position 31061: 0.03845522163546787
Position 13039: 0.035791002028832446
Position 1936: 0.03211983850504778
Position 226: 0.030769847237376635
Position 26357: 0.03056642476818296
Position 28206: 0.027886428910272817
Position 220: 0.025661738352895827
Position 31279: 0.02565150491437549
Position 10886: 0.02538555922865083
Position 19157: 0.024925855610775847
Position 26704: 0.024821652166037454
Position 3155: 0.024589188512187797
Position 6736: 0.024188640315428323
Position 1167: 0.023639105368912783
Position 33417: 0.020899422132882362
Position 21895: 0.019237713966448897
Position 231: 0.01909289198533825
Position 19042: 0.01837251443955062
Position 33205: 0.018111606290988524
Position 1224: 0.017306100429989334
Position 2555: 0.01685852573832575
Position 33856: 0.016246267856291026
Position 8450: 0.01463414054098378
Position 1776: 0.014276607905947649
Position 18336: 0.01400929912256862
Position 17277: 0.013686477537808798
Position 21954: 0.013508039833778691
Position 32596: 0.013161342146323283
Position 23180: 0.012182794786475801
Position 18262: 0.011926600654090612
Position 17238: 0.011517646024650061
Position 1241: 0.011304799409379368
Position 17310: 0.01128518274090104
Position 19153: 0.011247706750639679
Position 22407: 0.011112872606355424
Position 2000: 0.01095769669224659
Position 646: 0.010824192769306042
Position 9316: 0.010295627428413678
Position 10341: 0.010242846949142197
Position 8679: 0.010189513960820643
Position 33064: 0.010037283336921807
Position 33057: 0.00956887782566203
Position 31439: 0.009313452074335574
Position 19134: 0.009217908043640616
Position 12700: 0.009194431439756224
Position 7914: 0.008702268685175256
Position 31534: 0.008657573447262985
Position 19290: 0.008423863953044576
Position 454: 0.008062924908353055
Position 29677: 0.007674501185650517
Position 27717: 0.007542730024952083
Position 26022: 0.007395712240692895
Position 3725: 0.007291709923449393
Position 21305: 0.006839797871251242
Position 14154: 0.006800231607983468
Position 22308: 0.0060771079609930724
Position 3708: 0.005701490594533135
Position 24922: 0.0053025241213392514
Position 237: 0.0052229323910659604
Position 1312: 0.005131334635956348
Position 27974: 0.004792660276346032
Position 18272: 0.004778528817169912
Position 2353: 0.0045919456164595605
Position 11776: 0.004576440140269629
Position 33505: 0.004316215410796507
Position 23765: 0.004294596551653043
Position 1955: 0.004157276724583753
Position 12909: 0.004057604805535441
Position 1274: 0.003999869481322187
Position 31285: 0.003973706061598238
Position 26318: 0.003495735885794887
Position 3590: 0.003454191967678702
Position 11684: 0.003447964997354583
Position 22879: 0.0031930729506256727
Position 25875: 0.0031830577940214666
Position 571: 0.0031689363008397626
Position 3151: 0.0031538554239270516
Position 1457: 0.0030731446921010404
Position 552: 0.0030708102912967747
Position 26905: 0.0029782000291744028
Position 18445: 0.0029658597880515137
Position 11667: 0.0029371231546532544
Position 8780: 0.0028363715483795703
Position 1850: 0.002763218283590102
Position 2936: 0.0026794300830070223
Position 26408: 0.002579818379003996
Position 1520: 0.002505348228975166
Position 1212: 0.0023106559676113318
Position 8638: 0.0022791440822255166
Position 25520: 0.0021801621860310207
Position 1084: 0.0021383108599285156
Position 10487: 0.002135438747093945
Position 27097: 0.0021197075006097518
Position 3226: 0.00209375467015952
Position 878: 0.0020554178892593714
Position 3201: 0.002026729683815488
Position 26593: 0.0018785684527361532
Position 4600: 0.0018349759563851557
Position 32587: 0.001827387431270896
Position 379: 0.0016408237137697736
Position 25545: 0.0015837382075124824
Position 12932: 0.0014129274236235703
Position 27373: 0.001408207630314513
Position 2863: 0.0013407935545561144
Position 12228: 0.0013172173411822971
Position 33595: 0.0012761500509798766
Position 26534: 0.001231450068967745
Position 26110: 0.001185045590093471
Position 4681: 0.0011772512809625035
Position 2571: 0.0011246292657335919
Position 3332: 0.0011100212566581068
Position 27985: 0.0010877732209055536
Position 2108: 0.0010569151384150484
Position 26551: 0.0010088891190871783
Position 25966: 0.0009986819003473379
Position 23116: 0.000974521409751894
Position 362: 0.0009378514255713583
Position 1661: 0.0009019904557224089
Position 2266: 0.0008883329054598821
Position 26289: 0.0008819882252597738
Position 11096: 0.0008545194063196726
Position 4031: 0.000846713187908297
Position 11610: 0.0008329694979828243
Position 32457: 0.000806532951440165
Position 1194: 0.0008020571610122672
Position 2638: 0.000783280980382996
Position 11335: 0.0007823692596724695
Position 26975: 0.0007472714026316551
Position 25863: 0.0007300912566908336
Position 13414: 0.0006730707415302908
Position 1472: 0.0006691647292729245
Position 576: 0.0006566923659289223
Position 117: 0.0006008582463354235
Position 25772: 0.0005879606934772184
Position 32814: 0.0005320819761008588
Position 32805: 0.0005277265876253163
Position 1840: 0.0005164922566401494
Position 26645: 0.0004720903266678383
Position 3259: 0.00046097029339221433
Position 26559: 0.00046074177483799593
Position 26201: 0.0004571649812508175
Position 26262: 0.00045218740289679606
Position 413: 0.0004488335290747527
Position 4723: 0.0004425077777744837
Position 29221: 0.0004320123031651312
Position 1492: 0.0004211859219141661
Position 1909: 0.0004172933710368198
Position 28865: 0.00041150775813049407
Position 26936: 0.00039630017866066226
Position 2689: 0.0003880047168573233
Position 4705: 0.00037960918800795923
Position 483: 0.00036731536825110203
Position 27170: 0.0002927110253539383
Position 28720: 0.00027935100063189883
Position 11274: 0.0002792889119335756
Position 11614: 0.0002783479162682517
Position 26557: 0.0002703796083520198
Position 1246: 0.0002672255208839346
Position 25068: 0.0002591966271618923
Position 12898: 0.00024510351855980576
Position 28630: 0.00023928709104975807
Position 26269: 0.00022119486552479552
Position 28682: 0.0002158336499626655
Position 26882: 0.00018738766669655342
Position 25438: 0.00013793455634329303
Position 26614: 0.0001287772430014249
Position 13102: 0.0001283820703480723
Position 26266: 0.00011720800639785827
Position 27160: 0.00011437669213138967
Position 26574: 0.00010834075141763162
Position 215: 0.00010726065106404903
Position 27322: 0.0001019561017710162
Position 1379: 9.001732499397672e-05
Position 13261: 8.702033707998224e-05
Position 26349: 7.17774812364431e-05
Position 4869: 7.003961882196745e-05
Position 367: 6.969959586881582e-05
Position 243: 6.238642641784162e-05
Position 610: 6.191444126434976e-05
Position 28383: 5.6026194648838214e-05
Position 5357: 5.345600292171784e-05
Position 5214: 5.2189570597852094e-05
Position 28235: 5.037776588028327e-05
Position 28480: 4.578735541746981e-05
Position 29031: 2.9156775979788885e-05
Position 459: 2.7237543171193594e-05
Position 14317: 2.510497214743177e-05
Position 774: 2.4786686827777208e-05
Position 28294: 2.4172607520193706e-05
Position 14120: 2.126794137494861e-05
Position 5061: 1.7477651130391316e-05
Position 5747: 1.734261839879497e-05
Position 28394: 1.7018095285385575e-05
Position 28137: 1.5939412770065555e-05
Position 28444: 1.547734249011068e-05
Position 5983: 1.525096759811469e-05
Position 628: 1.4854004156995156e-05
Position 14246: 1.3701610489129442e-05
Position 28352: 1.3026249244198087e-05
Position 28816: 1.1507226200771235e-05
Position 5035: 1.0504162405295919e-05
Position 28533: 9.677605564580708e-06
Position 300: 9.402321703106217e-06
Position 87: 8.904048535278293e-06
Position 488: 8.010323216452334e-06
Position 14267: 7.773550376982716e-06
Position 28509: 7.234394938625422e-06
Position 6224: 6.42979670299681e-06
Position 28285: 6.016665389565181e-06
Position 5380: 5.111200344902968e-06
Position 5353: 5.039258328364724e-06
Position 4954: 4.567217236645857e-06
Position 634: 3.851262491277081e-06
Position 925: 3.6580786162379948e-06
Position 640: 2.970392493170162e-06
Position 27176: 2.623788386637575e-06
Position 790: 2.4959000619875733e-06
Position 5286: 2.450900511737999e-06
Position 5189: 2.3415108909590982e-06
Position 3833: 2.0761029278527547e-06
Position 272: 1.8693099723338873e-06
Position 13557: 1.8660312112816728e-06
Position 28847: 1.851647860885472e-06
Position 28729: 1.5251582584939399e-06
Position 356: 1.5160399152677825e-06
Position 3979: 1.403933859208594e-06
Position 5233: 1.0175572127456135e-06
Position 248: 9.267178010130018e-07
Position 658: 6.770750448504988e-07
Position 5455: 6.527716244589795e-07
Position 652: 6.361507129777019e-07
Position 3460: 6.339627394068054e-07
Position 4712: 6.124002325052926e-07
Position 517: 5.15986892030584e-07
Position 259: 5.112094994856362e-07
Position 3339: 4.496828686421512e-07
Position 3374: 4.401493716005331e-07
Position 26727: 3.5493193928118763e-07
Position 1088: 3.128483308999457e-07
Position 26563: 2.1202688059226114e-07
Position 1665: 2.1185373497442514e-07
Position 1150: 1.6467782934462383e-07
Position 26543: 1.4082771696180776e-07
Position 164: 1.1837544517374435e-07
Position 266: 7.104818037728708e-08
Position 1080: 4.87289809045638e-08
Position 28800: 4.0721511903496566e-08
Position 28511: 2.4512478083495007e-08
Position 315: 1.9767472688817806e-08
Position 350: 1.3366583745222422e-08
Position 287: 8.49353519009818e-09
Position 321: 7.686605987776469e-09
Position 326: 3.8418632824466095e-09
Position 396: 3.421730754849405e-09
Position 294: 2.637133034641114e-09
Position 54: 1.3210340402204676e-09
Position 28247: 8.242149870414898e-10
Position 84: 4.891138142442323e-10
Position 306: 1.6057193885155968e-10
Position 446: 1.5915968274207798e-11
Position 308: 5.850905162020894e-12
Position 344: 4.4802500875646466e-12
Position 275: 3.0958058338834306e-12
Position 342: 1.0258936591039364e-12
Position 26493: 2.999311571241591e-13
Position 373: 2.339496899250928e-14
Position 405: 2.6171840352517694e-15
Position 419: 2.144314090044735e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 28136: 0.9851589321157208
Position 24883: 0.9712609248192308
Position 12798: 0.9667589846087746
Position 26492: 0.9473466961173146
Position 26189: 0.9161167516269
Position 3258: 0.8906560291992018
Position 32740: 0.8726617665903876
Position 12651: 0.7759884692835848
Position 32923: 0.7743378263002993
Position 31723: 0.7486975936289222
Position 16657: 0.7194348638648606
Position 10728: 0.6910820519842493
Position 32319: 0.6289414894961713
Position 19026: 0.574259098721149
Position 25361: 0.48956802257436416
Position 23599: 0.4869795410263758
Position 4807: 0.430556646620646
Position 22196: 0.4108179328109794
Position 19180: 0.3822973745730025
Position 15206: 0.38131567735629546
Position 17927: 0.36766697387656677
Position 33637: 0.36508737528414853
Position 33263: 0.3143684585944898
Position 6086: 0.28016823156509707
Position 6078: 0.2746785554978422
Position 31184: 0.2581747824200908
Position 25330: 0.2246903069577933
Position 21381: 0.22306970695579748
Position 31271: 0.21262130479209768
Position 28382: 0.209871202777006
Position 33683: 0.17754966342534184
Position 25731: 0.1775399933743556
Position 18261: 0.15440244309112208
Position 1812: 0.15258999830492934
Position 8565: 0.151520537644133
Position 4868: 0.13808214941435468
Position 10680: 0.13697358675768728
Position 25364: 0.09888162767624045
Position 33416: 0.09347487040234197
Position 32390: 0.08508221858146311
Position 28324: 0.08104636849688415
Position 24208: 0.07621872014396859
Position 19074: 0.07150562075028455
Position 12154: 0.07055459377756251
Position 1583: 0.06814640674085568
Position 11596: 0.06503367902644992
Position 1665: 0.06412337203096831
Position 28578: 0.053360517802605645
Position 33362: 0.05191792724560893
Position 5986: 0.0460544197442577
Position 26973: 0.04482770403721974
Position 13612: 0.043548687405276745
Position 7720: 0.042894174537765235
Position 26235: 0.040913998036746696
Position 13193: 0.039467026597399125
Position 8939: 0.03896192096349538
Position 4551: 0.03893990746963433
Position 1040: 0.03711448546049507
Position 24174: 0.03522137530746007
Position 7832: 0.03279219786120757
Position 31037: 0.032089350549720445
Position 21730: 0.030575614152631426
Position 32359: 0.029543509417996182
Position 1063: 0.028674408396584715
Position 18002: 0.028655736228223837
Position 3069: 0.027619074991703654
Position 31766: 0.027347383826006242
Position 30934: 0.02727212412712251
Position 1084: 0.02686092456467932
Position 4837: 0.0267280333034076
Position 17172: 0.026698381290521617
Position 25232: 0.026245978006299082
Position 31209: 0.026112541040798607
Position 32655: 0.025686155604064665
Position 26408: 0.024217035450528994
Position 25311: 0.024021778477801525
Position 31141: 0.023881381389424517
Position 6310: 0.023832384232986323
Position 15253: 0.02366295951414222
Position 33594: 0.023033413176693822
Position 32981: 0.02286702748988454
Position 33651: 0.02228921846894699
Position 25626: 0.022120858503138073
Position 26612: 0.018928027428427682
Position 12824: 0.018780134524750688
Position 26216: 0.01630429602004922
Position 26455: 0.015743807845350382
Position 33990: 0.015587782154864822
Position 32931: 0.015428297637276772
Position 4883: 0.014832242094429356
Position 13620: 0.01414804977537662
Position 17828: 0.013771256847663208
Position 1775: 0.013672945953625181
Position 14732: 0.013660555471390624
Position 983: 0.013641068094395716
Position 10921: 0.013633149847239984
Position 13171: 0.01359842422044593
Position 314: 0.013476540393996346
Position 34019: 0.013474608067078299
Position 23015: 0.0131573161962277
Position 8362: 0.013111399690183906
Position 27995: 0.01268026088101312
Position 10307: 0.012378285696236158
Position 8823: 0.01232915416477495
Position 4609: 0.01212716727199524
Position 33942: 0.011958099579085744
Position 18418: 0.011524004424079828
Position 18966: 0.010868177440905912
Position 2473: 0.010761113580600733
Position 17874: 0.010590594406489424
Position 9196: 0.010295627428413692
Position 12725: 0.009841218549492782
Position 17153: 0.009790925012838292
Position 5946: 0.009703512114607979
Position 21225: 0.009545776306283765
Position 24785: 0.009434262040901096
Position 14816: 0.009349160064582668
Position 12126: 0.009255551346117635
Position 14747: 0.008980169240064213
Position 33855: 0.008534188428962246
Position 8625: 0.00840618794842755
Position 32954: 0.00813989626482247
Position 34040: 0.007988961827095043
Position 5959: 0.007730886750354399
Position 1368: 0.007713324703989804
Position 29542: 0.007674501185650518
Position 26819: 0.007498291454400755
Position 17965: 0.007470865076117359
Position 18226: 0.007422403640015777
Position 28618: 0.007408008033950307
Position 1630: 0.007274121260483508
Position 5830: 0.006904460513943156
Position 4630: 0.0068286453750283325
Position 33017: 0.00665776148777915
Position 6147: 0.006626778460893721
Position 2333: 0.006416484507493948
Position 13123: 0.006415059748567728
Position 3636: 0.006316166525673114
Position 25681: 0.006149216850576117
Position 14507: 0.006017457922063317
Position 3459: 0.005762502662381756
Position 24846: 0.005658737511203322
Position 4840: 0.0054651695160828845
