Gene = Hykk
index = 551
Annotated 5SS: [  576  3542  5052 20040]
Annotated 3SS: [ 3190  4911 19855 28782]
SMsplice 5SS: [  576 13546 20040]
SMsplice 3SS: [13411 19855 29627]
top_k =  1000
Partition function (log Z): -10.070521323482758

Sorted 5' Splice Sites (High to Low Probability):
Position 5052: 0.8260348407624818
Position 20040: 0.805137700364092
Position 576: 0.6619451277848886
Position 13546: 0.6474203565337869
Position 29750: 0.5573991848339895
Position 8648: 0.5242830126931975
Position 7641: 0.5017971383452846
Position 21385: 0.4400601869404633
Position 371: 0.43039686062285476
Position 5873: 0.39579233197786706
Position 15684: 0.2909102726637819
Position 3542: 0.2668168208298033
Position 25631: 0.20902962387462412
Position 13549: 0.19138183029066322
Position 16911: 0.16948573547778648
Position 20061: 0.16879692585896625
Position 181: 0.16835002159851495
Position 2805: 0.16081905435058752
Position 28968: 0.15737255005124023
Position 1050: 0.14032082882217045
Position 1107: 0.12654913146078373
Position 15496: 0.1251652296368533
Position 10896: 0.11898916144557864
Position 2939: 0.11274283000064951
Position 15728: 0.10281382614075792
Position 9026: 0.10112795792377624
Position 5274: 0.0929099190998018
Position 426: 0.08126973956395941
Position 25605: 0.06624818085341477
Position 15737: 0.06282310052129936
Position 28852: 0.05165311014372157
Position 7273: 0.043201416004708
Position 16260: 0.03203396412442996
Position 15741: 0.03173709744257024
Position 25458: 0.029840656647629617
Position 4941: 0.022429177486382887
Position 11105: 0.022404476279487415
Position 16872: 0.021959919491870886
Position 6171: 0.019190811185614342
Position 3280: 0.016856764735485884
Position 19985: 0.015219963724516875
Position 419: 0.013132317470751534
Position 2539: 0.011284181202287757
Position 2449: 0.00857400438826806
Position 54: 0.008410539040397614
Position 5659: 0.007520361692142201
Position 3033: 0.007282844945851745
Position 20009: 0.006233150130388643
Position 215: 0.006158977225652933
Position 2508: 0.005895467598276782
Position 1100: 0.005044542878199811
Position 1089: 0.004291685552735455
Position 1886: 0.0031053397631552616
Position 24930: 0.0029770764339998902
Position 58: 0.002430672500407972
Position 1066: 0.002096567932782525
Position 256: 0.0018836154403939055
Position 1134: 0.001877891166878595
Position 68: 0.0018344197263094994
Position 738: 0.0015052258289562346
Position 1141: 0.0014615987513855672
Position 1745: 0.0014171456684606487
Position 1400: 0.0008331358011778133
Position 1041: 0.000788712646538419
Position 2845: 0.000699931972254712
Position 2997: 0.0005683273976554423
Position 94: 0.0005109460181077266
Position 1639: 0.00038303258321019824
Position 231: 0.00036476276852200306
Position 1115: 0.00027546138365733193
Position 401: 0.00027350523987812757
Position 1875: 0.00019965733567260254
Position 530: 0.00019488386165229823
Position 48: 0.00016589314950166706
Position 4325: 0.00016018986763165747
Position 166: 0.00015955683839004715
Position 43: 0.00015367974510845317
Position 3496: 0.00015342398764333295
Position 4264: 0.00015336812035767307
Position 375: 0.0001424474395096931
