Gene = Noc4l
index = 756
Annotated 5SS: [ 195  407 1105 1739 2106 2306 2473 2884 3083 3346 3614 3885 4086 4352]
Annotated 3SS: [ 285  997 1630 1955 2205 2437 2832 2970 3284 3502 3723 4002 4237 4433]
SMsplice 5SS: [ 195  407 1105 1739 2106 2884 3083 3614 4086 4352]
SMsplice 3SS: [ 285  997 1630 1955 2832 2981 3502 4002 4237 4433]
top_k =  1000
Partition function (log Z): 20.238316921957576

Sorted 5' Splice Sites (High to Low Probability):
Position 4086: 0.9889768425651319
Position 1105: 0.9870780550654501
Position 195: 0.9768520394518958
Position 3614: 0.9479421254654069
Position 407: 0.9205062279414608
Position 4352: 0.9099758633242259
Position 2106: 0.8698576089119949
Position 3083: 0.8659717264681815
Position 1739: 0.69790294205135
Position 2884: 0.5667450310086727
Position 3346: 0.43622700892458277
Position 3885: 0.40460392382011384
Position 2473: 0.2143027360080578
Position 2306: 0.2049301683764163
Position 2894: 0.13281702136640727
Position 1875: 0.07312663738328953
Position 2061: 0.037457821384360206
Position 4313: 0.027182168090675377
Position 3420: 0.024367039066225834
Position 2045: 0.02198589879335614
Position 1750: 0.01381307964958727
Position 2017: 0.012361370628261923
Position 2763: 0.008793011760433627
Position 4295: 0.00842229939286346
Position 3079: 0.008037726871172478
Position 2621: 0.007280580830534488
Position 2770: 0.006247580504078367
Position 228: 0.005910856600470497
Position 865: 0.0058776907556127665
Position 1099: 0.005177249451900735
Position 3566: 0.004324994132099185
Position 2995: 0.004038341618898458
Position 4528: 0.0039514986154550544
Position 2898: 0.002471105687575193
Position 3392: 0.0024701510397655735
Position 968: 0.002406025859022852
Position 4615: 0.002386250496254258
Position 341: 0.002249334057132203
Position 1841: 0.002214825172062739
Position 4469: 0.0021134151053010105
Position 3371: 0.0020758388853945294
Position 4715: 0.0019388161777519665
Position 411: 0.0017815284467802169
Position 3285: 0.0017731163628596474
Position 430: 0.0016946374866256104
Position 3863: 0.0015764510993733576
Position 3253: 0.001556856456591755
Position 3646: 0.0013827129736075357
Position 4090: 0.001273455779792259
Position 601: 0.001238070001251271
Position 2251: 0.000946194588217966
Position 1767: 0.0009310615414062488
Position 1699: 0.0009213960394361275
Position 366: 0.000897839476482579
Position 453: 0.0008906690962646462
Position 3448: 0.000872271943303066
Position 4621: 0.0008274050430470517
Position 3068: 0.0008269264709003298
Position 587: 0.0008228223005785693
Position 3809: 0.0008207440527415406
Position 595: 0.0006830808676208887
Position 2458: 0.0006766671254608314
Position 940: 0.0005453413949528667
Position 1930: 0.0005340836453058866
Position 927: 0.0005086535159000769
Position 3897: 0.0004881880733627572
Position 4099: 0.0004810987495059374
Position 4821: 0.0004246235041549665
Position 2565: 0.00040465144068441427
Position 4589: 0.00040210293599571637
Position 1845: 0.00038742919211965293
Position 1657: 0.0003811458837072212
