Gene = Alg14
index = 109
Annotated 5SS: [  211  6986 28439]
Annotated 3SS: [ 6830 28306 69782]
SMsplice 5SS: [  211  6986 13828 14404 28439 56665 59837 63220 65564 66599]
SMsplice 3SS: [ 6830 13745 14305 28306 56545 59670 63106 65457 66435 69782]
top_k =  1000
Partition function (log Z): -22.99570972675004

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9987428604932062
Position 13828: 0.9305225257823667
Position 14404: 0.9159982175888816
Position 28439: 0.8493825591585062
Position 6986: 0.6600169155030965
Position 31600: 0.4293709088645902
Position 17374: 0.3137525412607148
Position 15538: 0.28485533129698765
Position 15569: 0.26395817159391377
Position 12100: 0.26205576410549325
Position 16075: 0.2176266122257065
Position 33660: 0.1806521324785187
Position 36611: 0.1578109327685711
Position 28812: 0.13793914783769373
Position 20540: 0.1356845852707496
Position 17301: 0.13108645003170213
Position 21860: 0.12781638602243042
Position 38157: 0.12446358615647142
Position 28443: 0.12180497426216733
Position 13279: 0.12109481196577643
Position 16081: 0.09600369523519336
Position 3272: 0.0914240336993187
Position 5504: 0.08129656096427476
Position 18184: 0.07839650426307886
Position 13312: 0.0766647692146495
Position 2536: 0.06331304148692854
Position 691: 0.05810895402760114
Position 20533: 0.053014617913867926
Position 17568: 0.047640718091493874
Position 22248: 0.047039645080779444
Position 17382: 0.04422601768188767
Position 18359: 0.028721812569617124
Position 13407: 0.02695924739849167
Position 3390: 0.024202491458615787
Position 6307: 0.01774432697956193
Position 6462: 0.017484870999767314
Position 1213: 0.015315274636545768
Position 5451: 0.015289108891205003
Position 22420: 0.014790810885126548
Position 7053: 0.013706821553534726
Position 36466: 0.012954955245555167
Position 3013: 0.010341786339992436
Position 28460: 0.01022954203465237
Position 2941: 0.00932606989602308
Position 3382: 0.007913364362283803
Position 415: 0.006801244229088546
Position 36402: 0.0062154101977353994
Position 19292: 0.005816258921458107
Position 31621: 0.0057964795353742295
Position 16001: 0.004880965455980804
Position 3292: 0.003922928412478893
Position 796: 0.0038460252310043228
Position 3268: 0.0038208236217856964
Position 6121: 0.0034405614581867238
Position 534: 0.002785940022113816
Position 706: 0.0026963716219469283
Position 4079: 0.002453012686758958
Position 3424: 0.0023147282258957256
Position 28349: 0.0021200858774827716
Position 14810: 0.00105986687258378
Position 15052: 0.0009142612887207508
Position 16282: 0.0005821567060543915
Position 1916: 0.000570709160391519
Position 2321: 0.0005410645304689568
Position 1739: 0.0005010050086197324
Position 1451: 0.0004618110579729046
Position 215: 0.0003382886474542816
Position 1762: 0.00032129743822771026
Position 701: 0.0003181914229951888
Position 677: 0.00027875467577793115
Position 911: 0.0002781845058135532
Position 922: 0.00024619886858854976
Position 5314: 0.00022910626981906019
Position 14438: 0.000182523643222928
Position 4256: 0.00014831135097298048
Position 377: 0.00014727500859098728
Position 3001: 0.00012820401768065025
Position 49: 0.00010157495263513413
Position 2468: 9.800130411891402e-05
Position 1960: 7.823297020551463e-05
Position 1161: 7.567505874815923e-05
Position 2907: 5.9143485136429394e-05
Position 963: 5.689476883043419e-05
Position 2424: 5.047422495169656e-05
Position 2124: 4.5796949414438865e-05
Position 1284: 4.518905050060637e-05
