Gene = Ssr2
index = 1032
Annotated 5SS: [  79  427 1465 4278 7335]
Annotated 3SS: [ 271 1365 4168 7256 8272]
SMsplice 5SS: [  79  427 1431 4278]
SMsplice 3SS: [ 271 1365 4191 6932]
top_k =  1000
Partition function (log Z): 0.03177318047624578

Sorted 5' Splice Sites (High to Low Probability):
Position 4278: 0.9763403151949688
Position 427: 0.9504842352030034
Position 79: 0.9261704826840746
Position 1431: 0.4271527506232024
Position 1760: 0.26562542871522754
Position 1487: 0.2611748265636824
Position 2058: 0.25994977057567614
Position 1465: 0.25423504716716255
Position 1829: 0.1924017909329448
Position 7335: 0.08265223417730243
Position 2123: 0.0697557365178725
Position 5522: 0.06832740402295767
Position 1123: 0.06101684576794329
Position 2644: 0.04136500758243257
Position 7216: 0.04113776797448335
Position 7883: 0.03499965441021982
Position 6632: 0.033061514613895185
Position 1135: 0.027721013204634402
Position 1179: 0.01857598433015616
Position 742: 0.018302375350247955
Position 3024: 0.01718908019250039
Position 2850: 0.016779686469638462
Position 6260: 0.01397139555231276
Position 4790: 0.01299996017970813
Position 5252: 0.010633135021918526
Position 2043: 0.010367802685775763
Position 1677: 0.009208982906945785
Position 548: 0.008519486348091276
Position 5237: 0.007398171621181216
Position 140: 0.005264263617100441
Position 544: 0.0052495905555063616
Position 6253: 0.005100905045602012
Position 8421: 0.004449095319658424
Position 1783: 0.003429302098287469
Position 1836: 0.003281157004220694
Position 1598: 0.0030837461708490823
Position 2885: 0.0022755623635855853
Position 4784: 0.0019066247201600102
Position 7824: 0.0017336742975671998
Position 5038: 0.0015806393095285053
Position 7159: 0.0014705734695574905
Position 475: 0.001279940362642495
Position 5241: 0.0012106946943312806
Position 7040: 0.001188767280549092
Position 1105: 0.0010749177810888912
Position 612: 0.0009228966126219723
Position 1553: 0.00082555132167381
Position 1743: 0.0007935130134606289
Position 7204: 0.0007831576015003969
Position 8004: 0.0006794155929245755
Position 6224: 0.0006473378562124728
Position 628: 0.0005625629489094491
Position 1624: 0.0005358547245737938
Position 41: 0.0005144394305923403
Position 1484: 0.00035102102070699094
Position 227: 0.00033446633072391435
Position 6033: 0.0002810618659540793
Position 528: 0.00027463364726898265
Position 467: 0.000267868107143973
Position 5202: 0.0002393958364840549
Position 719: 0.00023488180326897755
Position 1244: 0.0002165420967261093
Position 1424: 0.00021033564951669135
Position 2245: 0.00019539155982415394
Position 5699: 0.00017426113027653567
Position 1139: 0.00017288889063631402
Position 5505: 0.0001573252136240111
Position 8353: 0.000156782470344006
Position 4302: 0.00015393999587426098
Position 70: 0.000127321178175906
Position 540: 0.00011704971009510508
Position 440: 0.00011377267597760544
Position 490: 0.00010514228642016514
Position 6: 9.218774088553472e-05
Position 196: 8.714925363358546e-05
Position 311: 8.403815554091082e-05
Position 2060: 7.244700374830316e-05
Position 7151: 7.066572532136384e-05
Position 194: 6.602769688083107e-05
Position 13: 5.312332248829332e-05
Position 1587: 5.234406747042746e-05
Position 2084: 4.534395824663577e-05
Position 30: 3.955276368112057e-05
Position 552: 3.722046372150559e-05
Position 2284: 3.524848296557685e-05
Position 242: 3.349303125510875e-05
Position 108: 3.29520072473582e-05
Position 416: 3.2479273814882414e-05
Position 2462: 3.243882732923984e-05
Position 1442: 3.0375837981351098e-05
Position 503: 2.9613282388147668e-05
Position 6567: 2.8488077749131486e-05
Position 1855: 2.6240734715807233e-05
Position 4899: 2.5398437794745155e-05
