Gene = Trpa1
index = 1145
Annotated 5SS: [  138  6503  8133 12940 14410 14716 15717 17001 18798 19516 20607 20854
 22371 25680 27558 28468 29469 31268 31976 33113 34753 36751 37266 38664
 43014 44499]
Annotated 3SS: [ 6342  7956 12831 14300 14569 15579 16951 18697 19414 20436 20688 22255
 25512 27463 28407 29369 31196 31809 33022 34582 36620 37082 38594 42902
 44400 45133]
SMsplice 5SS: [  138  6503  8133 14410 14716 15717 18798 19516 20607 20854 25680 29469
 34753 36751 37266 38664 43014 44499]
SMsplice 3SS: [ 6342  8007 14300 14569 15618 18697 19414 20436 20688 25534 29369 34582
 36620 37082 38594 42902 44400 45133]
top_k =  1000
Partition function (log Z): 24.099575541596096

Sorted 5' Splice Sites (High to Low Probability):
Position 34753: 0.979514811581497
Position 18798: 0.9728405701811362
Position 6503: 0.9602256141947049
Position 138: 0.9592945728958695
Position 37266: 0.9564732412410195
Position 36751: 0.9531615063838327
Position 19516: 0.9459678163895217
Position 25680: 0.9396933290245811
Position 15717: 0.9366857873519592
Position 20607: 0.9352927054748984
Position 38664: 0.9198300734822215
Position 44499: 0.9024240202392684
Position 14410: 0.8910314215119624
Position 29469: 0.8554183479412075
Position 8133: 0.8501641925368252
Position 20854: 0.8485631539546585
Position 43014: 0.8101239321301485
Position 31976: 0.5077060481696458
Position 28468: 0.499377524595951
Position 33113: 0.49663623102548937
Position 22371: 0.4681324586062405
Position 27558: 0.41765652541875803
Position 22077: 0.3420037977659318
Position 31532: 0.29607928359331326
Position 35970: 0.28397609708695143
Position 22659: 0.2809642550881575
Position 12940: 0.25500336192527684
Position 4904: 0.2444799563868893
Position 40325: 0.22092391424022853
Position 31034: 0.21882020040216169
Position 38506: 0.2184315361370149
Position 43258: 0.21191033007035068
Position 15533: 0.20146641860621392
Position 14745: 0.19528919843781892
Position 28145: 0.14991661337659845
Position 26050: 0.14078798930017455
Position 22375: 0.13744882091560764
Position 16180: 0.13520112356641456
Position 27173: 0.11947531807893813
Position 21288: 0.10806900280273006
Position 43993: 0.09935048531599595
Position 34979: 0.0971234341725449
Position 41191: 0.08394573111124987
Position 19816: 0.07867993042982463
Position 44173: 0.07294571010985286
Position 31465: 0.07093247704505523
Position 31268: 0.06893657793761455
Position 41271: 0.06630512533987863
Position 1604: 0.06467351920252237
Position 17001: 0.06219093631867079
Position 6133: 0.06217093620912534
Position 35172: 0.059922374657073535
Position 28562: 0.0576566997588494
Position 8352: 0.0574150483655525
Position 2491: 0.05336532195098122
Position 44293: 0.05178898385967513
Position 41219: 0.047067983307374904
Position 45104: 0.0412739962720452
Position 45254: 0.04070859163942746
Position 21052: 0.03807582860292976
Position 16461: 0.035466857783912314
Position 36028: 0.03265822597131459
Position 22217: 0.03250426518619081
Position 184: 0.03239920849970111
Position 1305: 0.03237097837792347
Position 38120: 0.03198764540683918
Position 6455: 0.031274327161014255
Position 34985: 0.030699387048751407
Position 40857: 0.029911919500236486
Position 44526: 0.029108617267170473
Position 35661: 0.0280577448617317
Position 37639: 0.026659530233509778
Position 41496: 0.025178896706355987
Position 10601: 0.02489490521026108
Position 282: 0.022753437176505013
Position 28216: 0.022606838334662833
Position 10148: 0.02168814116692974
Position 37270: 0.02111524353915184
Position 22081: 0.01944393576895956
Position 20266: 0.018910756900013422
Position 37975: 0.018024964118972045
Position 28746: 0.017731931724612137
Position 16456: 0.01697184241421158
Position 31667: 0.016505944387998024
Position 40054: 0.01617476474795402
Position 31944: 0.015659681522445148
Position 663: 0.015573305625581383
Position 540: 0.01553976739314291
Position 7879: 0.01484024150243961
Position 35925: 0.014732842021420346
Position 44680: 0.014631118418895748
