Gene = Hirip3
index = 540
Annotated 5SS: [ 545  749  955 2279 2514 2690]
Annotated 3SS: [ 627  845 1196 2347 2590 2761]
SMsplice 5SS: [ 545  749  955 1392 2690]
SMsplice 3SS: [ 627  845 1196 2590 2761]
top_k =  1000
Partition function (log Z): 6.013090143359529

Sorted 5' Splice Sites (High to Low Probability):
Position 2690: 0.9887536304790423
Position 749: 0.977508790197223
Position 955: 0.9463246015435905
Position 1392: 0.8637000648032113
Position 545: 0.6248471575299698
Position 17: 0.4711774190161801
Position 2971: 0.16222027041092502
Position 2279: 0.14734982808569924
Position 2296: 0.09269837789093288
Position 2514: 0.06728511366301775
Position 2211: 0.05081896481799756
Position 2912: 0.033226684755588605
Position 324: 0.029823325871616558
Position 2271: 0.02956488096142046
Position 119: 0.027254512549426912
Position 1059: 0.02454290872603354
Position 932: 0.02084915062059129
Position 1442: 0.01935476752940037
Position 560: 0.01688429991855688
Position 1502: 0.016166187657770118
Position 1359: 0.014536611139418877
Position 782: 0.007701110523897127
Position 751: 0.00592256854364857
Position 403: 0.005266744909884335
Position 470: 0.004880723045043831
Position 1295: 0.003732268713444723
Position 27: 0.0031094154758701414
Position 69: 0.002588156047085042
Position 2891: 0.002521310724434499
Position 2256: 0.0018929824818854002
Position 138: 0.0012584037064387369
Position 2906: 0.0010747082957935417
Position 2475: 0.0009755196965319454
Position 371: 0.0007704945113742805
Position 3018: 0.0006770329801224397
Position 2684: 0.0006644835210240604
Position 2880: 0.0006408212684837375
Position 1397: 0.0006268029126015177
Position 262: 0.0005347864226431187
Position 1475: 0.0005257846394049073
Position 2932: 0.00048388771748618983
Position 896: 0.00046367616642064267
Position 755: 0.0004196953659462644
Position 722: 0.00035681188469405907
Position 2941: 0.00031519467390951514
Position 554: 0.00027198331070796093
Position 417: 0.00026616599387012965
Position 175: 0.0002654765845591426
Position 950: 0.0002506687922484564
Position 2084: 0.00022487533263531505
Position 2300: 0.00021392665840715743
Position 2477: 0.00021024838756703842
Position 2934: 0.00018345354056796139
Position 123: 0.00015029666153192832
Position 913: 0.00014162090978225183
Position 2955: 0.0001368453777799598
Position 2523: 0.0001303316270137625
Position 671: 0.00012312120239253303
Position 1269: 0.0001134373206593567
Position 76: 8.815796333342183e-05
Position 1556: 8.789801798502514e-05
Position 888: 8.539049996342992e-05
Position 1382: 8.327904074911745e-05
Position 341: 8.067105093046209e-05
Position 2665: 7.172883214729582e-05
Position 1027: 5.1931492368480386e-05
Position 1572: 4.754123773921938e-05
Position 1524: 4.389978432620473e-05
Position 1937: 4.125147981100508e-05
Position 1124: 3.876976426746405e-05
Position 347: 3.445915527410966e-05
Position 1092: 3.354811591449478e-05
Position 2650: 3.1851242971705124e-05
Position 212: 3.065961770859534e-05
Position 981: 2.950712789340113e-05
Position 973: 2.864626880530584e-05
Position 985: 2.7668598498838637e-05
Position 278: 2.535886101658916e-05
Position 959: 2.3556143549020333e-05
Position 856: 2.1496888438164914e-05
Position 3044: 1.9554188417807814e-05
Position 334: 1.7055415708842456e-05
Position 6: 1.6424389065977695e-05
Position 1003: 1.2171537721451188e-05
Position 2727: 1.164863873603941e-05
Position 3296: 1.1275290930199466e-05
Position 590: 7.679769888569548e-06
Position 675: 6.54820765041961e-06
Position 265: 5.529974867982422e-06
Position 1063: 5.027939124400915e-06
Position 568: 3.557861063384395e-06
Position 3071: 3.4215604909202954e-06
Position 574: 3.2373704364596425e-06
Position 709: 1.695133254382242e-06
Position 1089: 9.259083542550355e-07
Position 786: 9.210807513107766e-07
Position 577: 4.886425152605354e-07
Position 797: 4.6178328721963814e-07
Position 647: 2.336245755968727e-07
Position 821: 1.2497591534140285e-07
Position 816: 6.717563918444494e-08
Position 2612: 1.5794865375949664e-08
Position 632: 1.0261805930556908e-09
Position 616: 6.062933951388059e-10
Position 3004: 4.608039908936587e-10
Position 3140: 1.9133663898732197e-10
Position 3065: 1.4053678620189078e-10
Position 3136: 1.2599659142220842e-10
Position 624: 9.250731013701756e-13
Position 606: 1.0489255777151435e-13
Position 2975: 5.1397452605536305e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.9877838147844957
Position 2590: 0.9660237404716493
Position 627: 0.9239157734722475
Position 2761: 0.9134963273673814
Position 1196: 0.883875200971952
Position 2189: 0.1394757585100606
Position 3121: 0.1135967641479777
Position 347: 0.09064189592661588
Position 3237: 0.07431964278168682
Position 2797: 0.05499832674394572
Position 2124: 0.05048633351597283
Position 655: 0.047937759240406906
Position 2347: 0.04345797164165123
Position 388: 0.037789637084201196
Position 2146: 0.03459283900635343
Position 2130: 0.022757579268553627
Position 433: 0.022069146598084486
Position 191: 0.021608764976414847
Position 2102: 0.017182336245200328
Position 2610: 0.016161479418011337
Position 265: 0.014968830969387111
Position 2098: 0.014670131779384697
Position 2210: 0.014223505270408068
Position 1218: 0.013156264901418227
Position 2128: 0.010102109316050309
Position 3316: 0.008875589851385852
Position 2249: 0.008045922161126803
Position 2388: 0.006860838046520856
Position 1223: 0.006838109136533062
Position 246: 0.006355126106243811
Position 3053: 0.0061918256277114685
Position 2454: 0.006171606986383372
Position 1122: 0.006128011203103945
Position 271: 0.005955953946662817
Position 3200: 0.005382824125856741
Position 2148: 0.004706482865231833
Position 3089: 0.004629837120506274
Position 3269: 0.004464213057138669
Position 2815: 0.004149500733787042
Position 3280: 0.003624410009675904
Position 2366: 0.003508112958524053
Position 1251: 0.0034421596886390934
Position 2607: 0.0031419514484329132
Position 2378: 0.0031030638465677075
Position 2075: 0.002352547185002112
Position 2368: 0.0021550807033213775
Position 913: 0.0021270434758854304
Position 163: 0.0018826476471284436
Position 1203: 0.0017260668068291346
Position 85: 0.001714970084626864
Position 2631: 0.0016981478611634978
Position 362: 0.0016272243294765192
Position 2164: 0.0014675115628181555
Position 1149: 0.0014407329785970787
Position 3336: 0.0012491820951975089
Position 2117: 0.0010158465860849039
Position 449: 0.0010007519744999274
Position 2774: 0.000987589923271138
Position 220: 0.0009667879624561572
Position 2541: 0.0008640287284026386
Position 2155: 0.0008206879249138256
Position 862: 0.0007958307708272888
Position 2625: 0.0007739341993309348
Position 2845: 0.0007435382869019073
Position 2119: 0.0007386398485014369
Position 1040: 0.0007327448957397395
Position 2172: 0.0006414138859077924
Position 2565: 0.0005862532045886829
Position 2434: 0.0005778264571482446
Position 1232: 0.0005715967306913417
Position 1015: 0.0005507432824037666
Position 304: 0.0005403558081272544
Position 312: 0.00047057150507513154
Position 295: 0.0004608878988934181
Position 698: 0.00044454301271931355
Position 2255: 0.00041411131335778194
Position 319: 0.00040212965152421455
Position 2906: 0.0003839695901955965
Position 2848: 0.0003643434758526771
Position 994: 0.0003393949378640828
Position 2067: 0.0003386221549065628
Position 2395: 0.000329782583291874
Position 1910: 0.000328354317235486
Position 2437: 0.0003112079628301991
Position 2903: 0.0003058022563939452
Position 1930: 0.0003001402410617514
Position 2408: 0.0002921757055773835
Position 1246: 0.0002855355769767123
Position 2314: 0.0002697367390435177
Position 2122: 0.00026208071089692773
Position 2964: 0.00025895535727115787
Position 1391: 0.00025440865259626036
Position 2270: 0.0002503922340765145
Position 1264: 0.0002467138279215369
Position 2484: 0.0002251448687888704
Position 456: 0.00022440055843528278
Position 2875: 0.0002213091710961654
Position 1278: 0.00021801173758381574
Position 1177: 0.00020279791434713897
Position 2709: 0.00019725126427282935
Position 703: 0.00019350335459858672
Position 1127: 0.00019173315418832728
Position 2196: 0.0001807233663985254
Position 948: 0.0001724887845579897
Position 1059: 0.00016082910460597227
Position 2803: 0.00015876577326197805
Position 2084: 0.00014929825613010478
Position 867: 0.00013899552806360943
Position 3239: 0.00013504554237102554
Position 119: 0.00012663044059425715
Position 111: 0.00012000885082732524
Position 3248: 0.00011675094375060852
Position 3370: 0.00011442385371013294
Position 441: 0.00011100611016904133
Position 2201: 9.61054694321022e-05
Position 1020: 8.62526214322776e-05
Position 1386: 8.479462179381057e-05
Position 517: 7.700004214355434e-05
Position 334: 7.475512028648567e-05
Position 2464: 7.388880063203023e-05
Position 1165: 7.246403806966083e-05
Position 1877: 6.811476549457947e-05
Position 2575: 6.457632567326381e-05
Position 100: 6.444963198457632e-05
Position 2012: 5.961687828046631e-05
Position 2820: 5.78151093353393e-05
Position 3077: 5.620676142879658e-05
Position 3290: 5.591508149694123e-05
Position 2329: 5.46996016799688e-05
Position 276: 5.398153776096504e-05
Position 2997: 5.020508573769789e-05
Position 2818: 4.542019845517754e-05
Position 1275: 4.4509343513954014e-05
Position 3207: 4.431173460819897e-05
Position 594: 4.355010555211261e-05
Position 2005: 3.8714685521692955e-05
Position 2077: 3.721948553506303e-05
Position 2921: 3.354011649140985e-05
Position 2856: 3.2908467892601336e-05
Position 544: 3.12064944807499e-05
Position 1936: 3.0328775049010907e-05
Position 1893: 2.5998814426348333e-05
Position 1932: 2.5536149982556056e-05
Position 278: 2.4301134079902884e-05
Position 2966: 2.3988732299564952e-05
Position 1156: 2.3941512920554022e-05
Position 700: 2.3682788179778555e-05
Position 492: 2.0737314984689954e-05
Position 323: 2.0510799237956367e-05
Position 1969: 2.0312057096750675e-05
Position 1086: 2.0094381464814266e-05
Position 2918: 1.909064616899238e-05
Position 1411: 1.868836436343348e-05
Position 1743: 1.7107632722668805e-05
Position 587: 1.6935856107830294e-05
Position 888: 1.6810323211602935e-05
Position 3004: 1.590710813088407e-05
Position 2853: 1.5495154689889885e-05
Position 1295: 1.531700311177105e-05
Position 1133: 1.4909972509875787e-05
Position 2079: 1.4726272770829752e-05
Position 3357: 1.45839597687472e-05
Position 2993: 1.4295217873661896e-05
Position 2684: 1.4273040026040146e-05
Position 872: 1.3032148103502303e-05
Position 2681: 1.2898824189522255e-05
Position 1261: 1.2855742451366825e-05
Position 1288: 1.2810064491721795e-05
Position 2048: 1.2613118397990687e-05
Position 3381: 1.2247391912910924e-05
Position 706: 1.1253121915956325e-05
Position 893: 1.0827672532929047e-05
Position 1280: 1.0464006952145978e-05
Position 876: 9.882827670909571e-06
Position 1992: 9.612225916803486e-06
Position 1124: 9.545833001894182e-06
Position 2035: 8.359318668075874e-06
Position 2850: 7.530732620033346e-06
Position 950: 6.783602736706317e-06
Position 733: 6.498935815453638e-06
Position 895: 5.936683663674947e-06
Position 1441: 4.990925177574331e-06
Position 497: 4.679195795406757e-06
Position 1359: 4.616719293471622e-06
Position 923: 4.194545495132075e-06
Position 3210: 4.1326826152377515e-06
Position 3098: 4.081601588475892e-06
Position 1414: 3.3210063859046285e-06
Position 954: 3.3117844860240325e-06
Position 1339: 3.160273918937221e-06
Position 3346: 3.0168877535877225e-06
Position 1896: 2.8201176669729175e-06
Position 1325: 2.6527454184632375e-06
Position 1962: 2.257579036680013e-06
Position 806: 1.9327520825404815e-06
Position 1900: 1.899305072423017e-06
Position 582: 1.897404960909639e-06
Position 1907: 1.8750380772586887e-06
Position 1373: 1.4264783281896886e-06
Position 127: 1.4125678974151024e-06
Position 926: 1.305072076734898e-06
Position 1924: 1.2944769881662065e-06
Position 1948: 1.2643415023082305e-06
Position 1307: 1.142619308906881e-06
Position 1351: 1.0516281749382308e-06
Position 1292: 9.995286849946022e-07
Position 1486: 9.990145380804744e-07
Position 2866: 9.703751063898164e-07
Position 528: 9.469938151079469e-07
