Gene = 2210016L21Rik
index = 28
Annotated 5SS: [ 198 3671 3959 4207 5096]
Annotated 3SS: [3627 3859 4132 5004 5523]
SMsplice 5SS: [ 198 3671 3959 4207 5096]
SMsplice 3SS: [3627 3859 4132 5004 6489]
top_k =  1000
Partition function (log Z): 9.883174073252919

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9997891114686287
Position 5096: 0.9819017043581695
Position 4207: 0.9693675690172338
Position 198: 0.9227932852726585
Position 5702: 0.5778875527560766
Position 3671: 0.40157977731942984
Position 3732: 0.33426357088672276
Position 4461: 0.28553030029451415
Position 441: 0.2310480605927235
Position 3750: 0.20522526083043433
Position 2738: 0.1854590404893181
Position 995: 0.14229507127605492
Position 933: 0.11922170223081578
Position 1241: 0.09408332386689557
Position 4504: 0.053017048929028476
Position 6679: 0.050754483672358006
Position 2680: 0.04982915039475017
Position 631: 0.04801210215235088
Position 6263: 0.038038943730736054
Position 593: 0.029960786250685923
Position 2240: 0.024899376637295224
Position 2173: 0.024857830167923083
Position 5691: 0.021296035574789127
Position 665: 0.012402124475519277
Position 1674: 0.012335039312627137
Position 6403: 0.010580934537879049
Position 2232: 0.008028496241096564
Position 2605: 0.007525400501596182
Position 3128: 0.00751339106947253
Position 5872: 0.006069917153805496
Position 2861: 0.005939788181339085
Position 258: 0.005897545806331903
Position 1469: 0.00477865246812204
Position 5523: 0.004154878213003004
Position 2979: 0.003881173804219928
Position 743: 0.0028432911288312503
Position 6616: 0.0022708483284540563
Position 4509: 0.002034647003761536
Position 1600: 0.0018631680132435715
Position 1048: 0.001747478363982794
Position 6761: 0.0017078385426586562
Position 1663: 0.001571193116752461
Position 3787: 0.0015442557795917757
Position 610: 0.0013402414679990475
Position 5660: 0.0013207938393985023
Position 6200: 0.0011972482189005153
Position 4188: 0.001153280955795741
Position 5849: 0.0010032907222824576
Position 350: 0.0009737390544049976
Position 4556: 0.000895493240776807
Position 253: 0.0008830187956981051
Position 3676: 0.0008535712455994595
Position 3736: 0.0008465020878220577
Position 1029: 0.000763465202488991
Position 5326: 0.0007107726545031339
Position 3763: 0.0005582048866605316
Position 2093: 0.0005263547567823653
Position 1092: 0.00046702991214080613
Position 1021: 0.00032836111502639254
Position 2765: 0.0003135961255881716
Position 3705: 0.000289898348362561
Position 5951: 0.0002829497046133647
Position 2372: 0.0002807522557245455
Position 2753: 0.00023716974391139152
Position 129: 0.00020558119513818736
Position 2252: 0.0002041759918788654
Position 472: 0.00020263029874324442
Position 1081: 0.0002012969339035911
Position 2023: 0.00018894983330084808
Position 3765: 0.0001787707911327784
Position 272: 0.00016660491631704318
Position 765: 0.00016429860132758856
Position 1707: 0.000152570187056856
Position 3600: 9.48889392919457e-05
Position 3571: 9.240275809967516e-05
Position 4211: 8.209515199789784e-05
Position 1872: 6.402732967454878e-05
Position 3588: 6.134175513987334e-05
Position 4741: 4.98998578575359e-05
Position 5385: 4.476051769417344e-05
Position 1269: 4.397800689966843e-05
Position 3628: 4.270514696864901e-05
Position 4254: 4.106045133671742e-05
Position 4306: 3.641842696365632e-05
Position 557: 3.24048836677376e-05
Position 417: 3.058871506962667e-05
Position 3927: 2.9947937435186768e-05
Position 4512: 2.6370372548943084e-05
Position 4787: 1.9969286619012366e-05
Position 1062: 1.9377698594645535e-05
Position 4672: 1.789214240825693e-05
Position 422: 1.656305502772186e-05
Position 250: 1.3824606195131327e-05
Position 5517: 1.1205922289956956e-05
Position 66: 1.074819156507162e-05
Position 855: 1.062408042401884e-05
Position 777: 1.0381760597142202e-05
Position 96: 9.650517907392371e-06
Position 4230: 7.817515668909793e-06
Position 696: 7.3566093111835575e-06
Position 4792: 7.2655197364476075e-06
Position 529: 7.028122497230976e-06
Position 280: 6.1888319312393595e-06
Position 3975: 5.9479644669763885e-06
Position 937: 5.240653523134468e-06
Position 424: 4.898012211441393e-06
Position 53: 4.586914539927081e-06
Position 490: 4.224541324723682e-06
Position 4290: 4.013797609611475e-06
Position 3914: 3.84427511395117e-06
Position 493: 3.5091575095499714e-06
Position 862: 3.027456919150526e-06
Position 3992: 2.656061766883126e-06
Position 911: 2.248050561951713e-06
Position 760: 2.150204871969235e-06
Position 787: 1.937239609825179e-06
Position 711: 1.6693935671030343e-06
Position 3867: 1.18630202488245e-06
