Gene = Dok7
index = 344
Annotated 5SS: [  127   276  7703  9789 18561 20406]
Annotated 3SS: [  229  7471  9587 18440 20285 22168]
SMsplice 5SS: [  276  1342  9789 18561]
SMsplice 3SS: [ 1188  9587 18440 20285]
top_k =  1000
Partition function (log Z): -4.1681824952114415

Sorted 5' Splice Sites (High to Low Probability):
Position 18561: 0.9881331148939396
Position 9789: 0.8481931989545609
Position 276: 0.808003289397993
Position 1342: 0.7071309839946713
Position 6122: 0.5150306579170062
Position 20406: 0.5124060907286465
Position 127: 0.510371895774222
Position 7703: 0.44732381133892263
Position 6920: 0.40292785654979596
Position 722: 0.3818274060507037
Position 20418: 0.24496780458194897
Position 22493: 0.2268589275319375
Position 17730: 0.1737082154977184
Position 6136: 0.15980244540216404
Position 9778: 0.12892444138899242
Position 895: 0.12727382350631805
Position 2104: 0.12599400106901462
Position 1807: 0.1177394003488399
Position 7730: 0.11662173061354006
Position 1549: 0.11609637632174864
Position 103: 0.0854817262584538
Position 22894: 0.08250672842719654
Position 8282: 0.07989008754566543
Position 5741: 0.07706710799452991
Position 23227: 0.07449149478817259
Position 19324: 0.06127200886905155
Position 3746: 0.053352272086747116
Position 21810: 0.05200258950575621
Position 419: 0.051418163910529086
Position 19378: 0.0502648433559493
Position 14145: 0.04857568436264965
Position 20411: 0.0459329061492095
Position 23447: 0.04234739937624285
Position 699: 0.04035576045362969
Position 18822: 0.039224628071594984
Position 10906: 0.038862865142727056
Position 22384: 0.03605298678901201
Position 5067: 0.0359595627360385
Position 13785: 0.0283335457853395
Position 16244: 0.027882763912674864
Position 20540: 0.027205579887518202
Position 19434: 0.025885356184596958
Position 2412: 0.02451242328988696
Position 11697: 0.02260474936546123
Position 12790: 0.013969081013800868
Position 1448: 0.013852773435794037
Position 1904: 0.010726084765283368
Position 22588: 0.010550198451273527
Position 363: 0.010535006542146527
Position 1374: 0.009916814769450277
Position 924: 0.007873892567115797
Position 13774: 0.006263781743765358
Position 7284: 0.006243528118830805
Position 6665: 0.005946596086166726
Position 9800: 0.005914331916564482
Position 18637: 0.0050345567776249175
Position 491: 0.004849809585349174
Position 611: 0.004803061859745661
Position 1319: 0.004684239307510227
Position 1398: 0.0034349032435196905
Position 19623: 0.0030446201252436545
Position 21615: 0.002477804221846652
Position 4491: 0.002458410737242234
Position 21518: 0.0022875053535570283
Position 7253: 0.0021514604169581325
Position 1278: 0.002057373395582053
Position 19830: 0.002052758395388019
Position 20454: 0.00196837576808543
Position 19407: 0.0018863120721588308
Position 21371: 0.0018041885050777624
Position 20650: 0.0016751351715166927
Position 21746: 0.001286285464911191
Position 1787: 0.0012279458916218974
Position 167: 0.0011207169191122367
Position 237: 0.0009773538349080687
Position 928: 0.000951106468743401
Position 1323: 0.0008145806425807993
Position 91: 0.0007498099269149745
Position 18611: 0.000732853131754876
Position 499: 0.0006443412996272804
Position 942: 0.0005892043341517526
Position 628: 0.0004071607957503806
Position 515: 0.0003965540160226485
Position 952: 0.00031661104599340674
Position 620: 0.0003099307159843878
Position 20753: 0.0002775958493161698
Position 22085: 0.0002683835540107411
Position 713: 0.0002568214454114791
Position 820: 0.00022644704219707966
Position 1527: 0.0001920329176224458
Position 354: 0.0001851032849793511
Position 506: 0.0001794976622561323
Position 881: 0.00015544848478142757
Position 636: 0.00014692999996646636
Position 504: 0.00014147764894927823
Position 241: 9.865022852366174e-05
Position 806: 8.999753892278002e-05
Position 307: 8.578530376876553e-05
Position 501: 7.337544192053747e-05
Position 937: 6.703017902179904e-05
Position 314: 6.445582042223256e-05
Position 603: 6.360320378596046e-05
Position 1091: 5.8074717206161024e-05
Position 798: 5.739519026756204e-05
Position 1300: 5.370824345439859e-05
Position 1061: 5.170025819185357e-05
Position 4: 4.655134836160361e-05
Position 1556: 3.618890805145078e-05
Position 1436: 2.9886741338466504e-05
Position 4156: 1.8650821075255433e-05
Position 3684: 1.647314432668434e-05
Position 529: 1.611396623727639e-05
Position 1205: 1.5911947102420572e-05
Position 1369: 1.459810306689287e-05
Position 1907: 1.399418459418526e-05
Position 430: 1.3951738809670947e-05
Position 1578: 1.271702184565885e-05
Position 1012: 1.175008279325425e-05
Position 509: 1.1422490931767154e-05
Position 527: 1.0510322651341957e-05
Position 1006: 7.759351595562279e-06
Position 248: 7.564407170344275e-06
Position 2973: 5.653659516378778e-06
Position 521: 4.893769486445717e-06
Position 33: 3.6504565688707423e-06
Position 269: 3.2014228480949162e-06
Position 3932: 2.5604754655921854e-06
Position 622: 9.438683756664644e-07
Position 2690: 7.672604759637937e-08
Position 1463: 5.111528844806268e-08
Position 220: 2.0027408963474327e-08
Position 988: 7.480117402526531e-09
Position 215: 3.077904975686553e-09
Position 731: 7.374682581430477e-10
Position 229: 1.0080808667874263e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9587: 0.9399208481767684
Position 20285: 0.9156316444723634
Position 18440: 0.8988297510475116
Position 1188: 0.7472074591877547
Position 229: 0.5105103387312725
Position 7471: 0.40443371224367286
Position 6797: 0.3932502191106865
Position 5934: 0.29134402016023464
Position 22168: 0.24781498052237907
Position 6041: 0.2255940705338114
Position 23070: 0.20486444233347328
Position 619: 0.18262574921631666
Position 17619: 0.1737082154977184
Position 23822: 0.1720425474709342
Position 7626: 0.15951182970878985
Position 6059: 0.15789520978690774
Position 23275: 0.14049356800402413
Position 23446: 0.13779286946795244
Position 2007: 0.12447550996769921
Position 1751: 0.11333464766062123
Position 22469: 0.10597078231636019
Position 18467: 0.09556461988595356
Position 1444: 0.0935783260402217
Position 22733: 0.08800047904331859
Position 19130: 0.08480133096633981
Position 22448: 0.08118044177766552
Position 8218: 0.07989008754566546
Position 5560: 0.07706710799452991
Position 554: 0.06719238114142678
Position 557: 0.061491178771117115
Position 820: 0.06059594605185461
Position 750: 0.05707568582947637
Position 21613: 0.042091001463146364
Position 19242: 0.03973603840271326
Position 20539: 0.037404113591832565
Position 10795: 0.03629032478078058
Position 14087: 0.035404739060988726
Position 13662: 0.034597327529104833
Position 4932: 0.03421838738389085
Position 16122: 0.027882763912674864
Position 698: 0.027654006219580893
Position 23427: 0.027124526370847484
Position 383: 0.026674481592843923
Position 23714: 0.02386885365101366
Position 18732: 0.022061915311802002
Position 9368: 0.021948731985286928
Position 9545: 0.02116239209806262
Position 3608: 0.019651407250122568
Position 23964: 0.019072892910889375
Position 21694: 0.01884065924689569
Position 11391: 0.016620897160294062
Position 6570: 0.015624233525276303
Position 595: 0.014217636863307268
Position 3611: 0.013438242218844411
Position 13900: 0.013170945301660924
Position 22423: 0.013139474682339468
Position 21419: 0.013096388724320111
Position 23844: 0.012508151419088396
Position 521: 0.011983890038801593
Position 1596: 0.01162769372484393
Position 2330: 0.011003474991729094
Position 12617: 0.01054750121915157
Position 3647: 0.010009435759985991
Position 18756: 0.009876324241030883
Position 1248: 0.009606997387639652
Position 22761: 0.008837151842897831
Position 21208: 0.008212934241427631
Position 19085: 0.007742245367181484
Position 19261: 0.007175521771164854
Position 2195: 0.0064196938340842485
Position 1448: 0.0061693251076305015
Position 3472: 0.006090030862350312
Position 23978: 0.005833232084940238
Position 18697: 0.00580270167044785
Position 7185: 0.005394446312215999
Position 826: 0.005224831348065046
Position 1713: 0.004527511007104161
Position 22142: 0.004501719090749992
Position 11496: 0.0044897429770373
Position 642: 0.00441602547718002
Position 23910: 0.004215643396665421
Position 3540: 0.004176407890799771
Position 23759: 0.0036386981796804607
Position 21237: 0.0034712526968125553
Position 12667: 0.0034215797946492996
Position 22517: 0.003182602854594713
Position 2234: 0.003045896854356634
Position 19532: 0.003044620125243656
Position 1629: 0.002851737258937996
Position 21916: 0.0025884585821893294
Position 10825: 0.00257254036194648
Position 21517: 0.0023645521549187595
Position 560: 0.0021992187644197733
Position 18666: 0.0020724002650874787
Position 19687: 0.002052758395388019
Position 21470: 0.002025820027580025
Position 21261: 0.0017618829813922513
Position 4718: 0.001741175352147654
