Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  1000
Partition function (log Z): -3.621476140780566

Sorted 5' Splice Sites (High to Low Probability):
Position 104: 0.8808246149252352
Position 15295: 0.8084900791273567
Position 11926: 0.8061811790758123
Position 4148: 0.7635982679196895
Position 4423: 0.6532459048746609
Position 421: 0.6164058813317693
Position 15509: 0.36936690371354963
Position 617: 0.29760954624918806
Position 1852: 0.26004121099995203
Position 15529: 0.21425682625669204
Position 739: 0.17758096057587075
Position 11949: 0.12445671069406088
Position 14249: 0.0935988748419007
Position 14876: 0.08617743909476772
Position 994: 0.08209992524694473
Position 613: 0.08173236321608883
Position 14101: 0.07726054387868132
Position 12881: 0.07435530237014434
Position 12928: 0.0736754257407787
Position 14260: 0.06989288920367502
Position 11953: 0.06659607141222677
Position 5436: 0.06098457289052809
Position 606: 0.058363564007091015
Position 4407: 0.05739847767020471
Position 7488: 0.04904827657865878
Position 279: 0.04397211929472705
Position 856: 0.04234295437080868
Position 4960: 0.03632907714401995
Position 7254: 0.03622145063592184
Position 3730: 0.0351565742783862
Position 6018: 0.027884538738650336
Position 3375: 0.017690917700487925
Position 15483: 0.01701896675215749
Position 5946: 0.016279637772919804
Position 15499: 0.015440894500410435
Position 31: 0.013307635441115965
Position 6783: 0.012477457345113725
Position 743: 0.011752314729735652
Position 11080: 0.011749913131675071
Position 774: 0.011055572766480845
Position 3237: 0.010527737090680162
Position 7469: 0.008504278289056854
Position 3246: 0.0075176721707286434
Position 8335: 0.006802207753809362
Position 2176: 0.00679180188095276
Position 3491: 0.006083406601916529
Position 15761: 0.005606518764289067
Position 7476: 0.005415297864242947
Position 178: 0.004678655904998279
Position 1856: 0.0041305454326162755
Position 12491: 0.004062851320534209
Position 3604: 0.0036290930235290553
Position 375: 0.0033919991626008106
Position 1990: 0.003385111461895719
Position 15525: 0.0033762813907516395
Position 634: 0.002674376060415003
Position 1578: 0.00258155669802769
Position 15275: 0.0025171469191197313
Position 2030: 0.002458341970912089
Position 15487: 0.002273540131655152
Position 3485: 0.002140419709178757
Position 2608: 0.0018201782769030873
Position 437: 0.0015692375433828344
Position 3122: 0.0015083188810784691
Position 3599: 0.0014510836744305081
Position 155: 0.0013842011812452192
Position 16061: 0.001343381448866427
Position 2634: 0.0013238869663422849
Position 196: 0.0013052609911286932
Position 401: 0.0012231619732574305
Position 15829: 0.0012050649865709094
Position 13755: 0.0011607642494573804
Position 4557: 0.0009943362955201012
Position 90: 0.0009512220180558686
Position 882: 0.0008789934897191428
Position 345: 0.0007945615334320504
Position 4119: 0.000783137299073368
Position 415: 0.0006736176252705272
Position 5131: 0.0006421570959429936
Position 81: 0.0006237531579171387
Position 15850: 0.0006215987475081689
Position 379: 0.0005341849164140515
Position 998: 0.0004358782856938024
Position 1914: 0.00042779509617870255
Position 2675: 0.00036212321080931277
Position 2318: 0.00035957092664215366
Position 98: 0.0003476011839379547
Position 1938: 0.00034254462234004036
Position 689: 0.00031601168230251765
Position 13672: 0.0003104414554629565
Position 201: 0.000303954985946172
Position 15337: 0.00028792954242074826
Position 764: 0.00026949483355812704
Position 4974: 0.0002623944891048663
Position 1410: 0.0001933752534567903
Position 637: 0.00018581400726036225
Position 5506: 0.00017455325072311537
Position 5391: 0.00016567857952366923
Position 1375: 0.00016432695609079482
Position 5466: 0.00016008977175765852
Position 1468: 0.00015960261301771906
Position 834: 0.00015641160271423908
Position 143: 0.00015598657811784837
Position 372: 0.0001378467276638898
Position 5776: 0.00012768884208005582
Position 5770: 0.00012638932335046308
Position 162: 8.811114373654096e-05
Position 4509: 8.241734459069834e-05
Position 391: 7.207097445317572e-05
Position 4465: 7.196681870840526e-05
Position 982: 7.0399777550666e-05
Position 4427: 7.038287181046214e-05
Position 4913: 6.884611991173848e-05
Position 809: 6.331655373536746e-05
Position 157: 5.715920775755129e-05
Position 5782: 5.37010474118008e-05
Position 783: 4.90702091981099e-05
Position 751: 3.9013088643291086e-05
Position 382: 3.796438374189205e-05
Position 4594: 3.570770479054957e-05
Position 1544: 3.4215494936641215e-05
Position 1026: 3.378220067263599e-05
Position 352: 3.272184850546274e-05
Position 1538: 2.2375668644507348e-05
Position 1331: 2.118956271446071e-05
Position 286: 1.8391906745002224e-05
Position 320: 1.776154863402455e-05
Position 1473: 1.3996596630841838e-05
Position 12138: 1.3449222896831874e-05
Position 749: 1.1627024086939084e-05
Position 903: 1.0604230977262394e-05
Position 1038: 1.04780208885021e-05
Position 824: 9.345701816002312e-06
Position 1085: 8.593741256211586e-06
Position 297: 8.145414958034164e-06
Position 22: 7.933028827627556e-06
Position 343: 3.849672455556674e-06
Position 218: 3.328930737489726e-06
Position 1360: 3.0480997303978964e-06
Position 8: 1.4927236005279251e-06
Position 258: 2.916590492541315e-07
Position 650: 2.7509436744947906e-07
Position 677: 1.827142692043626e-07
Position 472: 2.5181789479399503e-09
Position 504: 6.73125292525839e-10
Position 475: 1.4256373221005128e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.983282775262642
Position 15392: 0.937825130443048
Position 4038: 0.7667667726334663
Position 15178: 0.764273445219054
Position 512: 0.7484722960436968
Position 4292: 0.6852522926066459
Position 15637: 0.4979472843849942
Position 275: 0.4863390767101921
Position 1786: 0.23586184722527867
Position 15937: 0.11868531189383513
Position 12793: 0.10926918033308282
Position 14093: 0.06467515374830894
Position 7396: 0.06303197440203806
Position 5282: 0.059689193302922855
Position 15141: 0.0582778730806536
Position 14121: 0.05684740707032463
Position 14711: 0.049693264220763304
Position 218: 0.049637930669774066
Position 13950: 0.03999117767252072
Position 5884: 0.039383345401393946
Position 15617: 0.038782078366088164
Position 3308: 0.028785484381188844
Position 14064: 0.026558808118847504
Position 1789: 0.022375093731646378
Position 3479: 0.02159284961758828
Position 14140: 0.021409872062753268
Position 320: 0.0197236630236846
Position 4790: 0.01906369345094582
Position 13918: 0.018765428745970533
Position 12701: 0.018699832602340472
Position 14809: 0.01514407790635977
Position 13730: 0.014869919713642763
Position 7136: 0.014448443946162253
Position 14632: 0.012857442355024448
Position 1714: 0.012628511431387116
Position 12681: 0.012442176955855604
Position 4856: 0.011922493945278972
Position 10931: 0.011759349908453152
Position 6709: 0.011128351924160798
Position 11718: 0.010357105377819935
Position 7133: 0.009926803931957294
Position 3027: 0.009908140325675158
Position 2996: 0.009022699180326133
Position 14672: 0.008786880472983918
Position 4311: 0.008393850304973482
Position 307: 0.008216588875149611
Position 4259: 0.007823946706650401
Position 3656: 0.007821582451944364
Position 694: 0.007332209716024424
Position 6967: 0.006845114391654228
Position 8204: 0.00680220775380936
Position 3510: 0.005972770810817128
Position 4296: 0.005633460017813643
Position 12439: 0.005518782226346966
Position 175: 0.005210841642627513
Position 7023: 0.005030988942236099
Position 5934: 0.0049044055083346085
Position 12678: 0.004901495940746547
Position 855: 0.004766455982825015
Position 13857: 0.004620427409379088
Position 769: 0.004463449073410976
Position 11698: 0.0043333774912233
Position 12584: 0.004317830980149984
Position 15707: 0.004094154177095542
Position 2474: 0.003506409846405003
Position 365: 0.0030318124036100426
Position 4859: 0.002924091664243777
Position 13947: 0.0027638909110789364
Position 4647: 0.0027390058822698406
Position 1748: 0.002240980267162349
Position 5260: 0.002178309998105123
Position 3367: 0.0017109912055741957
Position 1969: 0.001700894103186756
Position 4270: 0.0016946279433085894
Position 13186: 0.001557473415900798
Position 12023: 0.0015213661287191043
Position 1432: 0.0014340823141423466
Position 6622: 0.0013840258908650567
Position 286: 0.0013124432384164033
Position 1990: 0.001024327190414877
Position 16113: 0.0008283143222703017
Position 15641: 0.0007986280283614823
Position 16239: 0.0007484234786278644
Position 1756: 0.0006649765981328381
Position 5057: 0.0006535816809649672
Position 16178: 0.0005949579702385617
Position 2034: 0.0005933308131329572
Position 2038: 0.0005720697041232248
Position 1428: 0.0005388782458753297
Position 2859: 0.0005328125664796917
Position 12383: 0.0005201204317948943
Position 4317: 0.0004339567192568902
Position 903: 0.0003755621691387955
Position 1225: 0.00034944195134646746
Position 15409: 0.00033177257995568133
Position 337: 0.00032300157336851473
Position 13512: 0.00030570572046874177
Position 4324: 0.0003004421483162003
Position 875: 0.00029762767101670267
Position 15712: 0.00028509531291062555
Position 12529: 0.00028144093809643933
Position 15850: 0.00028047825523245347
Position 232: 0.000274392342900785
Position 583: 0.00026766356434990515
Position 805: 0.00026148264154261585
Position 1363: 0.0002522390402480226
Position 3079: 0.00024952662961655423
Position 13549: 0.00020733451493082144
Position 1442: 0.0002018274334583549
Position 530: 0.00019732838006305308
Position 1462: 0.00017191980079983175
Position 13165: 0.00015204992901916004
Position 13785: 0.00014947900213324822
Position 965: 0.00013949879501094165
Position 2249: 0.00012520012871298684
Position 16015: 0.0001153081323829009
Position 3187: 0.00010836596120591342
Position 2217: 0.00010494934941725696
Position 12907: 8.451849068871994e-05
Position 1334: 8.076764132430309e-05
Position 1199: 6.26724264668633e-05
Position 2209: 6.168556071130228e-05
Position 1309: 6.067865618830274e-05
