Gene = Bag2
index = 167
Annotated 5SS: [ 217 9579]
Annotated 3SS: [ 9468 10778]
SMsplice 5SS: [ 217 1837 9579]
SMsplice 3SS: [ 1748  9468 10778]
top_k =  1000
Partition function (log Z): -5.304161634284194

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.973415048594907
Position 1837: 0.747150966071138
Position 9579: 0.6800084167220217
Position 3464: 0.6354341798013211
Position 1224: 0.31459576616000307
Position 391: 0.25159617779012183
Position 5337: 0.20489958042619455
Position 3778: 0.20039011274597368
Position 1102: 0.13542211111959992
Position 1976: 0.11306863915901531
Position 1875: 0.08812106478844804
Position 6718: 0.06425428791408318
Position 10913: 0.05537355441802723
Position 6978: 0.041625043853551626
Position 9805: 0.04085111422309001
Position 9632: 0.03501022689085077
Position 10916: 0.032759721528323855
Position 427: 0.032109982547207906
Position 9865: 0.029524035123339946
Position 3852: 0.02724719420742874
Position 3378: 0.02172601701973214
Position 936: 0.020563082632461132
Position 800: 0.019101777522733693
Position 4301: 0.018979325496456752
Position 1636: 0.01617656622431151
Position 1547: 0.01536024827636558
Position 550: 0.014701671076990724
Position 8564: 0.013190226670685149
Position 9540: 0.010660812925446975
Position 1590: 0.010393661003333814
Position 10143: 0.009620694189839183
Position 2793: 0.00862056240687253
Position 5271: 0.005514369533618161
Position 1011: 0.004601487229861828
Position 10070: 0.00412937549383016
Position 2783: 0.0037140230243763823
Position 9889: 0.0031814268454143286
Position 9782: 0.0030918653813077515
Position 2717: 0.0026772535824724133
Position 10841: 0.0026674368132506114
Position 10991: 0.002375342391621648
Position 10835: 0.0023438280408700062
Position 395: 0.0022145297044916788
Position 468: 0.0010211096640009708
Position 6505: 0.0008678879007531521
Position 1217: 0.0007260247296293164
Position 3426: 0.0004999603739469987
Position 344: 0.0004990173816599561
Position 5287: 0.00044075949495094436
Position 1046: 0.0003985434315031382
Position 3932: 0.0003878198732855383
Position 867: 0.0003817243077094364
Position 6679: 0.0003491294568660449
Position 785: 0.00026234157687429223
Position 612: 0.00020173088276850687
Position 1209: 0.00018715350674562196
Position 591: 0.00018185173971785635
Position 1818: 0.00015026905284958153
Position 1244: 0.00013325154918148374
Position 3519: 0.00012677976124539
Position 2380: 0.00010315453881291152
Position 3716: 9.639857679723025e-05
Position 736: 9.131316975744165e-05
Position 2404: 6.5106461297747e-05
Position 1845: 4.144650503304327e-05
Position 841: 3.964357050177768e-05
Position 7: 3.8384887058400316e-05
Position 195: 3.7705443447654125e-05
Position 1788: 3.662786461915143e-05
Position 2374: 3.127625679824408e-05
Position 1479: 3.096584774676374e-05
Position 2616: 2.9205917113143487e-05
Position 811: 2.3772749296932374e-05
Position 929: 2.306060227683424e-05
Position 457: 2.3052811067713963e-05
Position 1850: 2.2869400562939132e-05
Position 309: 1.896019629677132e-05
Position 560: 1.8658864180264173e-05
Position 733: 1.840218880812004e-05
Position 2825: 1.7532534568404693e-05
Position 907: 1.6024782243037924e-05
Position 694: 1.4652351317327363e-05
Position 618: 1.2977470496745154e-05
Position 397: 1.159611350751747e-05
Position 1811: 1.088201200109076e-05
Position 2760: 9.755520603860194e-06
Position 1983: 9.281166922892919e-06
Position 1013: 8.761824601180596e-06
Position 2528: 8.756503054526638e-06
Position 269: 7.1017714621497685e-06
Position 2789: 5.765939673708746e-06
Position 3213: 5.132167151018298e-06
Position 157: 4.622596019816721e-06
Position 54: 4.5066999389249625e-06
Position 2654: 4.493247986234828e-06
Position 2508: 4.308416949862985e-06
Position 774: 4.074643016593855e-06
Position 625: 3.3114486100557954e-06
Position 2840: 3.160844793992661e-06
Position 489: 2.7869818557137757e-06
Position 3541: 2.604803651458766e-06
Position 850: 2.4590064385127492e-06
Position 826: 2.3006130568366174e-06
Position 2818: 2.271066863943737e-06
Position 608: 2.213427170553873e-06
Position 832: 1.966762284959255e-06
Position 658: 1.462817304688331e-06
Position 43: 1.3459130914261934e-06
Position 2472: 1.3315735305537554e-06
Position 486: 1.3041527522049755e-06
Position 622: 8.927011778239128e-07
Position 16: 3.851223065352272e-07
Position 27: 2.9605522256332556e-07
Position 431: 2.8935362289319644e-07
Position 21: 1.5253722162562356e-07
Position 466: 5.5812011571516586e-08
Position 40: 3.937973778101044e-08
Position 1905: 3.5223082965597546e-08
Position 818: 3.1102157292547005e-08
Position 2207: 2.2973653540364228e-08
Position 2194: 2.068885639724742e-08
Position 483: 1.7999227691012834e-08
Position 1128: 7.71065033917032e-09
Position 2178: 6.6280572938456455e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.8275982558945517
Position 9468: 0.747112232994251
Position 10778: 0.6575254827444524
Position 3378: 0.3623995120014738
Position 296: 0.25822694910778216
Position 1084: 0.25503301843288506
Position 3301: 0.1575466127040451
Position 3631: 0.15236389985204132
Position 5270: 0.11467499493340244
Position 10974: 0.08588041717476931
Position 1913: 0.0849165172854095
Position 918: 0.0837446668665369
Position 11519: 0.07492164474871206
Position 3335: 0.0723900195421217
Position 6625: 0.06683888233463293
Position 5175: 0.06238587701683863
Position 6802: 0.051094327972034344
Position 993: 0.05103977221508582
Position 3851: 0.05086103629097864
Position 10670: 0.0492740316364812
Position 11936: 0.04783784560824707
Position 9742: 0.047393912110639674
Position 3611: 0.039148182357981495
Position 5188: 0.03852985640676285
Position 3678: 0.03322954453456748
Position 9661: 0.029838308781965348
Position 841: 0.020992999479395466
Position 866: 0.020244679637779095
Position 12010: 0.02020397088978923
Position 1757: 0.01786648948542908
Position 11300: 0.016288643146440643
Position 9959: 0.0160827777639671
Position 3387: 0.015584039740628547
Position 376: 0.013846623342051551
Position 3144: 0.013780039977477787
Position 1479: 0.013063703591983425
Position 1131: 0.012557641502618868
Position 3273: 0.012488461755695339
Position 634: 0.011947919756585258
Position 11889: 0.011777562593700193
Position 2616: 0.010917818537149078
Position 3164: 0.010709517680633067
Position 943: 0.009620980857506014
Position 1836: 0.00831470684641413
Position 3362: 0.00791197292367796
Position 1280: 0.007710553220766046
Position 1429: 0.007432269724707945
Position 2716: 0.007076341663787001
Position 8440: 0.007038388015538708
Position 445: 0.006441851606641276
Position 9267: 0.006289239510184014
Position 9664: 0.006172492294601782
Position 8468: 0.006151838655146441
Position 1006: 0.005413510355302565
Position 608: 0.0050693974679265315
Position 1024: 0.005007665332245098
Position 1520: 0.004834551269734612
Position 890: 0.004563922868206747
Position 2272: 0.004316501833420199
Position 4211: 0.0038684242655385734
Position 9690: 0.0037969141113886966
Position 1659: 0.003181304145401237
Position 3513: 0.003173962512592911
Position 3455: 0.0031626922315728194
Position 1779: 0.0031115775793896985
Position 10449: 0.00297271727617689
Position 5740: 0.002811525507747677
Position 3213: 0.002661317825067609
Position 4499: 0.0025017592219958398
Position 10323: 0.0019615165521753982
Position 3593: 0.0019480419226713544
Position 9055: 0.0018106705792645067
Position 1287: 0.001768787965789786
Position 10339: 0.0017207465749216517
Position 1705: 0.0016580194607244345
Position 1087: 0.0016429923098597527
Position 1410: 0.001630430173266156
Position 7970: 0.0016298026341041313
Position 10870: 0.0015367493661875647
Position 4159: 0.001484318568871309
Position 10781: 0.0014387058959968316
Position 3709: 0.001376486476542442
Position 1340: 0.0012636556843873355
Position 1061: 0.0012213858600766756
Position 1385: 0.0010499261247717145
Position 4217: 0.0009958560822157093
Position 1857: 0.0009513074397688958
Position 321: 0.0009204254033227089
Position 637: 0.0009197196929197597
Position 11014: 0.0008436216141281013
Position 940: 0.0007966634614176898
Position 4365: 0.0007684146083067085
Position 1771: 0.000720611309836159
Position 1452: 0.0006613665226604727
Position 4888: 0.0006602370108138083
Position 1306: 0.0006578949508772715
Position 658: 0.0006493252173878128
Position 1958: 0.0005476994290947239
Position 3575: 0.0005306483926228821
Position 967: 0.0005074799221413315
Position 10477: 0.0005027346809132205
Position 4698: 0.0004423324061797628
Position 1682: 0.00044028965673242025
Position 1662: 0.0004378750778100996
Position 804: 0.00043536430973217945
Position 710: 0.0004152080324704379
Position 1244: 0.00039047136764711624
Position 1540: 0.000386771211398755
Position 3882: 0.0003778480747524275
Position 6312: 0.00037577261515986285
Position 6416: 0.00037156627038353304
Position 6119: 0.0003116279058208281
Position 1401: 0.0002876833165765659
Position 670: 0.00027745025808834935
Position 457: 0.0002767862583374603
Position 1092: 0.0002533967645214243
Position 1044: 0.00019093407622331027
Position 1173: 0.0001803953411417841
Position 1041: 0.00017904313553733343
Position 1490: 0.00015609132315320194
Position 1646: 0.00014985891454589897
Position 1818: 0.0001459191040265319
Position 489: 0.0001294817882267639
Position 3556: 0.00012826386917824263
Position 2441: 0.0001214519061721114
Position 6457: 0.00012054901520975567
Position 1227: 0.00011382175173800967
Position 330: 0.00011194117471268984
Position 1179: 0.00010373613206980665
Position 4783: 8.961113422717472e-05
Position 1140: 8.256448379870672e-05
Position 1128: 7.526116412789179e-05
Position 1879: 6.963469451844913e-05
Position 6169: 6.588323399158618e-05
Position 1101: 6.293334572591219e-05
Position 2140: 5.9287902615544105e-05
Position 1587: 5.7657226431367614e-05
Position 3767: 5.755953120133281e-05
Position 3684: 5.51967457396721e-05
Position 1531: 5.327475389848946e-05
Position 2107: 5.00550756763007e-05
Position 850: 4.763565958232859e-05
Position 687: 4.488401353833835e-05
Position 728: 4.4099298775540217e-05
Position 969: 4.18107370384234e-05
Position 973: 4.173947600288248e-05
Position 2472: 3.519699056401465e-05
Position 496: 3.424217011685173e-05
Position 522: 2.5585389159397625e-05
Position 1094: 2.1870340003666473e-05
Position 1011: 2.0865007385105813e-05
Position 1640: 2.081039854606249e-05
Position 691: 1.8462873549333994e-05
Position 1674: 1.7759492914859266e-05
Position 1197: 1.7434208212580772e-05
Position 1580: 1.7256991885356536e-05
Position 466: 1.724097923314747e-05
Position 1392: 1.7022851384831983e-05
Position 309: 1.438998919279718e-05
Position 2188: 1.2692941752413301e-05
Position 1098: 1.2646647161647816e-05
Position 1353: 1.1883514682511602e-05
Position 383: 1.150636085455083e-05
Position 2409: 1.1373094312776624e-05
Position 1311: 1.0511997848571957e-05
Position 89: 9.936840929605479e-06
Position 431: 7.001232653622748e-06
Position 379: 6.956777779964752e-06
Position 3578: 5.79860876011859e-06
Position 694: 5.372865405224443e-06
Position 560: 4.618406105863673e-06
Position 112: 3.4102057500418793e-06
