Gene = Nckipsd
index = 733
Annotated 5SS: [ 287 2788 3386 3602 4342 5752 5984 6201 6380 6689 6885 7152]
Annotated 3SS: [2677 3180 3510 3850 5580 5896 6061 6298 6559 6791 6978 9173]
SMsplice 5SS: [ 253 2788 3386 3602 5752 5984 6201 6421 6689 6885 7152]
SMsplice 3SS: [2677 3180 3510 5580 5896 6061 6298 6559 6791 6978 9173]
top_k =  1000
Partition function (log Z): 22.592919569045197

Sorted 5' Splice Sites (High to Low Probability):
Position 5752: 0.9621674625511092
Position 6689: 0.9609121761862478
Position 6885: 0.9581441942076351
Position 5984: 0.9234603396308392
Position 3602: 0.9015446762334527
Position 7152: 0.8465051796731566
Position 3386: 0.8341493817357567
Position 6201: 0.6928444986362192
Position 6421: 0.6118200395702468
Position 9525: 0.5604858649722151
Position 253: 0.49156664226143354
Position 2788: 0.4867631561891268
Position 2809: 0.46624912560309734
Position 287: 0.4571760173100345
Position 4641: 0.3895199772676645
Position 6380: 0.3655210953341706
Position 9319: 0.3143885675076299
Position 2535: 0.29317395905108107
Position 6206: 0.2686198063949121
Position 4342: 0.1796279353967447
Position 3988: 0.16481825118380367
Position 9760: 0.15293630441983633
Position 3308: 0.0742062730622158
Position 7243: 0.05730298588867841
Position 1073: 0.040244341742708224
Position 3575: 0.03836658467089038
Position 8426: 0.0351308504516241
Position 7484: 0.03385949313481496
Position 427: 0.03302512401527227
Position 1396: 0.032449883215455944
Position 2150: 0.030930493794284083
Position 220: 0.030743222241508435
Position 3586: 0.030523470899169444
Position 8280: 0.027954064571405618
Position 3393: 0.025711255381569736
Position 5796: 0.024631876406397208
Position 3287: 0.019890905135875707
Position 4443: 0.0176382200828658
Position 4656: 0.01331578367266712
Position 1065: 0.011262586073773626
Position 3696: 0.01103991047102911
Position 7367: 0.010211624885223867
Position 7188: 0.010175660533053207
Position 3878: 0.010001181131185881
Position 5697: 0.009943192081134625
Position 9808: 0.00989735981719356
Position 9338: 0.009726486210951093
Position 6694: 0.009246668883635439
Position 4775: 0.008853140307935534
Position 3399: 0.008610849788338261
Position 7116: 0.007896978185286474
Position 774: 0.007876111763875279
Position 9366: 0.007391786295871257
Position 4264: 0.0069279806925334544
Position 1517: 0.006790766076411536
Position 396: 0.006651852354392724
Position 8196: 0.006304672551749294
Position 4930: 0.005301299312064453
Position 3621: 0.004741478559637346
Position 9469: 0.0044247882069173225
Position 2758: 0.004405806904955243
Position 3731: 0.004344025177789413
Position 2238: 0.004032988028028347
Position 2199: 0.004000307863585995
Position 9616: 0.0037979303821251598
Position 7290: 0.0036029715792618147
Position 4602: 0.0035681070799518447
Position 6028: 0.003508148059184732
Position 8627: 0.003494293351600289
Position 3559: 0.00344445533808061
Position 217: 0.0031989432516792583
Position 130: 0.003133946154718105
Position 958: 0.0029637999952770566
Position 3322: 0.0028571715513973734
Position 8752: 0.002833205356226611
Position 3245: 0.00271643019145789
Position 3264: 0.002601301682704195
Position 2866: 0.0022344823315179926
Position 4885: 0.0020517435536531094
Position 5085: 0.002036706695092247
Position 8927: 0.002002433629520531
Position 6361: 0.001925652054790104
Position 4075: 0.0018421239144557043
Position 6909: 0.001759888398443153
Position 191: 0.0016946374061084844
Position 7642: 0.001658617793172238
Position 1971: 0.0014684091625534908
Position 865: 0.0014586217991498717
Position 2792: 0.0013183273304268831
Position 2244: 0.0013002724054946369
Position 2405: 0.0011375322634609975
Position 5950: 0.001131376010480794
Position 9962: 0.001083141953288693
Position 4315: 0.0010817777604185269
Position 3416: 0.0009593322486107095
Position 5191: 0.0009160316758872187
Position 4936: 0.0009144644476273513
Position 6987: 0.000902667581512302
Position 2931: 0.0008967445704049151
Position 3312: 0.0008598183738563324
Position 5966: 0.000836987129277142
Position 118: 0.0007917456071690832
Position 2561: 0.0007803201341083186
Position 6839: 0.0007508185716224933
Position 5510: 0.0007469833654335347
Position 4168: 0.0007227104950656488
Position 2256: 0.0007185951966526639
Position 3636: 0.0007137249664260475
Position 6920: 0.0006823202212187472
Position 6899: 0.0006674882687063342
Position 7417: 0.0006667624670800089
Position 3959: 0.0006601839133342501
Position 1278: 0.0006258727138684822
Position 5713: 0.0005831841593322471
Position 2834: 0.0005675970645041696
Position 5940: 0.0005554761992741994
Position 4015: 0.0005197775383655402
Position 5459: 0.0004991246743666436
Position 2163: 0.00045522668359429687
Position 5954: 0.0004439445012346973
Position 2153: 0.0004264326643981503
Position 1801: 0.00041288017027970284
Position 614: 0.00041199313349792835
Position 9104: 0.00038507742456757885
Position 4806: 0.0003536643909476864
Position 5117: 0.00034926957060354773
Position 4882: 0.00032167586584472556
Position 4867: 0.00030946482669776137
Position 4348: 0.00030734945893543404
Position 2248: 0.00029263399259361493
Position 7405: 0.0002647135999186622
Position 3310: 0.0002569039592796932
Position 1448: 0.00025111366672635074
Position 2320: 0.00024734396862138516
Position 5833: 0.00024129829349990654
Position 5988: 0.00023836260965778882
Position 8042: 0.00023619301702027405
Position 1173: 0.00022278025357756666
Position 2830: 0.0002084838195481829
Position 6146: 0.00020710105348502067
Position 4330: 0.00019633521502802724
Position 1951: 0.00018937767555170194
Position 2587: 0.0001845005703900917
Position 6155: 0.0001823571033665729
Position 2050: 0.00018230145792601872
Position 6211: 0.0001672438670355024
Position 3599: 0.0001651645395734706
Position 2936: 0.00015453330973291512
Position 3348: 0.0001545331052853745
Position 8587: 0.00015367920557728546
Position 8609: 0.00015355011029408112
Position 5929: 0.00014686203894611008
Position 8333: 0.00014349960281281424
Position 2485: 0.00014026508760712488
Position 8376: 0.000140159747858776
Position 8832: 0.00013486308589420466
Position 4949: 0.00013223857447516304
Position 6991: 0.0001312142472764147
Position 3016: 0.0001193405266937833
Position 2803: 0.0001123330222208938
Position 9063: 0.00011168355300359284
Position 2113: 0.00010863557978000765
Position 2780: 0.00010732809304654824
Position 6471: 9.512436177504745e-05
Position 5611: 9.03002186607339e-05
Position 3655: 8.980091710722152e-05
Position 4207: 8.710863632552131e-05
Position 6105: 8.244003309903381e-05
Position 4827: 6.944008355744086e-05
Position 2775: 6.255178065785079e-05
Position 5546: 5.6066200156804185e-05
Position 6941: 5.5172799976505245e-05
Position 2585: 4.943335589731384e-05
Position 6401: 4.888487299549436e-05
Position 6148: 4.315486949029324e-05
Position 2877: 4.258628045468873e-05
Position 5787: 3.972376409228811e-05
Position 5536: 3.902511760044898e-05
Position 166: 3.659855945581216e-05
Position 6509: 3.4261527729793495e-05
Position 6722: 2.999357702567418e-05
Position 3707: 2.836617729698244e-05
Position 6112: 2.60301075040244e-05
Position 6099: 2.5983078272571552e-05
Position 4223: 2.300506480495063e-05
Position 6018: 2.2664862946948628e-05
Position 2926: 2.042642230080931e-05
Position 6434: 1.8321483414582754e-05
Position 704: 1.8056482078440092e-05
Position 291: 1.7329558640282013e-05
Position 5915: 1.695456823842517e-05
Position 6569: 1.6184116816103895e-05
Position 597: 1.5256349409486033e-05
Position 6097: 1.3419227580902108e-05
Position 6328: 1.3216000036170814e-05
Position 2136: 1.1589591871732472e-05
Position 3624: 1.1238476748377692e-05
Position 5638: 1.0694781979808595e-05
Position 6806: 1.0350605285982036e-05
Position 73: 9.897687059140938e-06
Position 685: 9.124613563403864e-06
Position 2654: 9.055844122031487e-06
Position 3780: 8.895431780850668e-06
Position 3775: 8.879470175386952e-06
Position 3762: 7.565847237694951e-06
Position 3237: 7.040039063353637e-06
Position 6340: 6.79142248170263e-06
Position 753: 6.4038306657441195e-06
Position 6164: 6.237993211792782e-06
Position 2622: 6.085888796270705e-06
Position 3669: 5.960972916524073e-06
Position 3211: 5.396909889535961e-06
Position 240: 5.354705379713622e-06
Position 1113: 5.06859645187886e-06
Position 2982: 4.9162739828748755e-06
Position 136: 4.852575143742664e-06
Position 6473: 4.837867181214634e-06
Position 1089: 4.339433189538733e-06
Position 1388: 4.154423514923868e-06
Position 7026: 4.011080597136599e-06
Position 2858: 3.941471657157449e-06
Position 68: 3.934724763713692e-06
Position 2503: 3.566264830692788e-06
Position 2067: 3.181503575800617e-06
Position 257: 2.9855259427579042e-06
Position 2184: 2.890101792725744e-06
