Gene = Lad1
index = 616
Annotated 5SS: [  419  7295  9449 10222 11135 12375 12623 13014 13351]
Annotated 3SS: [ 7156  8565 10116 11090 12301 12484 12926 13275 13713]
SMsplice 5SS: [  419  7295  8684 10222 12375 12623 13014 13351]
SMsplice 3SS: [ 7156  8565 10116 12301 12484 12926 13177 13713]
top_k =  1000
Partition function (log Z): 13.424529484173581

Sorted 5' Splice Sites (High to Low Probability):
Position 10222: 0.9831932837597701
Position 12375: 0.9653750072535136
Position 13351: 0.9440852136898951
Position 7295: 0.935151317678975
Position 419: 0.9000998417182535
Position 12623: 0.8763718604592272
Position 13014: 0.7071176485815347
Position 8684: 0.6705347350056647
Position 13946: 0.37257264452054056
Position 11135: 0.3692958797059602
Position 5734: 0.24633893056416986
Position 13045: 0.23874074694342737
Position 2358: 0.22677533290483307
Position 5237: 0.18593814872742
Position 959: 0.17730136087546378
Position 2450: 0.1746009093590711
Position 11308: 0.1623584982309709
Position 13632: 0.1473901049401532
Position 13843: 0.13614292727157723
Position 1219: 0.10420282404664977
Position 7538: 0.09399166544722272
Position 8687: 0.08223067700116227
Position 12688: 0.07413199529872652
Position 329: 0.06716014852769064
Position 5150: 0.05321287374328974
Position 2454: 0.05092743909951792
Position 5721: 0.047634755069539625
Position 13592: 0.04546149371160909
Position 9449: 0.043237694963248974
Position 7667: 0.03767806534619771
Position 656: 0.035246811575218175
Position 1665: 0.03272602753785166
Position 2519: 0.029224951266549653
Position 3635: 0.028957315411778484
Position 2606: 0.027861137589692084
Position 1353: 0.027408340775912293
Position 13556: 0.027146704412493484
Position 13114: 0.026941815511308666
Position 13953: 0.024877979188304016
Position 11570: 0.0242862660106551
Position 2321: 0.02112835352192927
Position 3946: 0.021071253920452206
Position 6211: 0.017315440274240274
Position 13914: 0.013623718525834412
Position 2293: 0.013424737630625452
Position 859: 0.01257963034954531
Position 12404: 0.012437570752764337
Position 5121: 0.012008214742866558
Position 645: 0.011126337998355907
Position 11471: 0.011000751311529883
Position 1600: 0.010603573211712413
Position 3597: 0.010256897068636398
Position 5165: 0.010217800390507431
Position 13279: 0.009996576510523558
Position 10610: 0.00909395120991232
Position 2423: 0.008822134155826574
Position 4203: 0.008704281286856503
Position 13209: 0.00728702815968736
Position 12209: 0.00687223446638581
Position 2882: 0.006703193719077181
Position 546: 0.006518921640055599
Position 4605: 0.0062775410991119
Position 1369: 0.006181626738330393
Position 1644: 0.00611492031953245
Position 141: 0.0059356124822371485
Position 5738: 0.0056992695756705285
Position 6033: 0.005464706611765321
Position 11276: 0.004991846658229809
Position 7345: 0.0045672110300849795
Position 8708: 0.004265147192616445
Position 4588: 0.004195193681083483
Position 12388: 0.003723714131006073
Position 13585: 0.003486906556105424
Position 387: 0.003297306000841409
Position 7526: 0.0032625011475847228
Position 3817: 0.0029783057398266102
Position 10298: 0.002928879298012757
Position 6201: 0.002890106872056422
Position 5074: 0.0027577537964095893
Position 12046: 0.0027481804015863694
Position 11947: 0.002744225091323907
Position 13849: 0.0026583541604496353
Position 14122: 0.002644422396688652
Position 12170: 0.002525284842871739
Position 1275: 0.0024960862884995743
Position 1564: 0.0023029820201948986
Position 4384: 0.002273895627248153
Position 3176: 0.002190362169376221
Position 7110: 0.0021594405152487697
Position 519: 0.002123295523913307
Position 1363: 0.002104501182356613
Position 13006: 0.0020471284647573936
Position 7437: 0.001966364587801595
Position 8915: 0.0018547740008397606
Position 584: 0.0018041495665675918
Position 11920: 0.0016842289075161177
Position 13652: 0.001679111807704969
Position 10797: 0.0016777533520858149
Position 11616: 0.0016587100243030104
Position 13097: 0.0014321676944154085
Position 8696: 0.0014031513639668656
Position 11932: 0.0013289116320649133
Position 12394: 0.001323694570477621
Position 1962: 0.0013019446241316975
Position 8591: 0.0012615785979709151
Position 1912: 0.001231684892141721
Position 7302: 0.0011127982859673847
Position 9163: 0.0011031884746408771
Position 13994: 0.001012158098345558
Position 10936: 0.0008849964006063369
Position 13890: 0.0008472076214201869
Position 1520: 0.0008110387342297737
Position 14504: 0.0007901030857868664
Position 7617: 0.0007825750105752767
