Gene = Gemin7
index = 431
Annotated 5SS: [ 56 515]
Annotated 3SS: [ 278 8146]
SMsplice 5SS: [ 515 4086 4560]
SMsplice 3SS: [3940 4472 8146]
top_k =  1000
Partition function (log Z): -10.546805280850297

Sorted 5' Splice Sites (High to Low Probability):
Position 4086: 0.6100102337416737
Position 4560: 0.5596444086905545
Position 515: 0.4893110427145725
Position 56: 0.2832215088277096
Position 2395: 0.20298116943241842
Position 917: 0.1756780251683563
Position 907: 0.17161673053329762
Position 2351: 0.10686395043806361
Position 1541: 0.07350963810594865
Position 1910: 0.05240912155890588
Position 785: 0.05091606373212449
Position 4473: 0.042128053516766066
Position 6069: 0.03832927441186929
Position 8380: 0.027846977139886177
Position 6824: 0.02610516403248362
Position 4651: 0.025155177333441695
Position 4556: 0.0224669261370179
Position 1169: 0.020203161292428735
Position 58: 0.01566486544441621
Position 3982: 0.015094581889059091
Position 128: 0.012343497713936525
Position 5420: 0.012118779977747626
Position 4892: 0.011072927180779445
Position 2368: 0.008664593309165736
Position 6988: 0.007971012210248603
Position 3969: 0.007567823007011967
Position 249: 0.006672948152682814
Position 5363: 0.005024673004241849
Position 7802: 0.004702980513759239
Position 3169: 0.004444874613368594
Position 3753: 0.004013858950383655
Position 817: 0.0030616932089113295
Position 3749: 0.0029750807043335686
Position 5344: 0.002402755395401969
Position 7907: 0.0014112881348607425
Position 4032: 0.0011883057751323131
Position 894: 0.000901884800998771
Position 1142: 0.0008127362770972484
Position 406: 0.0007477870938582447
Position 1870: 0.0007434303297845731
Position 1108: 0.000672826567454633
Position 232: 0.0005552171556795376
Position 548: 0.0005218180847224602
Position 605: 0.0005065270516626067
Position 329: 0.0004573088007242452
Position 4283: 0.00041593852268050573
Position 1546: 0.0002703226591777302
Position 562: 0.0002607648457677491
Position 739: 0.00024502159450207306
Position 641: 0.00023662375872439417
Position 1437: 0.00023506558210868202
Position 299: 0.00023141378009650248
Position 1980: 0.0001905834070147729
Position 5732: 0.00012249903943616699
Position 929: 0.00011903764610224075
Position 1920: 9.575156071656469e-05
Position 338: 9.48269401021344e-05
Position 634: 7.861991165388282e-05
Position 1959: 6.514880649956226e-05
Position 467: 4.800948605911939e-05
Position 484: 3.594290304616398e-05
Position 482: 3.283563449385925e-05
Position 304: 2.6777164958728736e-05
Position 3639: 2.2070300305134073e-05
Position 237: 1.3306121014609748e-05
Position 526: 1.1058044768056685e-05
Position 529: 8.59453632362657e-06
Position 3112: 7.5314373520371995e-06
Position 164: 6.814114393838802e-06
Position 519: 4.8710557046705825e-06
Position 264: 4.3209739600613915e-06
Position 2845: 2.8755256635933164e-06
Position 2307: 1.293716355722259e-06
Position 131: 9.961745364206711e-07
Position 382: 3.063017315297793e-07
Position 532: 5.388033944544472e-08
Position 429: 2.3458627942558635e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4472: 0.5737918377251128
Position 8146: 0.44095904882567044
Position 3940: 0.368315589338209
Position 2241: 0.2936795195900039
Position 3907: 0.22161853893208766
Position 5962: 0.10477002718352314
Position 4330: 0.09109327454872823
Position 6726: 0.07269186713494108
Position 784: 0.0704420449271981
Position 278: 0.06697176515369009
Position 4397: 0.06622431967366091
Position 3382: 0.03684410795172278
Position 5237: 0.03293790014223165
Position 8191: 0.032453730800710914
Position 5325: 0.0306205281474147
Position 1720: 0.026173051023842264
Position 8472: 0.02451159379755381
Position 8252: 0.023263474387793494
Position 6905: 0.021897452820499427
Position 672: 0.02093324246452762
Position 1089: 0.0209181227520093
Position 3874: 0.02082372023547077
Position 2269: 0.018788439767111923
Position 8110: 0.018161642153464018
Position 800: 0.018016082107186603
Position 7388: 0.017922881170382095
Position 5777: 0.017140764223203587
Position 1273: 0.016846280664114033
Position 7759: 0.01556938692610611
Position 4003: 0.013148865341087843
Position 813: 0.0128174717281266
Position 1770: 0.012662673547838628
Position 3981: 0.010954331413532432
Position 1312: 0.01079324589942225
Position 2245: 0.01065881136586283
Position 3775: 0.010552164794875118
Position 3752: 0.010224249430165434
Position 1244: 0.009135534146980956
Position 618: 0.008816228223168398
Position 4782: 0.008022550884485509
Position 127: 0.007839778335669713
Position 686: 0.007294986884757009
Position 694: 0.006961476255359112
Position 249: 0.006853148118847063
Position 8579: 0.006458006101690879
Position 1805: 0.006023895656747869
Position 8150: 0.005923662724518306
Position 8538: 0.005846138984840012
Position 7515: 0.005616274095129046
Position 6450: 0.005540272654387736
Position 7734: 0.005365671084573253
Position 7962: 0.005270257303181688
Position 4402: 0.004523116966669189
Position 5175: 0.004513326438104849
Position 7312: 0.004354845494234872
Position 3003: 0.0036138420093632076
Position 5020: 0.003462651832801238
Position 1434: 0.0034269243989278227
Position 4753: 0.0032113250540350097
Position 1278: 0.003187445048727143
Position 4200: 0.0030824633938472926
Position 3536: 0.0030252643721210204
Position 1353: 0.0030100753646537413
Position 1003: 0.0028855459603626013
Position 6006: 0.002876627653349995
Position 7992: 0.002790487917653842
Position 2307: 0.0027365787502802675
Position 4794: 0.0026950244833651056
Position 1350: 0.0025723861202964853
Position 5179: 0.0025138013655647364
Position 6360: 0.0024794314234472836
Position 8642: 0.0024693968091282752
Position 877: 0.002458911770947524
Position 2161: 0.0024112099985949616
Position 1011: 0.0023901309311373338
Position 816: 0.0023049838758129413
Position 5028: 0.0022652743003474056
Position 6767: 0.00225360459739519
Position 8612: 0.0022169801342639124
Position 4521: 0.0021709363489106097
Position 5722: 0.0020979696354932204
Position 6682: 0.0020898154561400824
Position 4215: 0.0019650849693429416
Position 3968: 0.0019207909576034222
Position 4054: 0.0019135641708172423
Position 756: 0.0017659023034000381
Position 4492: 0.0016524889229183953
Position 1431: 0.0016191057155930753
Position 823: 0.0016011474350639558
Position 1641: 0.0015392291362633641
Position 3789: 0.001420972653300681
Position 1249: 0.0013708145706956157
Position 1793: 0.0013645678247877426
Position 6269: 0.0013585471380200666
Position 2062: 0.0013574519557469683
Position 1437: 0.0013302844368163294
Position 4837: 0.0012355358605045945
Position 1842: 0.001219018185154934
Position 4973: 0.0011671946711805305
Position 3071: 0.0011127297451043335
Position 8674: 0.0010741333599438485
