Gene = Igfl3
index = 563
Annotated 5SS: [  52 3580 3826]
Annotated 3SS: [3251 3755 5243]
SMsplice 5SS: [  52 3580 3826]
SMsplice 3SS: [3251 3755 4183]
top_k =  1000
Partition function (log Z): -7.795696773742889

Sorted 5' Splice Sites (High to Low Probability):
Position 3580: 0.789423011036772
Position 52: 0.7520731603286555
Position 3826: 0.5253718271946547
Position 3978: 0.1715331354550031
Position 569: 0.16763519122322057
Position 4499: 0.08901192810105032
Position 1834: 0.08212981388913758
Position 581: 0.0589095704727324
Position 2143: 0.051025312400972245
Position 3134: 0.04250589936606214
Position 432: 0.03931756812513238
Position 619: 0.03465955805471104
Position 670: 0.03214170541765646
Position 4768: 0.03119974567534385
Position 3355: 0.028383709742893462
Position 3860: 0.021707170562684362
Position 909: 0.011965681566531453
Position 3139: 0.008515204797197128
Position 2720: 0.005128446837832577
Position 56: 0.003789945374344692
Position 4783: 0.003548557413372627
Position 918: 0.003334130079500448
Position 519: 0.003263316799478063
Position 920: 0.0029773595987379114
Position 922: 0.0027120783281153094
Position 2150: 0.0022718998024161908
Position 924: 0.002072553653143652
Position 3644: 0.0018714381822858746
Position 916: 0.0017786756364757635
Position 2241: 0.0017454093470633013
Position 3357: 0.0017093414766508857
Position 4075: 0.001656817794950489
Position 926: 0.0013770915863802002
Position 902: 0.001372243253217285
Position 1289: 0.001335766819943036
Position 996: 0.001067810698810718
Position 4562: 0.0010650951944572804
Position 1349: 0.001022656070945546
Position 4471: 0.0010039119596875938
Position 4710: 0.0009872586648382088
Position 928: 0.0007992639043417624
Position 4749: 0.0007988059599429686
Position 3252: 0.0006352365400671557
Position 3913: 0.0006292638412568139
Position 3610: 0.0005823323048759463
Position 930: 0.0004869819553435127
Position 912: 0.0004658352935179135
Position 932: 0.00040456272978564795
Position 889: 0.0003950818849511219
Position 2351: 0.0003749359734438686
Position 2786: 0.00037107347952875696
Position 3170: 0.00036158826352382714
Position 1901: 0.00035497245258004674
Position 1759: 0.0003548392262942446
Position 934: 0.00034813280818077964
Position 4779: 0.00027684884545817277
Position 1849: 0.00025770117610048764
Position 82: 0.00022635994259051528
Position 4787: 0.00022284086307779524
Position 936: 0.00021477698219351835
Position 119: 0.00021162529830443043
Position 1962: 0.00019685437325356127
Position 1306: 0.00018659210384950456
Position 1076: 0.00015262950466606617
Position 1463: 0.00014945959514135444
Position 4475: 0.00014245146007450796
Position 938: 0.00013960988108333534
Position 1505: 0.0001259629416476099
Position 287: 0.00012497577539571879
Position 1986: 0.0001205047262502587
Position 136: 0.00011910292641749708
Position 3597: 0.00010687940510067625
Position 3141: 0.00010328378092727168
Position 940: 0.00010046467695402087
Position 131: 9.607005497218653e-05
Position 123: 8.867498804271207e-05
Position 587: 8.511767708791367e-05
Position 3818: 8.383946520647784e-05
Position 3390: 7.883537318775412e-05
Position 942: 7.29354265024665e-05
Position 944: 5.973658503585607e-05
Position 127: 2.4540707281782318e-05
Position 84: 1.9548093110071844e-05
Position 575: 1.888832302352904e-05
Position 1539: 1.793358321762884e-05
Position 1477: 1.4388377594437783e-05
Position 232: 1.1268301973581607e-05
Position 946: 8.982372314653814e-06
Position 303: 4.7336796775088415e-06
Position 234: 4.057886175924625e-06
Position 436: 3.6744713508658813e-06
Position 3815: 3.387858893102621e-06
Position 476: 2.9134259987450586e-06
Position 467: 2.560328723976262e-06
Position 153: 2.2849387195173214e-06
Position 612: 1.1675453058237478e-06
Position 573: 1.0747042457282083e-06
Position 368: 9.665812155646423e-07
Position 445: 9.063479748210969e-07
Position 486: 7.68365670886921e-07
Position 212: 6.621534971106434e-07
Position 526: 6.334878284184067e-07
Position 461: 5.994384511875412e-07
Position 684: 5.494711455918269e-07
Position 633: 4.976618595623957e-07
Position 678: 4.80028103979857e-07
Position 348: 3.7057415459118336e-07
Position 4373: 3.1972193179176307e-07
Position 377: 2.2035390331885712e-07
Position 421: 1.9692786003539457e-07
Position 948: 1.850773884487404e-07
Position 950: 1.4887429893027118e-07
Position 641: 1.4040026368171542e-07
Position 952: 1.276877277520325e-07
Position 690: 1.2271096704931487e-07
Position 954: 1.1309585531563582e-07
Position 1080: 8.30671873100317e-08
Position 1101: 8.007302157595298e-08
Position 1094: 7.924401652963069e-08
Position 978: 3.899473183588442e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3755: 0.7894028587164638
Position 3251: 0.478941411218376
Position 4183: 0.33796378643405994
Position 3444: 0.1691470148316513
Position 5243: 0.16865828969915253
Position 4638: 0.1476645986044827
Position 3326: 0.07797290984035962
Position 3062: 0.06237830965409158
Position 1633: 0.06162657758609001
Position 3421: 0.04877570814101536
Position 819: 0.0484189102398123
Position 2048: 0.04459350908573614
Position 3971: 0.04131642852085319
Position 368: 0.03858411139153588
Position 4387: 0.03555760306798878
Position 3290: 0.034546812661880894
Position 4359: 0.033857319080961096
Position 4561: 0.03138209209147324
Position 5043: 0.02263534180521689
Position 4037: 0.021859469345683412
Position 3456: 0.02002271164248143
Position 5187: 0.018793301124310383
Position 3806: 0.017051112357002414
Position 1649: 0.016034328669378723
Position 5271: 0.015040849167193886
Position 4065: 0.014459179205240015
Position 341: 0.0125368379410047
Position 3912: 0.01124430403864238
Position 4194: 0.010916193151573552
Position 3567: 0.010251833501848408
Position 471: 0.010002761245151095
Position 3901: 0.009622186907627383
Position 4608: 0.008077850375987943
Position 5300: 0.007847973512656653
Position 254: 0.007764286955952541
Position 3492: 0.007587809442127306
Position 278: 0.0060411955153377465
Position 4230: 0.00510487739935307
Position 4428: 0.0045182148589051644
Position 1203: 0.004366342879031523
Position 295: 0.004008686184233999
Position 4090: 0.003808880887423588
Position 1986: 0.0035841783070066063
Position 210: 0.0035452400856350297
Position 4373: 0.003423576937404192
Position 345: 0.003247689906238052
Position 3299: 0.003157846662942506
Position 2083: 0.002951280691410524
Position 3918: 0.002783533004964683
Position 4330: 0.002636274985069474
Position 3022: 0.002629005800876594
Position 2577: 0.002355106470602448
Position 1813: 0.0023409082332512595
Position 3608: 0.002301606828549908
Position 432: 0.0022014342609575142
Position 2620: 0.0021344040960340196
Position 669: 0.001939056451049234
Position 2062: 0.0019178019186155664
Position 458: 0.001768400028641754
Position 3762: 0.0017262499000426975
Position 3517: 0.0015793879361195827
Position 4074: 0.0014987340503854923
Position 3383: 0.0014219019725500834
Position 1606: 0.0013779178519493119
Position 2624: 0.0012232028850371593
Position 4589: 0.0012125277541943597
Position 2945: 0.001198891124247353
Position 1653: 0.0010873673923231866
Position 501: 0.001065285734632257
Position 568: 0.0009485768987633606
Position 1508: 0.000929399093959285
Position 3269: 0.0008623159005058727
Position 2803: 0.0008150103743673732
Position 493: 0.0008143351821429828
Position 5277: 0.0006493541705979216
Position 3355: 0.0006258171213687208
Position 3366: 0.0005643382773418329
Position 4344: 0.0005490361575263206
Position 136: 0.0005340268585298949
Position 486: 0.0004936909974947251
Position 2025: 0.00043654834137942596
Position 5094: 0.00041955688116913236
Position 448: 0.00038961795409676175
Position 4399: 0.0003453489972358625
Position 2785: 0.00033938580268110766
Position 2012: 0.0003366332040834062
Position 1932: 0.00032503053322334056
Position 1684: 0.00032138248531608956
Position 1528: 0.0003197624272897386
Position 212: 0.0003175325102862764
Position 4320: 0.00029636160929465496
Position 445: 0.0002959553632618029
Position 225: 0.0002938905448042254
Position 2029: 0.00029368912414971197
Position 439: 0.0002768169083955898
Position 2195: 0.0002637794664053633
Position 2634: 0.00024915255283301406
Position 3859: 0.0002472579427979247
Position 4099: 0.0002169100503497088
Position 1454: 0.0002088521738217593
Position 2867: 0.00018425755888726192
Position 2715: 0.00018395816681074427
Position 1672: 0.000182540664005864
Position 2037: 0.00017532403025055372
Position 1690: 0.00017369462442568461
Position 4204: 0.0001534468411462392
Position 3778: 0.00015204961027385675
Position 3107: 0.00014583669677120857
Position 4733: 0.00013390892602272608
Position 1349: 0.00013202092245820032
Position 4406: 0.00012141346778938889
Position 1773: 0.00011347859307768625
Position 4341: 0.00011290084405123462
Position 4932: 0.00010370159112310075
Position 1520: 9.746372351033065e-05
Position 1116: 9.220938626806584e-05
Position 1580: 8.484635074965368e-05
Position 3930: 8.345765238485856e-05
Position 2816: 7.206434845687069e-05
Position 1894: 6.501719663052026e-05
Position 1900: 6.408755539050901e-05
Position 1398: 5.84892908071256e-05
Position 2643: 5.34124611550218e-05
Position 2387: 5.0879771703012465e-05
Position 1808: 5.084905291402891e-05
Position 507: 4.12680844268063e-05
