Gene = Dpt
index = 348
Annotated 5SS: [  393 12388 22359]
Annotated 3SS: [12261 22250 26525]
SMsplice 5SS: [  393  1937  4947 12388 22359]
SMsplice 3SS: [ 1867  4825 12261 22250 26525]
top_k =  1000
Partition function (log Z): 2.9912577022814495

Sorted 5' Splice Sites (High to Low Probability):
Position 12388: 0.9226435424962174
Position 393: 0.8230175106137697
Position 1937: 0.8204183556384973
Position 4947: 0.7632334395843037
Position 22359: 0.7400942575985865
Position 24982: 0.6102608824029778
Position 1705: 0.4139357049290518
Position 14737: 0.41045280765156383
Position 26417: 0.3537194774853751
Position 26616: 0.2727526816177706
Position 22368: 0.25989978792625196
Position 5358: 0.2509122220490065
Position 4267: 0.2466151967854204
Position 13310: 0.2331571966843229
Position 26635: 0.1770562301562511
Position 19138: 0.16766753715241467
Position 23182: 0.1567403475704252
Position 6820: 0.14809711567525463
Position 2809: 0.125515286655198
Position 856: 0.12227797200641236
Position 14395: 0.10975065174242372
Position 13318: 0.10671127696438196
Position 5575: 0.09962692042389755
Position 22133: 0.09315348246792572
Position 24745: 0.08804434601865145
Position 2139: 0.08013982295650517
Position 1676: 0.06736087893681639
Position 26623: 0.06547269350217184
Position 12333: 0.0633040471783029
Position 4538: 0.06143119063975739
Position 17134: 0.06069766830793019
Position 26250: 0.05499953034828889
Position 188: 0.051917535521182015
Position 4087: 0.04910282233141606
Position 25698: 0.04595550655721146
Position 7535: 0.03733623947470666
Position 5516: 0.035272219401910505
Position 8885: 0.034388726001209374
Position 11490: 0.03046554873204992
Position 13405: 0.029488025780996154
Position 11482: 0.027747547655315286
Position 4961: 0.026149348894190943
Position 25702: 0.02453229488176356
Position 26989: 0.023180467443683125
Position 17075: 0.02275616852910331
Position 7930: 0.022453887346056453
Position 15960: 0.019332295004443275
Position 14814: 0.01790237212158966
Position 202: 0.017390173261342286
Position 24197: 0.015852740400010074
Position 20066: 0.01564359524267069
Position 526: 0.015043224214130837
Position 21036: 0.013734730834205957
Position 2611: 0.013601573155421636
Position 12397: 0.01317201615005192
Position 159: 0.01252044223782083
Position 25124: 0.012186102086355772
Position 24327: 0.011253608733110015
Position 262: 0.011111364827149159
Position 5905: 0.010410926159991707
Position 648: 0.010386783339060507
Position 4586: 0.00936478934309803
Position 17428: 0.008930054762116784
Position 26274: 0.008838185972968133
Position 654: 0.008601456896243502
Position 17432: 0.008335702413097161
Position 25543: 0.007197671259895184
Position 432: 0.006918283427424576
Position 572: 0.0067939279663278606
Position 6909: 0.0063401553826658635
Position 2288: 0.005970711777708856
Position 4039: 0.005873567323729253
Position 256: 0.005713688455569244
Position 24768: 0.005566279939922397
Position 2922: 0.005412925440825152
Position 21328: 0.005400425460414765
Position 5246: 0.00514582293708513
Position 12570: 0.005112639911530569
Position 17009: 0.0037731614004784314
Position 360: 0.0036421646596787355
Position 25481: 0.003534838144146535
Position 24817: 0.003409636453312676
Position 250: 0.003176630571606492
Position 868: 0.0023556090494258886
Position 26602: 0.0022600774068885347
Position 86: 0.0021814716188516903
Position 1358: 0.0021060661747707367
Position 4220: 0.0018262793915588182
Position 1300: 0.0017160758092617597
Position 57: 0.0016936230915772005
Position 124: 0.0016852143945238962
Position 554: 0.0016799730914821354
Position 144: 0.001672872505927151
Position 105: 0.0016056875518939003
Position 7494: 0.0015966011565917747
Position 712: 0.0015665184298309248
Position 27000: 0.0014960649853954513
Position 6067: 0.0014142198843266935
Position 25633: 0.0011901447493325556
Position 14518: 0.0011297306076806118
Position 821: 0.0010346509179448155
Position 1276: 0.0008960368843886847
Position 12370: 0.000859088978072327
Position 1048: 0.0008299957395794377
Position 630: 0.0007981615811852117
Position 25183: 0.0007865358193529128
Position 4026: 0.0007809831923357622
Position 23010: 0.0006852458502945393
Position 37: 0.0006430622522573881
Position 3192: 0.0005854708783552103
Position 14322: 0.0005781489445517442
Position 14363: 0.0005688382392026166
Position 6113: 0.0005283910070792726
Position 1530: 0.0005168127650113303
Position 2088: 0.0004765673241211149
Position 1976: 0.00044002238258166826
Position 3672: 0.00038084016929692285
Position 2813: 0.00034477486872976846
Position 3691: 0.00029223297982119967
Position 549: 0.00026481970233248683
Position 15323: 0.0002645059473786436
Position 436: 0.00024244567268820623
Position 12819: 0.0002408373681441051
Position 12830: 0.00020294007529783264
Position 149: 0.00019986518776887935
Position 1587: 0.00019139151807950634
Position 12708: 0.00018635437367189728
Position 234: 0.00017180290227621932
Position 2322: 0.0001525731923750255
Position 650: 0.00013712915068354804
Position 25505: 0.00010974713624860252
Position 253: 0.00010733322114209267
Position 3141: 0.00010497912045216408
Position 632: 0.00010278018634164553
Position 174: 9.993604953331041e-05
Position 236: 9.872116369481169e-05
Position 2446: 9.818590550244387e-05
Position 22697: 9.59900137587737e-05
