Gene = 2310030G06Rik
index = 34
Annotated 5SS: [  95 4276 5241]
Annotated 3SS: [4237 5175 5786]
SMsplice 5SS: [  95 5241]
SMsplice 3SS: [5175 5993]
top_k =  1000
Partition function (log Z): -5.3283481346053545

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.8746139064603954
Position 5241: 0.8685842903446693
Position 1016: 0.3958085852003468
Position 4276: 0.3175595310800892
Position 281: 0.23788307181422977
Position 4381: 0.2067723137279197
Position 527: 0.17738353083218095
Position 6209: 0.13029765285067624
Position 268: 0.10988367338555766
Position 494: 0.09433793502431069
Position 5864: 0.05320230035619589
Position 5376: 0.04731293799037798
Position 431: 0.04232177378284649
Position 5875: 0.03393490197750812
Position 435: 0.031696359543833166
Position 4378: 0.030193399434577887
Position 680: 0.028162815016127482
Position 3339: 0.022379293402555036
Position 5051: 0.01787725257489274
Position 112: 0.014143608618278342
Position 5901: 0.009846552044543435
Position 5810: 0.008388778394264733
Position 2507: 0.006788495919150872
Position 585: 0.006584193236932242
Position 2722: 0.006404151645646159
Position 3650: 0.00622082933069872
Position 5042: 0.0058879206408051785
Position 2382: 0.0056466767111373805
Position 3441: 0.0053499436325778445
Position 5008: 0.004996886971436214
Position 2836: 0.00473453050023317
Position 1041: 0.004349214206398043
Position 6214: 0.003936246943024764
Position 6032: 0.0035032787549924994
Position 5247: 0.0032330101337368195
Position 3152: 0.0030388890483989493
Position 812: 0.0023976889630401435
Position 205: 0.002369182296050114
Position 4291: 0.002223171972216289
Position 6030: 0.0019716701895486468
Position 4322: 0.0016765132945088046
Position 2054: 0.0016052907191821252
Position 788: 0.0015506267537737067
Position 4625: 0.0015503781515089547
Position 4608: 0.0015346254530754888
Position 424: 0.0011742597479890244
Position 987: 0.0011319631713654211
Position 5969: 0.0010697333001129063
Position 2814: 0.0010345037162839544
Position 469: 0.000889909951564156
Position 131: 0.0008038441164863474
Position 173: 0.0007407249044414365
Position 99: 0.0007190418452089374
Position 499: 0.0007022152902200898
Position 220: 0.0006562198967714327
Position 198: 0.0005374026630679788
Position 5825: 0.00041727832059785624
Position 5281: 0.00037116962255272944
Position 4859: 0.00031916364651843934
Position 5600: 0.0003035416188368409
Position 294: 0.00028244295366907
Position 652: 0.0002543487729433111
Position 727: 0.00024291266980226242
Position 740: 0.00012635807011630157
Position 709: 0.00012556728335465583
Position 410: 0.00010969746171480744
Position 722: 0.00010446855351792579
Position 632: 8.758371333965206e-05
Position 707: 8.599515738257277e-05
Position 515: 7.54844321709431e-05
Position 134: 5.673457081535811e-05
Position 258: 5.6285207789705344e-05
Position 388: 3.9963059022389166e-05
Position 779: 3.5192167652003375e-05
Position 82: 3.112342443067803e-05
Position 377: 2.2174425601546737e-05
Position 597: 1.715834696994569e-05
Position 177: 1.634817633594005e-05
Position 450: 1.5099624978160113e-05
Position 393: 1.4177308802659035e-05
Position 5447: 9.501546565832272e-06
Position 2592: 6.608326221811291e-06
Position 1910: 2.65828671496505e-06
Position 1214: 2.2926776555843172e-06
Position 23: 1.5326236853752341e-06
Position 1835: 9.987614669594027e-07
Position 439: 4.3128267830867496e-07
Position 442: 3.5806210922246044e-07
Position 503: 3.4129482997436323e-07
Position 497: 1.721956176206984e-07
Position 1896: 1.360932511941632e-07
Position 417: 1.1166277490230706e-07
Position 453: 9.434697780993955e-08
Position 636: 1.9453134455173334e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5175: 0.908378421521154
Position 5993: 0.7011433099680328
Position 4237: 0.5257469154611337
Position 5786: 0.31063419336212544
Position 204: 0.2963753738782136
Position 908: 0.29484608715266186
Position 353: 0.2874662776354615
Position 787: 0.0986528148782503
Position 4914: 0.03690581127649461
Position 6422: 0.03454239463493391
Position 6428: 0.03329182163934732
Position 584: 0.03255895660871877
Position 4039: 0.02884871381589641
Position 6531: 0.028451788575251047
Position 6308: 0.019526597710589618
Position 5937: 0.01905061062897822
Position 5318: 0.017135163137667164
Position 423: 0.014244732812906377
Position 6374: 0.014165737180450699
Position 3223: 0.01306270649752669
Position 3254: 0.012781213975019117
Position 6748: 0.00668118421187835
Position 3525: 0.00628286217181365
Position 6135: 0.0059356887553733105
Position 2744: 0.005671503936068867
Position 5339: 0.005077938877917223
Position 5268: 0.004955250085917978
Position 6631: 0.004595914105812426
Position 2228: 0.004288347844400806
Position 3078: 0.004284378519005392
Position 6344: 0.004204585919260482
Position 649: 0.004100460718674663
Position 6517: 0.003777586434186263
Position 5843: 0.0036424545788773907
Position 2396: 0.0034759850341097714
Position 2629: 0.003464994938066584
Position 2381: 0.003333305895356428
Position 4088: 0.002799405785133421
Position 6694: 0.0026052344870862525
Position 5711: 0.002590456808320175
Position 5524: 0.0023299148828888395
Position 2019: 0.0022921889227695623
Position 5354: 0.002283310130916668
Position 4259: 0.0022024010622767086
Position 6005: 0.0021346764987278956
Position 4541: 0.002126183594015462
Position 2591: 0.001898092661944773
Position 6549: 0.0018628650045051831
Position 5955: 0.0017443212518709168
Position 2643: 0.0017328287261320116
Position 4493: 0.0016540803638234577
Position 474: 0.0015005883741083432
Position 6469: 0.0014496075680370795
Position 158: 0.0011731221901545655
Position 5471: 0.0010420902347740544
Position 393: 0.0009636721412919465
Position 5967: 0.0009435808114134593
Position 6503: 0.0008715933561233546
Position 5846: 0.0008335084548073348
Position 4018: 0.0008007778401325102
Position 956: 0.0007783420833571668
Position 2968: 0.0007355855018936231
Position 2185: 0.0007122004514490616
Position 6591: 0.0007053618006325441
Position 228: 0.0006515273571930299
Position 876: 0.0006404171292149555
Position 4858: 0.0005841135627783968
Position 6664: 0.0005680302590811701
Position 798: 0.00047799224292314254
Position 6445: 0.0004586727560868133
Position 5408: 0.00042824412663520063
Position 967: 0.0004223509353452227
Position 6265: 0.0003981784476882875
Position 1392: 0.00037157283811490574
Position 2163: 0.00036066797333587935
Position 5908: 0.00032701963291048564
Position 1835: 0.00032569697571071653
Position 5314: 0.00031871104302669685
Position 766: 0.00029838916055266
Position 844: 0.0002504429504176836
Position 6213: 0.00024513805294902477
Position 213: 0.00020705205694012885
Position 210: 0.00019802342467780605
Position 6440: 0.00018760319265831514
Position 246: 0.00012107422136027332
Position 3131: 0.00011966204465865418
Position 6784: 9.420677051322694e-05
Position 1396: 7.534864535380842e-05
Position 1736: 5.117178865556241e-05
Position 162: 4.49263178156528e-05
Position 592: 4.4900894945958426e-05
Position 2048: 3.935179727406801e-05
Position 2033: 3.083557515205337e-05
Position 289: 1.8566388478753894e-05
Position 435: 1.6753937531768718e-05
Position 1119: 1.6491928913296498e-05
Position 652: 1.4581174736425522e-05
Position 722: 1.4181932361422797e-05
Position 1163: 1.0383167234955942e-05
Position 439: 9.95136817920631e-06
Position 1015: 8.055045276979243e-06
Position 169: 5.6821989557358185e-06
Position 1106: 4.7668212779409e-06
Position 250: 4.697127923892803e-06
Position 2446: 3.2292860873849635e-06
Position 477: 3.0401523281669455e-06
Position 215: 2.7930936708413147e-06
Position 217: 2.6536984979927104e-06
Position 1980: 1.8635989512185029e-06
Position 377: 1.1439220486032909e-06
Position 556: 1.0675655823888898e-06
Position 488: 9.75238800665681e-07
Position 1864: 9.340661666763045e-07
Position 551: 7.160233517633562e-07
Position 482: 4.4031647016819117e-07
Position 612: 2.2133791152004547e-07
Position 594: 1.49451068949594e-07
Position 369: 1.4845393685141094e-07
Position 265: 1.1349732629299693e-07
Position 256: 6.680555162705825e-08
Position 526: 5.32006795305551e-08
Position 991: 2.8857268535729636e-08
Position 1786: 2.2826387573486032e-08
Position 1633: 1.3885636023866847e-08
Position 1084: 7.0565910964201545e-09
Position 267: 5.31361506968728e-09
