Gene = Ccer2
index = 227
Annotated 5SS: [  84  331  569 1394]
Annotated 3SS: [ 289  480  866 2480]
SMsplice 5SS: [ 84 331 569]
SMsplice 3SS: [ 289  480 2480]
top_k =  1000
Partition function (log Z): -6.14634831074549

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.8721107115315414
Position 331: 0.7095622164806369
Position 569: 0.6500599851001664
Position 1394: 0.0920135248845174
Position 2321: 0.05992565919174602
Position 187: 0.021913263659019428
Position 218: 0.008867226598185703
Position 924: 0.004209079345319479
Position 1788: 0.0029491824700430473
Position 514: 0.0021839608719783576
Position 134: 0.0021378338642561697
Position 662: 0.0018489227556589673
Position 961: 0.0006693038147237996
Position 161: 0.0006524357690945767
Position 416: 0.0005221088594333117
Position 227: 0.00041022297104945446
Position 502: 0.00035629367778577633
Position 224: 0.0002421765898229753
Position 369: 0.00016748354373373207
Position 88: 0.00016165017961301397
Position 193: 0.00015955040950766254
Position 123: 0.00015896030240321763
Position 2175: 0.00015585678277762907
Position 1819: 0.00013945750601567153
Position 1674: 0.00013686718331848403
Position 146: 0.0001328360571553173
Position 1758: 0.0001308186780938525
Position 2663: 0.00013067076029718387
Position 237: 6.894785985513599e-05
Position 2137: 6.245284798663082e-05
Position 1018: 5.7720225594215464e-05
Position 1025: 4.7433332487008464e-05
Position 17: 3.351624285062004e-05
Position 112: 3.3066886452081896e-05
Position 364: 1.7986584976994508e-05
Position 255: 3.473169693454989e-06
Position 208: 2.262395765358934e-06
Position 675: 1.5038383543222906e-06
Position 273: 8.219368381703018e-07
Position 668: 7.926575836623689e-07
Position 780: 6.833500506439069e-07
Position 463: 6.343102702322053e-07
Position 583: 4.7068582007514735e-07
Position 804: 4.246666232917935e-07
Position 245: 3.173998665591373e-07
Position 790: 2.6448583637322785e-07
Position 666: 1.4746718434238862e-07
Position 640: 1.1916702071501089e-07
Position 505: 7.383510194886192e-08
Position 633: 2.33375916832537e-08
Position 648: 1.8353288630736974e-08
Position 832: 4.263260022435488e-09
Position 491: 1.6986410535804124e-09
Position 15: 1.6765269456387184e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 289: 0.6533381806511792
Position 480: 0.4604713338420708
Position 2480: 0.3695892108724204
Position 419: 0.2450439341354195
Position 866: 0.18557869719110323
Position 1267: 0.06138527296890939
Position 687: 0.05256244680354352
Position 2212: 0.051854130782933876
Position 2258: 0.0420740022763265
Position 1971: 0.034781203081362046
Position 2006: 0.025706393429660884
Position 1750: 0.0158171125950626
Position 186: 0.013698677227677173
Position 2320: 0.011806710054273795
Position 499: 0.010609502885006733
Position 2440: 0.008694764187286685
Position 780: 0.008653708459462627
Position 1216: 0.008143055189850179
Position 913: 0.008139496556645684
Position 943: 0.0078002350197864815
Position 832: 0.007547765082967922
Position 808: 0.006798193949662305
Position 2387: 0.006735142675728592
Position 1333: 0.0065740192996859475
Position 1642: 0.006515943966408485
Position 2623: 0.005706477969363596
Position 705: 0.0056212247739076925
Position 1478: 0.005496092153068757
Position 1950: 0.005193236436587901
Position 501: 0.005130707558954226
Position 2349: 0.004835959352808731
Position 1030: 0.004525182098327788
Position 314: 0.004469136968435247
Position 733: 0.003815813908364671
Position 723: 0.003609312241713408
Position 2041: 0.0035965540874798594
Position 2608: 0.0033739537509759835
Position 2230: 0.0031230892535050875
Position 2666: 0.0030662759879113025
Position 868: 0.00302440927918589
Position 2097: 0.00271820193183453
Position 496: 0.0025623066369018675
Position 1059: 0.002488438637834615
Position 666: 0.0023043538719832875
Position 1293: 0.0022877482555293573
Position 2146: 0.002063171719936313
Position 1940: 0.0020251979942926524
Position 2602: 0.001757372268152491
Position 298: 0.0017374749497018815
Position 1072: 0.001714614683310999
Position 568: 0.0016040445163140761
Position 1222: 0.0015881866286946472
Position 910: 0.0014941644836463806
Position 1036: 0.0014565160994122446
Position 1250: 0.001356683184937642
Position 827: 0.001283401771648411
Position 881: 0.0012795956974854337
Position 626: 0.0011093184178965717
Position 1079: 0.001039985271952712
Position 907: 0.0010096853751713486
Position 2744: 0.0010003280333985148
Position 940: 0.0009884852394603273
Position 1228: 0.0009642639180155941
Position 946: 0.0009582329312756945
Position 553: 0.0009259906651324904
Position 1317: 0.0007210989162400302
Position 1312: 0.0006743590176116729
Position 2193: 0.0006517057247104446
Position 916: 0.0006239557526890008
Position 1051: 0.000577886066834837
Position 2451: 0.0005718480639327003
Position 1082: 0.0005589494814901866
Position 633: 0.0005188687377181717
Position 2081: 0.000515056629861443
Position 531: 0.00045223610615448176
Position 762: 0.00044665936540486963
Position 1075: 0.0004191808043887559
Position 1591: 0.00041667920801871183
Position 1345: 0.0004082591900631256
Position 267: 0.00040307305971530366
Position 1673: 0.00038254113594416003
Position 1390: 0.00037321289550075476
Position 1932: 0.0003705584650831378
Position 1063: 0.00036828286808383116
Position 217: 0.0003571699224743314
Position 1662: 0.0003423143643857259
Position 738: 0.000312120410559225
Position 324: 0.00030108128285303984
Position 2513: 0.0002800966391601675
Position 1210: 0.00025977494529311386
Position 812: 0.0002595396767417411
Position 1093: 0.0002575755418063952
Position 2171: 0.00022715168068368437
Position 2425: 0.0002240801860088611
Position 1160: 0.00021900737364766458
Position 1690: 0.00021859029399762015
Position 1498: 0.00021654513929610274
Position 1504: 0.0002123409481929695
Position 2160: 0.00020588869690435063
Position 790: 0.00019302476268008998
Position 1286: 0.00019140810250408463
Position 2152: 0.00017796334673587762
Position 2544: 0.00017794727838865135
Position 1291: 0.0001668839569225513
Position 1237: 0.00016648590149726834
Position 1522: 0.00016603031133677207
Position 174: 0.00015844629958295623
Position 891: 0.000142528917390922
Position 1154: 0.00013343801365837978
Position 1219: 0.00012758805214514382
Position 330: 0.0001251677731446464
Position 1787: 0.0001242005464785161
Position 167: 0.0001240610243468477
Position 537: 0.00012360002659826861
Position 2294: 0.0001211694170235394
Position 1393: 0.00011967222929502169
Position 1018: 0.00011764478522987212
Position 255: 0.00011504785044823187
Position 1330: 0.00011264872719409861
Position 1186: 0.00011060586643301381
Position 1708: 0.00011041715549518245
Position 2290: 0.00010117719776735452
Position 1686: 9.848009967293776e-05
Position 966: 9.494123946037691e-05
Position 2060: 9.455855525713347e-05
Position 2391: 9.141709431216185e-05
Position 1168: 8.814040887047813e-05
Position 593: 8.169231372662057e-05
Position 1952: 7.813681693664699e-05
Position 1278: 7.124355398952925e-05
Position 2184: 7.024744736297206e-05
Position 2625: 6.784549448634964e-05
Position 1123: 6.711611591606372e-05
Position 2352: 6.678169957857538e-05
Position 1920: 6.624338720545778e-05
Position 1611: 5.754617884954187e-05
Position 1108: 5.575634124972529e-05
