Gene = Pts
index = 876
Annotated 5SS: [  95 1782 3390 3929 6123]
Annotated 3SS: [1701 3366 3871 6051 6314]
SMsplice 5SS: [  95 1782 3499 3929 6123]
SMsplice 3SS: [1701 3366 3871 6051 6314]
top_k =  1000
Partition function (log Z): -0.1522118321587087

Sorted 5' Splice Sites (High to Low Probability):
Position 6123: 0.9479761158841412
Position 1782: 0.9255128941076013
Position 3929: 0.7121439968735873
Position 95: 0.5999908125917751
Position 3499: 0.5194877004385742
Position 3618: 0.3252516203326785
Position 885: 0.13965052953489226
Position 3021: 0.12365100258788249
Position 3390: 0.12252384291532474
Position 216: 0.11617409002809391
Position 961: 0.08373886410756069
Position 843: 0.08337311199856848
Position 322: 0.0809386014314219
Position 506: 0.07966273820891114
Position 362: 0.07504574809616073
Position 2780: 0.04973185881394535
Position 2106: 0.03861968957487483
Position 110: 0.03259183477695993
Position 3267: 0.03225756512396154
Position 5467: 0.03157171717112518
Position 256: 0.02985935792692789
Position 2960: 0.025296792971321487
Position 4029: 0.022088808154329082
Position 1043: 0.021153739010682158
Position 4351: 0.01958166116332662
Position 3631: 0.0194726692617741
Position 5702: 0.01757116515113379
Position 3450: 0.016883210739079627
Position 4967: 0.01655259106036979
Position 3025: 0.01581562932086886
Position 657: 0.013842174030954411
Position 1404: 0.01329068405927599
Position 847: 0.012995224463202795
Position 4033: 0.012672744738949077
Position 3776: 0.012631171094096996
Position 3284: 0.009182398858953124
Position 6118: 0.007188409749248544
Position 1088: 0.006733410622343133
Position 5519: 0.005772036883314294
Position 100: 0.005271817559765699
Position 4977: 0.005241507731410482
Position 6388: 0.004736134764641689
Position 676: 0.004622068460904935
Position 3261: 0.003769321923576631
Position 6575: 0.0034233858351164106
Position 1301: 0.003304667430957535
Position 633: 0.003197483268145826
Position 3981: 0.0025119647478497823
Position 4400: 0.0023687020871131863
Position 3455: 0.0021697539164075197
Position 1201: 0.0017986022542575925
Position 628: 0.001733822339251543
Position 6185: 0.001732287819825429
Position 1543: 0.0017149338213147465
Position 305: 0.0017148614024765916
Position 350: 0.0014621426283751536
Position 6418: 0.0013905429809237862
Position 5227: 0.0013844139492938912
Position 170: 0.0013157280948669515
Position 683: 0.001306864396089824
Position 965: 0.00118316680863442
Position 210: 0.0011154814393513515
Position 2933: 0.0010359088692887858
Position 4270: 0.001022833452988734
Position 5706: 0.0010007752984800057
Position 6217: 0.000995733446191058
Position 1508: 0.0009008807427462889
Position 2692: 0.000844304692600587
Position 6638: 0.0008326068352751091
Position 6191: 0.000824151219549357
Position 6646: 0.000768119410859586
Position 3591: 0.0007607459504557448
Position 1153: 0.0007433910054662364
Position 2450: 0.0007096450613967831
Position 6174: 0.0007093687440845942
Position 5126: 0.0007062106613850458
Position 470: 0.0006696268912321296
Position 291: 0.0006112545411362699
Position 5382: 0.0005927379307022972
Position 6439: 0.0005740334840086043
Position 1305: 0.0005378927718868556
Position 2346: 0.0004940088212016563
Position 5729: 0.0004725257418033632
Position 6570: 0.0004717955810788304
Position 1861: 0.00046917176582757263
Position 3944: 0.0004691491565495744
Position 391: 0.0004416336080155558
Position 4420: 0.0004363039716876975
Position 28: 0.00043144125526021365
Position 3955: 0.00033551518674774974
Position 1358: 0.00032256476143252246
Position 53: 0.0003156364657366997
Position 3996: 0.00030025006321413554
Position 1280: 0.00028942496475159067
Position 4023: 0.00027941586270457844
Position 1524: 0.0002774519615282628
Position 130: 0.0002557665254315802
Position 2271: 0.0002514885991458656
Position 664: 0.00022694218946277145
Position 2552: 0.0001959939993237219
Position 869: 0.0001931604742694138
Position 693: 0.00019194700647793137
Position 2431: 0.0001905636211632237
Position 3206: 0.00019022994603143102
Position 2627: 0.00018041473332863273
Position 652: 0.00017818085593209566
Position 3195: 0.00017636036048054236
Position 174: 0.00016926814021620167
Position 3480: 0.00016470266114654785
Position 2695: 0.00014160493075337995
Position 1372: 0.0001405302648246331
Position 4544: 0.00013243283256463627
Position 3461: 0.000130806728166083
Position 6021: 0.00012828210825370463
Position 63: 0.00011885376569806039
Position 102: 0.00011289468599343974
Position 3607: 9.624181383340402e-05
Position 3567: 9.507385684270576e-05
Position 879: 9.344651885728157e-05
Position 3532: 7.892010085868732e-05
Position 3474: 7.560061794116057e-05
Position 820: 6.179630219159846e-05
Position 3569: 5.47610157218486e-05
Position 623: 5.200338718624698e-05
Position 562: 4.767648562219319e-05
Position 3105: 4.5262719411334725e-05
Position 6618: 4.426839126101048e-05
Position 1912: 4.022152620415509e-05
Position 2514: 3.146637492342888e-05
Position 4: 2.920035850218677e-05
Position 37: 2.2973144943770556e-05
Position 112: 1.966511081102961e-05
Position 527: 1.5586664257073492e-05
Position 474: 1.5425217991294035e-05
Position 618: 1.290614698964456e-05
Position 65: 1.253256230969181e-05
Position 135: 1.211294146763015e-05
Position 491: 8.89885481880736e-06
Position 158: 7.494156382641243e-06
Position 114: 2.6546703567001225e-06
Position 6394: 1.2505578618322347e-06
Position 145: 8.800120157685538e-07
Position 429: 8.327436961242427e-07
Position 365: 7.129345648659033e-07
Position 6102: 5.193704553968085e-07
Position 6127: 4.342580380014912e-07
