Gene = Mnx1
index = 687
Annotated 5SS: [ 886 3715]
Annotated 3SS: [3553 4238]
SMsplice 5SS: [ 132  886 3715]
SMsplice 3SS: [ 758 3553 4238]
top_k =  1000
Partition function (log Z): -6.9976684186162865

Sorted 5' Splice Sites (High to Low Probability):
Position 3715: 0.940626028986459
Position 132: 0.8677064585672036
Position 886: 0.6442414740785454
Position 2400: 0.08241603112892631
Position 1601: 0.07562328713142737
Position 3219: 0.03721384558657015
Position 1321: 0.029655022985563488
Position 1202: 0.01824721796735624
Position 4804: 0.017265166810500627
Position 3936: 0.013520504340260153
Position 1117: 0.010998577503046222
Position 4360: 0.010425235677327772
Position 4139: 0.009668001362691433
Position 517: 0.00869580361256423
Position 4504: 0.0073245392511023365
Position 1015: 0.007221301365317253
Position 1170: 0.007157375637868844
Position 1124: 0.0070808280711669586
Position 3457: 0.0068637934318518425
Position 86: 0.006232969704773171
Position 3682: 0.00600880439208567
Position 2023: 0.005847966726866263
Position 3444: 0.005576094154725828
Position 406: 0.005322463068785678
Position 4510: 0.003928698637452315
Position 759: 0.003702873637712312
Position 126: 0.003663423696658789
Position 1861: 0.003338905048650619
Position 51: 0.0029960619709207344
Position 3984: 0.002732135535338695
Position 285: 0.0018769862715827016
Position 4853: 0.0018449252600775765
Position 36: 0.0017153054265044779
Position 306: 0.001655114862594886
Position 3256: 0.0015528518540034034
Position 1258: 0.0014874197759519802
Position 4493: 0.0013897249687383313
Position 2020: 0.001361208634635238
Position 890: 0.0012464073242687923
Position 3995: 0.001239304943705418
Position 1857: 0.0011843511381205913
Position 3401: 0.0010930389945392333
Position 3654: 0.00108396850148924
Position 1301: 0.0009473277427252924
Position 4447: 0.0009098425856459588
Position 1792: 0.0008511025385779985
Position 3746: 0.0008116183944136605
Position 1569: 0.0007449415766548236
Position 1211: 0.0007243610141897217
Position 5303: 0.000681939018665423
Position 598: 0.0005261159158535031
Position 3277: 0.0004927641362062005
Position 313: 0.00045597954517840597
Position 2069: 0.0003642976622625605
Position 1615: 0.0003320948028762579
Position 4398: 0.0002962020160936076
Position 1293: 0.0002583948888051072
Position 1027: 0.0002579269231437459
Position 4098: 0.00024442430761221037
Position 2462: 0.00023978203592161702
Position 3272: 0.00022915508305614138
Position 4423: 0.0002254103308797848
Position 176: 0.00021104586598712837
Position 1845: 0.00018995694393397715
Position 1126: 0.0001866075888756601
Position 3808: 0.0001720179437719389
Position 1809: 0.000164861744638178
Position 237: 0.00016474408919685184
Position 3955: 0.00015310773902025375
Position 3893: 0.0001311001798088102
Position 3832: 0.00011575079639426073
Position 1707: 0.00011122639258531691
Position 4598: 0.00011038081452077752
Position 4239: 0.00010934427222578788
Position 553: 8.908080515838695e-05
Position 3392: 8.273846830734689e-05
Position 349: 8.044207146520833e-05
Position 3793: 6.824512106525764e-05
Position 3976: 5.442759820686562e-05
Position 2447: 4.2689395599229946e-05
Position 681: 3.92393924638083e-05
Position 431: 3.647507869724455e-05
Position 364: 2.915692243796671e-05
Position 373: 1.5923202791612594e-05
Position 688: 1.4480272336567148e-05
Position 4601: 9.582285713559849e-06
Position 1312: 3.6250513556123943e-06
Position 912: 2.828548667062169e-06
Position 805: 2.512978555537694e-06
Position 996: 2.4585755456798225e-06
Position 3813: 2.269922254644685e-06
Position 4170: 2.0742074296899453e-06
Position 3660: 1.982630515051578e-06
Position 3674: 1.8147192894783582e-06
Position 3639: 1.319024547522783e-06
Position 830: 4.513860059574778e-07
Position 842: 4.1862701987228795e-07
Position 4157: 3.568004647601563e-07
Position 1472: 4.450018572357936e-08
Position 974: 2.156696721726362e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3553: 0.8916387884597786
Position 4238: 0.6241635302827455
Position 758: 0.4782815043395846
Position 4694: 0.07425095220239333
Position 3558: 0.06895446792413888
Position 1524: 0.059484237714926995
Position 1107: 0.05718602968864137
Position 800: 0.05584682309769132
Position 3176: 0.05457198876890639
Position 2258: 0.05211622438936976
Position 3806: 0.050372464764241655
Position 4225: 0.041309117325630036
Position 967: 0.033047473876823344
Position 4879: 0.03054748405494117
Position 4412: 0.026135021327638983
Position 5225: 0.024480863963494463
Position 4256: 0.02011234987077648
Position 5185: 0.01979609412971455
Position 5267: 0.01630141457270354
Position 4447: 0.010963267175430847
Position 3842: 0.009482127384920182
Position 4057: 0.009146576918503875
Position 3611: 0.009070713558527186
Position 2232: 0.008845158825579123
Position 5406: 0.00799032323186015
Position 5321: 0.007844411519518413
Position 1544: 0.007362607473457974
Position 830: 0.00694147031265632
Position 1649: 0.006822381396343557
Position 659: 0.006705517999662666
Position 4498: 0.006703454362192496
Position 4244: 0.006170717533650471
Position 2225: 0.005943507423963592
Position 2309: 0.005749862772540853
Position 4917: 0.005257321406610421
Position 3931: 0.0043934379246701565
Position 2189: 0.004328930404564244
Position 4131: 0.004111064321321384
Position 1813: 0.003809565821521965
Position 4564: 0.0036968456667760036
Position 4736: 0.003582189759352527
Position 688: 0.0030820587511490383
Position 764: 0.00284172348849349
Position 4466: 0.002518389607812119
Position 5340: 0.0024795679682170393
Position 4913: 0.0018892988256657734
Position 2060: 0.001784101330853253
Position 4601: 0.001755856392571469
Position 3564: 0.0016004290105512745
Position 1345: 0.0015399175489377013
Position 3512: 0.0014974528904596635
Position 3005: 0.0014824175469807881
Position 4698: 0.001409416096103466
Position 4282: 0.001252031034434848
Position 4289: 0.0012088262800657333
Position 1568: 0.0011663991044509323
Position 4598: 0.0011132469461408196
Position 4731: 0.0010885135883069766
Position 3987: 0.001084854369034381
Position 1753: 0.001019970904811413
Position 1938: 0.0009705206219057868
Position 5169: 0.0009652983617038961
Position 2143: 0.0009312640562506677
Position 4012: 0.0009056414995862289
Position 3527: 0.0008288997852177531
Position 3819: 0.0007871021368556125
Position 1269: 0.000771646718205373
Position 4569: 0.0007521478662290525
Position 3582: 0.0006790513944616719
Position 4353: 0.0006502852385338842
Position 4850: 0.0006424836225963199
Position 2319: 0.0006371289056194764
Position 4296: 0.0006168023031430316
Position 4212: 0.0006112637651149225
Position 811: 0.0005845935579238079
Position 2195: 0.0005620071645644293
Position 3881: 0.0005598727696682688
Position 3916: 0.0005500184252594247
Position 1111: 0.0005348620097154396
Position 1699: 0.0005028266490312421
Position 3935: 0.0004923789670827629
Position 3590: 0.00048775411184027247
Position 2114: 0.0004484421352734106
Position 1870: 0.0004443679942252859
Position 4993: 0.0004387528848051293
Position 708: 0.0004143783907302744
Position 3615: 0.00040876739569670645
Position 3812: 0.00040018504205664604
Position 635: 0.0003735416487733432
Position 3618: 0.00036960928758086626
Position 4417: 0.00035895693089745044
Position 4370: 0.0003548758171523328
Position 1945: 0.0003314558733031104
Position 2382: 0.00032742885544453313
Position 5285: 0.00031490027245467423
Position 720: 0.00030187256782964573
Position 3033: 0.0002777460669476875
Position 5090: 0.00026396852594757884
Position 5070: 0.00024326468940346886
Position 1981: 0.00020660772555993641
Position 869: 0.0001999029470903271
Position 306: 0.00019784254052306855
Position 702: 0.0001929707351239733
Position 699: 0.00019123045677823318
Position 1921: 0.00018597522070668777
Position 1039: 0.00017758952194604769
Position 4611: 0.0001752656743868004
Position 2268: 0.00017495303799255544
Position 2079: 0.00016779070135117805
Position 5298: 0.00016629436432100356
Position 2094: 0.0001649216275138656
Position 4882: 0.0001569949909688696
Position 2199: 0.00015632835353514524
Position 399: 0.0001550717071555163
Position 3094: 0.000151363259569478
Position 4310: 0.00014334099307648744
Position 1325: 0.00011880196083391776
Position 1857: 0.00011131254646019614
Position 2217: 0.00010704128692701266
Position 3639: 0.00010566861372369486
Position 266: 0.00010486041341178291
Position 4062: 0.00010294892054431008
Position 5411: 9.221602287737317e-05
Position 4706: 9.220445700884891e-05
Position 2361: 9.020957778885368e-05
Position 3060: 8.548427371800075e-05
Position 1961: 8.102006322322224e-05
Position 912: 8.080223717750832e-05
Position 2920: 7.846439745229811e-05
Position 1710: 7.66627175251005e-05
Position 558: 7.513665861658761e-05
Position 1476: 7.08011549977786e-05
Position 4481: 6.733728312580445e-05
Position 561: 6.572495079052557e-05
Position 4024: 6.567842144359979e-05
Position 3831: 6.538455771344064e-05
Position 3672: 6.295086736456246e-05
Position 4328: 5.6299352335356634e-05
Position 3039: 5.545663944755419e-05
Position 4325: 5.4439987330564506e-05
Position 3478: 5.3806115339868684e-05
Position 2343: 5.212815562493325e-05
Position 883: 4.855782623719843e-05
Position 5270: 4.789975039236502e-05
Position 3847: 4.7841559582282704e-05
Position 4098: 4.4243370858430496e-05
Position 3892: 4.161120344694815e-05
Position 2068: 3.9273022121679415e-05
Position 2154: 3.722085545954441e-05
Position 180: 3.6648893550294065e-05
Position 1201: 3.098675613838305e-05
Position 3530: 2.823670261750937e-05
Position 331: 1.9650951634980825e-05
Position 1019: 1.55978171890836e-05
Position 3411: 1.4256660826684013e-05
Position 252: 1.3974552071066483e-05
Position 389: 8.454164867144456e-06
Position 476: 7.122025340418479e-06
Position 1760: 6.822460481263755e-06
Position 501: 6.5727639107617915e-06
Position 373: 6.2196553124382816e-06
Position 1298: 5.550017361435691e-06
Position 1906: 5.5327874378237e-06
Position 728: 5.460102196388268e-06
Position 1885: 4.869344199971752e-06
Position 971: 4.762932220954032e-06
Position 3367: 4.663260525771147e-06
Position 367: 3.525077453028451e-06
