Gene = Rrp8
index = 938
Annotated 5SS: [ 484 2092 2782 3014 3250 3430]
Annotated 3SS: [1724 2327 2883 3142 3332 3637]
SMsplice 5SS: [ 484 1833 2791 3014 3250 3430 3754]
SMsplice 3SS: [1724 2677 2883 3142 3332 3637 4323]
top_k =  1000
Partition function (log Z): 3.864929236980617

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.9921427567580766
Position 3014: 0.9543153029990793
Position 484: 0.7843779804850389
Position 2791: 0.7561221506933546
Position 3754: 0.7312743434622898
Position 3250: 0.700106071431242
Position 1833: 0.6191797255067458
Position 2528: 0.17611414179383256
Position 2092: 0.11877157534162774
Position 3254: 0.10848332844891004
Position 2782: 0.1063304834167171
Position 454: 0.07439409791656038
Position 383: 0.04957145321127754
Position 4199: 0.04513280800281377
Position 517: 0.03821800295822305
Position 3880: 0.026876308992872813
Position 1295: 0.020018727909411962
Position 2996: 0.018517259929146195
Position 946: 0.016857123444918267
Position 585: 0.011866778013693432
Position 2852: 0.01045202932779632
Position 2726: 0.0085684351587391
Position 3695: 0.007785191752521351
Position 1890: 0.007451026016019431
Position 3847: 0.0060361483527360755
Position 1047: 0.005911545589800963
Position 2098: 0.005266515862532191
Position 2798: 0.004917819841888197
Position 294: 0.004752022079768778
Position 38: 0.003978011250393593
Position 3817: 0.003702098082680693
Position 3965: 0.0034682756608778857
Position 2202: 0.0031084647880680986
Position 351: 0.003081052926250454
Position 4829: 0.0029970631911586955
Position 2545: 0.002744605197794185
Position 546: 0.002441362216938042
Position 3143: 0.002127713576859277
Position 2757: 0.0020759899077186944
Position 4543: 0.0018877118902524358
Position 4623: 0.0017761993982368693
Position 4494: 0.0016512017508434386
Position 3974: 0.0014428148917476663
Position 1525: 0.0013817428290518155
Position 19: 0.0012246195226597529
Position 339: 0.0012134786099551723
Position 700: 0.0012117615501836306
Position 1996: 0.0008871393600101773
Position 4550: 0.0008870553965540456
Position 4635: 0.0008686934463309168
Position 4869: 0.0008612411245861573
Position 2346: 0.0007671377214951359
Position 231: 0.0006875768331462074
Position 3554: 0.0005607561043823132
Position 2383: 0.0005455990312563223
Position 804: 0.0005063421784373384
Position 299: 0.000493669413333121
Position 1810: 0.00041447114052981144
Position 4475: 0.0004057533101760705
Position 1915: 0.00036579885532766213
Position 4087: 0.00035932043506263197
Position 593: 0.00035107336097805743
Position 676: 0.00033934733440978176
Position 174: 0.00033434915917574215
Position 279: 0.0003278823884508994
Position 1643: 0.0003081233482211102
Position 2734: 0.00028719308488332046
Position 1565: 0.00027684023129853364
Position 3438: 0.00026386538538134593
Position 105: 0.00023072101676677636
Position 1878: 0.00022484421020489703
Position 1318: 0.00019618668937161266
Position 689: 0.00016369585861654117
Position 1939: 0.0001591151412552692
Position 540: 0.0001579727725516954
Position 3236: 0.00014553969940927266
Position 2553: 0.00010394308438028877
Position 537: 9.802860096967802e-05
Position 1417: 9.773436993976626e-05
Position 3500: 9.559692817427995e-05
Position 1671: 8.33081477226701e-05
Position 4232: 7.864395433006689e-05
Position 4576: 6.765416924698421e-05
Position 380: 6.428244764577993e-05
Position 427: 6.413152677428579e-05
Position 3449: 6.395295384304986e-05
Position 2819: 6.280031017426108e-05
Position 2153: 5.952275504517113e-05
Position 3026: 5.9495934581033946e-05
Position 2990: 5.4521036850362594e-05
Position 4743: 5.1873525855632106e-05
Position 3258: 5.031249189243188e-05
Position 682: 4.96288537706004e-05
Position 3397: 4.0107727661093965e-05
Position 2940: 3.881747511115708e-05
Position 4001: 3.850212654100532e-05
Position 2635: 3.742121177213859e-05
Position 1280: 3.7367828052782704e-05
Position 406: 3.660410885773822e-05
Position 3294: 3.3947844286492686e-05
Position 710: 3.271113122520074e-05
Position 3482: 3.1749525397840615e-05
Position 2900: 3.136797019049186e-05
Position 1041: 3.1259839877207136e-05
Position 2828: 2.956967075739403e-05
Position 1553: 2.6955076612173476e-05
Position 835: 2.6923252615353057e-05
Position 655: 2.566838614002469e-05
Position 892: 2.533768890195618e-05
Position 4640: 2.4990981079903823e-05
Position 3170: 2.2837884968079495e-05
Position 882: 2.204185922251842e-05
Position 648: 1.9340204163381264e-05
Position 902: 1.8912511381720618e-05
Position 2116: 1.8409671570597e-05
Position 582: 1.4719835663431897e-05
Position 478: 1.4175297636879014e-05
Position 33: 1.368670880056954e-05
Position 913: 1.2984524339125649e-05
Position 387: 1.1063870644212936e-05
Position 1616: 1.0372090398152747e-05
Position 2001: 1.0305418220399993e-05
Position 1148: 7.606873851612044e-06
Position 572: 7.321725588472451e-06
Position 1342: 7.290196084811315e-06
Position 1076: 7.289797535881807e-06
Position 3484: 7.111088009247261e-06
Position 3164: 7.013271566310239e-06
Position 3458: 6.698376389642612e-06
Position 1454: 6.429403669739435e-06
Position 2537: 6.34484852951173e-06
Position 2560: 6.201263018039719e-06
Position 2425: 6.122664296905939e-06
Position 2104: 5.459882453396414e-06
Position 801: 4.625521413527052e-06
Position 506: 4.398371448287517e-06
Position 715: 4.2795653076470986e-06
Position 3178: 4.126168817608046e-06
Position 3797: 3.2946534513514643e-06
Position 3863: 3.202980217045672e-06
Position 3738: 3.1708443789623802e-06
Position 2079: 2.4313148290097873e-06
Position 3346: 2.2577927559841404e-06
Position 3087: 1.7003116864461474e-06
Position 3355: 1.5453051373009374e-06
Position 3988: 1.4112173090466378e-06
Position 3112: 1.0049424115952172e-06
Position 2942: 9.714156448519986e-07
Position 2961: 9.298966226869667e-07
Position 3000: 6.503501994772067e-07
Position 3284: 4.504134045649245e-07
Position 4211: 4.0032525344834436e-07
Position 3594: 3.498801802272769e-07
Position 4056: 2.143181569267258e-07
Position 1060: 1.8188049763007103e-07
Position 4144: 1.0012860226629532e-07
Position 3621: 9.485791908732429e-08
Position 3877: 2.001433015296358e-08
Position 4583: 2.8570883034520993e-09
Position 3990: 1.313809784081608e-09
Position 3276: 8.116857130425643e-10
Position 1104: 2.3708562394353046e-10
Position 3589: 8.187487629628529e-11
Position 2954: 2.162452949638689e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3332: 0.9857313954892606
Position 2883: 0.9496128430522005
Position 3637: 0.9260452375211385
Position 3142: 0.8006788632241807
Position 2677: 0.7743511356198748
Position 1724: 0.6320961415516392
Position 4323: 0.4114418300370219
Position 4494: 0.23557212492655194
Position 2327: 0.17240319488248937
Position 4079: 0.1190786961050617
Position 2719: 0.0700566057607682
Position 1671: 0.054134106354349246
Position 4707: 0.03557012502870378
Position 4082: 0.03246719587004742
Position 2635: 0.01905736555870714
Position 1188: 0.016741029796261343
Position 2286: 0.014631415719755582
Position 4144: 0.012307270614255109
Position 2022: 0.011214890859686188
Position 1939: 0.00995321973099024
Position 2897: 0.00924523980469947
Position 2681: 0.008966848189656118
Position 4319: 0.008276294779027115
Position 1978: 0.007618850802859686
Position 3828: 0.00748592697974112
Position 2988: 0.007395476520399765
Position 2645: 0.005854265334512261
Position 3293: 0.0052788678029550805
Position 1553: 0.004588689422930862
Position 4029: 0.00414359576052468
Position 1798: 0.004037133725438806
Position 3679: 0.003949028170737895
Position 4014: 0.0039284944388696084
Position 2016: 0.0037116617704311974
Position 1678: 0.0036297348034634506
Position 1956: 0.003595115524126913
Position 2066: 0.003476421563289226
Position 4726: 0.0032854978021571992
Position 3074: 0.003161821662853635
Position 4198: 0.003057495611105017
Position 2655: 0.0029682952225598205
Position 3870: 0.002894592533973987
Position 3753: 0.0028651071271102056
Position 2013: 0.002689555443602695
Position 2933: 0.0025980393269033715
Position 1608: 0.0025799755169312474
Position 3053: 0.0024994282505568033
Position 3698: 0.0024861277920215736
