Gene = Rap1gds1
index = 884
Annotated 5SS: [   166  24721  53389  59656  91480 109334 111377 116166 116648 117792
 119008 119880 129539 133472]
Annotated 3SS: [ 24612  53265  59529  91332 109204 111250 116021 116515 117656 118881
 119739 129411 133342 147488]
SMsplice 5SS: [   166  24721  53389  59390  59656  90745  91480  93629 105298 109334
 111377 116166 116648 117792 118802 119008 119880 124406 129539 133472]
SMsplice 3SS: [ 24612  53265  59262  59529  90559  91332  93538 105225 109204 111250
 116021 116515 117656 118703 118881 119739 124212 129411 133342 147488]
top_k =  1000
Partition function (log Z): -70.36646219800001

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.915463552611871
Position 7400: 0.5707252516108883
Position 8523: 0.31254621116752324
Position 14980: 0.22963145632828036
Position 8032: 0.22626780196584398
Position 6518: 0.22174856920315306
Position 7255: 0.199554719636592
Position 6757: 0.15380034243421445
Position 6273: 0.15079197864967478
Position 14911: 0.14112397269906704
Position 4635: 0.09356916500966884
Position 1621: 0.06816872842224296
Position 546: 0.06277138458693976
Position 5775: 0.04819649991873709
Position 10966: 0.03790122199165718
Position 5568: 0.03290825519325255
Position 7623: 0.031088356536833502
Position 5835: 0.026929569017037188
Position 277: 0.019415344257740347
Position 1435: 0.015642513666560585
Position 15302: 0.015428816612377286
Position 8197: 0.013962111908131115
Position 13456: 0.009774331932600246
Position 2871: 0.006161014654673092
Position 6320: 0.005988839791098899
Position 6366: 0.005312233315561762
Position 3055: 0.005152979905360138
Position 6226: 0.004832936393836725
Position 10194: 0.004803168432374131
Position 72: 0.004468079678830593
Position 5708: 0.003869906689919981
Position 1705: 0.00378867928562596
Position 4982: 0.003560101096703834
Position 3241: 0.0032916385715108408
Position 10962: 0.0018893411924933608
Position 6766: 0.0016872253699630206
Position 8093: 0.0016454837444715728
Position 2694: 0.0014629285803278791
Position 9470: 0.0014300281441447878
Position 268: 0.0014272830460152592
Position 9711: 0.000856608095020002
Position 6984: 0.0006580493122357532
Position 1587: 0.0004706661337516647
Position 2545: 0.0003914911050006149
Position 9288: 0.00036052743255400826
Position 616: 0.00027518011214177534
Position 140: 0.00025531337676141917
Position 926: 7.461986327619667e-05
Position 565: 6.64542132528889e-05
Position 170: 6.0697501304700515e-05
Position 622: 5.225166388470401e-05
Position 1362: 3.729401183029559e-05
Position 2175: 3.411681594043374e-05
Position 2301: 3.1376838102212406e-05
Position 2045: 2.877613624193213e-05
Position 2394: 2.014588313614975e-05
Position 993: 1.9327463034505598e-05
Position 151: 1.708707326557569e-05
Position 2361: 1.1952974817829234e-05
Position 9177: 1.188294366297993e-05
Position 2689: 9.526811935429916e-06
Position 3545: 8.019344371941222e-06
Position 355: 7.87599200830175e-06
Position 719: 7.3230040496428055e-06
Position 182: 7.043318648489987e-06
Position 446: 7.0162347698454245e-06
Position 713: 6.31107289411665e-06
Position 607: 5.964544844066578e-06
Position 1092: 5.603944675009659e-06
Position 3109: 5.424997738149531e-06
Position 3344: 5.003723482204637e-06
Position 3660: 4.9799960783087614e-06
Position 1275: 4.337498552881176e-06
Position 768: 3.926127506874429e-06
Position 1332: 3.907550601411117e-06
Position 1250: 3.6383184609533182e-06
Position 1487: 3.3453581734641914e-06
Position 8534: 3.1154451952617086e-06
Position 1010: 2.629073946831838e-06
Position 1439: 1.8411261234118294e-06
Position 350: 1.5166023407973384e-06
Position 1313: 1.1477613226647903e-06
Position 831: 9.746081463163324e-07
Position 260: 9.630138399096493e-07
Position 864: 8.049217229455685e-07
Position 217: 7.658736233777671e-07
Position 1023: 7.421745528860596e-07
Position 1164: 7.040894067363763e-07
Position 43: 4.743776304530261e-07
Position 778: 4.317233760229519e-07
Position 501: 4.143678003725279e-07
Position 748: 4.1103272196738555e-07
Position 423: 3.7267689976381535e-07
Position 227: 3.690031919061707e-07
Position 730: 3.1150488932361333e-07
Position 338: 2.690554590212834e-07
Position 233: 1.9926292948861629e-07
Position 761: 1.6393563053373518e-07
Position 645: 1.577124823088257e-07
Position 1498: 1.2199282128667683e-07
Position 679: 2.207119964671093e-09
Position 460: 8.841832791384981e-10
Position 706: 7.182552195061437e-10
Position 593: 3.775945016592095e-10
Position 690: 2.7499494432899523e-10
Position 1042: 2.2832201943428073e-10
Position 955: 2.0241143413448632e-10
Position 1047: 1.9889030025605778e-10
Position 568: 1.68419769551543e-10
Position 801: 8.549055228922829e-11
Position 855: 7.095461102529872e-11
Position 688: 2.0890725253485728e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7339: 0.5145581602038866
Position 14793: 0.4489130667105271
Position 8369: 0.3159023197950509
Position 17815: 0.2449863368803913
Position 7888: 0.23155881166902034
Position 15096: 0.19107569304680244
Position 7100: 0.19085191100962803
Position 6574: 0.15244971715907546
Position 11467: 0.1503508184932216
Position 6144: 0.13789238489751443
Position 6365: 0.07748634016081674
Position 5707: 0.05790997702385677
Position 9492: 0.05720323851293808
Position 17299: 0.054932444063358565
Position 6344: 0.05101723035435717
Position 1513: 0.0488076525923437
Position 6250: 0.04725096507164324
Position 10834: 0.042100063849923645
Position 9418: 0.04118930323259915
Position 15666: 0.038409600648608516
Position 4427: 0.03355617689131651
Position 6305: 0.033263635590338236
Position 7281: 0.03005363406018468
Position 13857: 0.023868352346760602
Position 7230: 0.023110438129870993
Position 7347: 0.022701762028009255
Position 13374: 0.019484942248689907
Position 4520: 0.01727804462212738
Position 5382: 0.015818075779816327
Position 7322: 0.015732180951917557
Position 6437: 0.014679884639921363
Position 1435: 0.014661701516270826
Position 9090: 0.014485978418608289
Position 4295: 0.014417860630406804
Position 5425: 0.014273316749194595
Position 8059: 0.01293905153455256
Position 6426: 0.012558137487348088
Position 4537: 0.010673084609542138
Position 10127: 0.010611019156846577
Position 11721: 0.009402937596385216
Position 4517: 0.009386419848011217
Position 1201: 0.009146438001601765
Position 12191: 0.008461876237815311
Position 6429: 0.008314730575117248
Position 6212: 0.007376160526886914
Position 5515: 0.007366650025943834
Position 2461: 0.007124161225583459
Position 15043: 0.006919417645544906
Position 1586: 0.006420931505567724
Position 11528: 0.005749154131559338
Position 6807: 0.005607245092029646
Position 10025: 0.005496503785925901
Position 2936: 0.005233163577373674
Position 10525: 0.005072856001077135
Position 7030: 0.004875475984009269
Position 5664: 0.004863793420995707
Position 6874: 0.004741684690270497
Position 2749: 0.004527082870158372
Position 5750: 0.003725809380577937
Position 5555: 0.003562689482127077
Position 6958: 0.003554000717392915
Position 7495: 0.003552930890069566
Position 8913: 0.0032412840086151057
Position 454: 0.0032135428879989936
Position 7700: 0.002967104949225849
Position 7534: 0.0029635883740387887
Position 4466: 0.0028812071855142127
Position 1332: 0.00251590240020358
Position 6630: 0.0022725789966004913
Position 6079: 0.002113903276867915
Position 6652: 0.0020956392019426074
Position 1335: 0.0020855663230115538
Position 5589: 0.0020434238385458425
Position 4401: 0.0018994102099710228
Position 2609: 0.001749944926834888
Position 4434: 0.001669423897245552
Position 7893: 0.0016564903319961392
Position 4532: 0.0016377831409073156
Position 5267: 0.0015551139584752316
Position 3897: 0.0015351515071499891
Position 3175: 0.0015025055373936607
Position 12354: 0.0014290179028271653
Position 4874: 0.0013995167413818185
Position 8690: 0.0013288913764235282
Position 9501: 0.0012097924159361827
Position 4860: 0.0011494601794583641
Position 1361: 0.001141622700532744
Position 1922: 0.0009498647538481499
Position 1384: 0.0008180708407391299
Position 5686: 0.0007836503484572925
Position 4588: 0.0007800715155217923
Position 11183: 0.0007428837892144551
Position 6616: 0.0007289771673696066
Position 299: 0.0007051864857622767
Position 12485: 0.0006955430625963756
Position 6106: 0.0006799019945513743
Position 439: 0.0006603365273443458
Position 5650: 0.0006476364627505734
Position 6681: 0.0006208047625400595
Position 3748: 0.0005677562248960784
Position 6687: 0.0005186923518972786
Position 3179: 0.000499039331101753
Position 1537: 0.0004950267480345553
Position 4472: 0.0004918097660486789
Position 2271: 0.00046491805951400563
Position 5736: 0.0004406566992458977
Position 1215: 0.0004191612186973853
Position 4886: 0.0004024282386212572
Position 7781: 0.000372359029186556
Position 6195: 0.000362089357538259
Position 6708: 0.0003592491108021304
Position 4720: 0.0003507523147359935
Position 1544: 0.00033318041620282403
Position 4728: 0.00032779571358218827
Position 1686: 0.00032070411960342194
Position 6842: 0.0003104071105020819
Position 4985: 0.00030355391470596296
Position 3004: 0.0003024583907797347
Position 7706: 0.00030177636484892637
Position 1291: 0.00028950968406491205
Position 751: 0.0002557005502811533
Position 5119: 0.00025421919017402017
Position 812: 0.0002504614115440506
Position 1381: 0.00025028759812060857
Position 472: 0.0002500589211259139
Position 2493: 0.00024145883849204287
Position 2120: 0.00022875330744981872
Position 4380: 0.00022757498731198063
Position 1001: 0.00022110520567514914
Position 3544: 0.00021576612819510202
Position 5307: 0.0001973531067503585
Position 864: 0.0001863874110418699
Position 8018: 0.00018183684387845632
Position 1306: 0.00016624945187542097
Position 1317: 0.00016147147136038088
Position 4819: 0.00015844767835202989
Position 3405: 0.0001573435298963722
Position 3054: 0.0001570044293816065
Position 7447: 0.00014311869281019994
Position 847: 0.00014183384531454472
Position 941: 0.00013057152599917407
Position 2800: 0.00012912994862040954
Position 1236: 0.00011796874648695326
Position 5805: 0.00010574743547041227
Position 1339: 9.551106263112133e-05
Position 1620: 9.532560617627157e-05
Position 3154: 9.526482194188241e-05
Position 5561: 9.421133064640553e-05
Position 4319: 9.107210669246722e-05
Position 1164: 9.08424253491333e-05
Position 1246: 8.725691408213336e-05
Position 1723: 8.599051715649514e-05
Position 2839: 7.572103756459113e-05
Position 2430: 6.830173565329124e-05
Position 2212: 6.539653336622911e-05
Position 1840: 5.3070790241339785e-05
Position 276: 3.933868417398426e-05
Position 3181: 3.7976585313731555e-05
Position 2843: 3.662614181294429e-05
Position 225: 3.56491648814559e-05
Position 930: 3.469278863328211e-05
Position 3149: 3.2557078974565765e-05
Position 2964: 3.1570354706426616e-05
Position 1439: 3.0989781380797364e-05
Position 3646: 3.073950504987278e-05
Position 1358: 2.808622418901782e-05
Position 3473: 2.7933404800995358e-05
Position 4110: 2.6742627574273655e-05
Position 1278: 2.5365771242968346e-05
Position 1221: 2.457332426546202e-05
Position 4673: 2.270610830385251e-05
Position 3479: 2.2475591043296344e-05
Position 652: 2.0734677374749223e-05
Position 2014: 1.6651900912746596e-05
Position 306: 1.6538802429106285e-05
Position 1877: 1.6293320832875256e-05
Position 3078: 1.6237391232587384e-05
Position 1524: 1.4171124650855627e-05
Position 2576: 1.3593200542074105e-05
Position 1961: 1.1624660724001327e-05
Position 2562: 1.1243201245363514e-05
Position 1061: 1.0871330193416725e-05
