Gene = Flad1
index = 413
Annotated 5SS: [  80  706 3442 4455 6009 6283 8468]
Annotated 3SS: [ 482 2696 4306 5909 6092 8393 8561]
SMsplice 5SS: [  80 4455 8468]
SMsplice 3SS: [4306 8393 8561]
top_k =  1000
Partition function (log Z): -6.500442579749054

Sorted 5' Splice Sites (High to Low Probability):
Position 4455: 0.8632462444207102
Position 8468: 0.587909797174281
Position 3442: 0.4230512314999767
Position 80: 0.41331206433941625
Position 706: 0.32112676754553904
Position 9464: 0.30439170029905177
Position 6009: 0.29826860014906587
Position 303: 0.23848258809173872
Position 118: 0.19601920834903314
Position 6283: 0.13874174193318203
Position 822: 0.12532995915140754
Position 8694: 0.08281140755989133
Position 5755: 0.07233232265388245
Position 6093: 0.07046054516439001
Position 2760: 0.05353163730918911
Position 1007: 0.049387014233604955
Position 3412: 0.04704432442802177
Position 507: 0.04449801181608377
Position 191: 0.04126840387672145
Position 6143: 0.03921950426045188
Position 3176: 0.03136681708191686
Position 239: 0.017241638273659196
Position 441: 0.01601171420128532
Position 8473: 0.013656835234802359
Position 46: 0.013176220490751659
Position 8562: 0.012070406545949063
Position 8756: 0.011144836663348062
Position 8490: 0.011098920124514118
Position 6931: 0.010232199524405695
Position 211: 0.010171108565265558
Position 2811: 0.010005080510996515
Position 1330: 0.009394551818115377
Position 4034: 0.008818058814078848
Position 765: 0.00880304999644057
Position 4684: 0.006404782502018524
Position 4566: 0.00507708072187349
Position 394: 0.004610394523515461
Position 5761: 0.004493748620393524
Position 3990: 0.004347332968412219
Position 375: 0.003446682391067856
Position 3793: 0.0032959033528639978
Position 8760: 0.003107293739669344
Position 8645: 0.002732690935296435
Position 7237: 0.002451668621648876
Position 133: 0.001626363291265055
Position 122: 0.0015425514616301118
Position 3607: 0.0015255626086456858
Position 6336: 0.0014914042465098854
Position 3019: 0.0013704173589776504
Position 5139: 0.0012795258442454653
Position 110: 0.0012773173199024904
Position 2332: 0.0012741284792856704
Position 6122: 0.0012240790300847826
Position 9302: 0.0010062334246241024
Position 9703: 0.0008501507533822462
Position 400: 0.0007840067768644198
Position 1228: 0.0007237554272457783
Position 9774: 0.0006475561943885368
Position 2790: 0.0005793389960689843
Position 8824: 0.0005775761562781337
