Gene = Pnkp
index = 828
Annotated 5SS: [ 396 1051 1591 2644 2787 3026 3273 3753 3901 4081 4256 4403 4600 5123
 5269]
Annotated 3SS: [1003 1293 2563 2728 2917 3200 3703 3829 3987 4158 4340 4489 5034 5206
 5339]
SMsplice 5SS: [ 396 1051 2787 3026 3901 4081 4403 4600 5123 5269]
SMsplice 3SS: [1003 2728 2917 3829 3987 4340 4489 5034 5206 5339]
top_k =  1000
Partition function (log Z): 12.311121880551823

Sorted 5' Splice Sites (High to Low Probability):
Position 4403: 0.9717339531334096
Position 3026: 0.9628479475914372
Position 4600: 0.9463174195976187
Position 4081: 0.9116107977769325
Position 5123: 0.9038045503306606
Position 3901: 0.8880187830822323
Position 396: 0.7675730890865043
Position 5269: 0.6389667549414468
Position 2787: 0.5693980038117202
Position 1051: 0.4569406423887607
Position 3753: 0.4469913732699159
Position 1591: 0.43002549691186626
Position 3273: 0.37356136083496333
Position 183: 0.340490682201196
Position 144: 0.23534943031276995
Position 2831: 0.20835674842768764
Position 2644: 0.20022552817390024
Position 4256: 0.17754797068933617
Position 1238: 0.10793347663827553
Position 1099: 0.04571319012639479
Position 1206: 0.04384403533824982
Position 294: 0.03627475849392196
Position 1751: 0.03207778627744368
Position 4616: 0.029309320071259352
Position 1738: 0.028297033931664214
Position 1853: 0.027176467200845697
Position 3240: 0.021290248886285303
Position 2811: 0.019847796026407648
Position 5719: 0.01902617442600994
Position 4228: 0.017384722225007202
Position 1072: 0.016634185567063062
Position 1125: 0.015596112210961506
Position 2649: 0.015274872361569602
Position 4116: 0.010295944506877382
Position 2369: 0.009760976650451073
Position 2825: 0.009715018095454308
Position 5252: 0.007730748987037338
Position 3634: 0.007401686555925154
Position 2827: 0.006872424095616115
Position 3409: 0.00670259031721706
Position 94: 0.0065653728104170615
Position 4240: 0.004456272454368119
Position 569: 0.004347264315442233
Position 3368: 0.004080877526384909
Position 1198: 0.003665755109825568
Position 5439: 0.0034539995870543345
Position 5061: 0.00338992872183517
Position 2819: 0.003271254766120754
Position 3352: 0.0031863369409895754
Position 2795: 0.0030777913006573305
Position 5531: 0.0030701473789787725
Position 2807: 0.002736685777541471
Position 2506: 0.002730465787322408
Position 1745: 0.0026380309602359337
Position 1941: 0.0025897799935633297
Position 2791: 0.002504433848243665
Position 2815: 0.0024787937689034804
Position 2835: 0.0023637236824598303
Position 88: 0.002304832823034341
Position 2523: 0.0021479996925552938
Position 108: 0.0018518398270725973
Position 345: 0.0018006540056645238
Position 2817: 0.0017476940270299392
Position 2615: 0.0016938381017352836
Position 1848: 0.0016907182587395774
Position 3728: 0.0016749683951034057
Position 2987: 0.0015251056343501311
Position 2837: 0.0014604989326798235
Position 1381: 0.001320338438392398
Position 3007: 0.0011579511289581963
Position 666: 0.0011193038133201446
Position 3376: 0.0009953219375328755
Position 3446: 0.0009876597883989536
Position 5306: 0.000978420620061546
Position 365: 0.0009315381705512739
Position 4590: 0.0008366085055859994
Position 214: 0.0008356415375662644
Position 4394: 0.0008148006895080525
Position 610: 0.0008142475660774478
Position 5257: 0.0007545472562757032
Position 4638: 0.0007482708666024779
Position 3097: 0.0007043572519918715
Position 176: 0.0006903428229908596
Position 1178: 0.0006561060357492518
Position 3387: 0.0006268007776342068
Position 1573: 0.0005564569087900266
Position 5277: 0.000546322336975955
Position 47: 0.0005085591035248606
Position 2530: 0.0004768517839675961
Position 544: 0.0004598950096999111
Position 5481: 0.00041460922672002397
Position 2514: 0.0004070441622625457
Position 2448: 0.0004037504505680695
Position 2839: 0.00036343387692521
Position 379: 0.00035084354130378347
Position 5211: 0.0003407573404418816
Position 2972: 0.00032271803220270496
Position 4231: 0.00031966935422914403
Position 2345: 0.00029273463039157407
Position 146: 0.0002883083068833471
Position 2841: 0.00028059846935155405
Position 3392: 0.0002793722304185574
Position 599: 0.0002700371312886882
Position 1510: 0.00024380891817705759
Position 3928: 0.00023856911204146673
Position 2843: 0.00023174462988048678
Position 5242: 0.00017602833541270095
Position 699: 0.00016886397523111066
Position 5297: 0.00016338050078967313
Position 2809: 0.000161631963721496
Position 424: 0.00016157294645167576
Position 2849: 0.00016133503260082544
Position 5567: 0.00014766036363006538
Position 4658: 0.0001375402236861676
Position 2419: 0.00011713838533311449
Position 338: 0.0001116520636853562
Position 816: 9.156805963798833e-05
Position 3910: 8.984074906142646e-05
Position 4517: 6.975055370410756e-05
Position 2845: 6.839067417145275e-05
Position 5206: 6.685081604414113e-05
Position 4128: 5.952523053933328e-05
Position 4407: 5.76233456137362e-05
Position 5240: 5.720653125834655e-05
Position 4559: 5.3876021037211406e-05
Position 1147: 4.808244760131765e-05
Position 1250: 4.431837825213348e-05
Position 187: 4.1450611060677763e-05
Position 882: 3.8756576622021615e-05
Position 5311: 3.7542381495113387e-05
Position 319: 2.6002543004296708e-05
Position 3014: 2.4741953925603913e-05
Position 4388: 2.425979727269819e-05
Position 4234: 1.9046165238761784e-05
Position 4583: 1.863923718239389e-05
Position 5035: 1.5198622223613671e-05
Position 5088: 1.4118293795825763e-05
Position 964: 1.3893511999757306e-05
Position 913: 1.3067596638326212e-05
Position 4556: 1.2920386115744802e-05
Position 1059: 1.1815642490122504e-05
Position 672: 1.0905845806284206e-05
Position 4678: 9.645723703662829e-06
Position 4718: 9.36494778056173e-06
Position 4738: 9.099041931046302e-06
Position 4698: 8.978454313949902e-06
Position 91: 8.834663050414706e-06
Position 705: 7.925874696488665e-06
Position 5: 6.765424342168446e-06
Position 4636: 6.623284734319287e-06
Position 820: 6.329606816134363e-06
Position 655: 6.300466215620031e-06
Position 827: 6.213532333343486e-06
Position 5653: 6.067258852891749e-06
Position 4375: 5.921133425800716e-06
Position 274: 5.821050811622634e-06
Position 670: 5.778175787607506e-06
Position 899: 5.3995317766792635e-06
Position 1042: 4.627447244434318e-06
Position 1057: 4.0188043164083075e-06
Position 4776: 3.0753962575849916e-06
Position 4758: 2.864958706166577e-06
Position 4769: 2.8535073073247056e-06
Position 222: 2.4897165433417685e-06
Position 5076: 2.374727933224901e-06
Position 780: 2.3096649884427324e-06
Position 5285: 1.130194678303738e-06
Position 936: 7.448934509344366e-07
Position 930: 4.0249341559183526e-07
Position 247: 2.906005775078396e-08
Position 4814: 6.029818370422169e-09
Position 4436: 5.473928099313563e-09
Position 4041: 3.588646679380629e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5034: 0.9546901243145035
Position 4489: 0.9529478696376328
Position 2917: 0.933767440218818
Position 3987: 0.892407402162125
Position 5339: 0.8649888041851704
Position 2728: 0.8218758411613224
Position 3829: 0.8108818293893673
Position 4340: 0.7558438403390195
Position 5206: 0.6720910057225512
Position 1003: 0.6276959535640121
Position 3703: 0.4975606278292054
Position 3200: 0.3464144360007065
Position 1293: 0.31297827659596383
Position 235: 0.2319787752937363
Position 2563: 0.1778805502552702
Position 4158: 0.15329002094724326
Position 4195: 0.15299543184252465
Position 283: 0.1383000228758956
Position 4309: 0.08414533036191456
Position 1326: 0.05300512012559684
Position 2582: 0.04441123793983024
Position 1700: 0.03563837833379
Position 253: 0.03549741948173349
Position 2888: 0.02950312808264777
Position 1619: 0.025587578942521356
Position 1153: 0.024110516455229648
Position 3573: 0.02384058942225901
Position 3135: 0.0232162993632221
Position 5802: 0.022609685919992094
Position 930: 0.01874938277411007
Position 4510: 0.018361494308448363
Position 1456: 0.018296823855166247
Position 5409: 0.017002972854756517
Position 1651: 0.015137323775818569
Position 5343: 0.014615720212302098
Position 1417: 0.012632309444330648
Position 3892: 0.01226351451616702
Position 3158: 0.010794606583311196
Position 1358: 0.010696486230479033
Position 5004: 0.010610552505421885
Position 3222: 0.010080869809282458
Position 5371: 0.009788786210171764
Position 4027: 0.00952825845183221
Position 4160: 0.009401242610890719
Position 1440: 0.008960479507894137
Position 2206: 0.008437329560002331
Position 1705: 0.008367597046311445
Position 3646: 0.007825473573863402
Position 3533: 0.0070430594647711885
Position 2742: 0.005875417559640044
Position 4363: 0.005567917264668757
Position 332: 0.004709201617677089
Position 3494: 0.004659395794617547
Position 5642: 0.004355232744819569
Position 3165: 0.004087522840906504
Position 5346: 0.0039611623489058745
Position 3309: 0.003751207743970507
Position 2446: 0.0036690708456942594
Position 2614: 0.0036272754163745214
Position 3266: 0.003159240502817666
Position 1479: 0.00305121966440845
Position 2231: 0.003047994717482951
Position 2498: 0.0029541239149704036
Position 1564: 0.0026328177317409595
Position 1068: 0.0025315876613587183
Position 1536: 0.002376190310998431
Position 1424: 0.0023288828836537123
Position 2368: 0.00232792383774289
Position 1275: 0.002168021763070379
Position 4172: 0.002040625217058734
Position 5804: 0.0019953548381797
Position 2634: 0.0017754202432190263
Position 3471: 0.0016731252274322617
Position 4531: 0.0016616734520406315
Position 3835: 0.0016543182795096237
Position 5155: 0.0015664442379591302
Position 1444: 0.001558563442771271
Position 1117: 0.0015456774616059842
Position 2354: 0.001508759680707897
Position 1483: 0.0013690842577107514
Position 1476: 0.0013659273067808144
Position 2073: 0.0013369304586076062
Position 3731: 0.0012917342006849067
Position 3138: 0.001226878880666723
Position 899: 0.0012079253416179523
Position 936: 0.001199656278298685
Position 3150: 0.0011377564659331811
Position 1018: 0.001110513398856185
Position 1008: 0.0010995807493209171
Position 905: 0.0010602822974301177
Position 4029: 0.0010409120821658082
Position 4041: 0.0010219038602218232
Position 2628: 0.001002146147857935
Position 4225: 0.0009496916005343418
Position 768: 0.0009140976502721462
Position 1867: 0.0008273976216296536
Position 5612: 0.0008069923733193641
Position 1120: 0.0007657983205139326
Position 3591: 0.0007585933746534851
Position 1584: 0.0007575489218443462
Position 395: 0.0006964879502730332
Position 1485: 0.0006885628197168302
Position 1807: 0.0006880136432289845
Position 3650: 0.0006002209575770922
Position 1662: 0.0005894964430976507
Position 1178: 0.0005566582115626568
Position 5652: 0.0005329563418862861
Position 4197: 0.0005307648243930575
