Gene = Thy1
index = 1079
Annotated 5SS: [  93 2635 3569]
Annotated 3SS: [2572 3229 3954]
SMsplice 5SS: [93]
SMsplice 3SS: [3954]
top_k =  1000
Partition function (log Z): -7.960445427310258

Sorted 5' Splice Sites (High to Low Probability):
Position 93: 0.697279871134785
Position 2635: 0.4934918269431999
Position 470: 0.3603057472975108
Position 1569: 0.14727968947246925
Position 402: 0.09676296518019933
Position 1255: 0.06733392361310565
Position 1971: 0.0578579718658325
Position 1765: 0.044170341920025
Position 3569: 0.03858257890229392
Position 4135: 0.03110983453519408
Position 3256: 0.02286687714282322
Position 383: 0.019086118321710595
Position 230: 0.01835144168001976
Position 3174: 0.01634201563496565
Position 2738: 0.014896874323416779
Position 1714: 0.011552010312102668
Position 246: 0.00799812412038186
Position 240: 0.005069365115716044
Position 1192: 0.004853730833428264
Position 2648: 0.00457666024055804
Position 4885: 0.0037803337620795625
Position 3280: 0.0036451474408128928
Position 1546: 0.0030265758252620424
Position 3414: 0.002982617602038622
Position 4120: 0.002900523936459131
Position 3457: 0.002719272690144223
Position 3603: 0.002689767606698958
Position 4103: 0.0026775870658977633
Position 1753: 0.0022513912313361045
Position 1670: 0.0021866092728560615
Position 1852: 0.0020503941115211444
Position 1757: 0.0014666579557715271
Position 3506: 0.0013086996856427856
Position 3188: 0.0011411625595710755
Position 454: 0.001050301903610303
Position 3551: 0.0008619363569213608
Position 3348: 0.0008312395559998438
Position 1773: 0.0008251999966829432
Position 3238: 0.000751649356665283
Position 2727: 0.0007209611846475702
Position 4492: 0.0007016486763006123
Position 3379: 0.0006392917494915062
Position 1541: 0.000414135281346592
Position 946: 0.00028884071343049725
Position 2695: 0.00022200401952710873
Position 4071: 0.0002154120790013808
Position 308: 0.00016305960215284664
Position 617: 0.00012655741322353527
Position 434: 9.489628285794698e-05
Position 582: 4.498235381554729e-05
Position 2515: 4.192014284991083e-05
Position 1113: 3.578904565901289e-05
Position 1168: 3.403613273736754e-05
Position 622: 3.157048480239302e-05
Position 171: 2.9626487549063236e-05
Position 1382: 2.4139669400340545e-05
Position 679: 2.3167537638774545e-05
Position 380: 2.2318462357321797e-05
Position 1156: 2.1266800926863693e-05
Position 36: 2.0716018271900797e-05
Position 1259: 1.938054554782223e-05
Position 1216: 1.8866966288086406e-05
Position 10: 1.8632485255743415e-05
Position 87: 1.5751040148157116e-05
Position 262: 1.1536724505126777e-05
Position 1179: 8.885262351100178e-06
Position 486: 8.729358004484077e-06
Position 357: 8.41637482055579e-06
Position 746: 7.665111825960559e-06
Position 312: 7.066905143528522e-06
Position 981: 4.352441860593648e-06
Position 688: 4.134105078484087e-06
Position 423: 2.3370758734363982e-06
Position 269: 1.7058297218422808e-06
Position 53: 1.2955992160493162e-06
Position 667: 9.58718475575223e-07
Position 657: 8.94019303160746e-07
Position 917: 7.682334029545905e-07
Position 504: 6.985833073162042e-07
Position 406: 5.517663688711935e-07
Position 869: 5.192859209718742e-07
Position 442: 3.7607809104908484e-07
Position 753: 2.530474426185402e-07
Position 799: 1.0944676103667432e-07
Position 855: 5.452436193727645e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3954: 0.4439510991925253
Position 2542: 0.3250533187174049
Position 3237: 0.17157624623696166
Position 306: 0.16611350893492713
Position 2572: 0.16298468095614782
Position 1032: 0.12538433797512524
Position 1452: 0.1005490552425958
Position 3173: 0.09014668220656537
Position 4786: 0.06087653084084546
Position 1594: 0.048702961322671455
Position 4972: 0.04719487241741713
Position 1414: 0.04203172515574868
Position 5099: 0.03214441720437001
Position 3209: 0.030485638417735716
Position 2557: 0.027332551423856443
Position 1075: 0.026987258275268596
Position 1839: 0.025045307307313934
Position 1658: 0.02179258520966756
Position 3834: 0.02098850448636585
Position 1516: 0.02022389542722353
Position 308: 0.019799482441753582
Position 3059: 0.018678522939748258
Position 3444: 0.017648215294568673
Position 4800: 0.014860927418631993
Position 1696: 0.012772830137722648
Position 365: 0.012414563291925865
Position 4139: 0.011806972263713977
Position 4945: 0.009351663642614118
Position 4117: 0.009016174183614296
Position 4209: 0.007805695399717
Position 2634: 0.007728470758279943
Position 1060: 0.005966741509706894
Position 2506: 0.0050513330072049795
Position 1896: 0.004635074284002204
Position 894: 0.004221380256466482
Position 4044: 0.0037397273400532334
Position 4318: 0.0035727309052998517
Position 245: 0.0027685407231458374
Position 380: 0.0022849502543933545
Position 1095: 0.002265459258821166
Position 1798: 0.0019910848925988518
Position 4438: 0.0019458616801387495
Position 678: 0.0016423701583379961
Position 5020: 0.0013660569429870678
Position 3123: 0.001317471401960869
Position 2870: 0.001302490723558247
Position 1142: 0.0011949090944059612
Position 3151: 0.0011332026223467508
Position 3456: 0.0011315431867475678
Position 3822: 0.0011089212202175206
Position 5005: 0.0010779446484226103
Position 239: 0.0010766183541920697
Position 3469: 0.0010678532864916968
Position 190: 0.0010042898618808783
Position 323: 0.0009703546607315269
Position 4976: 0.0009622781695067955
Position 4442: 0.0009523361260301239
Position 797: 0.0008909082520109112
Position 869: 0.0008841405504370523
Position 4156: 0.0008605416460704947
Position 1816: 0.0007678180432185234
Position 5143: 0.0007194274789773579
Position 2712: 0.0005572531421369309
Position 4338: 0.0005383370840134252
Position 2058: 0.0005140891252527171
Position 171: 0.0004991259753303371
Position 1268: 0.000497698594550039
Position 2799: 0.0004854177062808538
Position 469: 0.0004781766928842812
Position 4844: 0.00046078921593456165
Position 2450: 0.00045470343727182984
Position 430: 0.00043668285953055126
Position 2432: 0.00036968532284703884
Position 3252: 0.00032155770143445423
Position 3229: 0.00029517964014577375
Position 3388: 0.0002884077490446506
Position 753: 0.00026064550017235817
Position 827: 0.0002594870044852825
Position 2819: 0.00025600969438482635
Position 1233: 0.00024187868725992673
Position 229: 0.00022980372078780013
Position 4173: 0.0002249172089854546
Position 1013: 0.0002184139463663914
Position 2877: 0.00020788485969551828
Position 2514: 0.0002056626523015438
Position 1317: 0.000175542118879005
Position 2718: 0.00017092666675912129
Position 2726: 0.0001549964340959228
Position 2607: 0.00014221670138934628
Position 1890: 0.00014138212266965458
Position 345: 0.00014133306127041268
Position 262: 0.000140423171034718
Position 1113: 0.00013627983514814321
Position 3008: 0.0001319513095624026
Position 3255: 0.00011918040293357059
Position 1186: 0.00011428672009458443
Position 1709: 0.00010435420406859232
Position 1940: 0.00010095354657782753
Position 3486: 9.467397132549578e-05
Position 332: 9.081470924149336e-05
Position 2580: 9.075437668842322e-05
Position 320: 8.71015695297159e-05
Position 1460: 8.327957159218419e-05
Position 392: 7.896523593476748e-05
Position 1175: 7.379023898549812e-05
Position 1300: 7.368496656175612e-05
Position 2424: 6.707318828808404e-05
Position 252: 6.26488622524663e-05
Position 401: 6.114318054918845e-05
Position 258: 5.536727293948926e-05
Position 1305: 5.319948817654873e-05
Position 3342: 4.950771441081651e-05
Position 182: 4.856605182296367e-05
Position 350: 4.7473013845602024e-05
Position 1911: 4.3649948676342894e-05
Position 1641: 4.070812987947092e-05
Position 165: 3.8607667749823654e-05
Position 4356: 2.9622389801783532e-05
Position 2416: 2.5753469639156288e-05
Position 1598: 2.5175430961023743e-05
Position 226: 2.419394971946606e-05
Position 1238: 2.116756015699063e-05
Position 1339: 1.832916495591662e-05
Position 1191: 1.7463670728305408e-05
Position 1724: 1.731507605291568e-05
Position 336: 1.7221949470075922e-05
Position 398: 1.645653857863075e-05
Position 2307: 1.61539298971269e-05
Position 254: 1.4646618856763523e-05
Position 1669: 1.4143690887848972e-05
Position 1367: 1.1445614309385687e-05
Position 1154: 1.042537293470605e-05
Position 423: 8.2994888766814e-06
Position 1323: 8.07009376006996e-06
Position 2926: 7.131271809184336e-06
Position 1603: 6.0868991001997065e-06
Position 1333: 5.890857231851652e-06
Position 1212: 4.150316427496201e-06
Position 2614: 2.81271555172114e-06
Position 1539: 2.065698323374471e-06
Position 2278: 1.638200934835815e-06
Position 1144: 1.256793863951276e-06
Position 2292: 1.1864942675406836e-06
Position 419: 1.1637812883380657e-06
Position 1287: 1.1183476558141426e-06
Position 1289: 9.16626087536302e-07
Position 394: 5.787417664206807e-07
Position 528: 5.395121417666279e-07
Position 642: 4.750826053385011e-07
Position 897: 4.517697068891701e-07
Position 2347: 4.0031948520931424e-07
Position 155: 3.5209759126912336e-07
Position 510: 2.2065868753998464e-07
Position 1264: 2.023018580946953e-07
Position 591: 1.8062622051828294e-07
Position 772: 1.688336147464129e-07
Position 762: 1.6474204210705144e-07
Position 585: 1.562229167120438e-07
Position 907: 1.1625340589848972e-07
Position 778: 1.0120397207824459e-07
Position 495: 9.571425568317426e-08
Position 474: 4.9004237851257285e-08
Position 553: 2.4290641372918547e-08
Position 560: 1.9221737791620545e-08
Position 648: 1.0336623315330452e-08
Position 587: 8.061688144440865e-09
Position 141: 7.280042926061206e-10
Position 564: 5.718699648395983e-11
Position 532: 4.249317237820531e-11
Position 570: 3.982849870279279e-11
Position 130: 2.109920803090073e-11
Position 904: 1.3560311576052612e-11
Position 694: 7.0411441036018655e-12
Position 609: 6.299182194811365e-12
Position 615: 6.094530460070791e-12
Position 92: 3.223581540544623e-12
Position 78: 1.893081800785617e-12
Position 147: 5.972250108952776e-13
Position 548: 5.320803514781364e-13
Position 82: 5.630851035083718e-14
Position 113: 5.3007815392219044e-14
Position 102: 3.4691883518318745e-14
Position 99: 2.0992065649543394e-14
Position 97: 3.9399580880093014e-15
Position 87: 3.821747358334759e-15
