Gene = Plet1
index = 824
Annotated 5SS: [ 222 4775 6604]
Annotated 3SS: [4569 6547 9751]
SMsplice 5SS: [ 222 6604]
SMsplice 3SS: [6547 9133]
top_k =  1000
Partition function (log Z): -4.395656705807401

Sorted 5' Splice Sites (High to Low Probability):
Position 6604: 0.9914747640853884
Position 222: 0.9424282892144102
Position 4775: 0.4535998296121407
Position 2327: 0.3349856928728867
Position 9043: 0.29843254755588355
Position 9971: 0.2823123526568399
Position 1440: 0.22530948013468166
Position 10318: 0.14468582524481938
Position 5971: 0.1357271971784482
Position 10512: 0.10041721719067871
Position 5941: 0.09031979665264156
Position 5983: 0.07223711889811628
Position 5682: 0.07099443534830947
Position 7807: 0.06278176799348527
Position 5148: 0.05578016587826538
Position 2582: 0.054925888586843934
Position 2702: 0.05383961234458904
Position 8725: 0.04733371451722887
Position 9292: 0.03820189546869872
Position 9595: 0.023048889668523934
Position 1614: 0.022421470529719382
Position 399: 0.020433959627088653
Position 5920: 0.015828360557962325
Position 289: 0.014537325251287066
Position 2724: 0.013926354732054436
Position 201: 0.01103965494713906
Position 293: 0.010338563758773095
Position 2633: 0.010004986506299145
Position 6438: 0.009181991794229651
Position 616: 0.008566184308096865
Position 1038: 0.008159652455537398
Position 9206: 0.007763117142462279
Position 9574: 0.00734586535922662
Position 209: 0.00589219450358678
Position 1811: 0.004504456797324362
Position 566: 0.004236943799131714
Position 4712: 0.003689567609913496
Position 1058: 0.0035589203304257386
Position 6407: 0.0035304617513863723
Position 404: 0.0034842825219803778
Position 2762: 0.0032700119283093428
Position 7587: 0.0026315797837362523
Position 4823: 0.0025049080482993325
Position 3395: 0.002261173492225011
Position 4638: 0.002178246207011299
Position 582: 0.001890586955764216
Position 5856: 0.001871639871017915
Position 1502: 0.0018613100624260254
Position 620: 0.0018502803575682482
Position 2629: 0.0016788659091378538
Position 2228: 0.0016705758632733316
Position 8997: 0.001588513182697594
Position 604: 0.0014570445805328967
Position 4593: 0.0014554626151741673
Position 642: 0.0014214763993967232
Position 4683: 0.00139512383221862
Position 702: 0.0013789733259587664
Position 1274: 0.001308928775022261
Position 6349: 0.0011543931836695684
Position 2663: 0.0011209524897468407
Position 9219: 0.00111527734896902
Position 4755: 0.0011073992428730034
Position 2708: 0.0010798477349579613
Position 4667: 0.000844781397658615
Position 6876: 0.0007360461877858855
Position 2606: 0.000734721838111953
Position 4479: 0.0006651257474434094
Position 7388: 0.0005939485819823904
Position 4867: 0.0005692785440324039
Position 6858: 0.0005399263281414302
Position 4716: 0.0005322602703127211
Position 1666: 0.0005099404325308914
Position 9355: 0.0004801227727213672
Position 6696: 0.0004590909122322194
Position 9296: 0.0003951535843146472
Position 4681: 0.0003539354758920982
Position 1042: 0.0003387180595633747
Position 696: 0.00033082872697516764
Position 4849: 0.00031583960674868325
Position 1071: 0.0003108380083372706
Position 739: 0.0002976041295658436
Position 1161: 0.00028499715406740174
Position 824: 0.000266590974420846
Position 1256: 0.0002586078807975838
Position 4470: 0.00018856579077094134
Position 4764: 0.00014457741162926597
Position 1399: 0.00011839102980016021
Position 329: 0.00010592542807009337
Position 380: 0.0001048802210353091
Position 384: 8.663299047430946e-05
Position 8450: 8.065265403403116e-05
Position 9476: 7.340329550113647e-05
Position 43: 5.927684253710596e-05
Position 340: 5.6241673729259935e-05
Position 297: 4.446131296302397e-05
Position 750: 4.302883829369127e-05
Position 194: 4.099454431081047e-05
Position 319: 2.966302126635562e-05
Position 262: 2.9265656304699913e-05
Position 1135: 2.7135541598015195e-05
Position 526: 2.607142061109519e-05
Position 130: 1.9250886397476127e-05
Position 299: 1.5362902557843763e-05
Position 724: 1.4935837831772701e-05
Position 1140: 1.3123242679316412e-05
Position 120: 1.2910740975899142e-05
Position 6843: 9.416013055508319e-06
Position 8941: 8.694635213458924e-06
Position 705: 8.617970087681755e-06
Position 681: 8.592093478622404e-06
Position 8792: 8.525349966202384e-06
Position 792: 7.74157425066629e-06
Position 8118: 4.273806653052557e-06
Position 140: 2.4606559759956352e-06
Position 1556: 1.9588039610557628e-06
Position 373: 1.1352218230533612e-06
Position 1488: 1.0264546638722144e-06
Position 244: 9.646177657219842e-07
Position 82: 6.624009944339059e-07
Position 137: 6.323223865434267e-07
Position 76: 5.169074846541841e-07
Position 226: 4.744995923187295e-07
Position 348: 2.2176636909941643e-07
Position 301: 2.178028044161484e-07
Position 326: 1.684490910065674e-07
Position 644: 1.6580007865914535e-07
Position 893: 1.3671124509316508e-07
Position 303: 1.1200358977517972e-07
Position 255: 3.862272205436497e-08
Position 828: 3.098510145350134e-08
Position 924: 4.928912364985441e-09
Position 871: 4.035500724357088e-09
Position 496: 3.89100628040815e-09
Position 815: 3.5605738845306342e-09
Position 450: 3.5146790945945234e-09
Position 489: 2.877375304723239e-09
Position 448: 1.0845249880621927e-11
Position 1013: 4.253614467664506e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6547: 0.9405507028926793
Position 9133: 0.38074956164096935
Position 9751: 0.3630157367995951
Position 4569: 0.3584266372218046
Position 2223: 0.3043180379176168
Position 10389: 0.23858094349192077
Position 8883: 0.22949440986633654
Position 1369: 0.17025077639477493
Position 5839: 0.14180042573932913
Position 2563: 0.10733977886567711
Position 8611: 0.10246598766782206
Position 10077: 0.09285567774950663
Position 10201: 0.08325730600452336
Position 5768: 0.07107231735931051
Position 10446: 0.06367316280551702
Position 5678: 0.06295591381703301
Position 6432: 0.06253299129146231
Position 10758: 0.054730926625205636
Position 9832: 0.05112286884198476
Position 5531: 0.050743561424714964
Position 4463: 0.04737374097079987
Position 5681: 0.040881894389214
Position 10053: 0.03944304116099245
Position 4593: 0.03574600268650868
Position 9435: 0.03439250424156319
Position 1233: 0.0312763536938607
Position 10411: 0.028429611109629015
Position 10586: 0.024508325986463107
Position 507: 0.01913169294823257
Position 5043: 0.0186922984423129
Position 4991: 0.017462181634939563
Position 4617: 0.01685792550666913
Position 7716: 0.01588758589148215
Position 10763: 0.01570904772179697
Position 994: 0.015205597342553376
Position 8762: 0.014585543104672482
Position 7533: 0.014057903723430536
Position 10317: 0.012946451812406614
Position 2117: 0.01190061505717179
Position 2315: 0.01134191956639883
Position 310: 0.010479998658859277
Position 5337: 0.010234907170184462
Position 5133: 0.01013154320955963
Position 7750: 0.009171539913818354
Position 1311: 0.008600241584002797
Position 10120: 0.00843927976648419
Position 1531: 0.008152087979616222
Position 5657: 0.008118918858115248
Position 4967: 0.0078076067541084475
Position 2361: 0.007643391128594153
Position 1273: 0.0074535845403246774
Position 9042: 0.007283829087667266
Position 8718: 0.007212560139959572
Position 6235: 0.006607660461616681
Position 7485: 0.006435983194782526
Position 7196: 0.006158071563761695
Position 10232: 0.00594431775480877
Position 8777: 0.005937959520378528
Position 1112: 0.005783264456293208
Position 10841: 0.005463401437807932
Position 2285: 0.005246923053325022
Position 7725: 0.0051859498954715845
Position 2417: 0.004969826731164061
Position 7504: 0.004861115051449179
Position 9880: 0.004612828338179823
Position 8756: 0.004525416891033023
Position 2444: 0.004453654465239238
Position 10800: 0.0042561709749359715
Position 4597: 0.003923108550240527
Position 2095: 0.003892915273138815
Position 4708: 0.0035360706489059113
Position 9763: 0.003501755794190488
Position 10148: 0.0034685342447262554
Position 8293: 0.0034442130648233127
Position 9688: 0.0033712178584659747
Position 8676: 0.0033333603900825705
Position 1644: 0.0032630341046362378
Position 2002: 0.003242020486962343
Position 7624: 0.0032023730103014486
Position 7243: 0.0030725236038804606
Position 4614: 0.0030250481256167898
Position 10785: 0.002938444046988725
Position 7433: 0.0029355877091713648
Position 10127: 0.0028350359419547612
Position 10105: 0.0027244462777442227
Position 1423: 0.0026731030548097757
Position 7769: 0.0026178685488255156
Position 4724: 0.0026158933605072293
Position 10689: 0.0026043767044524294
Position 1498: 0.002411444467375733
Position 10486: 0.002380282450092101
Position 7763: 0.0023179142049522907
Position 964: 0.00230331752571265
Position 3337: 0.0022577458113284135
Position 1387: 0.0022473914984650176
Position 1574: 0.002089824433738796
Position 10880: 0.0020872523326209745
Position 2162: 0.0018822773929972727
Position 1905: 0.0018707379309455103
Position 9868: 0.001813481231449644
Position 8691: 0.0017920816944326451
Position 2433: 0.0017914689604200717
Position 8993: 0.0016748560274227244
Position 10004: 0.0014764576406181755
Position 9783: 0.001431239991683464
Position 1129: 0.001201552332708604
Position 5473: 0.0011929745369416312
Position 6772: 0.0011800506993427308
Position 9422: 0.0011526155032358315
Position 6826: 0.0010554739446951393
Position 9142: 0.0010095862150589399
Position 9785: 0.0009907430147345095
Position 9081: 0.0009594695410053887
Position 2139: 0.0009279941988472331
Position 2155: 0.0008409698934981931
Position 2653: 0.0008349652776163043
Position 10503: 0.0008088087478424383
Position 398: 0.0007855199065791482
