Gene = Anapc4
index = 116
Annotated 5SS: [  381  1772  5743  7779  7920  8057  8894  9580 11396 12707 14044 14625
 14820 16547 16683 21628 21879 22853 23216 25195 27329 27999 28118 28312
 29650 30641 32006]
Annotated 3SS: [ 1665  5609  7703  7892  8011  8808  9474 11311 12619 13978 14581 14742
 16445 16630 21571 21831 22795 23158 25100 27230 27936 28078 28209 29574
 30466 31881 32382]
SMsplice 5SS: [  164   381  1772  5743  7920  8057  8894  9580 11396 12707 14044 21879
 22853 23216 25195 27329 28312 29650 32006]
SMsplice 3SS: [  241  1665  5609  7758  8011  8808  9474 11311 12619 13978 21831 22795
 23158 25100 27230 28209 29574 31881 32382]
top_k =  1000
Partition function (log Z): 23.16196483605171

Sorted 5' Splice Sites (High to Low Probability):
Position 27329: 0.9807710132539265
Position 28312: 0.9444033726290791
Position 9580: 0.938703149812295
Position 21879: 0.9054887731424468
Position 7920: 0.903370979066461
Position 11396: 0.8953258909074776
Position 381: 0.8951079235659852
Position 25195: 0.8946995647687822
Position 1772: 0.8935487782792249
Position 5743: 0.8815375666509826
Position 23216: 0.8813204781121066
Position 12707: 0.8793747691258236
Position 32006: 0.8415103519965723
Position 8894: 0.8241691313657259
Position 14044: 0.7929103502146874
Position 8057: 0.7790586434118613
Position 164: 0.7785419717090065
Position 22853: 0.7388333391275274
Position 29650: 0.7371603727106758
Position 16683: 0.6315802760993862
Position 27999: 0.6030839779771282
Position 16547: 0.5270274686068005
Position 14625: 0.47354449039040936
Position 17376: 0.4428701444656588
Position 27068: 0.34936764691790345
Position 27773: 0.34884077464503815
Position 14820: 0.338875794223316
Position 30795: 0.3051150485703134
Position 21628: 0.24745029217024864
Position 24455: 0.23841326137849894
Position 14982: 0.2000531271826817
Position 27140: 0.18591990592077282
Position 19365: 0.1833535526719765
Position 26702: 0.17339865985233438
Position 28118: 0.1690081423228246
Position 30641: 0.16398553907851993
Position 20464: 0.12174996586047204
Position 1000: 0.11715979290258362
Position 8197: 0.11383703809094782
Position 28771: 0.1096637489695509
Position 1983: 0.10954051107965586
Position 13831: 0.09049995107336332
Position 6008: 0.08768858227725161
Position 14110: 0.08713967258219876
Position 32713: 0.08615674699092814
Position 30302: 0.08520045067041516
Position 24782: 0.08014878109059079
Position 1793: 0.07790831987131726
Position 21942: 0.07472205962634432
Position 9343: 0.06951253600757656
Position 33026: 0.05390183924466281
Position 14227: 0.05314531852313951
Position 19271: 0.051683098381030836
Position 20413: 0.051649823091653765
Position 29981: 0.04652587346688225
Position 29437: 0.042369484334419165
Position 24901: 0.04198216546433576
Position 28018: 0.04185212644093053
Position 393: 0.04060798006144568
Position 7478: 0.038784743688673365
Position 1952: 0.03526399986571779
Position 28139: 0.03425861017057311
Position 9025: 0.03309187847088097
Position 22916: 0.03130928214292372
Position 107: 0.02959977997215916
Position 19361: 0.027193609872467262
Position 31683: 0.027080823417388464
Position 32670: 0.0270538780607977
Position 26099: 0.024596168344035305
Position 2010: 0.023281905390043812
Position 25446: 0.022385300354663587
Position 1226: 0.021789706987536163
Position 25846: 0.021175256787455382
Position 25160: 0.019406783239903327
Position 29748: 0.018476594473684414
Position 14173: 0.017674007614975354
Position 10665: 0.014343657021012186
Position 12308: 0.014054914339947744
Position 704: 0.013507873551473598
Position 29957: 0.012160668712656541
Position 4784: 0.011065457501924893
Position 23045: 0.010758154272063
Position 4520: 0.010431997266403068
Position 25864: 0.010318909815848674
Position 652: 0.010004689048803674
Position 32517: 0.00972890453236215
Position 1425: 0.00956997174104978
Position 7779: 0.008638575457382424
Position 27090: 0.007463793858308767
Position 32563: 0.007252479357866019
Position 30107: 0.007160631413458686
