Gene = AC149091.1
index = 83
Annotated 5SS: [35]
Annotated 3SS: [623]
SMsplice 5SS: [554]
SMsplice 3SS: [623]
top_k =  1000
Partition function (log Z): -9.278147162350631

Sorted 5' Splice Sites (High to Low Probability):
Position 554: 0.5734492708751255
Position 35: 0.25458000520091884
Position 156: 0.1041302254091351
Position 583: 0.051654072544542615
Position 590: 0.017841578454186324
Position 409: 0.007515529348069475
Position 310: 0.002819056993919413
Position 39: 0.0024833715616274232
Position 28: 0.001450368667993167
Position 424: 0.00034038622763063025
Position 931: 0.00031656563688525714
Position 200: 0.0001825311935340192
Position 561: 0.00012521906520810016
Position 597: 0.00011869226437864708
Position 455: 9.13301940500183e-05
Position 190: 5.317752561275224e-05
Position 642: 4.755823758102118e-05
Position 349: 3.8864173947405165e-05
Position 883: 3.849196992386236e-05
Position 982: 2.4538306576740548e-05
Position 227: 2.2711402366442522e-05
Position 534: 2.1983417886394887e-05
Position 230: 2.1886719328892272e-05
Position 757: 1.7343355629039827e-05
Position 559: 1.5689421518683864e-05
Position 110: 1.409789180956105e-05
Position 547: 9.352879843401296e-06
Position 301: 8.486457113324985e-06
Position 575: 8.056191683019728e-06
Position 611: 7.317429625126578e-06
Position 496: 7.115928015299167e-06
Position 108: 6.874060621744766e-06
Position 285: 4.930061220205756e-06
Position 917: 4.825750222222841e-06
Position 129: 4.595330600725385e-06
Position 657: 3.885486140246876e-06
Position 780: 3.176105524038944e-06
Position 797: 2.1190524094781317e-06
Position 751: 1.5983277365933737e-06
Position 616: 1.870965792961857e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 623: 0.6571322092610976
Position 797: 0.11905158208706164
Position 646: 0.09850989053248098
Position 772: 0.052209627321363354
Position 736: 0.01689380045249779
Position 673: 0.015353260851487709
Position 682: 0.009600441799394333
Position 252: 0.006496251531312537
Position 1092: 0.006469761754416828
Position 858: 0.005893998222633092
Position 508: 0.004691059071073675
Position 455: 0.002525622258764829
Position 712: 0.0024008164776379137
Position 825: 0.002211350246054006
Position 145: 0.0018892587798261088
Position 1064: 0.0018393404119374471
Position 460: 0.0017812614991166106
Position 517: 0.001313096652501979
Position 828: 0.001178122036290773
Position 1075: 0.0010817737245398594
Position 169: 0.0008392225174528199
Position 182: 0.000745167829264541
Position 320: 0.0005771865443200179
Position 877: 0.00048014010623951035
Position 571: 0.0004423259660481996
Position 582: 0.00044087965529766696
Position 266: 0.00043883553346702684
Position 466: 0.00038117034924303083
Position 863: 0.00037600330851734283
Position 1042: 0.00031144256115332497
Position 475: 0.00028376217882079786
Position 704: 0.00027739050040749867
Position 1013: 0.00022042023870552947
Position 488: 0.00021464904648742255
Position 149: 0.00018398007037171747
Position 155: 0.00018040698982430312
Position 296: 0.00017792634529608127
Position 339: 0.00017519310218539266
Position 268: 0.00016953245662469405
Position 530: 0.0001657688029225737
Position 381: 0.00013931663549999118
Position 310: 0.00013530503841843465
Position 522: 0.00011602226597556089
Position 272: 0.00011554286016340712
Position 553: 0.0001126149883362516
Position 962: 9.63369710852717e-05
Position 883: 9.573308831379546e-05
Position 291: 9.156636677946582e-05
Position 993: 8.713191145908293e-05
Position 472: 7.647005772788134e-05
Position 589: 6.997652273149125e-05
Position 325: 6.803502582095526e-05
Position 657: 6.0945638065829265e-05
Position 534: 5.044826098316508e-05
Position 1101: 4.323182156233916e-05
Position 738: 4.207208413291533e-05
Position 209: 4.0919109633007085e-05
Position 341: 3.574746753572028e-05
Position 1015: 3.4891035398142305e-05
Position 371: 3.371750366199982e-05
Position 968: 3.224663115333643e-05
Position 402: 3.0344532896988292e-05
Position 1021: 2.8990046478824602e-05
Position 1001: 2.6946924125139353e-05
Position 1126: 2.2733291351135428e-05
Position 1047: 2.1718521156136947e-05
Position 1138: 2.100703945193915e-05
Position 980: 2.042057067904561e-05
Position 974: 1.6076977357187488e-05
Position 393: 1.175540992004618e-05
Position 205: 1.1218651860410275e-05
Position 594: 1.0602704541358472e-05
Position 220: 8.374214301802464e-06
Position 912: 7.336271819074434e-06
Position 941: 6.9069554372821e-06
Position 1104: 6.453201895422571e-06
Position 899: 6.055555470712333e-06
Position 276: 5.67555360703937e-06
Position 314: 5.450817888095149e-06
Position 547: 5.4095233890867655e-06
Position 1114: 3.919348464842767e-06
Position 1029: 3.877361898616139e-06
Position 396: 3.8097890671449402e-06
Position 262: 3.5134713119206233e-06
Position 1031: 3.432891837463582e-06
Position 887: 1.755874286048912e-06
Position 1108: 1.7319473937741805e-06
Position 408: 1.4403825728422871e-06
Position 543: 1.2954070352482892e-06
Position 285: 1.2331364415626264e-06
Position 1023: 1.192858769164358e-06
Position 418: 1.101239115325307e-06
Position 99: 9.932458225739233e-07
Position 108: 9.050700875705559e-07
Position 890: 4.818763913061789e-07
Position 1134: 3.9327225646200804e-07
Position 105: 7.032367307959458e-08
Position 404: 4.914809313372643e-08
Position 101: 5.292190772809376e-09
Position 91: 7.993947331965759e-11
