Gene = 1810062G17Rik
index = 25
Annotated 5SS: [ 303 3631]
Annotated 3SS: [3546 5838]
SMsplice 5SS: [303]
SMsplice 3SS: [5714]
top_k =  1000
Partition function (log Z): -11.648992325445208

Sorted 5' Splice Sites (High to Low Probability):
Position 303: 0.5359207136552319
Position 3644: 0.2668326959776226
Position 4744: 0.159508819447239
Position 296: 0.12563632419012433
Position 54: 0.1018558830706595
Position 429: 0.08627882776509788
Position 127: 0.07086106842539498
Position 1426: 0.0567637332120033
Position 5317: 0.053967068853473
Position 400: 0.052897452754050854
Position 3878: 0.04438490201166841
Position 3635: 0.0398377437377798
Position 5321: 0.03908025906953959
Position 3631: 0.03226838131714534
Position 476: 0.017917746722312333
Position 158: 0.015980170292559638
Position 5027: 0.015939042295302533
Position 3138: 0.015372813490347376
Position 4215: 0.014967832280501574
Position 3579: 0.013774684517676241
Position 156: 0.011677445982320941
Position 185: 0.010613354212727988
Position 4722: 0.008013784414474756
Position 4994: 0.006503344638766581
Position 48: 0.004920391536383666
Position 435: 0.004692338154185391
Position 277: 0.004496110542468228
Position 998: 0.004425362422990117
Position 2417: 0.0039522457176146015
Position 4010: 0.0032596263108626523
Position 67: 0.0031014011366672757
Position 5851: 0.0020228412219501024
Position 729: 0.00172907336650923
Position 5052: 0.0017082938565730883
Position 5568: 0.0014012232452432884
Position 2353: 0.0012800229468334565
Position 2975: 0.0011790380822118303
Position 163: 0.0011558252571901473
Position 3176: 0.0011269967246770411
Position 191: 0.0009059175628916657
Position 255: 0.0008833065490663458
Position 2745: 0.0008455396360621296
Position 220: 0.0006791360202627959
Position 171: 0.0005891955207733683
Position 58: 0.00029393082580803006
Position 4829: 0.00027039946687013115
Position 3648: 0.0002648185676753154
Position 1432: 0.00022111147188826974
Position 6210: 0.00013544660982505913
Position 56: 8.572025095403607e-05
Position 648: 4.555648225264893e-05
Position 805: 4.244518883114296e-05
Position 968: 3.4737939983546196e-05
Position 378: 2.6748823838767315e-05
Position 98: 2.5148902290661983e-05
Position 169: 2.2149722025457707e-05
Position 230: 1.4770379982267618e-05
Position 975: 1.0961465903143206e-05
Position 232: 1.057430803213795e-05
Position 862: 7.056389682469588e-06
Position 548: 4.411994050536133e-06
Position 734: 4.346154680058826e-06
Position 77: 2.7895414229121095e-06
Position 1117: 1.7108906083961927e-06
Position 189: 1.3413523235878378e-06
Position 573: 1.2717881983971957e-07
Position 487: 1.2570120851188864e-08
Position 461: 1.0811933308152172e-08
Position 930: 1.569131188581986e-10
Position 556: 1.3306385441168964e-10
Position 911: 1.0092551081433483e-10
Position 546: 9.10093928402091e-11
Position 668: 1.4135863464564984e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5714: 0.5458991870268943
Position 4898: 0.2879568357849374
Position 3546: 0.18973940976999018
Position 3484: 0.1865760749946079
Position 4544: 0.13846971633092567
Position 347: 0.09200309766326431
Position 3767: 0.05739932909552173
Position 5208: 0.049487226234392084
Position 1373: 0.03737433099363043
Position 4659: 0.03165692032290198
Position 2964: 0.026201447367402864
Position 5838: 0.023346727765624554
Position 3868: 0.02070156383026241
Position 1285: 0.01735665260987897
Position 4361: 0.00986839429426864
Position 4413: 0.009860490985801518
Position 5092: 0.009450670280696977
Position 1038: 0.006223230022953525
Position 3600: 0.006040105962366977
Position 5947: 0.005184233164969027
Position 2334: 0.005103008056810253
Position 2820: 0.004562119252065981
Position 729: 0.004323659968040601
