Gene = Pold3
index = 829
Annotated 5SS: [  202  1892  9296 13054 15003 21146 22102 25193 28194 31914 33502]
Annotated 3SS: [ 1835  9192 13013 14869 20883 22028 25029 28083 31809 33422 37710]
SMsplice 5SS: [  202  2556  9296 13054 15003 21146 22148 25173 28194 31914 33502]
SMsplice 3SS: [ 2452  9192 12946 14869 20883 22028 25029 28083 31809 33380 38636]
top_k =  1000
Partition function (log Z): -1.269986987722552

Sorted 5' Splice Sites (High to Low Probability):
Position 28194: 0.9930031250884459
Position 33502: 0.985108402526071
Position 2556: 0.9444535295374441
Position 9296: 0.9044084134271347
Position 15003: 0.8844043683792798
Position 13054: 0.8734134681342874
Position 22148: 0.7555975505201368
Position 31914: 0.6494596975012649
Position 202: 0.6024328347519343
Position 21146: 0.5724644402142391
Position 16941: 0.46796595375750444
Position 25173: 0.42894055032238093
Position 30133: 0.41559037313151964
Position 25245: 0.2916141905590069
Position 25366: 0.205698377926412
Position 1892: 0.1946834624115156
Position 20994: 0.19254538365522803
Position 8176: 0.17304913673631875
Position 25193: 0.16180783464925336
Position 31183: 0.15670544480754162
Position 35451: 0.10364118360087542
Position 252: 0.10011875690122098
Position 22135: 0.08234913059685145
Position 11027: 0.0766494256374472
Position 17914: 0.0694918052436721
Position 20979: 0.06684630481257568
Position 5518: 0.0632260836643644
Position 37983: 0.061429402524992884
Position 1669: 0.05219506453975389
Position 28658: 0.04672204697581805
Position 9379: 0.04566092769332293
Position 22102: 0.04436622454770536
Position 16832: 0.043914828535952424
Position 9069: 0.041564081798739806
Position 35906: 0.03992768688800678
Position 3800: 0.03925685320773073
Position 14562: 0.03909577010075649
Position 37910: 0.03886722492073781
Position 358: 0.03766327647571771
Position 224: 0.03735708834761859
Position 1836: 0.03377339487605903
Position 23839: 0.03288833443917457
Position 2540: 0.03132248097946101
Position 30760: 0.03130414623602157
Position 67: 0.030263350084362494
Position 9411: 0.02885535715643646
Position 37123: 0.02720291095533953
Position 177: 0.02713754456968565
Position 32144: 0.026927015960204106
Position 830: 0.026069378035502386
Position 34073: 0.02593276617299359
Position 13111: 0.025204886450063725
Position 37732: 0.02501833883290455
Position 38925: 0.025011866134350316
Position 18015: 0.024800397732436145
Position 10520: 0.023542554464001816
Position 39233: 0.023427703380832162
Position 6750: 0.021997471614715963
Position 22110: 0.020536437013864088
Position 156: 0.019865970368329988
Position 31102: 0.019473000201706697
Position 38753: 0.0190085665013884
Position 464: 0.018909336777126667
Position 20077: 0.018255818193856268
Position 32133: 0.018178436144463794
Position 431: 0.017801983486471655
Position 7900: 0.017716147766811515
Position 31362: 0.017456939843253635
Position 8631: 0.016659554088544963
Position 5956: 0.013024226645838357
Position 331: 0.012871371846045242
Position 12532: 0.01283493215334741
Position 9892: 0.01269439799827516
Position 14532: 0.012564998157786153
Position 3776: 0.012493019018995442
Position 34309: 0.012117566224677141
Position 17942: 0.011603702224187018
Position 672: 0.010935674720302687
Position 3758: 0.010504180134528427
Position 5952: 0.009895914065629495
Position 36099: 0.009589815405504184
Position 34101: 0.009318131459296419
Position 37326: 0.00915422649738926
Position 22799: 0.008489884184642199
Position 23267: 0.008351666115793972
Position 34930: 0.008026456732351153
Position 37433: 0.0076577144084184505
Position 23796: 0.007604998845240387
Position 2749: 0.007516192712938434
Position 8090: 0.0075003610386397196
Position 12920: 0.007338129024662046
Position 2358: 0.007311176649750919
Position 112: 0.007202311060191955
Position 3680: 0.007145308794499891
Position 23311: 0.007031157826838902
Position 16373: 0.0069045730881700995
Position 2170: 0.006795030008063308
Position 2601: 0.0066899442174468155
Position 38601: 0.006544556486648138
Position 694: 0.006531748551107032
Position 37881: 0.006474258322740103
Position 16933: 0.006444448650007954
Position 426: 0.006270564254721147
Position 8469: 0.006033262285337021
Position 21591: 0.005924269342973463
Position 23021: 0.005907176822014853
Position 21667: 0.005662475579658097
Position 23237: 0.005555153998202729
Position 16431: 0.005328923418890937
Position 2310: 0.005294438893408873
Position 33767: 0.005186506140154576
Position 6065: 0.005168405695677042
Position 277: 0.005129970401497902
Position 17841: 0.005104582887818007
Position 12491: 0.005093290226244773
Position 7363: 0.004861929455708462
Position 21137: 0.004574086986991174
Position 32016: 0.004482297820267513
Position 3483: 0.004477433759148698
Position 15081: 0.0043764775869242385
Position 20950: 0.004318637908458353
Position 16899: 0.004270706210399319
Position 21625: 0.004050045840344395
Position 25196: 0.004017196828806512
Position 29422: 0.003749509055451875
Position 29601: 0.003401473521194655
Position 19967: 0.0033040611739739755
Position 21018: 0.002955777784061433
Position 2097: 0.0029231008482432067
Position 468: 0.0029213457505118836
Position 4281: 0.0028921897354086167
Position 19475: 0.002735251902356809
Position 28958: 0.0027039664999373154
Position 241: 0.0026904652381947993
Position 16586: 0.002505658592042028
Position 16893: 0.0025022582520066693
Position 6879: 0.002489044204954522
Position 24853: 0.0022754570417505763
Position 11307: 0.0022661676030287774
Position 3910: 0.00225649709102456
Position 7281: 0.0020444026094767883
