Gene = Cacybp
index = 199
Annotated 5SS: [ 229 4497 6263 6780 7908]
Annotated 3SS: [4279 6165 6679 7809 9151]
SMsplice 5SS: [ 229 6263 6780 7908]
SMsplice 3SS: [6165 6679 7809 9151]
top_k =  1000
Partition function (log Z): -4.00940873210645

Sorted 5' Splice Sites (High to Low Probability):
Position 6263: 0.9619046513963917
Position 7908: 0.940719905300205
Position 6780: 0.7679999235891237
Position 229: 0.6335018114411137
Position 7387: 0.33333116839606475
Position 4497: 0.2761229384549782
Position 6441: 0.2676160700435066
Position 9359: 0.18276214840796515
Position 377: 0.12036154984196512
Position 8176: 0.11001855403108196
Position 787: 0.10340865241368137
Position 7309: 0.09023771668889376
Position 412: 0.05716989938470391
Position 96: 0.048823147526217615
Position 130: 0.03521830218958946
Position 9400: 0.033665286834485164
Position 3963: 0.03364697752921218
Position 724: 0.03255554532211379
Position 5244: 0.03137750257108333
Position 8555: 0.03096708699593155
Position 7650: 0.025463451834452616
Position 419: 0.024099409747090926
Position 7279: 0.023845454113237463
Position 3222: 0.01960855323938622
Position 3390: 0.018123558658673874
Position 8689: 0.01756981730753316
Position 3765: 0.014749375064092378
Position 384: 0.014143573317219259
Position 3451: 0.014120475585577871
Position 8452: 0.012975930302421477
Position 4488: 0.011928468000558048
Position 7518: 0.011246776656605628
Position 783: 0.01116208244185911
Position 191: 0.01108218901431184
Position 3214: 0.0093771948484021
Position 6246: 0.009215085322981887
Position 7882: 0.008470734889718778
Position 165: 0.008188668816912435
Position 7275: 0.008038845862384542
Position 9320: 0.0070621506863496495
Position 9260: 0.006767375038737233
Position 4106: 0.006161642786506939
Position 6914: 0.00552681160717922
Position 7426: 0.0051147651014478625
Position 4984: 0.00501747646202611
Position 235: 0.004274821251180487
Position 3161: 0.0038865051732925836
Position 6436: 0.003484840205017732
Position 5253: 0.0034143518873607516
Position 3066: 0.0032363755750580126
Position 4451: 0.0031967688927478184
Position 916: 0.0031524261253253966
Position 9324: 0.0026413249096621633
Position 6577: 0.0025272387280666957
Position 7741: 0.0023998212432251457
Position 3422: 0.002180456219022442
Position 3408: 0.002165221445288399
Position 8963: 0.002065331054750429
Position 9396: 0.00199832985873477
Position 1566: 0.0016755191978334704
Position 9005: 0.0016232520965771995
Position 6696: 0.0013363620836413773
Position 7363: 0.0009511072656598973
Position 49: 0.0007082821842081357
Position 6225: 0.0006227289970439728
Position 8541: 0.000600516513652859
Position 8170: 0.0005615193459463552
Position 7328: 0.0005517250450928408
Position 3141: 0.0004536901930603579
Position 592: 0.0004430052060057884
Position 7296: 0.00041485398803435737
Position 8048: 0.00040493159270101563
Position 3617: 0.00033261851867282845
Position 3227: 0.0002618278199784205
Position 2421: 0.00022727820533014116
Position 141: 0.00021892038818772033
Position 571: 0.00020334932136522723
Position 8201: 0.0001901536370649617
Position 10014: 0.00018746930110549856
Position 134: 0.0001853185015506714
Position 8160: 0.00018296834574914168
Position 6278: 0.00016914748008485688
Position 460: 0.00015643075420914896
Position 6882: 0.00012445265632071473
Position 6806: 0.00010855510834589341
Position 86: 0.00010506496093207101
Position 869: 8.480151654863767e-05
Position 7912: 7.444822417167697e-05
Position 6458: 6.740702181428612e-05
Position 217: 5.243309981369228e-05
Position 2196: 4.937925918953081e-05
