Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  1000
Partition function (log Z): -10.482438950662562

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.7365921539582668
Position 2435: 0.17625728079234898
Position 4763: 0.10803675760541423
Position 264: 0.1048732965373417
Position 365: 0.06237450246556909
Position 1677: 0.05887036710719241
Position 524: 0.0549713161164461
Position 4638: 0.041051069533891774
Position 699: 0.03970913425010366
Position 528: 0.03751204395170216
Position 5711: 0.03647177739538305
Position 2499: 0.02103287567527197
Position 6502: 0.015185060655902794
Position 3421: 0.0112439057311369
Position 5586: 0.006297266988532231
Position 259: 0.005400350756850101
Position 2776: 0.004716562928532674
Position 2699: 0.004439257281543775
Position 3251: 0.0023006935517594735
Position 1867: 0.0015293053057897745
Position 1412: 0.0011754254105798827
Position 5805: 0.0011324861684102795
Position 6468: 0.001073756063285403
Position 2187: 0.0009536427013726643
Position 6221: 0.0009409437989496974
Position 175: 0.000884146205134301
Position 1970: 0.0007571133481255532
Position 557: 0.0006507858643330194
Position 799: 0.0005912724119279172
Position 1048: 0.0003899957412728433
Position 2520: 0.00038159189164343186
Position 1859: 0.000329924308464902
Position 4876: 0.00021095188865950977
Position 1468: 0.00018918001525353753
Position 4088: 0.00018650533230761123
Position 2804: 0.0001374655971078987
Position 561: 0.00013510333295871065
Position 306: 8.33872831852526e-05
Position 669: 6.847789808211328e-05
Position 40: 6.123007675020384e-05
Position 1709: 5.86372403191862e-05
Position 958: 5.4060593731272284e-05
Position 467: 4.9650649907543066e-05
Position 2647: 4.073655380933729e-05
Position 708: 4.070562097101353e-05
Position 1279: 3.652501614330464e-05
Position 2679: 3.485928189344145e-05
Position 275: 2.8446094127963096e-05
Position 108: 2.6015966615979185e-05
Position 2095: 2.2996328576974637e-05
Position 389: 2.06431240078393e-05
Position 3382: 1.9185122533616425e-05
Position 2493: 1.846715876667333e-05
Position 739: 1.7531817198361012e-05
Position 3021: 1.573474634377071e-05
Position 2224: 1.4111851327165558e-05
Position 357: 8.864176893384931e-06
Position 254: 6.803642323335201e-06
Position 186: 6.379368306090459e-06
Position 87: 6.143751530844298e-06
Position 85: 5.492191291795878e-06
Position 308: 3.8010833133721954e-06
Position 184: 3.730278040221267e-06
Position 399: 2.6342304029602127e-06
Position 63: 2.3230085163843306e-06
Position 448: 2.148756036858079e-06
Position 19: 1.8474736788988308e-06
Position 295: 1.820599415542222e-06
Position 290: 1.3660936379247705e-06
Position 42: 1.2227023014856181e-06
Position 2461: 9.828617602560387e-07
Position 2524: 3.4928537811486544e-07
Position 506: 3.3130557377253746e-07
Position 13: 2.8200559206906746e-07
Position 485: 1.195484887760105e-07
Position 509: 9.362076826705122e-08
Position 688: 9.360980584837848e-08
Position 718: 8.683573353957725e-08
Position 11: 5.346622596078568e-08
Position 397: 2.99163420883361e-08
Position 416: 2.5500411759418435e-08
Position 703: 2.0718506213800056e-08
Position 514: 1.3847457335816727e-08
Position 752: 1.354909184686549e-08
Position 633: 9.189226264254607e-09
Position 723: 8.445689738430448e-09
Position 2451: 5.4193551070378606e-09
Position 642: 2.8715840135272876e-09
Position 617: 6.422339973322053e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.36483194709033967
Position 6710: 0.2085343332002261
Position 2351: 0.13811201717446356
Position 5547: 0.08955308283227971
Position 4495: 0.05931853274859738
Position 6052: 0.04804749309867289
Position 6402: 0.045827598441167926
Position 3823: 0.04441982759127312
Position 2606: 0.042418188331155515
Position 5887: 0.03684890727026859
Position 6430: 0.035575172869181874
Position 423: 0.03362162884315045
Position 6376: 0.03221849085320274
Position 1580: 0.03044782628613281
Position 2271: 0.030311847553880843
Position 4865: 0.02869600801323579
Position 2268: 0.026471342925574383
Position 3251: 0.02601565719820719
Position 3877: 0.019796477480547244
Position 1507: 0.019038966085915637
Position 4862: 0.01867670492693269
Position 2305: 0.01196362872693682
Position 524: 0.011070919307034945
Position 6838: 0.007255632815078822
Position 6738: 0.0072309407127623074
Position 3047: 0.006645046431279168
Position 3142: 0.006174320837645422
Position 795: 0.005848047588072389
Position 5798: 0.005775650326401849
Position 5443: 0.00571509508945335
Position 4736: 0.00571337707907561
Position 5855: 0.0054250526736733485
Position 1667: 0.005077310003904809
Position 5390: 0.003995798910281558
Position 2382: 0.0036727194938040737
Position 5239: 0.0036648866886536003
Position 445: 0.0036417737906995554
Position 5299: 0.0034458475460023286
Position 2698: 0.003255024542617089
Position 4587: 0.0028417046775086126
Position 4714: 0.0027705021809683204
Position 625: 0.0026406573662868292
Position 3279: 0.002377438048164146
Position 4510: 0.0018747244571005821
Position 642: 0.0017825848405854687
Position 2620: 0.0016653326760311938
