Gene = Sept11
index = 966
Annotated 5SS: [  161 46127 55146 61620 63576 67810 68856 71945 74251]
Annotated 3SS: [46011 54949 61432 63413 67712 68686 71811 74062 77901]
SMsplice 5SS: [  161  4888 35233 37359 38894 46127 50510 55146 61620 63576 64937 67810
 68856 71945 74150 74408]
SMsplice 3SS: [ 4795 35076 37263 38659 46011 50401 54949 61432 63413 64844 67712 68686
 71811 74062 74327 80245]
top_k =  1000
Partition function (log Z): -39.13966150307143

Sorted 5' Splice Sites (High to Low Probability):
Position 4888: 0.8159351645676678
Position 7650: 0.7068440707390489
Position 161: 0.7040789201802631
Position 6819: 0.4698915189252391
Position 106: 0.22539999829820154
Position 12820: 0.20947367504397116
Position 1964: 0.12480204724843776
Position 3945: 0.0741899923386043
Position 7400: 0.06203362194226076
Position 10603: 0.06085167301084742
Position 5124: 0.05234382554059093
Position 146: 0.047312726185614606
Position 1739: 0.033956044115225105
Position 5164: 0.031553380076558626
Position 896: 0.013496544285731774
Position 3775: 0.013055452912515515
Position 4923: 0.012840353877155708
Position 2000: 0.012536031758976782
Position 4280: 0.011941043770551578
Position 9262: 0.010395395014244104
Position 5712: 0.009006055210515762
Position 9783: 0.008800075527401955
Position 8031: 0.008578210531892784
Position 7057: 0.007910026193218246
Position 1516: 0.006743000409770747
Position 2506: 0.006541334094064258
Position 4287: 0.006161834910613762
Position 6938: 0.005941411796735209
Position 10154: 0.005297082207286494
Position 11350: 0.00507381792125469
Position 1808: 0.005055583890541149
Position 956: 0.004922577421388374
Position 3621: 0.004510443467635523
Position 8151: 0.004195256528154562
Position 165: 0.0040348204862736495
Position 1676: 0.0031843575284692914
Position 9401: 0.0030006140370290924
Position 7093: 0.002950785346080795
Position 8147: 0.0024875449346383207
Position 9357: 0.002482717413886856
Position 3961: 0.0024113198270901545
Position 2744: 0.0023092751500953077
Position 8074: 0.002165187730887324
Position 231: 0.0020742794542150792
Position 4598: 0.0019502064310937418
Position 102: 0.0018619693874663522
Position 295: 0.0017799729643640139
Position 3241: 0.0015515923706486208
Position 3528: 0.0015283043670144836
Position 433: 0.00147550909822159
Position 4679: 0.0011823782355376248
Position 4124: 0.0011135853110822284
Position 642: 0.0010449530156146452
Position 1926: 0.0009794170997730707
Position 159: 0.0007723125817539253
Position 1856: 0.0007698910452401032
Position 2775: 0.0007551535719967745
Position 2706: 0.0007467193467802895
Position 237: 0.0007343914824795592
Position 3600: 0.0007139297949657248
Position 2344: 0.0006720314622701438
Position 9549: 0.0006699929124344625
Position 4092: 0.0006591446786201512
Position 4611: 0.0006507041389732782
Position 3186: 0.0006149668143178709
Position 2062: 0.0005957821988840792
Position 8680: 0.0005926045615201605
Position 1304: 0.0005363914047531474
Position 291: 0.0005280040676916266
Position 1207: 0.0005111816600416778
Position 210: 0.0005100926833300941
Position 128: 0.0004550538761881838
Position 3005: 0.0004494987460712831
Position 8066: 0.0004406010340756187
Position 3979: 0.00041392134060127275
Position 3007: 0.00034636668045741564
Position 1376: 0.00033935597425681434
Position 7798: 0.00033684866686450117
Position 1753: 0.0003365684484546417
Position 3309: 0.00033587187074287945
Position 3114: 0.0003312009501127706
Position 1581: 0.0003042188494775175
Position 1470: 0.00023391578422652255
Position 213: 0.000233825893833116
Position 2305: 0.00023284279372395294
Position 1562: 0.00022389334162256907
Position 3954: 0.00019803922527044095
Position 189: 0.0001682431241766272
Position 6375: 0.00014842955426373856
Position 3272: 0.00014603445244639737
Position 597: 0.00014367463865294264
Position 3198: 0.00014015976771499306
Position 513: 0.000140057669840502
Position 2114: 0.0001277958081786566
Position 2416: 0.00012387575417950898
Position 721: 0.00012197470010981864
Position 1863: 0.00011811096356334494
Position 1249: 0.00011128346866757353
Position 3508: 0.00010836166169277401
Position 4003: 0.00010498047699025373
Position 1027: 9.644326365068741e-05
Position 1498: 9.401589246902594e-05
Position 1886: 8.952633913288175e-05
Position 2986: 7.556343383548146e-05
Position 3021: 7.004296040134042e-05
Position 7328: 3.807813224854225e-05
Position 633: 3.121226031624583e-05
Position 7792: 2.7392059715705428e-05
Position 680: 2.2839702286241154e-05
Position 272: 2.1836015479973734e-05
Position 811: 2.108515507622619e-05
Position 5410: 1.5337454276757486e-05
Position 929: 1.166977539318037e-05
Position 1575: 1.133532807711713e-05
Position 1443: 1.0259369261024486e-05
Position 986: 9.971307120174298e-06
Position 1185: 8.395182768346483e-06
Position 411: 7.417696099479716e-06
Position 656: 7.312119723604921e-06
Position 912: 6.643922709503394e-06
Position 4882: 6.412920996682782e-06
Position 653: 5.934125174356962e-06
Position 275: 5.623184170196189e-06
Position 1509: 5.224678523004981e-06
Position 9298: 5.111673055810802e-06
Position 1170: 4.541547628746819e-06
Position 140: 4.173489990339286e-06
Position 400: 3.2198386826475122e-06
Position 1554: 2.8110833073098885e-06
Position 1573: 2.5666113610447667e-06
Position 1234: 2.231898035578895e-06
Position 1668: 2.0386171279202147e-06
Position 1710: 1.928673543978578e-06
Position 1347: 1.863273660390446e-06
Position 1461: 1.8411677105086357e-06
Position 1585: 1.4836598904567414e-06
Position 1338: 1.3942205522200881e-06
Position 659: 5.503382644405316e-07
Position 744: 4.924161591876056e-07
Position 1053: 4.239104001544166e-07
Position 100: 3.5727846788543385e-07
Position 556: 3.154693003271831e-07
Position 299: 2.8538898581945823e-07
Position 297: 2.553973915531467e-07
Position 1155: 2.027382337623417e-07
Position 545: 1.916821648524532e-07
Position 1072: 1.389601017567709e-07
Position 1043: 1.1989649267535715e-07
Position 623: 7.219843208321123e-08
Position 1179: 6.411650842851968e-08
Position 900: 4.932125193499723e-08
Position 281: 4.056878227493362e-08
Position 914: 3.5312771750807665e-08
Position 1686: 2.667586693156445e-08
Position 1609: 2.5939245445186495e-08
Position 860: 2.2650432521900657e-08
Position 610: 6.681373961647148e-09
Position 863: 2.097320996187792e-09
Position 319: 8.06979148674179e-10
Position 787: 3.659102137058643e-10
Position 1141: 3.3854549906067384e-13
Position 1046: 1.0548217864215785e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4795: 0.8688737455345109
Position 20343: 0.3431254864077091
Position 6724: 0.26837166260898815
Position 7567: 0.24270588339682217
Position 7516: 0.21115432385116406
Position 7490: 0.19114559474320453
Position 12745: 0.17398314140626284
Position 6701: 0.16149447261243105
Position 10052: 0.10623907884450988
Position 1777: 0.10144439162833667
Position 7951: 0.09339366665970193
Position 10443: 0.08334467022006874
Position 18394: 0.07667775821413501
Position 12725: 0.06796988657011838
Position 7463: 0.06073170051062983
Position 17415: 0.06051425277794557
Position 3890: 0.058129630416712756
Position 22602: 0.05200021576430925
Position 10027: 0.05194131372876851
Position 7255: 0.04624737108484931
Position 1886: 0.03785694354666751
Position 6610: 0.024249590003407772
Position 1594: 0.018933786414251988
Position 5012: 0.01834294223823871
Position 7123: 0.0173025927824566
Position 16171: 0.014072576904668897
