Gene = Msantd1
index = 717
Annotated 5SS: [  16 2828 6592]
Annotated 3SS: [2562 6315 8235]
SMsplice 5SS: [  16 2828 6592]
SMsplice 3SS: [2562 6315 8235]
top_k =  1000
Partition function (log Z): -1.3963948192257032

Sorted 5' Splice Sites (High to Low Probability):
Position 2828: 0.9787764675140016
Position 6592: 0.8091167273375602
Position 16: 0.6982670402594616
Position 2511: 0.2600495429168688
Position 6782: 0.21450878234639748
Position 5873: 0.15809881167846992
Position 8079: 0.13405823056786006
Position 1208: 0.13158554132378228
Position 202: 0.1309742072338276
Position 5533: 0.12640694858932605
Position 6797: 0.12304800647707725
Position 3410: 0.10171118292824408
Position 3691: 0.10062027918946775
Position 852: 0.09809301945061907
Position 3598: 0.08591958148137738
Position 6823: 0.08414630182523218
Position 252: 0.08281822216704143
Position 3378: 0.05101228706245969
Position 62: 0.04260378045638691
Position 4655: 0.038725424863218595
Position 5024: 0.026785582269838713
Position 5303: 0.025460070763562742
Position 139: 0.021407516009971893
Position 5258: 0.020387340854877704
Position 5696: 0.016081937388723308
Position 5165: 0.016038320164068424
Position 3780: 0.01481943295861447
Position 1191: 0.014527368178481196
Position 4495: 0.013433905885542887
Position 5438: 0.011367654925396178
Position 4817: 0.010009742781616218
Position 7934: 0.008938167624712437
Position 6100: 0.0075027910641091815
Position 6770: 0.007252810838031224
Position 7312: 0.007211613744914556
Position 3911: 0.006712097862511083
Position 5424: 0.0060970249032470695
Position 8105: 0.005459062438289227
Position 6011: 0.005092422301429007
Position 6756: 0.005076151785721734
Position 6411: 0.004312540181032045
Position 7047: 0.004247661889571842
Position 6511: 0.003922327883069382
Position 1581: 0.0034615087002720967
Position 4113: 0.0032083889575296107
Position 5846: 0.003164910676346258
Position 7228: 0.0027422172472511327
Position 6398: 0.0027221359339676997
Position 4996: 0.0024743231839883754
Position 6597: 0.002219337377103882
Position 1837: 0.002194111652441537
Position 3275: 0.002090374797561598
Position 890: 0.002018991175272325
Position 3406: 0.0019111532910070902
Position 6586: 0.001809089058444966
Position 2146: 0.0016951963259496294
Position 2135: 0.0016844114064351098
Position 1797: 0.0014590916283273173
Position 8369: 0.0014560450876413664
Position 7150: 0.001446856463749844
Position 362: 0.0014467423221898698
Position 2866: 0.0014075770994677885
Position 6989: 0.001331122565598706
Position 1748: 0.0013116640692933889
Position 5817: 0.0012978067068227092
Position 229: 0.0012035926262671775
Position 2563: 0.0011624173441810203
Position 2335: 0.0010538419497505265
Position 6920: 0.0009968809096068385
Position 4790: 0.0009551483976025472
Position 5611: 0.0009238813276459261
Position 585: 0.0008656185554975077
Position 2727: 0.0008448165117195666
Position 6502: 0.000814397725222747
Position 1084: 0.0008018818567331004
Position 2855: 0.0007836479497124266
Position 2059: 0.0007202965498537428
Position 5179: 0.0006725537159686125
Position 2441: 0.0006681777188620199
Position 2036: 0.0006640729274252099
Position 1990: 0.0006343493332762909
Position 5681: 0.0006218353297000584
Position 1518: 0.0005141597105821562
Position 1031: 0.0004692328073800348
Position 6475: 0.0004610398868078779
Position 1003: 0.00045866535267283996
Position 6077: 0.00042436205081299076
Position 937: 0.00041883823412377
Position 5175: 0.00041015807171592946
Position 1961: 0.0003911950302662342
Position 2844: 0.0003893798434740507
Position 161: 0.00037598125907956943
Position 248: 0.0003420828536368725
Position 6595: 0.00032759198410420954
Position 3602: 0.0003112513834895446
Position 716: 0.00028797856187645946
Position 2542: 0.00023045381193168908
Position 5373: 0.00022421101604694628
Position 6469: 0.0001835380795085612
Position 1387: 0.00016342399245784217
Position 2908: 0.00016207398813446633
Position 3257: 0.00015678254309622685
Position 3721: 0.0001298573171832665
Position 283: 0.00012606652556695848
Position 259: 0.00010544791111244719
Position 955: 0.0001031474667799463
Position 3702: 0.00010208847810914782
Position 1035: 9.807847343290149e-05
Position 2397: 7.875016851922274e-05
Position 2482: 7.823039445945e-05
Position 1597: 7.317162623051321e-05
Position 2676: 6.951443607561129e-05
Position 2729: 6.867210911185582e-05
Position 402: 6.592344505785694e-05
Position 4526: 5.384354324243754e-05
Position 1423: 4.681253602957348e-05
Position 3682: 4.444226723351102e-05
Position 1761: 4.383296546006973e-05
Position 3326: 2.899788543776289e-05
Position 2836: 2.8254113134521043e-05
Position 3589: 2.7538407515541717e-05
Position 241: 1.1263896239491783e-05
Position 600: 1.1132824730250126e-05
Position 778: 1.0824679909258035e-05
Position 318: 5.60970116007506e-06
Position 655: 5.1798039696464744e-06
Position 832: 4.603178342311498e-06
Position 243: 3.984910132669373e-06
Position 934: 3.44696865045135e-06
Position 512: 3.347465008871832e-06
Position 632: 2.9280731635539732e-06
Position 371: 2.465273753795605e-06
Position 50: 2.00708632916965e-06
Position 522: 1.436930784967667e-06
Position 93: 1.2421378939245662e-06
Position 231: 9.302404755178146e-07
Position 103: 7.676339055043552e-07
Position 440: 7.647299723286011e-07
Position 1057: 7.624061719030963e-07
Position 10: 4.1251204705620545e-07
Position 8: 3.052598344413396e-07
Position 1324: 1.7105155469506085e-07
Position 540: 1.6253019187543303e-07
Position 686: 8.793551445693864e-08
Position 2266: 1.2596211219995958e-08
Position 8182: 9.925517768074768e-09
Position 1354: 4.364711593999124e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.978621148511729
Position 6315: 0.7912032507848902
Position 2615: 0.5876628110819672
Position 6667: 0.4603325134883785
Position 2562: 0.37143724229072345
Position 5680: 0.17044995433163496
Position 3499: 0.15394902551189243
Position 7916: 0.12356175384539701
Position 5349: 0.1105358451353774
Position 2438: 0.09567664378116904
Position 2412: 0.09200275593901153
Position 744: 0.080361347100248
Position 3338: 0.07963274824093468
Position 5023: 0.05275986657886125
Position 2327: 0.04925337133286101
Position 4595: 0.04824296110464067
Position 1014: 0.03849102741015856
Position 5402: 0.03779410273346814
Position 1049: 0.032974827793258644
Position 3513: 0.03077912761541469
Position 1083: 0.027998511509874546
Position 7832: 0.026569973712067683
Position 6460: 0.024107393675892166
Position 2350: 0.024081716704724067
Position 4901: 0.021913871496776954
Position 4371: 0.018882010866144067
Position 3160: 0.017584961532329645
Position 975: 0.01684594472825311
Position 3214: 0.01657162444366085
Position 3257: 0.01350822046830732
Position 3618: 0.013197233685035786
Position 3309: 0.012766363965472186
Position 6490: 0.009793986136687985
Position 2444: 0.009395746710950783
Position 6011: 0.007952543938588096
Position 7017: 0.0057483646856270176
Position 5100: 0.0054023074825990955
Position 113: 0.005071420087378361
Position 135: 0.004549817119537611
Position 3163: 0.0044837869575742205
Position 3226: 0.004410703776409375
Position 1494: 0.0043839572249982145
Position 228: 0.003970353285232763
Position 5148: 0.0038108673986648528
Position 5760: 0.003546805135507657
Position 3582: 0.0034998098932829706
Position 1190: 0.0033487898145459606
Position 3809: 0.0031793516551688644
Position 3955: 0.0031190399500024093
Position 2976: 0.0027493781472632504
Position 2580: 0.002547168264224989
Position 5369: 0.0022994403108674236
Position 1054: 0.0022682270883205512
Position 5175: 0.002248404163942403
Position 1129: 0.0022474712823309074
Position 3313: 0.0021535831894806084
Position 4803: 0.0021249517153641233
Position 1817: 0.002029365230646725
Position 2708: 0.002002250097463472
Position 2583: 0.001967889520960265
Position 6384: 0.0018493004405102128
Position 3084: 0.0018446060101944375
Position 2684: 0.0018167500477426024
Position 2464: 0.0018067288064736473
Position 117: 0.0017218376630772658
Position 3758: 0.0016529589775142472
Position 3520: 0.0016003537151506966
Position 801: 0.0014850158406836326
Position 1721: 0.0014197823453822702
Position 1865: 0.001416921144815146
Position 1089: 0.001394997220410911
Position 5722: 0.0013933055745217727
Position 549: 0.0013628695087448915
Position 8452: 0.0013578929193387723
Position 8287: 0.0011796847333083046
Position 5251: 0.001017647220103207
Position 2649: 0.0010163853259094033
