Gene = Rabac1
index = 882
Annotated 5SS: [ 228  653  994 2668]
Annotated 3SS: [ 439  895 2565 2744]
SMsplice 5SS: [228 585]
SMsplice 3SS: [ 439 2744]
top_k =  1000
Partition function (log Z): -4.856203565597951

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9214467792416534
Position 585: 0.793764876279939
Position 994: 0.43196462143669645
Position 2668: 0.3100411334537039
Position 653: 0.1605947644962052
Position 2574: 0.1373814654353914
Position 752: 0.03787118836076849
Position 812: 0.034200753885236766
Position 367: 0.029892265358539324
Position 1381: 0.026631951799858163
Position 2362: 0.015108704008182369
Position 2343: 0.012844343262581116
Position 288: 0.01184668019615654
Position 119: 0.011704362827760289
Position 1576: 0.011623257410198236
Position 105: 0.008031690490130703
Position 1783: 0.006504071176960147
Position 350: 0.005749844881867497
Position 2423: 0.005633939966281297
Position 1980: 0.0047394526958514345
Position 2377: 0.003882003290475014
Position 1555: 0.003501426762026923
Position 561: 0.0031046685069350067
Position 2123: 0.002400403879814069
Position 620: 0.0023591779925922884
Position 2679: 0.0021352837238987465
Position 2638: 0.0018184789248681225
Position 1428: 0.0017854785599811295
Position 599: 0.001705781439672381
Position 897: 0.0015223233246430795
Position 93: 0.0014315682893961893
Position 2690: 0.001214874238258154
Position 594: 0.0011271269718325287
Position 541: 0.0010567792961359438
Position 2591: 0.0010260600005549683
Position 2412: 0.0009580881489144875
Position 1146: 0.0009322376330171898
Position 241: 0.0008222588640398613
Position 1299: 0.0007993866214834748
Position 821: 0.000649845343411258
Position 305: 0.0006029158114245972
Position 269: 0.000516279482426905
Position 825: 0.0005153399141177915
Position 827: 0.0004020293665460011
Position 149: 0.0003934767812382034
Position 877: 0.00030926674584112984
Position 2532: 0.00025411398284261956
Position 243: 0.00024150802438165133
Position 2672: 0.00021528116507036265
Position 644: 0.00016632891660948933
Position 2835: 0.00015813215994554358
Position 2661: 0.00013781967984520166
Position 1462: 0.00010528691887530154
Position 787: 9.082540122194541e-05
Position 343: 8.335223913854523e-05
Position 918: 7.469739790292355e-05
Position 2830: 6.774032297324668e-05
Position 310: 6.319077737663231e-05
Position 626: 4.782619411093335e-05
Position 2527: 4.7529962377180956e-05
Position 657: 2.9037109418616003e-05
Position 1098: 2.591897072534082e-05
Position 618: 2.229105246402362e-05
Position 723: 1.6105840018046894e-05
Position 760: 1.1559541225254374e-05
Position 369: 1.0249644259712587e-05
Position 756: 8.830428026701434e-06
Position 528: 7.2573280455838725e-06
Position 164: 5.4755581687199064e-06
Position 651: 4.656956464564058e-06
Position 384: 3.9583486655546665e-06
Position 683: 3.78828757930783e-06
Position 624: 2.1573646816816603e-06
Position 482: 5.100486156232287e-07
Position 1038: 4.238336722706225e-07
Position 984: 4.286399161068818e-08
Position 1041: 7.255253481887535e-10
Position 930: 4.707862422432293e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2744: 0.7918896113683187
Position 439: 0.7046822554034364
Position 895: 0.39283261932180813
Position 2565: 0.32809533780408334
Position 474: 0.1327271028666338
Position 2467: 0.12987991143664934
Position 413: 0.12871973233895304
Position 745: 0.1213622027084939
Position 2788: 0.0349632049772825
Position 2765: 0.02495531966163123
Position 2489: 0.021248647328263887
Position 707: 0.01907823415119349
Position 2245: 0.0175626546768039
Position 1340: 0.0142267290837911
Position 1298: 0.012531860845692128
Position 1687: 0.010396035332423668
Position 2292: 0.00938199537901769
Position 974: 0.008844591604513893
Position 783: 0.00855668811732338
Position 2474: 0.008002828762961264
Position 1362: 0.007327730638645604
Position 1272: 0.006576848968811315
Position 1129: 0.006049418529180532
Position 683: 0.004664641289851027
Position 2271: 0.004585742266199342
Position 2180: 0.00371375837112537
Position 1721: 0.003698757520606356
Position 1278: 0.003471378583832094
Position 1838: 0.003408572890898731
Position 325: 0.0032637098513784834
Position 455: 0.003166300069902629
Position 1757: 0.003154228769185963
Position 2220: 0.0028510409123209063
Position 1410: 0.002777755292270247
Position 2525: 0.0027091863531640854
Position 834: 0.002304752782531758
Position 2410: 0.0022420873109168446
Position 340: 0.0021668456659406287
Position 1922: 0.002110532201388484
Position 1159: 0.0019957700841708686
Position 1399: 0.0016916482602076857
Position 1782: 0.0014167720365935164
Position 805: 0.0012851982752181562
Position 2110: 0.0012730455540741644
Position 2980: 0.001254617141461531
Position 1744: 0.00120356915177959
Position 2573: 0.0012019124846887152
Position 2747: 0.0011612407277165145
Position 2250: 0.0010885980027878525
Position 1315: 0.0010671509601481572
Position 1658: 0.0009515988132242496
Position 2228: 0.0008791826246753322
Position 2845: 0.0007481553044268844
Position 2919: 0.0007345670496442841
Position 1575: 0.000657536591646138
Position 2794: 0.0006463599540932305
Position 366: 0.0005692605389783684
Position 1495: 0.00048150107997656585
Position 857: 0.0004433375427677901
Position 536: 0.0003804753889517456
Position 389: 0.0003438471847497178
Position 838: 0.00033923164260160453
Position 718: 0.0003358771735541112
Position 164: 0.00030942122015763165
Position 687: 0.00030599791095894675
Position 998: 0.00028889801367540884
Position 1179: 0.0002636143882939157
Position 480: 0.00024320678804130088
Position 1165: 0.00022323989260589238
Position 2392: 0.00019755070017969174
Position 2305: 0.00019646331281310167
Position 2801: 0.00018854092045721702
Position 723: 0.0001732189706182275
Position 1812: 0.00013877050802010567
Position 1321: 0.00013423833954149267
Position 1106: 0.00012125632333254086
Position 1068: 0.00011296835359583427
Position 2677: 0.00010546694579063725
Position 1145: 0.00010295903990976992
Position 1961: 9.523680106429675e-05
Position 1990: 8.859063121095567e-05
Position 2202: 8.742210127673429e-05
Position 1427: 8.295135918852377e-05
Position 169: 7.075973356937914e-05
Position 2952: 6.958397783358614e-05
Position 1858: 6.463134199607717e-05
Position 1936: 6.227103149415941e-05
Position 840: 5.4067931511689143e-05
Position 253: 4.786455988236434e-05
Position 657: 4.567583309389949e-05
Position 349: 4.4768031514620695e-05
Position 808: 4.276305427169566e-05
Position 980: 2.1741117409541288e-05
Position 821: 1.7875152738594966e-05
Position 756: 1.4961699753606057e-05
Position 285: 1.2324262793567134e-05
Position 1815: 1.2258791722526105e-05
Position 195: 9.827653419249212e-06
Position 186: 8.453706499951934e-06
Position 482: 8.433352601223195e-06
Position 727: 7.52637986078354e-06
Position 491: 6.456661144608006e-06
Position 375: 6.439035776502469e-06
Position 610: 6.070275086010678e-06
Position 183: 5.778762865514488e-06
Position 192: 4.077483398359085e-06
Position 569: 2.2689830358551253e-06
Position 239: 2.1181547172490373e-06
Position 578: 1.9981679051206185e-06
Position 1370: 1.7261242621868915e-06
Position 305: 1.499397695384818e-06
Position 1462: 1.3805975576503852e-06
Position 214: 1.2852949524061206e-06
Position 567: 1.1746446295290745e-06
Position 1434: 9.181536294047936e-07
Position 208: 7.617055005502196e-07
Position 1500: 7.51849603125066e-07
Position 260: 6.676901213413906e-07
Position 198: 4.87322840999648e-07
Position 287: 4.143909797946727e-07
Position 599: 2.6594277681788175e-07
Position 236: 2.0606549902171472e-07
Position 266: 1.8183082396096812e-07
Position 221: 1.5053931591368422e-07
Position 1423: 1.3837915956367522e-07
Position 1136: 1.0305366129079733e-07
Position 1192: 6.580490294828236e-08
Position 1181: 4.87757185172158e-08
Position 297: 4.8495004194531896e-08
Position 232: 6.438399810690936e-09
Position 269: 4.568907961659815e-09
Position 1095: 2.4118958991267254e-09
Position 1108: 1.952481929160214e-09
