Gene = Cfap126
index = 252
Annotated 5SS: [ 161 1533 3436 3690 4550]
Annotated 3SS: [1384 3372 3608 4372 4902]
SMsplice 5SS: [1533 3436 3690 4550]
SMsplice 3SS: [3372 3580 4372 4902]
top_k =  1000
Partition function (log Z): -1.121739239260356

Sorted 5' Splice Sites (High to Low Probability):
Position 3690: 0.9965568723760562
Position 3436: 0.8489965695281603
Position 1533: 0.7523512179350665
Position 4550: 0.6754862641414905
Position 4350: 0.3961104040700394
Position 161: 0.3531714934030551
Position 1302: 0.24934865747604967
Position 4233: 0.2464313628718373
Position 3279: 0.19454770493161913
Position 3195: 0.116105175540796
Position 365: 0.09311520883862823
Position 3164: 0.046296018189221626
Position 138: 0.043122640082535676
Position 2335: 0.04076840176376566
Position 1735: 0.033579534669344276
Position 1696: 0.026193309979002016
Position 3469: 0.016727747177578384
Position 4085: 0.013618052583226192
Position 1753: 0.013104863222594973
Position 4759: 0.01211699237382971
Position 4518: 0.01031586861721095
Position 559: 0.008969525225899699
Position 4685: 0.008301538437519795
Position 1026: 0.006567810535629462
Position 921: 0.006479970039469579
Position 194: 0.006187847080470033
Position 1008: 0.006186660420732068
Position 192: 0.005743198678090788
Position 3492: 0.005678565167621144
Position 4436: 0.004357638738352297
Position 120: 0.004062021556407799
Position 2633: 0.003158151098882883
Position 727: 0.003061814312960952
Position 4262: 0.0029373047844876046
Position 3076: 0.002627674025429415
Position 3450: 0.0023748012711454648
Position 153: 0.0023641698739476336
Position 58: 0.002351244442469725
Position 111: 0.0020456105263305297
Position 196: 0.00194878206892797
Position 387: 0.001571785007751785
Position 198: 0.0014317860326269686
Position 5121: 0.0013300761277193326
Position 4530: 0.0012330188147891272
Position 200: 0.0012181748990453358
Position 5108: 0.001045045959712705
Position 202: 0.000880836043687926
Position 3080: 0.0008752343793744094
Position 34: 0.0007416942815649791
Position 5048: 0.0007215535091482337
Position 810: 0.0007042140912118191
Position 204: 0.0006980000329928222
Position 5060: 0.0006155274854173669
Position 61: 0.0005856511330417044
Position 3396: 0.0005448110294717385
