Gene = Sdhaf4
index = 957
Annotated 5SS: [ 111 2500]
Annotated 3SS: [2349 9295]
SMsplice 5SS: [ 111 2500]
SMsplice 3SS: [2349 9295]
top_k =  1000
Partition function (log Z): -7.5410762238944375

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9676154997081002
Position 2500: 0.6207938638387737
Position 2510: 0.2523944864146824
Position 7956: 0.18630393410173143
Position 5791: 0.13804831136726156
Position 4626: 0.13763324248603065
Position 7208: 0.12325696577892338
Position 4726: 0.10082114663513525
Position 7191: 0.09196574996134778
Position 4560: 0.08088102047552077
Position 1540: 0.07854544673383655
Position 7245: 0.04687407521404663
Position 4682: 0.03904568346793989
Position 1763: 0.03659852262084729
Position 8162: 0.034926136268045305
Position 2621: 0.03183380737094462
Position 1113: 0.026142597281837706
Position 1028: 0.023661154177255613
Position 410: 0.022627232716769575
Position 3632: 0.017976985191032534
Position 1250: 0.01760184715201875
Position 2568: 0.01503807161739264
Position 226: 0.00790878016600192
Position 7926: 0.006816049041062531
Position 2008: 0.006394455709253727
Position 8184: 0.006002047459173812
Position 4308: 0.00565652133342411
Position 3755: 0.005556038636493823
Position 3409: 0.005464489852640485
Position 7560: 0.005185196722942803
Position 1570: 0.005075566791338742
Position 1844: 0.004936094105282426
Position 2545: 0.0033525538126633696
Position 7849: 0.003293152737336743
Position 1380: 0.0029527805825429417
Position 6918: 0.002710119929559153
Position 1938: 0.0025176139071407385
Position 2055: 0.0024635128806074907
Position 235: 0.0024486458272095337
Position 1663: 0.0023129013064090466
Position 312: 0.0023123621301467958
Position 8098: 0.002139976159550874
Position 661: 0.0016487188050982038
Position 9335: 0.0015937936314665373
Position 3791: 0.0014819840591619021
Position 6022: 0.0014807483708402737
Position 4396: 0.0014394795428075004
Position 7673: 0.001348549624781531
Position 22: 0.0012876781246310234
Position 3734: 0.0011150764941440607
Position 5637: 0.000842996506515294
Position 3363: 0.0007926549737151211
Position 626: 0.0007144608448032179
Position 3467: 0.0006719677263689704
Position 2028: 0.0006488988770841512
Position 3134: 0.0006043614540625103
Position 1848: 0.0005595490546435691
Position 1740: 0.0005562309711641057
Position 1753: 0.0005073055630007248
Position 1585: 0.0004711497683171371
Position 1317: 0.00044862648122643954
Position 8620: 0.0004019097962738466
Position 1521: 0.0003991855805929445
Position 240: 0.00039062056853418023
Position 2295: 0.0003704066528998345
Position 3775: 0.0003621901741295502
Position 59: 0.00033088291146412163
Position 5250: 0.0003180997415024779
Position 1006: 0.00031548400023472125
Position 1609: 0.0002994103082171768
Position 5758: 0.0002913800826240505
Position 28: 0.0002829994007299599
Position 1273: 0.00028047372999441875
Position 2504: 0.00027798984916094504
Position 3579: 0.00027369380440149147
Position 487: 0.0002634886779283384
Position 1034: 0.0002601219106805558
Position 2929: 0.00025981375478496626
Position 4027: 0.00023366597944248242
Position 4494: 0.0002310160553957933
Position 130: 0.00023011724795256447
Position 2036: 0.0002071612112204937
Position 2514: 0.0002002451958615676
Position 205: 0.00019258428857239036
Position 968: 0.00018362702941067256
Position 875: 0.00018271307834146248
Position 1030: 0.0001771779182317286
Position 3451: 0.00017530134125115878
Position 4786: 0.0001630795481358866
Position 4954: 0.00014797998988927424
Position 2900: 0.0001402976521121956
Position 882: 0.00013177154899318496
Position 3265: 0.00013065134353478685
Position 3403: 0.00012354380612421533
Position 164: 0.00011362632346335141
Position 2155: 0.0001107099284586509
Position 2606: 0.00010675067895518621
Position 3558: 0.0001065411881795382
Position 3380: 0.00010374861418087163
Position 669: 0.00010120802540264304
Position 2260: 8.925522736367917e-05
Position 1560: 8.41738626353136e-05
Position 2449: 8.345533467594625e-05
Position 444: 8.141326313818073e-05
Position 848: 7.612037167040269e-05
Position 1124: 7.609605475163924e-05
Position 596: 6.561476275511921e-05
Position 1984: 6.503833461822329e-05
Position 621: 6.460265526618792e-05
Position 77: 5.252339356906508e-05
Position 840: 4.8468461120660004e-05
Position 2689: 4.7387680324170784e-05
Position 2625: 4.285096868498197e-05
Position 152: 3.5104486108225024e-05
Position 3640: 3.036503803494228e-05
Position 1092: 2.792290145450452e-05
Position 742: 2.639081709994753e-05
Position 1461: 2.3963216803266177e-05
Position 1162: 2.2425014412606128e-05
Position 1427: 2.2310245237696275e-05
Position 1817: 2.0804054828048398e-05
Position 1913: 1.8535125181913627e-05
Position 690: 1.7542636245457235e-05
Position 95: 1.5154744523872334e-05
Position 139: 1.299840090834763e-05
Position 1589: 1.2118469869777567e-05
Position 4053: 7.63368253959444e-06
Position 419: 1.7337741989630718e-06
Position 403: 1.5941573435857145e-06
Position 525: 1.411169348649509e-06
Position 427: 1.3255398677651098e-06
Position 869: 1.228820173543264e-06
Position 3161: 1.190095588546791e-06
Position 1218: 9.479925449966214e-07
Position 436: 8.938643862752373e-07
Position 914: 7.99456202663373e-07
Position 513: 7.193611965797121e-07
Position 766: 5.85904237136887e-07
Position 295: 5.580902921157349e-07
Position 943: 5.183055507719501e-07
Position 1190: 5.138051927683813e-07
Position 1208: 4.1902652612903023e-07
Position 297: 2.650070138261884e-07
Position 41: 1.25124728927774e-07
Position 788: 5.9164858796855075e-08
Position 1032: 1.3535352242447648e-08
Position 807: 1.0409946980637191e-10
Position 505: 1.8271510424252726e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2349: 0.923383305107323
Position 9295: 0.670320186290966
Position 7065: 0.371961300884191
Position 4555: 0.3458938746742765
Position 7788: 0.2565339307021712
Position 5690: 0.08366084034282863
Position 1427: 0.0460039421416051
Position 1297: 0.04368542966939865
Position 943: 0.03844557326282152
Position 5593: 0.02733087431351534
Position 4713: 0.02660129515670941
Position 7987: 0.026244371667910462
Position 1695: 0.025675340061526268
Position 9483: 0.019891944917789322
Position 5557: 0.019741216535797558
Position 5208: 0.01501988841284005
Position 5488: 0.014461055946044903
Position 5617: 0.013150343472364122
Position 4267: 0.012977594591981535
Position 1820: 0.010856625552112122
Position 4331: 0.010132163407359729
Position 3522: 0.010051682000911803
Position 311: 0.009716733090547044
Position 3562: 0.009013507743881499
Position 8489: 0.008655011266699335
Position 3264: 0.00856485121922806
Position 1050: 0.008450561958585737
Position 1403: 0.008339191930788034
Position 7485: 0.007528282316335297
Position 5454: 0.0072979043348266786
Position 3385: 0.006480244546527723
Position 4354: 0.0061780507046746945
Position 997: 0.005632014907653905
Position 2201: 0.005169021172652913
Position 4440: 0.004810128247529624
Position 7073: 0.004738982712928483
Position 9319: 0.004241827862764113
Position 4770: 0.0042241654010080915
Position 3608: 0.004171932640042811
Position 1096: 0.004171435720696532
Position 8580: 0.003983718769730249
Position 6721: 0.003624141533522899
Position 1612: 0.003169763653647488
Position 2263: 0.0027333892244253426
Position 4559: 0.0026583068860313004
Position 898: 0.0024030981400956263
Position 8195: 0.0021837972749355903
Position 516: 0.0021072636184801597
Position 2377: 0.0020887235841613675
Position 3345: 0.0020872319382375173
Position 5659: 0.0020380192752240574
Position 5263: 0.00198645133383076
Position 1632: 0.001968810142333482
Position 4305: 0.0018334471566744941
Position 797: 0.0018059175217590203
Position 4906: 0.0017688161280106462
Position 6895: 0.0017242267137773791
Position 1188: 0.0016350706533954035
Position 4425: 0.0015543928391549982
Position 1628: 0.0014904431189985928
Position 214: 0.001456146684173084
Position 6999: 0.0011474850865219322
Position 7120: 0.0010814437129374607
Position 1560: 0.0010655727480537295
Position 4444: 0.0009112387440211264
Position 3075: 0.0008931709847581694
Position 1937: 0.0008918184557293093
Position 6358: 0.0008886238508456841
Position 1165: 0.0008561184340079983
Position 4817: 0.0008507626016792084
Position 2678: 0.0007577293775321357
Position 4366: 0.0007510738468537505
Position 3567: 0.0007500633073901107
Position 5502: 0.0007478071307071743
Position 4659: 0.0007222747827528313
Position 1725: 0.0006673962557974725
Position 265: 0.0006628253800863965
Position 5133: 0.0006348271771271473
Position 3322: 0.0006045011156355819
Position 2720: 0.000590221872709098
Position 6146: 0.0005321731872794998
Position 1162: 0.0005085633969833023
Position 4483: 0.0004985306321955672
Position 1950: 0.0004960522423004783
Position 2766: 0.0004622546014335537
Position 4621: 0.0004578221221389763
Position 2291: 0.0004526727110582123
Position 949: 0.0004303163831677779
Position 3103: 0.00042392056087537836
Position 3948: 0.00041984300011479965
Position 1977: 0.00040797121818462166
Position 2393: 0.0003878601281493994
Position 5287: 0.00038216845889713053
Position 754: 0.00036444757009555
Position 869: 0.0003610371375938892
Position 3066: 0.0003376414985441414
Position 5068: 0.00028722311861481813
Position 2899: 0.00027413733398743854
Position 5931: 0.0002540283522591544
Position 6817: 0.00024900493161828495
Position 5236: 0.00022866240846989544
Position 1495: 0.00021687176845226172
Position 4662: 0.00020927317907811085
Position 238: 0.00020866314301904853
Position 1301: 0.00019602439498400234
Position 1537: 0.00017756852105244562
Position 185: 0.00015832109072055117
Position 2567: 0.00015787422620782378
Position 4120: 0.00014748704643553602
Position 327: 0.00014151331321686364
Position 2614: 0.0001402651005261095
Position 1636: 0.00013619385146634928
Position 1124: 0.00012637301537568756
Position 5849: 0.00012000116148680055
Position 2804: 0.00011599027648070208
Position 1380: 0.0001119596610319178
Position 1750: 0.0001023948043147076
Position 821: 0.00010034178789787976
Position 1129: 8.648413677184703e-05
Position 5348: 8.182879772606907e-05
Position 1102: 8.063723411286425e-05
Position 1719: 7.32863611085939e-05
Position 5105: 7.00973878691451e-05
Position 1480: 7.001652516910727e-05
Position 4271: 6.87985301715087e-05
Position 2142: 6.741863578440471e-05
Position 1826: 6.558943322713567e-05
Position 2658: 6.216808644429746e-05
Position 364: 6.190803961099912e-05
Position 3351: 6.030059874697076e-05
Position 1169: 6.00420875263214e-05
Position 5033: 5.85367493485851e-05
Position 1006: 5.813236833578776e-05
Position 348: 5.7957869962411796e-05
Position 2306: 5.114276819450334e-05
Position 4857: 5.090440595792409e-05
Position 2238: 5.083523892748694e-05
Position 3623: 5.053364320632083e-05
Position 519: 4.941199703502931e-05
Position 805: 4.9380623583190576e-05
Position 3685: 4.5715948269674947e-05
Position 3790: 4.560762579684903e-05
Position 4569: 4.261459561908413e-05
Position 579: 4.2492143438847774e-05
Position 1190: 3.9869551442566226e-05
Position 1390: 3.9008146592019526e-05
Position 4576: 3.858858726383972e-05
Position 3534: 3.834581233152177e-05
Position 4064: 3.744525556905781e-05
Position 4846: 3.663872289697725e-05
