Gene = Dph5
index = 346
Annotated 5SS: [  321   761  5000 11967 27324 37415 38964]
Annotated 3SS: [  602  4874 11857 27202 37374 38859 40671]
SMsplice 5SS: [  326   761  5000 11967 22023 27324 37464 38964]
SMsplice 3SS: [  602  4874 11857 21900 27202 37374 38859 40803]
top_k =  1000
Partition function (log Z): -18.324125246616255

Sorted 5' Splice Sites (High to Low Probability):
Position 761: 0.8974693874684443
Position 5000: 0.8966137746442193
Position 11967: 0.8742699093585674
Position 326: 0.757408514999243
Position 3781: 0.44687708707321855
Position 5144: 0.30760633969810436
Position 3313: 0.3048961052941153
Position 6142: 0.1910562454261497
Position 441: 0.12181957979557623
Position 8222: 0.11474093336532035
Position 8448: 0.10893912898678802
Position 4775: 0.10149178201269635
Position 223: 0.08410757506955166
Position 8584: 0.04207132099493903
Position 7049: 0.039861014352336556
Position 4983: 0.0382153290830733
Position 8275: 0.0319940174946384
Position 14117: 0.027694471463441755
Position 7789: 0.02599485202575506
Position 5159: 0.02391605664355988
Position 3889: 0.021691415754972534
Position 712: 0.01733178573811851
Position 3693: 0.01082194666224783
Position 489: 0.01009975061355557
Position 43: 0.008577571564752645
Position 743: 0.006267863306246763
Position 5019: 0.00560175319504882
Position 3626: 0.005505586586876057
Position 3930: 0.005470857565692375
Position 692: 0.005081885380550622
Position 257: 0.005063250549264361
Position 2669: 0.004681662488302333
Position 939: 0.004619480861591471
Position 10: 0.004381453721784524
Position 6: 0.003799322311435396
Position 106: 0.0026416524836134062
Position 8218: 0.002560947265019769
Position 689: 0.0022534049048852055
Position 2287: 0.0019707198484954706
Position 5690: 0.0019359512608954957
Position 125: 0.0019170338685004632
Position 4779: 0.0019132463763706258
Position 734: 0.001900997702904827
Position 4734: 0.001898477931807025
Position 4781: 0.001827405208794659
Position 393: 0.0018221999493467551
Position 362: 0.0016288741713768478
Position 4783: 0.0015782852550847988
Position 4777: 0.0015624292497438154
Position 4987: 0.0014910852315833524
Position 410: 0.0013774165019716904
Position 12427: 0.001338401147657665
Position 4785: 0.0012736791127094767
Position 3630: 0.0012050603763477225
Position 2289: 0.0011445713867000468
Position 2630: 0.0010973050483680366
Position 7539: 0.0010629345375252556
Position 321: 0.001004716753589341
Position 201: 0.0009958560828087343
Position 4959: 0.0009401822164701343
Position 1086: 0.0008941705523972129
Position 3179: 0.0008745664191586138
Position 13677: 0.0007389182606089962
Position 138: 0.0006775373957908788
Position 28: 0.0006125608920655221
Position 2529: 0.0004989411294285104
Position 100: 0.0004554938739553567
Position 983: 0.0004112916681632886
Position 4483: 0.0003822165619408361
Position 4787: 0.00038197633669128294
Position 2679: 0.0003819734627892296
Position 517: 0.0003708048731131959
Position 193: 0.00036831777523049894
Position 2841: 0.0003626395923731412
Position 5686: 0.0003251393933387298
Position 7858: 0.0003172585858837244
Position 284: 0.00031436780414587556
Position 2424: 0.0003119957155319814
Position 289: 0.0003081358054352533
Position 765: 0.0003030323049006502
Position 5148: 0.0002971299372016699
Position 3414: 0.00023519757334801507
Position 1312: 0.00021102325692261064
Position 1762: 0.000181161807358226
Position 429: 0.00018028817884309224
Position 467: 0.0001512564873733429
Position 5220: 0.0001505456620361511
Position 4963: 0.00014812636924968383
Position 41: 0.00013383058839012876
Position 5993: 0.00012094460942003386
Position 501: 0.00011058868773630972
Position 344: 7.181609474578361e-05
Position 5555: 6.917066714267028e-05
Position 72: 6.074726649685777e-05
Position 5711: 5.346484852092738e-05
Position 294: 4.496898276622509e-05
Position 5282: 3.57812325699925e-05
Position 499: 1.6557621519545012e-05
Position 261: 1.3789355208709646e-05
Position 528: 1.3688812217641863e-05
Position 705: 1.2824211951003883e-05
Position 5716: 7.167745600678417e-06
Position 281: 7.113644136189478e-06
Position 19: 6.441672739216263e-06
Position 47: 5.409245102466643e-06
Position 245: 4.0564036076056945e-06
Position 674: 2.6308314946756494e-06
Position 31: 2.5523645993305448e-06
Position 1538: 2.3507630939653574e-06
Position 2319: 1.551337070641944e-06
Position 1633: 1.3010958964891288e-06
Position 710: 1.0396649694452275e-06
Position 536: 7.958771364891075e-07
Position 2750: 7.784512668065516e-07
Position 2737: 6.99350113393575e-07
Position 2588: 6.465080092181655e-07
Position 2343: 5.960517424032114e-07
Position 808: 5.389804883207885e-07
Position 2625: 4.055197684024674e-07
Position 3740: 3.903258491023153e-07
Position 1345: 3.7199597274745384e-07
Position 774: 3.622443927380318e-07
Position 1947: 3.033737677261381e-07
Position 602: 1.2062671788330746e-08
Position 619: 9.966011914999782e-09
Position 555: 4.365432916169234e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11857: 0.8901668599774051
Position 4874: 0.8279269565331534
Position 602: 0.8211380394161363
Position 3691: 0.4556060892537841
Position 5071: 0.3092953076032431
Position 3218: 0.25057498013383067
Position 25042: 0.2285726984800537
Position 8354: 0.1083709276433777
Position 4630: 0.10748883499764732
Position 5840: 0.10393818027080792
Position 547: 0.0920619100037228
Position 4912: 0.09145189990628726
Position 21598: 0.09120440166256195
Position 13835: 0.08893459958266524
Position 13801: 0.0800472777121384
Position 5960: 0.07817082613856707
Position 8149: 0.07721695154946975
Position 13894: 0.07515741130689052
Position 8181: 0.06043453304008095
Position 16982: 0.058530326574294585
Position 12504: 0.054221641244073644
Position 12125: 0.05024006618571612
Position 14579: 0.049048012845999
Position 15371: 0.038625980450179814
Position 8447: 0.03812169404426898
Position 6949: 0.024799582359852485
Position 12150: 0.024553467866894156
Position 3141: 0.02426232082689555
Position 4821: 0.02226062678076937
Position 7955: 0.020705749757867598
Position 7640: 0.02039765758535184
Position 14180: 0.0199651487853987
Position 3565: 0.019594902006658865
Position 4878: 0.014351818071219075
Position 6989: 0.013759494517852537
Position 6055: 0.0130551988131564
Position 3083: 0.01266439296269
Position 6001: 0.012227511908357276
Position 325: 0.011572555382322283
Position 14261: 0.011259700034435823
Position 12275: 0.011223983291026222
Position 5906: 0.010638266716731409
Position 7601: 0.008891527170579975
Position 5117: 0.008180037548924905
Position 13958: 0.0075023611971747695
Position 3732: 0.007240540828294755
Position 13805: 0.007168001119825364
Position 15197: 0.00660730658848633
Position 13610: 0.006340601646644975
Position 2508: 0.006060109494788501
Position 12564: 0.005883652666251636
Position 14530: 0.0058131576617351695
Position 3231: 0.005795935800798614
Position 148: 0.005776278337898463
Position 3520: 0.004826505801839747
Position 2840: 0.004184725326618949
Position 13856: 0.004056000270085423
Position 8459: 0.0039213942010534455
Position 12283: 0.003657963741890529
Position 827: 0.003410568286880565
Position 2148: 0.0033401518900399714
Position 15109: 0.0028435883852748617
Position 241: 0.002843090159935526
Position 13929: 0.0027882402011608553
Position 14628: 0.00256109443748211
Position 3172: 0.002558597599742972
Position 16759: 0.002554380244667705
Position 8583: 0.002456039132153652
Position 12666: 0.002363756686115678
Position 8978: 0.0023194838326135677
Position 3062: 0.0022273621531932494
Position 4529: 0.0022270318794692275
Position 6682: 0.0021439889186641325
Position 619: 0.002125208362908394
Position 6010: 0.002069783422058275
Position 4564: 0.0020671048714623165
Position 15924: 0.002044548944269904
Position 7374: 0.0019586946687529653
Position 8645: 0.00193295543616434
Position 871: 0.0018724482833424039
Position 3051: 0.0018108663266448153
Position 3652: 0.0017331999538040346
Position 5332: 0.001726536242346045
Position 15550: 0.0015986650350747742
Position 6269: 0.0015891160251212723
Position 554: 0.0015185976531316516
Position 5810: 0.0014375825465858777
Position 6815: 0.0014278305228670827
Position 5476: 0.0013490550644637382
Position 5577: 0.0013417732681144318
Position 5551: 0.0012743458125809139
Position 4656: 0.0012622885312388568
Position 3802: 0.0012533833118949919
Position 5209: 0.0012135688418431758
Position 4381: 0.0010209658658281622
Position 4917: 0.0009106440708826023
Position 568: 0.0008821034475163311
Position 281: 0.0007502775183273805
Position 5037: 0.0007481073634251679
Position 656: 0.0007126260517826173
Position 4644: 0.0006528567065553866
Position 2808: 0.0005962753550203337
Position 2869: 0.0005743982318435118
Position 8417: 0.0005678579559491328
Position 7390: 0.0005507284014068201
Position 6421: 0.000533058493195677
Position 393: 0.0005252008681335646
Position 2563: 0.000523690238806609
Position 12910: 0.0004943571310749294
Position 8736: 0.0004796435545007247
Position 5307: 0.00045840580858852746
Position 2727: 0.0004390520335741567
Position 4949: 0.00042493290910105625
Position 3701: 0.0004131070351643955
Position 983: 0.0004047283971844372
Position 6539: 0.0003980697261797977
Position 193: 0.0003970541744336553
Position 3162: 0.00037225650018209323
Position 4349: 0.00035342317547266543
Position 6449: 0.0003475305705087998
Position 2449: 0.00032532715776741647
Position 3753: 0.00031238599362960783
Position 5496: 0.0003005903211599247
Position 2941: 0.0002815831455249501
Position 5846: 0.00027841329444967903
Position 2969: 0.0002683623773087873
Position 5259: 0.00026617651649390295
Position 3244: 0.00026094173641793243
Position 5517: 0.00022645959664170686
Position 9229: 0.0002107868823432851
Position 2528: 0.00020732844820443885
Position 487: 0.00020360413714508213
Position 5473: 0.00019635181834950173
Position 197: 0.00018709934903393178
Position 6599: 0.00017939487492109237
Position 3591: 0.0001760167968643837
Position 5082: 0.0001707728556851647
Position 7314: 0.00015801004864342917
Position 4003: 0.0001430029454774591
Position 664: 0.0001373178725677183
Position 3302: 0.00013320878485795806
Position 902: 0.00012943920030168108
Position 4268: 0.00012505869642759094
Position 515: 0.00012423096859037752
Position 7644: 0.00011298511691836932
Position 467: 0.00010444513100187273
Position 1637: 7.920290817418995e-05
Position 2125: 7.711935423047662e-05
Position 1201: 7.206243702682073e-05
Position 156: 7.169567927333552e-05
Position 386: 6.343022757610596e-05
Position 2342: 5.928499799567837e-05
Position 674: 5.397495034051924e-05
Position 1230: 5.028758249651821e-05
Position 5450: 4.8789100552521526e-05
Position 7288: 4.5764337064169806e-05
Position 1682: 4.070557032420737e-05
Position 4076: 4.006606227599395e-05
Position 5962: 3.9438343533969965e-05
Position 1024: 3.928056315764659e-05
Position 1514: 3.862324886847942e-05
Position 3435: 3.0487565660895008e-05
Position 106: 2.9011536663915483e-05
Position 1123: 2.741231168148766e-05
Position 2423: 2.6611492307492305e-05
Position 289: 2.540485364788907e-05
Position 3068: 2.512943958540575e-05
Position 437: 2.4646424779498554e-05
Position 6252: 2.443224966420192e-05
Position 6255: 2.4030909165730296e-05
Position 1465: 1.8356480055096554e-05
Position 746: 1.778847132972195e-05
Position 299: 1.7446857955886926e-05
Position 254: 1.65916684436311e-05
Position 429: 1.5829862817115966e-05
Position 679: 1.5364922601752903e-05
Position 1097: 1.4182259151617721e-05
Position 722: 1.258124361879535e-05
Position 1575: 1.168001267903984e-05
Position 1156: 1.1144914655744712e-05
Position 2229: 1.015753590072926e-05
Position 1623: 8.796296159399212e-06
Position 414: 8.76376812291358e-06
Position 5885: 7.993233087140944e-06
Position 339: 7.132912225339485e-06
Position 79: 6.346099868859354e-06
Position 960: 5.109873334307754e-06
Position 405: 5.055710248800685e-06
Position 1153: 4.909925556604856e-06
Position 123: 4.811223844856982e-06
