Gene = Kptn
index = 610
Annotated 5SS: [ 287  678  902 1030 3216 3379 3987 4138 4898 5954 6213]
Annotated 3SS: [ 594  816  974 3139 3304 3876 4059 4821 5817 6041 7222]
SMsplice 5SS: [ 287 3216 3987 4898 5954 6213]
SMsplice 3SS: [3139 3876 4821 5817 6041 7222]
top_k =  1000
Partition function (log Z): 13.650958442305642

Sorted 5' Splice Sites (High to Low Probability):
Position 5954: 0.9891734520537555
Position 287: 0.9760847888595606
Position 6213: 0.9664943354928632
Position 3987: 0.9487836403420914
Position 4898: 0.898487860046652
Position 3216: 0.7757865471098006
Position 902: 0.6511732660813707
Position 4138: 0.4136249498538326
Position 7366: 0.3564391648188999
Position 3379: 0.33337964835570777
Position 678: 0.30876267878957114
Position 1030: 0.26941004043242794
Position 3221: 0.1854908154596924
Position 1137: 0.14106593585975175
Position 4480: 0.13140557325053323
Position 5663: 0.10590920549628861
Position 3375: 0.10430824749916434
Position 5699: 0.07804060764866289
Position 1298: 0.05787356169676621
Position 1158: 0.030458434240930043
Position 4266: 0.02379453039717942
Position 144: 0.020515841836208686
Position 6418: 0.01972359596302812
Position 7077: 0.018229328371745547
Position 3010: 0.01763909133405076
Position 6407: 0.016434588737058026
Position 4508: 0.016223441888983812
Position 2199: 0.015166720128509864
Position 1574: 0.014770466056368324
Position 4560: 0.013940913327717203
Position 6636: 0.013503744559013884
Position 7379: 0.013384249667602878
Position 3800: 0.010965150355226272
Position 2746: 0.00896503433060252
Position 19: 0.008834783791847777
Position 7479: 0.008324494250297772
Position 522: 0.005277051643136403
Position 3953: 0.004640287865161608
Position 2506: 0.004477900398919568
Position 6198: 0.004115360887363817
Position 6180: 0.003877676550859492
Position 5001: 0.0035933203029771743
Position 3993: 0.0032644239770756424
Position 2966: 0.0031137239866107455
Position 3822: 0.002684460664264105
Position 208: 0.0025842540295630905
Position 6671: 0.0023502658114812843
Position 6144: 0.0017003371854192428
Position 2473: 0.001699480262381067
Position 1311: 0.0016295641107128176
Position 6286: 0.0015017653646692676
Position 2511: 0.0014030676388462385
Position 5756: 0.0013552337323756653
Position 3784: 0.0013186452319148526
Position 5129: 0.0012077432113477508
Position 529: 0.0011017023903032671
Position 7274: 0.0010919706352318717
Position 3585: 0.0010435690594137533
Position 6780: 0.0008903637121398096
Position 5185: 0.0008215699882102749
Position 2162: 0.000812616993076793
Position 6275: 0.0007026672430285755
Position 4033: 0.0006438622493498414
Position 7: 0.0006402922391650942
Position 363: 0.0005666960166769829
Position 129: 0.00042464841309800824
Position 6728: 0.00041393408198022954
Position 7313: 0.00040227798063952025
Position 2644: 0.00038707624002835736
Position 499: 0.0003757030989366876
Position 4107: 0.00034713377736169407
Position 6756: 0.00034653423814858143
Position 7423: 0.00032959188008483277
Position 5972: 0.0003166865108287953
Position 302: 0.00026943377425780606
Position 1168: 0.00026718824125390804
Position 1034: 0.0002671388143917864
Position 4462: 0.00024677893772095857
Position 6872: 0.00022078643250537748
Position 836: 0.00018459008476601524
Position 5936: 0.00017829470786129257
Position 654: 0.00017312141622895022
Position 6783: 0.00016673054537734186
Position 142: 0.0001592081887607317
Position 6059: 0.0001480246487761426
Position 7391: 0.00013498121143804012
Position 7425: 0.0001331068393141573
Position 7368: 0.00012991779775381384
Position 538: 0.0001279859978253168
Position 6460: 0.00011742027929576512
Position 5930: 0.00011625311417241867
Position 6458: 0.00011615344253145126
Position 4633: 0.00011295066813010252
Position 7152: 0.00011237161571027038
Position 4678: 0.00011175939523184157
Position 484: 0.00010997441631129063
Position 6360: 9.802014921815235e-05
Position 7462: 9.60529161563134e-05
Position 3286: 9.291524902967507e-05
Position 3508: 9.26691439295246e-05
Position 4124: 9.248927967095992e-05
Position 803: 9.176429248809432e-05
Position 4163: 8.755301792967723e-05
Position 7328: 7.753218294346099e-05
Position 749: 7.363928046139252e-05
Position 6697: 7.058350062816365e-05
Position 879: 6.987771720230257e-05
Position 5897: 5.989682443840619e-05
Position 5958: 5.7723570446573106e-05
Position 6879: 5.616304387414752e-05
Position 7488: 5.52646124726213e-05
Position 3968: 5.340616538882227e-05
Position 180: 4.83341519397116e-05
Position 6430: 4.353515576456119e-05
Position 291: 3.879077479524072e-05
Position 738: 2.9211024884946048e-05
Position 95: 2.91076972690927e-05
Position 4976: 2.8270057733434497e-05
Position 299: 2.468424024007964e-05
Position 7481: 2.3469589310388237e-05
Position 421: 2.152359877449739e-05
Position 391: 2.133108834102648e-05
Position 4947: 2.117782411471356e-05
Position 470: 1.900928384326405e-05
Position 609: 1.806293289071718e-05
Position 632: 1.7981860994685588e-05
Position 5117: 1.615329106185516e-05
Position 657: 1.1709051656809307e-05
Position 7163: 1.170452660484228e-05
Position 4913: 1.05404685504638e-05
Position 699: 9.622485377167551e-06
Position 724: 9.14964213536883e-06
Position 329: 9.02132728967228e-06
Position 857: 8.693070026085955e-06
Position 327: 8.498047544328401e-06
Position 322: 7.101021210262062e-06
Position 718: 7.0532288634891555e-06
Position 474: 6.8397030798513085e-06
Position 5376: 6.028642966579823e-06
Position 5906: 5.030865569032815e-06
Position 1142: 4.989640923322478e-06
Position 906: 4.591023014041795e-06
Position 1260: 4.370353957668775e-06
Position 7486: 4.189076991408832e-06
Position 840: 4.100678200614816e-06
Position 1181: 3.527066732324532e-06
Position 355: 3.102548996977593e-06
Position 5220: 2.8441502915543433e-06
Position 7266: 2.1620006150651064e-06
Position 1286: 1.9760418939696715e-06
Position 5331: 1.9013187506769974e-06
Position 6462: 1.6454836622167813e-06
Position 467: 1.6237453672644663e-06
Position 6464: 1.5861148074301282e-06
Position 6466: 1.5139099427623505e-06
Position 4892: 1.4973524105590934e-06
Position 430: 1.2046955449060663e-06
Position 253: 1.144860090750285e-06
Position 6468: 1.1207492229967587e-06
Position 1248: 1.0180110135519992e-06
Position 7250: 9.685140435442332e-07
Position 79: 8.775725853626297e-07
Position 571: 8.218974701195797e-07
Position 6470: 8.164347035008079e-07
Position 404: 7.545949862027666e-07
Position 519: 7.448809327937555e-07
Position 424: 7.302644951724132e-07
Position 6472: 6.094284896319486e-07
Position 369: 6.008241826596086e-07
Position 1186: 5.077851533077741e-07
Position 6474: 4.864334973019146e-07
Position 6440: 4.025790631226584e-07
Position 6321: 3.963749487010791e-07
Position 6476: 3.9582757247594845e-07
Position 476: 3.388192540498216e-07
Position 452: 2.9656393273921844e-07
Position 775: 2.776507730195534e-07
Position 6478: 2.6140674180482275e-07
Position 6301: 1.7471854424505894e-07
Position 6480: 1.6118002004380668e-07
Position 353: 1.5780834432737194e-07
Position 347: 1.2006862612983962e-07
Position 6101: 1.1406236511923862e-07
Position 401: 6.081020988153495e-08
Position 6620: 4.1671311007513016e-08
Position 925: 2.7534549716852606e-08
Position 3948: 6.514223591085992e-09
Position 552: 1.3430125923370571e-17
Position 535: 1.3187357146968892e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6041: 0.9703267828878523
Position 3139: 0.9374400737407037
Position 7222: 0.8992431766899815
Position 3876: 0.7645852427573554
Position 4821: 0.7161417533722114
Position 5817: 0.516845631014078
Position 5865: 0.41855213124282853
Position 974: 0.4167250404077996
Position 3304: 0.41491479884724924
Position 4059: 0.3938573504896812
Position 7560: 0.3628278677039247
Position 594: 0.31852395024748087
Position 816: 0.2827428300881138
Position 3919: 0.1691260602606722
Position 718: 0.15193495654670483
Position 749: 0.12534075453466637
Position 4759: 0.09046476441202224
Position 5572: 0.07421088209138796
Position 4379: 0.07257243085455056
Position 5500: 0.060050485047879215
Position 4740: 0.05886559723324216
Position 4423: 0.046192073375735776
Position 5783: 0.043196468260758986
Position 7196: 0.03417644034873591
Position 4330: 0.032861250487945366
Position 6568: 0.031190478365992157
Position 2945: 0.031168791857207005
Position 6335: 0.031150603239371893
Position 4061: 0.0289057329672661
Position 1258: 0.025654782626157852
Position 901: 0.022194947666687607
Position 738: 0.021391491276372812
Position 207: 0.019787271497427216
Position 6109: 0.019718787340647487
Position 4650: 0.018540194811144297
Position 7445: 0.01656245239202887
Position 6703: 0.015605327910807527
Position 3792: 0.014613920466270839
Position 5347: 0.014041057804547393
Position 4479: 0.013952150539546397
Position 5230: 0.012496999802290678
Position 3106: 0.012015415628257529
Position 1015: 0.01173601819659633
Position 823: 0.01168281674381389
Position 7059: 0.011380142932800121
Position 3943: 0.011308121684045661
Position 2551: 0.009956735283708135
Position 5526: 0.00978549224641679
Position 2008: 0.008934146040450107
Position 1000: 0.008665950677927707
Position 3310: 0.008303807350757279
Position 3146: 0.006953791744703785
Position 7497: 0.006928233533771183
Position 2390: 0.006776388320355632
Position 7365: 0.006374725348129288
Position 6928: 0.006294134097564949
Position 1353: 0.006146888745945165
Position 389: 0.005931100090980716
Position 677: 0.005835165640911311
Position 798: 0.005642991544252782
Position 3672: 0.0056227732347024564
Position 5833: 0.005596327805952303
